Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1967,6.8682,0.7491
1,2,0.1855,7.0771,0.7155
1,3,0.1561,7.8013,0.8142
1,4,0.1105,9.4315,0.7571
1,5,0.0779,11.1489,0.9051
1,6,0.0994,10.3159,0.8844
1,7,0.1363,8.9214,0.7493
1,8,0.0882,11.2588,0.8146
1,9,0.1075,10.2698,0.7810
1,10,0.1254,9.2839,0.7088
1,11,0.0901,10.4194,0.7282
1,12,0.0878,10.4923,0.7904
1,13,0.0856,10.4677,0.8108
1,14,0.0842,10.6405,0.7511
1,15,0.0799,10.8631,0.7990
1,16,0.0774,11.4657,0.7698
1,17,0.0818,11.0563,0.8348
1,18,0.0735,11.7187,0.8215
1,19,0.0928,11.1178,0.7068
1,20,0.0864,10.9322,0.7399
1,21,0.0710,11.7454,0.8406
1,22,0.0918,10.7278,0.7645
1,23,0.0705,11.5201,0.8533
1,24,0.0753,11.1804,0.7494
1,25,0.0761,11.0885,0.7465
2,1,0.0828,11.0971,0.6715
2,2,0.0769,11.0886,0.7889
2,3,0.0748,11.1638,0.7578
2,4,0.0788,10.9999,0.7837
2,5,0.0727,11.3046,0.7868
2,6,0.0688,11.6811,0.7763
2,7,0.0671,11.7706,0.8067
2,8,0.0726,11.4312,0.7366
2,9,0.0522,12.8990,0.8081
2,10,0.0605,12.1680,0.8145
2,11,0.0741,11.6953,0.6862
2,12,0.0750,11.3909,0.7606
2,13,0.0734,11.6326,0.7635
2,14,0.0626,11.9182,0.7449
2,15,0.0662,11.8213,nan
2,16,0.0636,12.5683,0.7533
2,17,0.0640,12.0500,0.7748
2,18,0.0911,10.7578,0.7190
2,19,0.0691,11.8197,0.8136
2,20,0.0782,11.3242,0.8729
2,21,0.0570,12.4322,0.7871
2,22,0.0583,12.3624,0.8463
2,23,0.0637,11.9416,0.6995
2,24,0.0572,12.7398,0.8499
2,25,0.0606,12.2544,0.8198
3,1,0.0833,11.3028,0.7715
3,2,0.0763,11.6871,0.7407
3,3,0.0715,11.8246,0.8322
3,4,0.0609,11.9719,0.7810
3,5,0.0767,11.2822,0.7696
3,6,0.0801,11.4094,0.8078
3,7,0.0545,12.5812,0.8713
3,8,0.0569,12.3104,0.8148
3,9,0.0619,11.9877,0.8342
3,10,0.0565,12.4399,0.7356
3,11,0.0610,12.2424,0.8798
3,12,0.0537,13.1014,0.7805
3,13,0.0763,11.3889,0.7822
3,14,0.0689,11.6356,0.8163
3,15,0.0778,11.2910,0.7281
3,16,0.0694,11.5030,0.7857
3,17,0.0665,11.6600,0.7695
3,18,0.0743,11.5581,0.7781
3,19,0.0620,12.0560,0.7634
3,20,0.0549,12.6137,0.8364
3,21,0.0670,12.0387,0.7329
3,22,0.0556,12.9180,0.8370
3,23,0.0541,12.7283,0.7465
3,24,0.0655,12.2520,0.7208
3,25,0.0581,12.4083,0.7875
4,1,0.0603,12.1932,0.7862
4,2,0.0562,12.6541,0.9056
4,3,0.0684,12.0012,0.7763
4,4,0.0488,13.4646,0.8402
4,5,0.0566,12.7324,0.7802
4,6,0.0812,11.5451,0.6715
4,7,0.0645,12.0397,0.7438
4,8,0.0523,12.7498,0.7814
4,9,0.0553,12.7497,0.8573
4,10,0.0689,11.6905,0.8050
4,11,0.0697,11.8821,0.8001
4,12,0.0645,12.0017,0.6619
4,13,0.0638,12.0691,0.8051
4,14,0.0631,12.3079,0.8187
4,15,0.0683,11.9453,0.8387
4,16,0.0812,11.1649,0.7251
4,17,0.0741,11.3494,0.7151
4,18,0.0689,11.5184,0.7973
4,19,0.0628,12.5532,0.8295
4,20,0.0492,13.2971,0.8323
4,21,0.0647,12.8170,0.7642
4,22,0.0660,12.5625,0.8608
4,23,0.0790,11.3592,0.7755
4,24,0.0587,12.4279,0.8194
4,25,0.0677,12.2097,0.7457
5,1,0.0584,12.2141,0.7855
5,2,0.0739,11.8279,0.8069
5,3,0.0597,12.1601,0.7163
5,4,0.0509,12.9069,0.7675
5,5,0.0462,13.3303,0.8947
5,6,0.0660,12.0928,0.8332
5,7,0.0572,12.3743,0.8269
5,8,0.0681,11.8610,0.7812
5,9,0.0929,11.1484,0.7556
5,10,0.0627,12.4313,0.8030
5,11,0.0607,12.6598,0.8558
5,12,0.0576,12.6726,0.7572
5,13,0.0564,12.6405,0.8138
5,14,0.0573,12.3209,0.8128
5,15,0.0539,12.7241,0.8207
5,16,0.0604,12.3623,0.7760
5,17,0.0555,12.9242,0.7930
5,18,0.0672,12.0194,0.8068
5,19,0.0646,11.7826,0.8504
5,20,0.0629,12.2769,0.8128
5,21,0.0658,12.5292,0.7090
5,22,0.0639,12.0140,0.7821
5,23,0.0688,11.9093,0.7479
5,24,0.0565,12.6184,0.7535
5,25,0.0619,12.4003,0.7211
6,1,0.0470,13.2252,0.8342
6,2,0.0608,12.4929,0.6929
6,3,0.0540,12.8779,0.7676
6,4,0.0586,12.5658,0.7628
6,5,0.0650,12.4171,0.8173
6,6,0.0631,12.4382,0.8006
6,7,0.0558,12.7589,0.8186
6,8,0.0526,12.8091,0.8590
6,9,0.0529,12.8472,0.8654
6,10,0.0626,12.3766,0.7859
6,11,0.0754,11.8673,0.7364
6,12,0.0604,12.1582,0.7971
6,13,0.0642,11.9910,0.8333
6,14,0.0534,12.8276,0.8248
6,15,0.0631,12.0900,0.7575
6,16,0.0575,12.3583,0.7296
6,17,0.0521,12.6852,0.8517
6,18,0.0497,13.0759,0.7754
6,19,0.0684,12.1862,0.8329
6,20,0.0692,12.2150,0.6848
6,21,0.0574,12.6639,0.7494
6,22,0.0799,11.3760,0.7750
6,23,0.0473,13.3580,0.8565
6,24,0.0618,12.3193,0.7657
6,25,0.0475,13.2628,nan
7,1,0.0630,12.1314,0.8185
7,2,0.0598,12.9143,0.8030
7,3,0.0542,12.5939,0.8035
7,4,0.0639,12.2044,0.7289
7,5,0.0704,11.8236,0.7211
7,6,0.0703,11.6879,0.7753
7,7,0.0536,12.7955,0.7509
7,8,0.0626,12.0542,0.7026
7,9,0.0571,12.4213,0.7970
7,10,0.0511,12.7059,0.7126
7,11,0.0565,12.3597,0.8608
7,12,0.0592,12.6158,0.7601
7,13,0.0641,12.1336,0.7086
7,14,0.0680,12.1744,0.8004
7,15,0.0628,12.3068,0.7304
7,16,0.0608,12.1715,0.8085
7,17,0.0447,13.5093,0.8461
7,18,0.0617,12.6765,0.8581
7,19,0.0443,13.7553,0.8079
7,20,0.0551,12.8103,0.7965
7,21,0.0481,13.5134,0.8570
7,22,0.0599,12.7157,0.7587
7,23,0.0604,12.4919,0.8088
7,24,0.0664,12.2363,0.7284
7,25,0.0563,12.5623,0.7887
8,1,0.0708,11.7009,0.7430
8,2,0.0749,11.2166,0.7245
8,3,0.0614,12.0558,0.7553
8,4,0.0618,11.9570,0.8323
8,5,0.0469,13.4166,0.8503
8,6,0.0717,11.6207,0.6845
8,7,0.0538,12.8215,0.8149
8,8,0.0676,12.3229,0.8858
8,9,0.0686,12.1271,0.7754
8,10,0.0421,13.7072,0.8530
8,11,0.0844,11.4796,0.7459
8,12,0.0664,12.1239,0.7832
8,13,0.0492,13.2039,0.8010
8,14,0.0680,12.0680,0.7484
8,15,0.0483,13.0565,0.8225
8,16,0.0660,11.9995,0.7978
8,17,0.0615,12.1577,nan
8,18,0.0512,12.8325,0.8729
8,19,0.0595,12.5643,0.7824
8,20,0.0569,12.5459,0.7538
8,21,0.0706,12.0412,0.7474
8,22,0.0521,13.2530,0.7971
8,23,0.0663,12.4800,0.7512
8,24,0.0576,13.1245,0.8123
8,25,0.0471,13.4923,nan
9,1,0.0507,13.0556,nan
9,2,0.0486,13.3311,0.8926
9,3,0.0421,13.8356,0.7994
9,4,0.0457,13.9127,0.8480
9,5,0.0388,14.0306,nan
9,6,0.0505,12.7529,0.7518
9,7,0.0458,13.3634,0.8227
9,8,0.0598,12.6854,0.8373
9,9,0.0508,12.8977,0.8708
9,10,0.0642,12.5802,0.7106
9,11,0.0495,13.0433,0.7893
9,12,0.0539,12.8524,0.8340
9,13,0.0548,12.4671,0.8028
9,14,0.0478,13.3731,0.7794
9,15,0.0504,12.9819,0.8515
9,16,0.0559,12.6762,0.7717
9,17,0.0630,12.5913,0.8091
9,18,0.0477,13.1560,0.8904
9,19,0.0568,12.6202,0.7894
9,20,0.0611,12.6587,0.8037
9,21,0.0542,12.7626,0.7713
9,22,0.0491,13.3161,0.7421
9,23,0.0654,12.5303,0.7453
9,24,0.0571,12.5033,0.7804
9,25,0.0604,12.3665,0.8192
10,1,0.0431,13.4049,0.9033
10,2,0.0528,13.0725,0.7538
10,3,0.0497,13.3656,0.7479
10,4,0.0576,12.6730,0.6863
10,5,0.0390,14.0690,0.8753
10,6,0.0503,12.9975,nan
10,7,0.0614,12.6861,0.8142
10,8,0.0580,13.0718,0.8064
10,9,0.0482,13.2430,0.8411
10,10,0.0502,13.1234,0.8234
10,11,0.0475,13.2963,0.8766
10,12,0.0522,12.9095,0.8165
10,13,0.0469,13.6906,0.8389
10,14,0.0482,13.4932,0.8224
10,15,0.0487,13.3994,0.8393
10,16,0.0473,13.3570,0.8520
10,17,0.0394,14.0417,0.8791
10,18,0.0387,14.0916,0.8507
10,19,0.0418,13.9858,0.8601
10,20,0.0653,12.1462,nan
10,21,0.0537,12.8932,0.8371
10,22,0.0610,12.5604,0.7802
10,23,0.0428,13.7245,0.8548
10,24,0.0527,13.2511,0.8860
10,25,0.0526,13.0302,0.8387
11,1,0.0470,13.2848,0.8271
11,2,0.0348,14.3995,0.7902
11,3,0.0480,13.4347,0.8295
11,4,0.0373,14.1469,0.8479
11,5,0.0450,13.5352,0.8538
11,6,0.0520,12.8365,0.9138
11,7,0.0611,12.7412,0.7825
11,8,0.0603,13.0681,0.7716
11,9,0.0549,12.8148,0.7302
11,10,0.0461,13.3744,0.7827
11,11,0.0579,13.1152,0.8470
11,12,0.0799,12.1139,0.8034
11,13,0.0425,13.8027,0.8930
11,14,0.0437,13.5146,0.8154
11,15,0.0544,12.9708,0.7490
11,16,0.0446,13.6032,0.7973
11,17,0.0533,12.8596,0.7861
11,18,0.0554,12.4648,0.8118
11,19,0.0457,13.3165,nan
11,20,0.0511,13.0335,0.7709
11,21,0.0608,12.1924,0.7701
11,22,0.0382,14.0490,0.7953
11,23,0.0519,13.0321,0.8198
11,24,0.0531,13.0378,0.7655
11,25,0.0600,12.4878,0.7690
12,1,0.0544,12.5287,0.7585
12,2,0.0488,13.4793,0.7352
12,3,0.0548,12.6603,0.7557
12,4,0.0642,12.2988,0.7779
12,5,0.0517,13.0190,0.7802
12,6,0.0499,13.1024,0.8042
12,7,0.0495,12.9343,0.7558
12,8,0.0481,13.1006,0.7497
12,9,0.0669,12.3087,0.7473
12,10,0.0495,13.4061,0.8203
12,11,0.0380,14.1378,0.8893
12,12,0.0539,12.6185,0.8018
12,13,0.0411,13.9086,0.8673
12,14,0.0783,11.9907,0.8222
12,15,0.0464,13.2185,0.8053
12,16,0.0540,12.7510,0.6782
12,17,0.0453,13.5083,0.8490
12,18,0.0599,12.6628,0.7928
12,19,0.0404,14.1046,0.8461
12,20,0.0436,13.9611,0.9021
12,21,0.0714,12.1092,0.7458
12,22,0.0403,13.9600,nan
12,23,0.0434,13.8009,0.8960
12,24,0.0610,12.5154,0.7685
12,25,0.0513,13.1659,0.8370
13,1,0.0407,14.2030,0.8664
13,2,0.0567,12.7340,0.7799
13,3,0.0495,13.1238,0.8298
13,4,0.0456,13.4397,0.8124
13,5,0.0702,12.0268,nan
13,6,0.0480,13.8779,0.8706
13,7,0.0576,12.8444,0.7385
13,8,0.0403,14.0685,nan
13,9,0.0454,13.6235,0.7827
13,10,0.0523,12.7949,0.8138
13,11,0.0483,13.4442,0.7948
13,12,0.0566,12.7274,0.8353
13,13,0.0473,13.3180,0.7221
13,14,0.0537,12.8889,0.8756
13,15,0.0488,13.3299,0.8082
13,16,0.0449,13.4153,0.8203
13,17,0.0414,13.9210,0.8326
13,18,0.0457,13.3874,0.8756
13,19,0.0436,14.0466,0.8091
13,20,0.0546,12.7216,0.7516
13,21,0.0530,13.3497,0.8168
13,22,0.0540,13.0031,0.7523
13,23,0.0582,12.9620,0.7282
13,24,0.0442,13.4950,0.7531
13,25,0.0686,12.3233,0.6469
14,1,0.0472,13.3288,0.8108
14,2,0.0570,12.9071,0.7959
14,3,0.0455,13.6742,0.8383
14,4,0.0651,12.4187,0.8374
14,5,0.0515,12.9522,0.7962
14,6,0.0637,12.2345,0.8060
14,7,0.0582,12.6390,0.7729
14,8,0.0559,12.5588,0.8180
14,9,0.0454,13.3845,0.8875
14,10,0.0463,13.3105,0.8632
14,11,0.0428,13.6490,0.8926
14,12,0.0460,13.3756,0.8368
14,13,0.0394,14.1134,0.8443
14,14,0.0437,13.8611,0.8311
14,15,0.0424,13.8778,0.8374
14,16,0.0629,12.4794,0.8336
14,17,0.0589,12.9263,0.7707
14,18,0.0542,12.9272,0.7890
14,19,0.0511,13.3148,0.8321
14,20,0.0442,13.3515,0.8111
14,21,0.0612,12.4461,0.7831
14,22,0.0531,12.7207,0.7496
14,23,0.0633,12.2097,0.8355
14,24,0.0496,12.9545,0.8058
14,25,0.0598,12.4498,0.7896
15,1,0.0419,13.6845,0.8637
15,2,0.0497,13.6993,0.7663
15,3,0.0522,13.0566,0.8668
15,4,0.0461,13.4873,0.8607
15,5,0.0563,12.4730,0.8116
15,6,0.0480,13.4816,0.8327
15,7,0.0445,13.7372,0.8036
15,8,0.0494,13.5720,0.7484
15,9,0.0492,13.1987,0.8310
15,10,0.0438,13.5818,0.8677
15,11,0.0511,13.0204,0.8267
15,12,0.0475,13.3661,0.9045
15,13,0.0508,13.5309,0.8411
15,14,0.0623,12.6000,0.7912
15,15,0.0499,12.9940,0.8097
