Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1150,15.3108,0.4403,0.81
10,0.1147,15.3214,0.4415,1.59
20,0.1117,15.4366,0.4526,3.31
30,0.1093,15.5314,0.4668,4.52
40,0.1094,15.5290,0.4627,5.86
50,0.1091,15.5399,0.4683,6.56
60,0.1090,15.5430,0.4678,6.56
70,0.1091,15.5398,0.4679,6.58
80,0.1090,15.5443,0.4686,6.65
90,0.1085,15.5628,0.4691,7.62
100,0.1080,15.5845,0.4694,8.13
110,0.1067,15.6368,0.4756,8.66
120,0.1050,15.7049,0.4877,10.02
130,0.1052,15.6959,0.4902,10.43
140,0.1042,15.7398,0.4976,11.96
150,0.1061,15.6601,0.4857,13.71
160,0.1048,15.7150,0.4943,15.56
170,0.1045,15.7279,0.4938,15.89
180,0.1056,15.6804,0.4853,16.34
190,0.1038,15.7566,0.4985,15.57
200,0.1021,15.8266,0.5028,16.49
210,0.1027,15.8004,0.5050,15.95
220,0.1025,15.8089,0.5022,15.86
230,0.1042,15.7402,0.4937,15.71
240,0.1037,15.7621,0.5018,16.04
250,0.1027,15.8037,0.5038,15.86
260,0.1034,15.7707,0.5043,15.63
270,0.1028,15.7975,0.5024,15.60
280,0.1055,15.6844,0.4821,15.89
290,0.1041,15.7447,0.4980,16.45
300,0.0923,16.2652,0.4966,17.09
310,0.0812,16.8208,0.5067,18.00
320,0.0599,18.1427,0.5322,18.74
330,0.0604,18.1092,0.5343,17.13
340,0.0659,17.7278,0.5175,16.49
350,0.0594,18.1770,0.5413,16.62
360,0.0573,18.3382,0.5600,16.65
370,0.0594,18.1811,0.5618,15.74
380,0.0650,17.7861,0.5610,16.07
390,0.0639,17.8599,0.5801,17.04
400,0.0639,17.8651,0.5911,17.88
410,0.0590,18.2106,0.5979,18.65
420,0.0530,18.6787,0.6155,19.67
430,0.0503,18.9058,0.6358,21.38
440,0.0524,18.7249,0.6314,21.32
450,0.0541,18.5874,0.6245,20.93
460,0.0562,18.4219,0.6151,20.02
470,0.0577,18.3097,0.6025,18.72
480,0.0567,18.3837,0.5806,18.42
490,0.0544,18.5650,0.6010,19.18
500,0.3312,10.7512,0.2330,19.13
510,0.3063,11.0909,0.2473,19.55
520,0.2980,11.2100,0.2449,20.47
530,0.2897,11.3320,0.2575,20.88
540,0.2801,11.4786,0.2720,22.18
550,0.2799,11.4822,0.2739,22.24
560,0.2848,11.4062,0.2649,21.63
570,0.2823,11.4449,0.2683,20.90
580,0.2741,11.5738,0.2697,19.24
590,0.2484,12.0003,0.2801,16.99
600,0.2459,12.0452,0.2817,15.72
610,0.2397,12.1550,0.2907,15.46
620,0.2494,11.9837,0.3024,15.58
630,0.2423,12.1080,0.3140,16.78
640,0.2394,12.1605,0.3132,15.87
650,0.2396,12.1566,0.3088,15.47
660,0.2265,12.4018,0.3167,16.32
670,0.2097,12.7359,0.3083,15.83
680,0.2108,12.7127,0.3148,15.61
690,0.1989,12.9657,0.3217,14.93
700,0.1972,13.0039,0.3317,15.26
710,0.1954,13.0432,0.3406,16.61
720,0.1956,13.0376,0.3396,16.55
730,0.2007,12.9269,0.3246,15.68
740,0.2166,12.5951,0.3201,15.42
750,0.2220,12.4896,0.3186,15.49
760,0.2158,12.6123,0.3213,14.95
770,0.2159,12.6104,0.3246,15.52
780,0.2171,12.5857,0.3244,15.46
790,0.2162,12.6027,0.3236,15.08
800,0.2135,12.6583,0.3239,13.87
810,0.2539,11.9064,0.3171,13.74
820,0.2575,11.8437,0.3107,14.03
830,0.2614,11.7789,0.3064,13.72
840,0.2669,11.6887,0.2966,12.78
850,0.2866,11.3793,0.2843,11.57
860,0.3060,11.0954,0.2806,12.04
870,0.3034,11.1315,0.2855,12.59
880,0.3219,10.8751,0.2786,11.84
890,0.3264,10.8148,0.2733,11.04
900,0.3290,10.7807,0.2718,10.79
910,0.3289,10.7821,0.2726,10.79
920,0.3286,10.7859,0.2729,10.88
930,0.3289,10.7811,0.2787,12.09
940,0.3292,10.7779,0.2765,11.97
950,0.3339,10.7156,0.2662,11.48
960,0.3330,10.7284,0.2658,11.58
970,0.3249,10.8350,0.2838,13.56
980,0.3238,10.8490,0.2870,14.71
990,0.3271,10.8057,0.2795,14.09
