Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1152,15.3025,0.4438,0.62
10,0.1141,15.3461,0.4602,1.76
20,0.1120,15.4248,0.4850,3.52
30,0.1121,15.4216,0.4814,4.02
40,0.1122,15.4188,0.4813,5.36
50,0.1112,15.4548,0.4956,6.66
60,0.1110,15.4632,0.5002,7.70
70,0.1110,15.4644,0.5010,7.73
80,0.1110,15.4635,0.5008,8.01
90,0.1110,15.4635,0.5011,8.35
100,0.1106,15.4809,0.5039,8.71
110,0.1106,15.4809,0.5039,8.71
120,0.1106,15.4813,0.5038,8.69
130,0.1105,15.4852,0.5054,8.98
140,0.1105,15.4837,0.5038,8.58
150,0.1108,15.4720,0.5000,8.01
160,0.1108,15.4709,0.4996,7.67
170,0.1108,15.4729,0.4998,7.39
180,0.1108,15.4710,0.4992,7.91
190,0.1108,15.4719,0.5001,7.92
200,0.1116,15.4404,0.4950,7.92
210,0.1096,15.5182,0.5132,9.69
220,0.1096,15.5208,0.5143,9.78
230,0.1112,15.4559,0.5056,11.39
240,0.1005,15.8973,0.5118,12.46
250,0.0785,16.9670,0.5439,14.69
260,0.0748,17.1805,0.5599,16.00
270,0.0659,17.7305,0.5854,17.91
280,0.0656,17.7484,0.5880,18.01
290,0.0653,17.7705,0.5930,18.45
300,0.0597,18.1566,0.6242,19.47
310,0.0568,18.3781,0.6350,20.43
320,0.0554,18.4804,0.6436,21.05
330,0.0554,18.4790,0.6428,21.75
340,0.0552,18.4976,0.6510,22.57
350,0.0633,17.9004,0.6490,23.07
360,0.0665,17.6914,0.6444,22.16
370,0.0664,17.6956,0.6459,22.22
380,0.0659,17.7295,0.6495,22.85
390,0.0664,17.6976,0.6407,22.11
400,0.0656,17.7511,0.6376,20.93
410,0.0636,17.8849,0.6530,21.19
420,0.0652,17.7728,0.6414,18.91
430,0.0652,17.7769,0.6365,17.10
440,0.0717,17.3631,0.5984,15.28
450,0.0801,16.8839,0.5935,15.39
460,0.0943,16.1730,0.5687,13.71
470,0.0887,16.4387,0.5861,13.63
480,0.0861,16.5670,0.6025,14.54
490,0.0838,16.6848,0.6069,14.61
500,0.3087,11.0574,0.2386,15.00
510,0.2806,11.4713,0.2562,15.41
520,0.2712,11.6197,0.2609,15.83
530,0.2452,12.0578,0.2742,16.48
540,0.2234,12.4611,0.3004,17.11
550,0.2223,12.4834,0.3205,17.74
560,0.2211,12.5057,0.3269,17.25
570,0.2226,12.4772,0.3227,16.22
580,0.2233,12.4625,0.3221,16.52
590,0.2207,12.5139,0.3315,16.06
600,0.2165,12.5974,0.3298,15.22
610,0.2185,12.5583,0.3273,14.05
620,0.2192,12.5433,0.3215,13.44
630,0.2212,12.5034,0.3098,13.09
640,0.2156,12.6158,0.3088,12.18
650,0.2035,12.8656,0.3181,13.30
660,0.2078,12.7754,0.3183,12.89
670,0.1984,12.9770,0.3166,12.52
680,0.1988,12.9686,0.3171,12.75
690,0.1912,13.1379,0.3191,12.15
700,0.1813,13.3690,0.3208,11.72
710,0.1876,13.2206,0.3112,10.58
720,0.2000,12.9410,0.2983,9.04
730,0.2126,12.6767,0.2889,8.79
740,0.2345,12.2505,0.2823,8.04
750,0.2712,11.6193,0.2760,7.82
760,0.2386,12.1763,0.2875,8.40
770,0.2314,12.3090,0.2942,9.59
780,0.2254,12.4235,0.3018,11.21
790,0.2121,12.6877,0.3197,12.66
800,0.2050,12.8356,0.3391,14.27
810,0.2041,12.8534,0.3493,15.68
820,0.2042,12.8520,0.3485,16.03
830,0.2041,12.8546,0.3519,17.04
840,0.2041,12.8540,0.3520,16.59
850,0.2041,12.8541,0.3522,16.60
860,0.2040,12.8549,0.3522,16.63
870,0.1901,13.1614,0.3658,18.00
880,0.1474,14.2660,0.3889,19.80
890,0.1495,14.2069,0.3925,19.93
900,0.1483,14.2408,0.3926,19.62
910,0.1487,14.2281,0.3894,19.02
920,0.1483,14.2412,0.3866,18.50
930,0.1481,14.2470,0.3857,18.13
940,0.1478,14.2554,0.3798,16.76
950,0.1505,14.1757,0.3639,15.42
960,0.1501,14.1877,0.3673,14.99
970,0.1501,14.1885,0.3684,15.33
980,0.1697,13.6548,0.3518,14.68
990,0.1768,13.4776,0.3426,13.81
