Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1256,14.9270,0.4360,0.81
10,0.1163,15.2623,0.4620,3.39
20,0.1116,15.4422,0.4987,5.00
30,0.1113,15.4528,0.5028,5.57
40,0.1112,15.4553,0.5045,6.27
50,0.1112,15.4559,0.5048,6.67
60,0.1112,15.4559,0.5048,6.67
70,0.1111,15.4593,0.5064,7.43
80,0.1111,15.4595,0.5065,7.45
90,0.1111,15.4595,0.5065,7.45
100,0.1110,15.4650,0.5064,7.82
110,0.1139,15.3512,0.4858,8.60
120,0.1141,15.3468,0.4856,8.53
130,0.1142,15.3416,0.4854,8.49
140,0.1137,15.3602,0.4863,8.72
150,0.1137,15.3602,0.4863,8.72
160,0.1134,15.3716,0.4867,8.85
170,0.1094,15.5293,0.4954,10.69
180,0.0953,16.1266,0.4983,10.99
190,0.0940,16.1887,0.4993,11.11
200,0.0937,16.1986,0.4995,11.15
210,0.0886,16.4429,0.5193,10.76
220,0.0886,16.4429,0.5193,10.76
230,0.0886,16.4415,0.5180,10.62
240,0.0949,16.1474,0.5167,10.68
250,0.0892,16.4123,0.5107,10.77
260,0.0892,16.4123,0.5107,10.77
270,0.0895,16.4003,0.5089,10.51
280,0.0898,16.3840,0.5062,9.54
290,0.0898,16.3832,0.5054,8.96
300,0.0900,16.3741,0.5047,8.87
310,0.0899,16.3783,0.5066,9.06
320,0.0897,16.3894,0.5096,9.77
330,0.0904,16.3564,0.5074,9.22
340,0.0918,16.2873,0.4941,8.39
350,0.0964,16.0789,0.5029,7.93
360,0.0957,16.1071,0.5088,8.63
370,0.0990,15.9635,0.5085,8.59
380,0.1099,15.5081,0.5058,8.40
390,0.1085,15.5635,0.5055,8.22
400,0.1071,15.6202,0.5051,8.11
410,0.1071,15.6202,0.5051,8.11
420,0.1137,15.3609,0.4946,7.97
430,0.1114,15.4506,0.5070,8.24
440,0.1115,15.4458,0.5060,8.09
450,0.1118,15.4335,0.5038,7.21
460,0.1118,15.4335,0.5038,7.21
470,0.1114,15.4501,0.5030,6.74
480,0.1113,15.4547,0.5020,6.21
490,0.1111,15.4606,0.5010,6.43
500,0.3579,10.4144,0.2287,6.23
510,0.3577,10.4168,0.2300,5.96
520,0.3580,10.4134,0.2302,5.89
530,0.3580,10.4135,0.2271,5.45
540,0.3581,10.4127,0.2271,5.39
550,0.3580,10.4132,0.2274,5.29
560,0.3575,10.4196,0.2291,5.43
570,0.3575,10.4197,0.2293,5.43
580,0.3575,10.4197,0.2293,5.43
590,0.3520,10.4870,0.2336,5.45
600,0.3429,10.6000,0.2413,6.13
610,0.2918,11.3006,0.2554,7.54
620,0.2897,11.3327,0.2605,8.11
630,0.2878,11.3618,0.2655,8.65
640,0.2874,11.3675,0.2672,9.73
650,0.2868,11.3764,0.2737,10.61
660,0.2868,11.3766,0.2745,10.76
670,0.2866,11.3791,0.2745,10.83
680,0.2866,11.3791,0.2745,10.83
690,0.2888,11.3457,0.2716,10.88
700,0.2869,11.3751,0.2766,11.20
710,0.3012,11.1634,0.2718,11.27
720,0.3040,11.1229,0.2773,12.23
730,0.2606,11.7928,0.2957,13.20
740,0.2444,12.0715,0.3173,15.33
750,0.2386,12.1764,0.3337,16.16
760,0.2316,12.3050,0.3617,17.99
770,0.2279,12.3754,0.3792,19.76
780,0.2272,12.3881,0.3813,19.53
790,0.2268,12.3966,0.3828,19.48
800,0.2346,12.2495,0.3676,18.24
810,0.2354,12.2333,0.3653,17.82
820,0.2418,12.1181,0.3603,17.28
830,0.2475,12.0165,0.3513,15.83
840,0.2475,12.0165,0.3513,15.83
850,0.2474,12.0187,0.3500,15.73
860,0.2490,11.9910,0.3431,15.14
870,0.2452,12.0568,0.3305,14.34
880,0.2449,12.0616,0.3383,15.52
890,0.2442,12.0750,0.3433,16.11
900,0.2435,12.0868,0.3430,16.59
910,0.2431,12.0941,0.3364,17.03
920,0.2423,12.1086,0.3344,15.99
930,0.2614,11.7786,0.3075,13.98
940,0.2984,11.2049,0.2948,12.15
950,0.3191,10.9136,0.2827,11.16
960,0.3205,10.8946,0.2780,10.39
970,0.3190,10.9146,0.2804,10.27
980,0.3196,10.9057,0.2746,9.30
990,0.3217,10.8774,0.2678,8.77
