Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1117,15.4364,0.4202,0.81
10,0.1051,15.7037,0.4260,2.70
20,0.1040,15.7477,0.4331,3.22
30,0.0788,16.9521,0.4593,4.10
40,0.0763,17.0917,0.4772,5.11
50,0.0686,17.5574,0.4859,5.89
60,0.0671,17.6493,0.5015,6.12
70,0.0666,17.6840,0.5221,7.20
80,0.0680,17.5919,0.5272,8.34
90,0.0678,17.6062,0.5277,9.61
100,0.0675,17.6234,0.5287,10.26
110,0.0663,17.7038,0.5343,11.31
120,0.0649,17.7987,0.5435,13.76
130,0.0641,17.8490,0.5479,14.03
140,0.0631,17.9182,0.5533,14.83
150,0.0605,18.0983,0.5517,15.82
160,0.0593,18.1880,0.5565,16.90
170,0.0593,18.1886,0.5539,17.55
180,0.0588,18.2217,0.5563,18.47
190,0.0586,18.2356,0.5559,18.63
200,0.0583,18.2602,0.5576,18.69
210,0.0587,18.2329,0.5509,19.14
220,0.0586,18.2413,0.5556,19.23
230,0.0587,18.2333,0.5555,19.00
240,0.0613,18.0440,0.5465,18.69
250,0.0863,16.5581,0.5221,17.66
260,0.0980,16.0037,0.5105,16.90
270,0.1033,15.7771,0.4918,15.38
280,0.1078,15.5931,0.4909,14.26
290,0.1020,15.8338,0.5214,15.14
300,0.1005,15.8951,0.5264,15.54
310,0.1011,15.8720,0.5218,15.81
320,0.1004,15.9000,0.5244,16.16
330,0.0993,15.9503,0.5304,16.35
340,0.0998,15.9267,0.5251,14.90
350,0.0998,15.9285,0.5245,14.30
360,0.0999,15.9220,0.5241,14.44
370,0.1006,15.8911,0.5129,13.46
380,0.1005,15.8957,0.5136,13.58
390,0.1023,15.8203,0.5066,12.73
400,0.1022,15.8237,0.5063,12.80
410,0.1022,15.8249,0.5073,12.55
420,0.1022,15.8252,0.5080,12.52
430,0.1019,15.8340,0.5016,12.58
440,0.1014,15.8566,0.4953,13.02
450,0.1008,15.8852,0.4971,13.10
460,0.1008,15.8835,0.4974,12.45
470,0.1014,15.8586,0.4951,11.28
480,0.1017,15.8432,0.4949,11.02
490,0.1017,15.8442,0.4948,11.02
500,0.3417,10.6153,0.1988,11.12
510,0.3401,10.6367,0.2062,11.06
520,0.3399,10.6384,0.2066,11.02
530,0.3366,10.6805,0.2181,11.29
540,0.3397,10.6418,0.2186,10.38
550,0.3399,10.6393,0.2216,10.19
560,0.3391,10.6495,0.2237,9.80
570,0.3353,10.6984,0.2356,10.67
580,0.3351,10.7003,0.2362,10.23
590,0.3348,10.7042,0.2384,9.61
600,0.3344,10.7091,0.2395,9.35
610,0.3346,10.7068,0.2399,9.02
620,0.3345,10.7083,0.2400,8.57
630,0.3348,10.7049,0.2392,8.44
640,0.3335,10.7217,0.2398,8.16
650,0.3324,10.7354,0.2376,8.08
660,0.3326,10.7325,0.2368,8.23
670,0.3340,10.7151,0.2381,8.31
680,0.3345,10.7081,0.2379,8.41
690,0.3312,10.7512,0.2441,8.71
700,0.3275,10.8004,0.2616,10.91
710,0.3230,10.8601,0.2740,12.00
720,0.3220,10.8742,0.2800,12.74
730,0.3211,10.8852,0.2807,13.04
740,0.3152,10.9658,0.2949,14.48
750,0.3159,10.9565,0.2962,14.62
760,0.3161,10.9541,0.2968,14.30
770,0.3171,10.9406,0.2947,13.87
780,0.3176,10.9331,0.2916,13.59
790,0.3152,10.9668,0.2911,13.20
800,0.3277,10.7970,0.2840,13.07
810,0.3283,10.7891,0.2835,13.11
820,0.3283,10.7894,0.2836,13.11
830,0.3278,10.7965,0.2837,13.17
840,0.3280,10.7933,0.2844,13.35
850,0.3278,10.7967,0.2836,13.08
860,0.3326,10.7332,0.2730,12.47
870,0.3334,10.7224,0.2695,12.05
880,0.3356,10.6941,0.2650,10.54
890,0.3388,10.6521,0.2567,9.42
900,0.3405,10.6306,0.2471,8.03
910,0.3405,10.6313,0.2471,8.00
920,0.3407,10.6282,0.2472,8.00
930,0.3403,10.6337,0.2472,8.00
940,0.3422,10.6098,0.2449,7.78
950,0.3423,10.6078,0.2427,7.60
960,0.3438,10.5887,0.2374,7.06
970,0.3444,10.5810,0.2329,6.74
980,0.3443,10.5829,0.2380,7.10
990,0.3435,10.5929,0.2433,7.75
