Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1723,13.5555,0.3331,0.81
10,0.1688,13.6447,0.3567,1.92
20,0.1683,13.6562,0.3591,1.99
30,0.1677,13.6721,0.3624,2.60
40,0.1669,13.6920,0.3755,4.46
50,0.1668,13.6950,0.3777,5.96
60,0.1656,13.7279,0.3869,7.38
70,0.1640,13.7694,0.3901,8.67
80,0.1638,13.7749,0.3899,8.76
90,0.1639,13.7712,0.3911,8.80
100,0.1640,13.7701,0.3911,8.80
110,0.1637,13.7765,0.3921,8.93
120,0.1633,13.7878,0.3958,9.74
130,0.1632,13.7901,0.3962,9.81
140,0.1632,13.7911,0.3953,9.81
150,0.1634,13.7855,0.3955,9.81
160,0.1634,13.7861,0.3961,9.81
170,0.1635,13.7819,0.3959,10.59
180,0.1636,13.7790,0.3962,10.59
190,0.1636,13.7813,0.3961,10.59
200,0.1635,13.7834,0.3962,10.59
210,0.1634,13.7857,0.3968,10.59
220,0.1635,13.7824,0.3975,10.69
230,0.1610,13.8501,0.3965,11.31
240,0.1581,13.9275,0.4009,11.63
250,0.1511,14.1262,0.4207,12.94
260,0.1502,14.1519,0.4231,14.04
270,0.1496,14.1671,0.4242,14.85
280,0.1496,14.1681,0.4234,15.01
290,0.1495,14.1704,0.4235,15.01
300,0.1482,14.2096,0.4277,15.89
310,0.1487,14.1952,0.4275,16.65
320,0.1469,14.2488,0.4308,17.84
330,0.1470,14.2444,0.4299,17.84
340,0.1467,14.2547,0.4316,18.26
350,0.1442,14.3282,0.4371,19.15
360,0.1418,14.4000,0.4411,20.23
370,0.1423,14.3870,0.4401,20.23
380,0.1425,14.3812,0.4403,20.23
390,0.1419,14.3978,0.4406,20.69
400,0.1425,14.3806,0.4397,20.89
410,0.1046,15.7244,0.4554,22.19
420,0.0940,16.1859,0.4659,23.26
430,0.0788,16.9534,0.4892,25.21
440,0.0788,16.9513,0.4897,26.42
450,0.0786,16.9637,0.4912,26.69
460,0.0784,16.9751,0.4921,26.87
470,0.0781,16.9937,0.4934,27.23
480,0.0774,17.0311,0.4933,27.60
490,0.0718,17.3563,0.5004,28.16
500,0.0718,17.3554,0.5007,28.27
510,0.0718,17.3575,0.5003,28.60
520,0.0719,17.3493,0.4982,29.67
530,0.0718,17.3576,0.4982,29.77
540,0.0719,17.3489,0.4984,29.77
550,0.0719,17.3491,0.4990,29.77
560,0.0718,17.3581,0.4982,29.77
570,0.0717,17.3629,0.4996,29.77
580,0.0718,17.3540,0.4990,29.77
590,0.0718,17.3567,0.4994,29.77
600,0.0720,17.3430,0.4978,29.77
610,0.0718,17.3587,0.4984,29.77
620,0.0717,17.3598,0.4982,29.79
630,0.0720,17.3434,0.4985,29.93
640,0.0711,17.3966,0.5009,30.86
650,0.0708,17.4160,0.5053,31.60
660,0.0707,17.4245,0.5052,31.62
670,0.0706,17.4286,0.5048,31.79
680,0.0707,17.4207,0.5053,31.79
690,0.0706,17.4280,0.5046,31.79
700,0.0707,17.4261,0.5065,31.82
710,0.0708,17.4175,0.5055,31.98
720,0.0706,17.4314,0.5054,32.04
730,0.0706,17.4309,0.5062,32.07
740,0.0705,17.4374,0.5063,32.07
750,0.0705,17.4379,0.5056,32.07
760,0.0690,17.5267,0.5163,33.34
770,0.0689,17.5383,0.5163,33.37
780,0.0689,17.5379,0.5161,33.37
790,0.0693,17.5124,0.5160,33.37
800,0.0680,17.5913,0.5164,33.37
810,0.0691,17.5248,0.5165,33.37
820,0.0688,17.5394,0.5159,33.37
830,0.0689,17.5354,0.5155,33.37
840,0.0686,17.5534,0.5160,33.37
850,0.0690,17.5310,0.5157,33.37
860,0.0691,17.5238,0.5161,33.37
870,0.0689,17.5372,0.5150,33.37
880,0.0693,17.5120,0.5156,33.61
890,0.0692,17.5166,0.5174,33.61
900,0.0690,17.5272,0.5166,33.61
910,0.0688,17.5421,0.5167,33.65
920,0.0686,17.5560,0.5173,33.70
930,0.0689,17.5332,0.5162,33.70
940,0.0683,17.5763,0.5169,33.70
950,0.0688,17.5427,0.5172,33.70
960,0.0684,17.5656,0.5167,33.70
970,0.0695,17.4967,0.5158,33.70
980,0.0691,17.5241,0.5164,33.70
990,0.0691,17.5245,0.5164,33.70
