Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1236,14.9993,0.4390,0.81
10,0.1117,15.4363,0.4589,2.83
20,0.1116,15.4415,0.4605,3.18
30,0.1111,15.4594,0.4589,4.07
40,0.1098,15.5115,0.4696,5.11
50,0.1093,15.5299,0.4820,5.64
60,0.1092,15.5346,0.4842,5.85
70,0.1092,15.5346,0.4846,5.91
80,0.1092,15.5342,0.4845,5.91
90,0.1092,15.5373,0.4862,6.14
100,0.1071,15.6209,0.4938,7.46
110,0.1068,15.6303,0.4971,7.66
120,0.1061,15.6626,0.5043,8.17
130,0.1040,15.7480,0.5080,8.99
140,0.1062,15.6553,0.4943,10.66
150,0.1019,15.8357,0.5210,11.27
160,0.1000,15.9197,0.5376,12.24
170,0.1001,15.9115,0.5402,13.03
180,0.1001,15.9127,0.5409,13.30
190,0.0994,15.9441,0.5485,14.20
200,0.0995,15.9375,0.5485,13.67
210,0.1004,15.8995,0.5380,13.29
220,0.0993,15.9472,0.5534,13.24
230,0.1004,15.8998,0.5454,13.02
240,0.0994,15.9422,0.5489,13.47
250,0.0993,15.9477,0.5493,14.17
260,0.0989,15.9648,0.5551,14.27
270,0.0982,15.9984,0.5598,15.06
280,0.0976,16.0228,0.5633,15.06
290,0.0976,16.0218,0.5624,14.90
300,0.0976,16.0224,0.5626,15.10
310,0.0962,16.0844,0.5749,15.85
320,0.0937,16.2002,0.5863,17.18
330,0.0916,16.3007,0.6159,18.63
340,0.0902,16.3652,0.6244,18.80
350,0.0891,16.4195,0.6418,20.21
360,0.0887,16.4410,0.6461,21.15
370,0.0853,16.6098,0.6631,21.66
380,0.0851,16.6194,0.6647,22.24
390,0.0847,16.6400,0.6691,22.08
400,0.0853,16.6073,0.6643,21.73
410,0.0861,16.5701,0.6596,21.14
420,0.0872,16.5108,0.6477,19.89
430,0.0879,16.4787,0.6425,20.08
440,0.0912,16.3183,0.6268,18.83
450,0.0938,16.1952,0.6176,17.11
460,0.0941,16.1827,0.6110,16.33
470,0.0960,16.0949,0.5991,14.89
480,0.0962,16.0849,0.5973,14.59
490,0.0968,16.0597,0.5907,14.14
500,0.3484,10.5312,0.2314,14.32
510,0.3469,10.5506,0.2353,14.45
520,0.3471,10.5481,0.2392,14.21
530,0.3486,10.5294,0.2379,12.74
540,0.3493,10.5207,0.2396,11.21
550,0.3503,10.5073,0.2370,9.92
560,0.3510,10.4988,0.2391,9.01
570,0.3512,10.4968,0.2368,7.74
580,0.3543,10.4589,0.2268,6.76
590,0.3539,10.4637,0.2306,7.11
600,0.3530,10.4744,0.2320,7.28
610,0.3505,10.5051,0.2334,7.25
620,0.3507,10.5026,0.2327,7.21
630,0.3506,10.5040,0.2329,7.23
640,0.3506,10.5041,0.2329,7.23
650,0.3485,10.5298,0.2336,7.02
660,0.3572,10.4232,0.2303,6.90
670,0.3485,10.5297,0.2350,7.12
680,0.3468,10.5519,0.2375,7.40
690,0.3468,10.5519,0.2375,7.40
700,0.3468,10.5517,0.2375,7.40
710,0.3468,10.5517,0.2374,7.39
720,0.3467,10.5529,0.2378,7.52
730,0.3454,10.5694,0.2418,8.11
740,0.3452,10.5715,0.2428,8.26
750,0.3425,10.6051,0.2458,8.54
760,0.3405,10.6314,0.2511,9.17
770,0.3407,10.6282,0.2493,8.85
780,0.3313,10.7505,0.2690,11.02
790,0.3281,10.7920,0.2880,12.47
800,0.3162,10.9519,0.2925,13.19
810,0.2902,11.3247,0.3012,13.86
820,0.2826,11.4404,0.3038,14.02
830,0.2834,11.4283,0.3040,13.91
840,0.2822,11.4461,0.3068,14.08
850,0.2761,11.5411,0.3174,14.71
860,0.2728,11.5935,0.3271,15.92
870,0.2727,11.5954,0.3279,15.67
880,0.2726,11.5967,0.3287,15.64
890,0.2726,11.5963,0.3292,15.59
900,0.2731,11.5896,0.3254,14.54
910,0.2743,11.5704,0.3177,13.96
920,0.2744,11.5683,0.3165,13.86
930,0.2724,11.6009,0.3168,13.41
940,0.2730,11.5908,0.3149,13.14
950,0.2730,11.5898,0.3144,13.10
960,0.2608,11.7886,0.3188,13.27
970,0.2549,11.8877,0.3167,13.11
980,0.2512,11.9517,0.3247,13.44
990,0.2517,11.9430,0.3203,13.12
