Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1171,15.2311,0.4294,0.81
10,0.1151,15.3072,0.4593,2.00
20,0.1174,15.2207,0.4433,2.91
30,0.1159,15.2784,0.4611,3.53
40,0.1150,15.3104,0.4738,4.12
50,0.1125,15.4051,0.4931,4.89
60,0.1125,15.4056,0.4934,5.47
70,0.1125,15.4057,0.4940,5.98
80,0.1124,15.4093,0.4950,6.46
90,0.1085,15.5639,0.4978,7.87
100,0.1099,15.5089,0.5004,9.17
110,0.1097,15.5140,0.5005,9.18
120,0.1110,15.4654,0.5004,9.46
130,0.0987,15.9761,0.5035,10.08
140,0.0968,16.0609,0.4988,9.89
150,0.0947,16.1522,0.4932,10.02
160,0.0939,16.1902,0.4949,10.24
170,0.0939,16.1919,0.4950,10.33
180,0.0910,16.3297,0.5013,10.85
190,0.0791,16.9388,0.5128,11.57
200,0.0787,16.9577,0.5134,11.63
210,0.0793,16.9229,0.5091,11.70
220,0.0811,16.8290,0.5076,11.80
230,0.0808,16.8415,0.5059,12.15
240,0.0798,16.8991,0.5078,12.15
250,0.0799,16.8928,0.5046,11.83
260,0.0795,16.9166,0.5085,11.91
270,0.0820,16.7780,0.5016,10.62
280,0.0847,16.6411,0.4977,10.64
290,0.0820,16.7790,0.5213,11.10
300,0.0815,16.8083,0.5202,11.64
310,0.0834,16.7083,0.5362,13.42
320,0.0803,16.8710,0.5479,14.41
330,0.0786,16.9658,0.5562,15.81
340,0.0772,17.0417,0.5643,16.33
350,0.0769,17.0570,0.5681,16.68
360,0.0745,17.1950,0.5814,17.12
370,0.0728,17.2989,0.5905,17.70
380,0.0731,17.2815,0.5900,17.93
390,0.0731,17.2782,0.5893,17.68
400,0.0731,17.2782,0.5893,17.68
410,0.0719,17.3530,0.5895,17.86
420,0.0712,17.3910,0.5942,18.03
430,0.0678,17.6036,0.5914,17.39
440,0.0742,17.2116,0.5769,16.15
450,0.0799,16.8910,0.5634,14.65
460,0.0812,16.8227,0.5608,13.96
470,0.0806,16.8530,0.5572,13.11
480,0.0805,16.8609,0.5574,13.45
490,0.0824,16.7574,0.5514,13.61
500,0.3587,10.4045,0.2224,14.37
510,0.3508,10.5017,0.2376,14.62
520,0.3518,10.4896,0.2390,15.23
530,0.3519,10.4882,0.2410,15.71
540,0.3545,10.4565,0.2291,14.56
550,0.3564,10.4334,0.2227,13.19
560,0.3572,10.4228,0.2173,12.73
570,0.3568,10.4280,0.2151,13.44
580,0.3557,10.4412,0.2198,13.91
590,0.3545,10.4561,0.2217,14.03
600,0.3566,10.4308,0.2210,13.76
610,0.3502,10.5091,0.2260,13.90
620,0.3305,10.7604,0.2323,13.22
630,0.3297,10.7712,0.2371,12.78
640,0.3092,11.0495,0.2575,13.27
650,0.2936,11.2740,0.2753,12.56
660,0.2839,11.4206,0.2786,11.46
670,0.2667,11.6915,0.2801,10.11
680,0.2671,11.6847,0.2792,9.82
690,0.2631,11.7510,0.2877,10.38
700,0.2564,11.8626,0.3010,10.95
710,0.2510,11.9548,0.3071,11.39
720,0.2509,11.9565,0.3081,11.54
730,0.2510,11.9556,0.3093,11.25
740,0.2510,11.9549,0.3090,11.21
750,0.2497,11.9788,0.3078,11.25
760,0.2501,11.9717,0.3063,11.02
770,0.2506,11.9622,0.3096,11.46
780,0.2524,11.9318,0.3088,11.63
790,0.2519,11.9400,0.3092,11.78
800,0.2528,11.9240,0.3063,11.57
810,0.2527,11.9268,0.3066,12.85
820,0.2529,11.9233,0.3057,12.22
830,0.2541,11.9018,0.2941,11.65
840,0.2533,11.9157,0.2981,11.59
850,0.2536,11.9102,0.2987,11.46
860,0.2567,11.8574,0.2906,10.65
870,0.2590,11.8192,0.2820,9.97
880,0.2641,11.7347,0.2742,9.39
890,0.2676,11.6781,0.2714,8.77
900,0.2807,11.4693,0.2675,8.35
910,0.2868,11.3765,0.2678,8.51
920,0.2833,11.4301,0.2685,8.56
930,0.2566,11.8596,0.2816,9.65
940,0.2509,11.9572,0.2851,9.87
950,0.2331,12.2774,0.2978,10.35
960,0.2279,12.3753,0.3033,10.79
970,0.2256,12.4195,0.3097,11.44
980,0.2216,12.4963,0.3187,12.22
990,0.2161,12.6052,0.3271,12.87
