Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1169,15.2399,0.4351,0.81
10,0.0956,16.1152,0.4456,3.51
20,0.0944,16.1683,0.4477,3.63
30,0.0949,16.1436,0.4482,4.06
40,0.0949,16.1436,0.4482,4.06
50,0.0964,16.0781,0.4453,4.31
60,0.0823,16.7634,0.4578,5.11
70,0.0788,16.9515,0.4941,6.02
80,0.0786,16.9658,0.4940,6.16
90,0.0774,17.0307,0.5072,7.71
100,0.0764,17.0850,0.5254,9.15
110,0.0760,17.1103,0.5342,10.29
120,0.0759,17.1130,0.5360,10.59
130,0.0748,17.1780,0.5379,11.38
140,0.0756,17.1335,0.5396,11.92
150,0.0753,17.1480,0.5432,12.22
160,0.0754,17.1466,0.5372,12.82
170,0.0746,17.1896,0.5414,13.25
180,0.0746,17.1909,0.5436,13.45
190,0.0757,17.1269,0.5366,13.20
200,0.0736,17.2488,0.5288,12.61
210,0.0716,17.3704,0.5337,12.35
220,0.0736,17.2462,0.5280,12.23
230,0.0764,17.0880,0.5239,12.17
240,0.0724,17.3205,0.5347,12.72
250,0.0737,17.2403,0.5728,13.87
260,0.0640,17.8536,0.5874,15.00
270,0.0608,18.0805,0.5976,15.84
280,0.0679,17.5990,0.5850,14.83
290,0.0686,17.5544,0.5714,14.66
300,0.0553,18.4889,0.5843,16.03
310,0.0562,18.4216,0.5890,16.72
320,0.0631,17.9157,0.5836,16.78
330,0.0530,18.6719,0.5936,16.99
340,0.0532,18.6603,0.5915,16.52
350,0.0634,17.8945,0.5637,14.57
360,0.0608,18.0763,0.5573,13.20
370,0.0609,18.0734,0.5564,13.03
380,0.0607,18.0858,0.5572,12.90
390,0.0608,18.0778,0.5569,12.53
400,0.0603,18.1173,0.5603,12.33
410,0.0578,18.3001,0.5617,11.83
420,0.0556,18.4668,0.5584,11.50
430,0.0612,18.0522,0.5398,10.79
440,0.0652,17.7782,0.5146,9.71
450,0.0760,17.1119,0.5079,8.47
460,0.0738,17.2349,0.5055,7.46
470,0.0710,17.4051,0.5139,8.10
480,0.0705,17.4343,0.5187,8.55
490,0.0724,17.3207,0.5028,8.30
500,0.3467,10.5532,0.2098,7.99
510,0.3476,10.5409,0.2106,8.11
520,0.3476,10.5419,0.2107,8.12
530,0.3477,10.5400,0.2110,8.18
540,0.3478,10.5394,0.2108,8.15
550,0.3497,10.5157,0.2102,7.90
560,0.3614,10.3721,0.2072,7.01
570,0.3512,10.4963,0.2086,6.73
580,0.3562,10.4347,0.2030,6.47
590,0.3602,10.3872,0.2017,6.01
600,0.3612,10.3748,0.2015,5.90
610,0.3605,10.3829,0.2069,5.87
620,0.3559,10.4392,0.2095,5.73
630,0.3452,10.5716,0.2194,5.67
640,0.3416,10.6176,0.2214,6.00
650,0.3420,10.6116,0.2294,7.31
660,0.3385,10.6571,0.2345,7.36
670,0.2906,11.3198,0.2520,8.70
680,0.2885,11.3506,0.2590,8.96
690,0.2895,11.3353,0.2681,9.61
700,0.2714,11.6166,0.2755,10.23
710,0.2586,11.8257,0.2813,10.93
720,0.2581,11.8344,0.2841,11.02
730,0.2578,11.8401,0.2848,11.80
740,0.2577,11.8416,0.2886,11.68
750,0.2577,11.8410,0.2904,11.82
760,0.2577,11.8404,0.2889,11.82
770,0.2578,11.8394,0.2879,11.38
780,0.2497,11.9782,0.3009,12.80
790,0.2315,12.3073,0.3128,13.56
800,0.2183,12.5607,0.3251,14.68
810,0.2142,12.6441,0.3284,14.37
820,0.2136,12.6570,0.3365,15.57
830,0.2075,12.7816,0.3342,14.46
840,0.1938,13.0782,0.3438,15.02
850,0.1938,13.0795,0.3604,16.65
860,0.1958,13.0337,0.3634,16.32
870,0.1901,13.1617,0.3701,16.60
880,0.1973,12.9999,0.3698,17.05
890,0.1881,13.2091,0.3793,17.77
900,0.1873,13.2270,0.3806,18.11
910,0.1875,13.2221,0.3793,17.96
920,0.1884,13.2021,0.3732,17.25
930,0.1923,13.1132,0.3667,17.01
940,0.1948,13.0555,0.3474,15.39
950,0.1939,13.0766,0.3453,15.22
960,0.1949,13.0531,0.3355,14.25
970,0.2067,12.7986,0.3139,13.13
980,0.2199,12.5306,0.2992,12.42
990,0.2192,12.5430,0.2962,12.22
