Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1132,15.3803,0.4245,0.81
10,0.1145,15.3282,0.4201,2.27
20,0.1087,15.5568,0.4502,4.01
30,0.1049,15.7120,0.4699,5.09
40,0.1036,15.7661,0.4919,6.23
50,0.1027,15.8015,0.5022,7.07
60,0.1040,15.7478,0.4878,7.28
70,0.0958,16.1020,0.5297,8.57
80,0.0899,16.3801,0.5506,9.78
90,0.0905,16.3515,0.5576,10.12
100,0.0905,16.3529,0.5621,11.45
110,0.0776,17.0216,0.5963,13.53
120,0.0796,16.9080,0.6050,14.99
130,0.0794,16.9192,0.5990,14.76
140,0.0791,16.9385,0.6071,15.74
150,0.0778,17.0106,0.6072,16.12
160,0.0759,17.1145,0.6228,17.33
170,0.0738,17.2352,0.6282,16.54
180,0.0726,17.3110,0.6292,16.62
190,0.0728,17.2967,0.6279,16.86
200,0.0740,17.2273,0.6178,16.67
210,0.0748,17.1785,0.6138,16.60
220,0.0746,17.1920,0.6208,17.22
230,0.0716,17.3694,0.6223,18.20
240,0.0741,17.2168,0.6308,18.01
250,0.0748,17.1791,0.6140,16.45
260,0.0737,17.2410,0.6311,15.76
270,0.0751,17.1633,0.6191,15.00
280,0.0826,16.7501,0.5810,14.15
290,0.0844,16.6560,0.5747,14.40
300,0.0864,16.5529,0.5515,13.13
310,0.1088,15.5528,0.5318,11.96
320,0.1053,15.6915,0.5523,13.22
330,0.1052,15.6990,0.5552,12.65
340,0.1056,15.6816,0.5495,12.69
350,0.0966,16.0693,0.5562,14.61
360,0.0967,16.0615,0.5564,14.75
370,0.0977,16.0187,0.5558,14.74
380,0.0885,16.4475,0.5594,14.53
390,0.0897,16.3908,0.5577,13.42
400,0.0833,16.7097,0.5588,13.19
410,0.0821,16.7734,0.5430,12.56
420,0.0824,16.7589,0.5410,11.10
430,0.0831,16.7204,0.5428,11.38
440,0.0830,16.7277,0.5455,12.29
450,0.0841,16.6682,0.5331,12.02
460,0.0836,16.6945,0.5397,11.97
470,0.0841,16.6683,0.5377,12.25
480,0.0834,16.7068,0.5410,12.78
490,0.0834,16.7077,0.5414,13.65
500,0.3369,10.6773,0.2145,13.95
510,0.3350,10.7018,0.2187,12.93
520,0.3304,10.7620,0.2306,12.37
530,0.3243,10.8430,0.2512,14.26
540,0.3181,10.9263,0.2691,15.97
550,0.3168,10.9442,0.2770,16.72
560,0.3128,10.9995,0.2843,16.91
570,0.3256,10.8251,0.2866,16.21
580,0.3271,10.8056,0.2876,15.92
590,0.3067,11.0844,0.2929,16.34
600,0.2808,11.4679,0.3166,17.11
610,0.2852,11.4000,0.3120,16.40
620,0.2671,11.6854,0.3148,15.12
630,0.2501,11.9714,0.3168,14.22
640,0.2533,11.9155,0.3193,14.81
650,0.2402,12.1464,0.3237,14.30
660,0.2395,12.1599,0.3202,13.21
670,0.2137,12.6537,0.3314,13.93
680,0.1946,13.0602,0.3409,14.41
690,0.1745,13.5344,0.3449,14.17
700,0.1609,13.8863,0.3481,14.48
710,0.1534,14.0939,0.3422,13.97
720,0.1585,13.9511,0.3255,12.63
730,0.1628,13.8358,0.3148,12.09
740,0.1477,14.2581,0.3190,12.91
750,0.1443,14.3584,0.3218,13.05
760,0.1467,14.2880,0.3241,13.90
770,0.1562,14.0148,0.3097,12.96
780,0.1474,14.2668,0.3259,13.56
790,0.1508,14.1672,0.3245,13.48
800,0.1530,14.1048,0.3197,13.00
810,0.1760,13.4963,0.3094,12.13
820,0.1764,13.4867,0.3195,13.94
830,0.1559,14.0244,0.3320,15.53
840,0.1479,14.2529,0.3601,17.17
850,0.1496,14.2015,0.3612,17.72
860,0.1528,14.1105,0.3511,16.67
870,0.1491,14.2176,0.3487,16.21
880,0.1495,14.2056,0.3597,16.90
890,0.1508,14.1695,0.3567,16.45
900,0.1379,14.5568,0.3625,15.93
910,0.1365,14.6003,0.3644,16.03
920,0.1371,14.5809,0.3626,15.87
930,0.1366,14.5978,0.3642,15.95
940,0.1351,14.6447,0.3723,16.66
950,0.1389,14.5261,0.3686,16.21
960,0.1349,14.6526,0.3757,16.80
970,0.2030,12.8782,0.3637,15.48
980,0.2099,12.7315,0.3585,15.63
990,0.2093,12.7453,0.3587,15.23
