Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1133,15.3769,0.4423,0.46
10,0.1114,15.4489,0.4680,2.61
20,0.1070,15.6258,0.4955,3.58
30,0.1070,15.6246,0.4948,3.71
40,0.1070,15.6243,0.4972,4.21
50,0.1068,15.6317,0.5027,4.57
60,0.1063,15.6535,0.5026,4.82
70,0.1081,15.5787,0.4935,5.30
80,0.1042,15.7376,0.5193,6.37
90,0.1042,15.7393,0.5205,6.93
100,0.1032,15.7821,0.5288,8.16
110,0.1026,15.8045,0.5338,9.10
120,0.1025,15.8097,0.5348,9.46
130,0.1025,15.8120,0.5354,9.69
140,0.1018,15.8405,0.5403,10.25
150,0.1018,15.8397,0.5394,10.47
160,0.1019,15.8341,0.5410,11.22
170,0.1035,15.7705,0.5246,12.30
180,0.1016,15.8482,0.5522,13.59
190,0.1022,15.8247,0.5455,14.36
200,0.0998,15.9284,0.5615,15.61
210,0.0990,15.9624,0.5774,15.87
220,0.0988,15.9697,0.5797,16.33
230,0.0988,15.9708,0.5794,16.17
240,0.0987,15.9756,0.5797,16.41
250,0.0987,15.9759,0.5797,16.19
260,0.0987,15.9752,0.5794,16.47
270,0.0987,15.9749,0.5789,16.02
280,0.0987,15.9758,0.5796,15.67
290,0.0990,15.9605,0.5774,15.38
300,0.0991,15.9584,0.5761,15.16
310,0.1009,15.8810,0.5672,16.35
320,0.1013,15.8635,0.5659,16.06
330,0.1004,15.8989,0.5714,15.44
340,0.1007,15.8872,0.5719,15.03
350,0.1014,15.8586,0.5656,14.32
360,0.1037,15.7587,0.5504,13.69
370,0.1040,15.7477,0.5515,14.99
380,0.1034,15.7729,0.5568,15.55
390,0.1034,15.7727,0.5565,15.50
400,0.1034,15.7726,0.5564,15.49
410,0.1035,15.7693,0.5559,15.39
420,0.1025,15.8098,0.5583,16.88
430,0.1009,15.8778,0.5753,17.76
440,0.1005,15.8944,0.5746,18.59
450,0.0960,16.0956,0.5684,18.44
460,0.0951,16.1381,0.5693,19.13
470,0.0950,16.1390,0.5698,19.20
480,0.0961,16.0904,0.5707,19.44
490,0.0957,16.1070,0.5851,19.54
500,0.3328,10.7308,0.2206,19.15
510,0.3118,11.0134,0.2383,18.92
520,0.3039,11.1248,0.2447,18.24
530,0.3030,11.1383,0.2463,17.99
540,0.3016,11.1575,0.2466,17.52
550,0.2913,11.3084,0.2547,16.71
560,0.2897,11.3320,0.2563,15.37
570,0.2902,11.3248,0.2537,14.08
580,0.2896,11.3336,0.2571,14.04
590,0.2898,11.3309,0.2577,13.79
600,0.2868,11.3760,0.2638,13.73
610,0.2531,11.9185,0.2719,12.93
620,0.2350,12.2411,0.2764,11.57
630,0.2296,12.3433,0.2787,10.83
640,0.2285,12.3637,0.2808,10.87
650,0.1896,13.1738,0.2973,11.77
660,0.2279,12.3740,0.3095,13.42
670,0.1358,14.6248,0.3378,15.16
680,0.1300,14.8136,0.3560,16.43
690,0.1301,14.8110,0.3605,17.23
700,0.1178,15.2421,0.3863,18.57
710,0.1161,15.3039,0.3922,18.98
720,0.1156,15.3223,0.3982,19.42
730,0.1175,15.2513,0.3979,19.78
740,0.1173,15.2584,0.4030,21.07
750,0.1176,15.2474,0.4058,21.62
760,0.1174,15.2549,0.4097,22.21
770,0.1176,15.2474,0.4092,22.15
780,0.1196,15.1758,0.3958,21.58
790,0.1230,15.0516,0.3947,21.21
800,0.1330,14.7140,0.3876,20.54
810,0.1453,14.3289,0.3849,20.15
820,0.1978,12.9904,0.3685,18.68
830,0.2008,12.9251,0.3661,18.54
840,0.2143,12.6416,0.3542,17.47
850,0.2570,11.8521,0.3481,17.11
860,0.2783,11.5067,0.3313,16.61
870,0.3148,10.9722,0.3199,16.32
880,0.3213,10.8826,0.3164,16.03
890,0.3201,10.8988,0.3199,16.05
900,0.3206,10.8924,0.3290,16.90
910,0.3150,10.9696,0.3414,18.22
920,0.3141,10.9811,0.3367,17.39
930,0.3193,10.9100,0.3299,16.62
940,0.3214,10.8819,0.3224,15.45
950,0.3214,10.8812,0.3198,14.72
960,0.3211,10.8856,0.3185,14.50
970,0.3214,10.8823,0.3163,14.38
980,0.3219,10.8752,0.3094,13.83
990,0.3104,11.0334,0.3163,13.79
