Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1989,6.8092,0.8627
1,2,0.1742,7.3354,0.7665
1,3,0.1067,9.4708,0.7760
1,4,0.0913,10.5847,0.8643
1,5,0.1455,8.9118,0.7404
1,6,0.0850,11.5699,0.8104
1,7,0.1070,10.2534,0.7177
1,8,0.0697,11.4939,0.8380
1,9,0.1026,9.9511,0.7375
1,10,0.1032,9.7908,0.8128
1,11,0.0866,10.5397,0.8691
1,12,0.1022,9.8970,0.6554
1,13,0.0896,10.4580,0.8190
1,14,0.0700,11.5215,0.8123
1,15,0.0836,10.8713,0.7383
1,16,0.0697,11.7430,0.9054
1,17,0.0769,11.2340,nan
1,18,0.0865,10.5961,0.7382
1,19,0.0794,10.8863,0.7541
1,20,0.0740,11.5898,0.8158
1,21,0.0852,10.6071,0.7175
1,22,0.0770,11.1587,0.7887
1,23,0.0791,10.9713,0.7016
1,24,0.0663,11.7997,0.6695
1,25,0.0652,11.8480,0.8694
2,1,0.0882,11.1082,0.8038
2,2,0.0988,10.4895,0.6460
2,3,0.0685,12.1117,0.8082
2,4,0.0762,10.9615,0.7602
2,5,0.0790,11.0836,0.7356
2,6,0.0668,11.6012,0.8238
2,7,0.0645,11.8039,0.7923
2,8,0.0589,12.2471,0.8668
2,9,0.0699,11.9306,0.7941
2,10,0.0632,12.1246,0.8778
2,11,0.0662,12.1071,0.7875
2,12,0.0563,12.6516,nan
2,13,0.0594,12.5840,0.7851
2,14,0.0662,11.7918,0.8263
2,15,0.0704,11.8906,0.7853
2,16,0.0598,12.5654,0.8731
2,17,0.0802,11.1916,0.7376
2,18,0.0702,12.0894,0.7773
2,19,0.0767,11.8117,0.6640
2,20,0.0664,11.8290,nan
2,21,0.0644,11.8603,0.7792
2,22,0.0588,12.5047,0.7069
2,23,0.0663,11.9513,0.8104
2,24,0.0650,11.9028,0.7821
2,25,0.0588,12.4289,0.7303
3,1,0.0621,11.9960,nan
3,2,0.0750,11.5328,0.7480
3,3,0.0824,11.0701,0.7938
3,4,0.0673,11.9210,nan
3,5,0.0533,12.7808,0.8238
3,6,0.0895,10.9640,0.7641
3,7,0.0755,11.7635,0.7416
3,8,0.0652,12.3454,0.8097
3,9,0.0693,11.8949,0.7868
3,10,0.0521,12.7293,0.7993
3,11,0.0544,12.5454,0.8517
3,12,0.0720,11.5063,0.7840
3,13,0.0994,10.5424,0.6558
3,14,0.0766,11.6958,0.7526
3,15,0.0626,12.0967,0.7729
3,16,0.0775,11.5498,0.6296
3,17,0.0747,11.1916,0.7009
3,18,0.0625,11.9989,0.8005
3,19,0.0609,12.0598,0.6976
3,20,0.0746,11.7654,0.7861
3,21,0.0577,12.9301,0.8451
3,22,0.0918,10.9884,0.7636
3,23,0.0742,11.5216,0.8068
3,24,0.0622,11.9249,0.7952
3,25,0.0548,12.6076,0.7760
4,1,0.0584,12.2066,0.7228
4,2,0.0647,11.7834,0.7820
4,3,0.0810,11.0768,0.7442
4,4,0.0494,12.9337,0.8667
4,5,0.0606,12.5117,0.7308
4,6,0.0821,11.3890,0.7145
4,7,0.0781,11.1860,0.7725
4,8,0.0689,12.0189,0.7714
4,9,0.0663,11.6763,0.7637
4,10,0.0646,12.2203,0.7707
4,11,0.0672,11.8298,0.7851
4,12,0.0565,12.3587,0.7334
4,13,0.0515,12.7594,0.7523
4,14,0.0653,12.0800,0.7117
4,15,0.0630,12.3200,0.7304
4,16,0.0570,12.5475,0.8505
4,17,0.0559,12.7219,0.8968
4,18,0.0502,13.2463,0.8925
4,19,0.0534,12.6220,0.8101
4,20,0.0732,11.4988,0.8058
4,21,0.0523,12.6796,0.8528
4,22,0.0746,11.7419,0.7363
4,23,0.0684,11.8758,0.8263
4,24,0.0626,12.4802,0.7085
4,25,0.0850,11.6267,0.7174
5,1,0.0635,12.0222,0.8682
5,2,0.0641,11.9342,0.7914
5,3,0.0665,11.9122,0.8188
5,4,0.0561,12.6377,0.7036
5,5,0.0754,11.6570,0.7869
5,6,0.0576,12.3021,0.7046
5,7,0.0627,11.9426,0.8003
5,8,0.0658,12.1441,0.8010
5,9,0.0759,11.3750,0.8064
5,10,0.0674,11.8564,0.7608
5,11,0.0580,12.5211,0.7719
5,12,0.0677,11.9200,0.7375
5,13,0.0554,12.6667,0.8175
5,14,0.0710,11.7318,0.7824
5,15,0.0738,11.6114,0.7112
5,16,0.0609,12.2188,0.8046
5,17,0.0536,12.9358,0.7808
5,18,0.0609,12.1549,0.7879
5,19,0.0593,12.8594,0.8064
5,20,0.0695,12.3806,0.7985
5,21,0.0557,12.6310,0.7999
5,22,0.0529,13.0921,0.8284
5,23,0.0505,13.2527,0.7614
5,24,0.0708,11.9585,0.7254
5,25,0.0593,12.8549,0.8432
6,1,0.0435,13.8061,0.7917
6,2,0.0512,13.0516,0.7478
6,3,0.0536,13.0516,0.8613
6,4,0.0440,13.6505,0.7912
6,5,0.0579,12.4168,nan
6,6,0.0656,11.9405,0.8280
6,7,0.0703,12.0028,0.7540
6,8,0.0603,12.3777,0.8589
6,9,0.0516,13.1044,0.7959
6,10,0.0636,12.4294,0.6666
6,11,0.0483,13.1820,0.8483
6,12,0.0625,12.0988,0.8242
6,13,0.0683,12.0389,0.7771
6,14,0.0614,12.5145,0.8090
6,15,0.0571,12.6185,0.7134
6,16,0.0616,12.7353,0.7666
6,17,0.0604,12.4456,0.7544
6,18,0.0526,13.0066,0.8654
6,19,0.0673,11.8510,nan
6,20,0.0720,11.7585,0.6975
6,21,0.0581,12.4770,0.7333
6,22,0.0535,12.5660,0.8278
6,23,0.0525,12.9055,0.7645
6,24,0.0502,12.8594,0.8764
6,25,0.0523,13.0406,0.7556
7,1,0.0679,12.1339,0.7273
7,2,0.0681,12.5727,0.7844
7,3,0.0525,12.9642,0.8423
7,4,0.0557,12.8781,0.8715
7,5,0.0703,12.2551,0.8553
7,6,0.0570,12.9754,0.7637
7,7,0.0599,12.2544,0.7799
7,8,0.0539,12.7414,0.7981
7,9,0.0576,12.3424,0.7811
7,10,0.0635,11.8092,0.8517
7,11,0.0693,12.3237,0.7669
7,12,0.0575,12.3972,0.8243
7,13,0.0545,13.0266,0.7467
7,14,0.0488,13.0332,0.8702
7,15,0.0624,12.5196,0.8249
7,16,0.0669,12.4395,0.7693
7,17,0.0452,13.7111,0.7595
7,18,0.0522,12.9536,0.7148
7,19,0.0510,12.9369,0.8232
7,20,0.0477,13.3077,0.8260
7,21,0.0545,12.6840,0.8562
7,22,0.0648,12.0644,0.8055
7,23,0.0501,13.0167,0.7470
7,24,0.0452,13.5793,0.7949
7,25,0.0522,13.3415,0.8012
8,1,0.0442,13.4576,0.8475
8,2,0.0509,13.2561,0.8690
8,3,0.0497,13.0520,0.8145
8,4,0.0479,13.3620,0.8129
8,5,0.1007,10.5019,0.6801
8,6,0.0460,13.3026,0.8617
8,7,0.0598,12.3907,0.6921
8,8,0.0526,12.9732,0.7129
8,9,0.0619,12.1962,0.8191
8,10,0.0448,13.4205,0.9068
8,11,0.0482,13.1903,0.8392
8,12,0.0570,12.7480,0.7814
8,13,0.0549,12.8344,0.8749
8,14,0.0552,12.7339,0.8305
8,15,0.0521,13.3871,0.7857
8,16,0.0572,12.4497,0.8200
8,17,0.0698,12.1512,0.7213
8,18,0.0497,12.9494,0.8185
8,19,0.0529,13.0867,0.7509
8,20,0.0662,12.1908,0.6855
8,21,0.0458,13.2630,0.8471
8,22,0.0540,13.0626,0.7698
8,23,0.0509,12.9075,nan
8,24,0.0493,13.2462,0.9032
8,25,0.0638,12.7364,0.7787
9,1,0.0476,13.4571,0.8497
9,2,0.0452,13.4186,0.8111
9,3,0.0649,12.2411,0.6865
9,4,0.0474,13.2945,0.7837
9,5,0.0484,13.1025,0.7488
9,6,0.0519,13.0219,0.8014
9,7,0.0461,13.4477,0.8189
9,8,0.0497,13.3982,0.7676
9,9,0.0535,13.0348,0.7231
9,10,0.0467,13.3276,0.8673
9,11,0.0562,12.3957,0.8302
9,12,0.0637,12.4767,0.7843
9,13,0.0500,12.9804,0.8086
9,14,0.0570,12.6781,0.7533
9,15,0.0563,13.1380,0.7549
9,16,0.0683,11.9678,0.7844
9,17,0.0529,12.7272,0.7189
9,18,0.0706,12.4082,0.7470
9,19,0.0547,13.0693,0.7536
9,20,0.0734,11.9803,0.7402
9,21,0.0444,13.4346,0.8376
9,22,0.0669,12.3480,0.8038
9,23,0.0589,12.5040,0.6501
9,24,0.0573,12.4450,0.7053
9,25,0.0439,13.5680,0.7781
10,1,0.0639,12.4445,0.8276
10,2,0.0440,13.5138,0.7830
10,3,0.0574,12.7848,0.7889
10,4,0.0536,12.9380,0.8323
10,5,0.0596,12.7113,0.7281
10,6,0.0477,13.2941,0.7933
10,7,0.0598,12.7229,0.8591
10,8,0.0537,12.7032,0.6783
10,9,0.0533,12.6674,0.7625
10,10,0.0535,12.9243,0.7422
10,11,0.0498,12.8464,0.8625
10,12,0.0526,12.8804,nan
10,13,0.0579,12.5339,nan
10,14,0.0529,12.9260,0.8560
10,15,0.0553,12.6006,0.7761
10,16,0.0533,12.6026,0.7709
10,17,0.0634,12.0242,0.8190
10,18,0.0707,12.0617,0.8359
10,19,0.0589,12.3010,0.7150
10,20,0.0548,12.6901,0.7781
10,21,0.0474,13.2380,0.8206
10,22,0.0470,13.3650,0.7357
10,23,0.0532,12.7820,0.7933
10,24,0.0469,13.2518,0.8618
10,25,0.0534,12.7810,0.8710
11,1,0.0436,13.7276,0.7744
11,2,0.0627,12.6980,nan
11,3,0.0559,13.0986,0.8372
11,4,0.0519,13.1292,0.8297
11,5,0.0618,12.6689,0.7631
11,6,0.0554,12.5880,0.8713
11,7,0.0729,11.9924,0.7591
11,8,0.0533,12.8298,0.7805
11,9,0.0577,12.3632,0.8738
11,10,0.0552,12.7581,0.7861
11,11,0.0596,12.4082,0.8053
11,12,0.0509,13.0628,0.8730
11,13,0.0542,12.7654,0.7638
11,14,0.0514,12.9452,0.9007
11,15,0.0409,13.7659,0.9135
11,16,0.0586,12.8735,0.7425
11,17,0.0746,11.9291,0.7024
11,18,0.0450,13.5945,0.8960
11,19,0.0519,12.8444,0.8467
11,20,0.0730,12.3041,0.7807
11,21,0.0561,13.1397,0.7593
11,22,0.0536,12.7621,0.8354
11,23,0.0678,11.7880,nan
11,24,0.0505,12.9576,0.8308
11,25,0.0531,12.7972,0.7823
12,1,0.0561,13.2112,0.7863
12,2,0.0539,12.9754,0.8170
12,3,0.0697,12.5192,0.8027
12,4,0.0586,13.0181,0.7929
12,5,0.0530,12.7794,0.8091
12,6,0.0438,14.1090,0.8453
12,7,0.0618,12.5601,0.7538
12,8,0.0572,12.7307,0.8067
12,9,0.0502,12.9309,0.7464
12,10,0.0488,13.1140,0.8046
12,11,0.0446,13.5689,0.8326
12,12,0.0508,13.1286,0.7323
12,13,0.0494,13.4186,0.8452
12,14,0.0587,12.8655,0.7691
12,15,0.0601,12.5778,0.8644
12,16,0.0624,12.5951,0.7650
12,17,0.0449,13.5036,0.8006
12,18,0.0571,12.7623,0.8770
12,19,0.0458,13.4456,0.8412
12,20,0.0490,13.2885,0.7823
12,21,0.0551,12.8698,0.8027
12,22,0.0412,13.8190,0.8912
12,23,0.0444,13.5456,0.8515
12,24,0.0578,12.6841,0.8129
12,25,0.0411,14.1556,0.8659
13,1,0.0539,12.7360,0.7992
13,2,0.0555,12.8803,0.8961
13,3,0.0525,13.0782,nan
13,4,0.0560,13.3549,0.7831
13,5,0.0561,12.7319,0.8085
13,6,0.0537,12.7587,0.7965
13,7,0.0853,11.3302,0.7809
13,8,0.0606,12.3262,0.8271
13,9,0.0651,11.8836,0.7181
13,10,0.0567,12.5980,0.7951
13,11,0.0570,12.4193,0.8262
13,12,0.0473,13.1183,0.8968
13,13,0.0529,12.8035,0.7663
13,14,0.0422,13.6034,0.8160
13,15,0.0444,13.4009,0.8449
13,16,0.0389,14.1389,0.8301
13,17,0.0698,12.1489,0.7604
13,18,0.0467,13.7350,0.8672
13,19,0.0543,12.9702,0.8255
13,20,0.0397,13.8985,0.7934
13,21,0.0577,13.3801,0.8552
13,22,0.0409,14.0933,0.8104
13,23,0.0562,12.7476,0.7449
13,24,0.0478,13.3956,0.7714
13,25,0.0573,12.5571,0.8195
14,1,0.0587,12.6816,0.7905
14,2,0.0639,12.5752,0.7982
14,3,0.0588,12.9992,0.8399
14,4,0.0420,13.7238,0.8364
14,5,0.0568,13.3043,0.7758
14,6,0.0618,12.5465,0.7688
14,7,0.0705,12.1370,0.7606
14,8,0.0467,13.2713,0.7514
14,9,0.0447,13.5532,0.7684
14,10,0.0572,12.5152,0.7543
14,11,0.0517,12.9312,0.8139
14,12,0.0474,13.3386,0.7772
14,13,0.0537,12.9676,0.7294
14,14,0.0485,13.6005,0.9110
14,15,0.0608,12.5437,0.8531
14,16,0.0491,13.1884,0.7959
14,17,0.0563,12.3769,0.7352
14,18,0.0609,12.8094,0.8453
14,19,0.0557,12.7055,0.7787
14,20,0.0581,12.5801,0.8568
14,21,0.0548,12.6247,0.8685
14,22,0.0614,12.6682,0.7621
14,23,0.0475,13.1440,0.8663
14,24,0.0493,13.1641,0.7451
14,25,0.0491,13.5264,0.7821
15,1,0.0585,12.9126,0.7760
15,2,0.0461,13.3229,0.7893
15,3,0.0668,12.4091,0.6720
15,4,0.0443,13.6472,nan
15,5,0.0482,13.1777,0.7355
15,6,0.0641,12.4355,0.7903
15,7,0.0487,13.0526,0.8067
15,8,0.0601,12.3206,0.8405
15,9,0.0478,13.1298,0.8603
15,10,0.0454,13.4352,0.8167
15,11,0.0394,13.9073,0.9102
15,12,0.0528,12.8541,0.8010
15,13,0.0401,13.9095,0.8981
15,14,0.0581,12.7256,0.8172
15,15,0.0767,11.6935,0.7990
15,16,0.0641,12.7418,0.7420
15,17,0.0416,13.8342,0.8603
15,18,0.0550,12.7643,0.7488
15,19,0.0528,13.1088,0.7342
15,20,0.0598,12.4460,0.7709
15,21,0.0504,12.9151,0.8136
15,22,0.0673,12.1445,0.7159
15,23,0.0395,13.9656,0.7722
15,24,0.0531,12.7246,0.7295
15,25,0.0495,13.1847,0.7620
16,1,0.0474,13.0842,0.8470
16,2,0.0463,13.4657,0.8226
16,3,0.0552,13.2715,0.8654
16,4,0.0577,13.1768,0.8009
16,5,0.0638,12.3483,0.7554
16,6,0.0477,13.3637,0.7470
16,7,0.0590,12.6213,nan
16,8,0.0463,13.3405,0.8387
16,9,0.0477,13.5373,0.7568
16,10,0.0554,12.5540,0.7423
16,11,0.0417,13.8476,0.7852
16,12,0.0541,12.6980,0.8871
16,13,0.0397,13.8373,0.8165
16,14,0.0436,13.5945,0.8180
16,15,0.0576,13.1649,0.7515
16,16,0.0407,13.8122,0.8537
16,17,0.0471,13.5292,0.8492
16,18,0.0400,13.9990,0.8295
16,19,0.0423,13.7563,0.9155
16,20,0.0419,14.1626,0.7913
16,21,0.0661,12.2932,0.7311
16,22,0.0555,12.7368,0.8594
16,23,0.0465,13.4515,0.8031
16,24,0.0442,13.5977,0.8141
16,25,0.0526,13.4127,0.7951
17,1,0.0750,12.1205,0.7523
17,2,0.0515,12.8126,0.7664
17,3,0.0504,12.8369,0.8758
17,4,0.0507,12.9095,0.8215
17,5,0.0625,12.1594,0.6644
17,6,0.0530,12.9987,0.8105
17,7,0.0479,13.1957,0.7829
17,8,0.0455,13.5894,0.7749
17,9,0.0450,13.6755,0.7989
17,10,0.0491,13.1464,0.8883
17,11,0.0432,13.5749,0.8280
17,12,0.0543,13.2329,0.7212
17,13,0.0400,13.8653,0.8398
17,14,0.0415,13.8565,0.8901
17,15,0.0479,14.0018,0.8217
17,16,0.0537,13.1202,0.8486
17,17,0.0474,13.6826,0.8309
17,18,0.0695,12.3890,0.8271
17,19,0.0645,12.2008,nan
17,20,0.0422,13.7071,0.8622
17,21,0.0451,13.5256,0.8025
17,22,0.0456,13.4321,nan
17,23,0.0619,12.5258,0.8333
17,24,0.0486,13.4260,0.8580
17,25,0.0629,12.6769,0.6794
18,1,0.0482,13.2474,0.8972
18,2,0.0550,12.8403,0.8004
18,3,0.0547,12.6118,0.8974
18,4,0.0521,12.9937,0.7015
18,5,0.0565,12.4050,0.8185
18,6,0.0471,13.2837,0.7963
18,7,0.0468,13.2555,0.8369
18,8,0.0757,12.2717,0.7290
18,9,0.0440,13.7655,0.7534
18,10,0.0529,12.9628,0.7668
18,11,0.0529,12.9035,0.7076
18,12,0.0436,13.4350,0.8566
18,13,0.0489,13.2726,0.7650
18,14,0.0526,13.4285,0.8381
18,15,0.0646,12.7190,0.8490
18,16,0.0485,13.5020,0.8499
18,17,0.0416,13.7690,0.8352
18,18,0.0435,13.9697,0.9068
18,19,0.0439,13.6097,nan
18,20,0.0464,13.4571,0.8520
18,21,0.0552,12.8677,0.8117
18,22,0.0565,13.3621,0.8123
18,23,0.0601,12.5993,0.7224
18,24,0.0498,12.8906,0.7627
18,25,0.0549,12.7583,0.7783
19,1,0.0513,13.3314,0.7997
19,2,0.0593,12.6817,0.8236
19,3,0.0433,13.7367,0.8620
19,4,0.0397,14.1493,0.8075
19,5,0.0378,14.2144,0.8418
19,6,0.0438,13.7150,0.8320
19,7,0.0627,12.1712,nan
19,8,0.0648,12.3796,nan
19,9,0.0465,13.6558,0.8822
19,10,0.0500,13.6584,0.8490
19,11,0.0560,12.8455,0.7852
19,12,0.0648,12.5791,0.7717
19,13,0.0435,13.6306,0.8530
19,14,0.0653,12.3246,0.6891
19,15,0.0435,13.5150,nan
19,16,0.0608,12.3058,0.7767
19,17,0.0336,14.5969,0.8513
19,18,0.0489,13.2023,0.8295
19,19,0.0592,12.4634,0.7444
19,20,0.0429,13.8487,0.7860
19,21,0.0486,13.3054,0.7455
19,22,0.0522,12.9375,nan
19,23,0.0424,13.9570,0.8005
19,24,0.0483,13.1959,0.8114
19,25,0.0481,13.3239,0.8526
20,1,0.0526,12.9627,0.8729
20,2,0.0469,13.3123,0.7769
20,3,0.0675,12.2432,0.7960
20,4,0.0429,13.5915,0.8309
20,5,0.0518,13.0896,0.8059
20,6,0.0510,12.8979,0.8826
20,7,0.0488,13.3729,0.8175
20,8,0.0597,12.8029,0.7398
20,9,0.0484,13.6963,0.8428
20,10,0.0503,13.5872,0.7582
20,11,0.0421,13.6384,0.8366
20,12,0.0489,13.0110,0.7348
20,13,0.0421,13.7432,0.9161
20,14,0.0591,12.4934,0.7929
20,15,0.0490,13.4948,0.7616
20,16,0.0520,13.2895,0.8345
20,17,0.0376,14.2050,0.8089
20,18,0.0480,13.4258,0.8256
20,19,0.0372,14.1075,0.8028
20,20,0.0543,13.1963,0.8167
20,21,0.0369,14.2220,0.8678
20,22,0.0401,14.1917,0.8591
20,23,0.0557,13.2459,0.8023
20,24,0.0510,14.3257,0.8579
20,25,0.0405,14.0522,0.8642
21,1,0.0560,12.9506,0.7835
21,2,0.0454,13.7573,0.8542
21,3,0.0467,13.6496,0.7814
21,4,0.0556,13.2435,0.8402
21,5,0.0498,13.4714,0.7865
21,6,0.0636,12.4848,0.6966
21,7,0.0558,12.5447,0.7789
21,8,0.0401,13.8136,0.9166
21,9,0.0388,14.0230,0.8240
21,10,0.0524,13.0756,0.8474
21,11,0.0645,12.3623,0.8096
21,12,0.0543,12.8843,0.8537
21,13,0.0634,12.6863,nan
21,14,0.0439,13.6580,0.8692
21,15,0.0563,12.6853,0.7633
21,16,0.0392,14.1066,0.8239
21,17,0.0446,13.4490,0.8447
21,18,0.0513,13.2786,0.8023
21,19,0.0514,13.0780,0.7773
21,20,0.0484,13.2745,0.8302
21,21,0.0579,13.1456,0.8303
21,22,0.0455,13.6952,0.8465
21,23,0.0550,13.3071,0.8477
21,24,0.0499,13.4468,0.7386
21,25,0.0416,13.7901,0.8216
22,1,0.0445,13.5466,0.8701
22,2,0.0503,13.1462,0.7878
22,3,0.0582,12.5159,0.7785
22,4,0.0690,12.4691,0.7214
22,5,0.0541,12.8655,0.7283
22,6,0.0415,13.8904,0.8189
22,7,0.0433,13.6903,0.8194
22,8,0.0570,12.4617,0.7759
22,9,0.0555,12.5988,0.6954
22,10,0.0436,13.4558,0.8578
22,11,0.0497,13.1599,0.9249
22,12,0.0451,14.1403,0.8524
22,13,0.0603,12.7743,0.8138
22,14,0.0464,13.5844,nan
22,15,0.0595,12.4442,0.6937
22,16,0.0416,14.3040,0.8645
22,17,0.0487,13.3975,0.7945
22,18,0.0501,13.4862,0.7487
22,19,0.0489,13.4465,0.8442
22,20,0.0443,13.8067,0.8380
22,21,0.0342,14.6159,0.8620
22,22,0.0444,13.4307,0.8534
22,23,0.0445,13.6964,0.8561
22,24,0.0536,13.3769,0.8364
22,25,0.0510,13.2523,0.8596
23,1,0.0377,14.2003,0.8840
23,2,0.0442,13.9799,0.7869
23,3,0.0422,13.9775,0.8597
23,4,0.0418,13.8072,0.7932
23,5,0.0417,14.0846,0.8754
23,6,0.0513,13.1450,0.7860
23,7,0.0543,13.0905,0.8598
23,8,0.0408,13.9427,0.8323
23,9,0.0576,13.1721,0.8069
23,10,0.0494,13.4101,0.8559
23,11,0.0519,13.1834,0.9310
