Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1205,15.1080,0.4419,0.81
10,0.1118,15.4345,0.4691,2.80
20,0.1097,15.5175,0.4797,3.46
30,0.1109,15.4668,0.4668,4.46
40,0.1094,15.5290,0.4842,4.75
50,0.1093,15.5325,0.4924,5.27
60,0.1094,15.5289,0.4904,5.29
70,0.1093,15.5327,0.4927,5.33
80,0.1093,15.5327,0.4927,5.33
90,0.1095,15.5231,0.4926,5.37
100,0.1101,15.4991,0.4922,5.56
110,0.1209,15.0923,0.4840,5.48
120,0.1002,15.9075,0.4881,7.02
130,0.0853,16.6101,0.4927,8.16
140,0.0910,16.3252,0.4934,8.66
150,0.0917,16.2959,0.4879,9.53
160,0.0778,17.0060,0.5104,10.70
170,0.0762,17.0994,0.5182,11.02
180,0.0762,17.0992,0.5192,11.17
190,0.0760,17.1103,0.5187,10.74
200,0.0759,17.1145,0.5159,9.96
210,0.0761,17.1037,0.5151,9.70
220,0.0734,17.2623,0.5299,9.30
230,0.0701,17.4583,0.5378,9.37
240,0.0686,17.5568,0.5464,9.14
250,0.0680,17.5931,0.5418,8.90
260,0.0660,17.7220,0.5391,9.19
270,0.0665,17.6899,0.5389,9.20
280,0.0668,17.6671,0.5383,9.24
290,0.0665,17.6928,0.5390,9.27
300,0.0649,17.7983,0.5435,9.70
310,0.0652,17.7776,0.5361,9.38
320,0.0661,17.7176,0.5246,8.59
330,0.0659,17.7286,0.5288,8.77
340,0.0657,17.7397,0.5281,8.68
350,0.0657,17.7426,0.5289,8.91
360,0.0666,17.6856,0.5271,8.91
370,0.0664,17.6970,0.5256,8.90
380,0.0657,17.7445,0.5294,10.38
390,0.0655,17.7549,0.5301,10.54
400,0.0655,17.7546,0.5306,10.63
410,0.0664,17.6960,0.5323,11.50
420,0.0666,17.6842,0.5389,12.01
430,0.0660,17.7221,0.5300,12.32
440,0.0663,17.7010,0.5404,12.27
450,0.0645,17.8221,0.5633,13.49
460,0.0659,17.7297,0.5585,15.27
470,0.0777,17.0124,0.5508,15.36
480,0.0777,17.0127,0.5719,16.48
490,0.0773,17.0383,0.5606,17.08
500,0.3635,10.3467,0.2285,16.72
510,0.3442,10.5841,0.2506,17.64
520,0.3220,10.8742,0.2691,19.07
530,0.3097,11.0424,0.2734,18.06
540,0.3038,11.1261,0.2761,16.20
550,0.2848,11.4072,0.2797,15.37
560,0.2634,11.7455,0.2849,15.40
570,0.2592,11.8157,0.2889,15.52
580,0.2608,11.7889,0.2878,15.01
590,0.2621,11.7673,0.2810,14.28
600,0.2628,11.7562,0.2783,13.26
610,0.2592,11.8154,0.2819,13.26
620,0.2472,12.0211,0.2968,14.57
630,0.2287,12.3595,0.3200,15.18
640,0.2257,12.4175,0.3252,14.93
650,0.2251,12.4285,0.3309,14.60
660,0.2204,12.5210,0.3298,13.52
670,0.2082,12.7675,0.3392,14.09
680,0.1653,13.7698,0.3603,15.73
690,0.1665,13.7392,0.3629,15.97
700,0.1679,13.7011,0.3576,15.12
710,0.1702,13.6418,0.3470,13.96
720,0.1697,13.6545,0.3423,13.49
730,0.1673,13.7182,0.3455,13.69
740,0.1661,13.7482,0.3547,14.24
750,0.1677,13.7058,0.3518,14.85
760,0.1657,13.7592,0.3610,15.65
770,0.1657,13.7594,0.3604,15.75
780,0.1763,13.4904,0.3544,15.65
790,0.1794,13.4148,0.3552,16.12
800,0.1813,13.3679,0.3521,15.78
810,0.1835,13.3170,0.3404,14.67
820,0.1922,13.1141,0.3323,14.24
830,0.1915,13.1316,0.3213,13.24
840,0.1922,13.1138,0.3156,12.77
850,0.1924,13.1112,0.3168,12.89
860,0.1937,13.0800,0.3111,13.10
870,0.1911,13.1394,0.3207,13.07
880,0.1924,13.1093,0.3202,13.07
890,0.2021,12.8973,0.3217,13.09
900,0.2022,12.8937,0.3223,13.04
910,0.2134,12.6605,0.3122,11.82
920,0.2178,12.5708,0.3059,10.68
930,0.2169,12.5893,0.3060,10.26
940,0.2151,12.6257,0.3115,10.80
950,0.2230,12.4684,0.3133,11.01
960,0.2114,12.7018,0.3186,11.56
970,0.2111,12.7068,0.3185,11.61
980,0.2123,12.6818,0.3148,10.89
990,0.2120,12.6884,0.3173,11.38
