Step,MSE,PSNR,SSIM,Percentage Explored
650,0.1361,14.6121,0.4674,29.10
0,0.2812,11.4626,0.1983,0.81
660,0.1362,14.6114,0.4676,29.28
670,0.1362,14.6106,0.4675,29.30
10,0.2415,12.1222,0.2167,3.09
680,0.1362,14.6106,0.4675,29.30
20,0.2410,12.1321,0.2210,3.61
690,0.1362,14.6106,0.4675,29.30
30,0.2280,12.3727,0.2322,4.20
700,0.1362,14.6106,0.4675,29.30
40,0.2176,12.5764,0.2695,5.60
50,0.2064,12.8059,0.3004,6.90
710,0.1362,14.6106,0.4675,29.30
60,0.2058,12.8176,0.3024,7.06
720,0.1362,14.6106,0.4675,29.30
70,0.2024,12.8901,0.3030,7.55
730,0.1362,14.6106,0.4675,29.30
80,0.1994,12.9543,0.3081,7.78
740,0.1362,14.6106,0.4675,29.30
90,0.1994,12.9547,0.3082,7.85
750,0.1362,14.6106,0.4675,29.30
100,0.1994,12.9560,0.3083,7.88
760,0.1362,14.6106,0.4675,29.30
770,0.1362,14.6106,0.4675,29.30
110,0.1992,12.9588,0.3092,8.20
780,0.1362,14.6106,0.4675,29.30
120,0.1991,12.9612,0.3122,8.89
790,0.1361,14.6139,0.4689,29.55
130,0.1985,12.9752,0.3163,10.09
800,0.1361,14.6139,0.4689,29.55
140,0.1985,12.9752,0.3163,10.09
150,0.1985,12.9752,0.3164,10.19
810,0.1361,14.6148,0.4691,29.60
160,0.1985,12.9752,0.3164,10.19
820,0.1361,14.6148,0.4691,29.60
170,0.1985,12.9749,0.3169,10.61
830,0.1361,14.6148,0.4691,29.60
840,0.1360,14.6163,0.4698,29.65
180,0.1992,12.9587,0.3182,11.46
850,0.1343,14.6706,0.4737,30.02
190,0.1969,13.0108,0.3246,12.15
860,0.1302,14.8069,0.4830,30.94
200,0.1969,13.0108,0.3246,12.15
870,0.1302,14.8070,0.4831,30.95
210,0.1969,13.0108,0.3248,12.25
880,0.1302,14.8070,0.4831,30.95
220,0.1969,13.0108,0.3248,12.33
890,0.1302,14.8070,0.4831,30.95
230,0.1969,13.0108,0.3248,12.33
900,0.1300,14.8115,0.4846,31.00
240,0.1968,13.0109,0.3250,12.34
250,0.1968,13.0109,0.3250,12.34
910,0.1250,14.9832,0.4953,32.40
260,0.1914,13.1338,0.3390,12.86
920,0.1242,15.0102,0.4976,32.65
270,0.1914,13.1338,0.3390,12.86
930,0.1234,15.0385,0.4986,32.81
940,0.1138,15.3892,0.5143,34.83
280,0.1894,13.1782,0.3451,13.29
290,0.1894,13.1782,0.3451,13.29
960,0.1042,15.7732,0.5364,37.49
970,0.1040,15.7815,0.5411,39.21
310,0.1896,13.1736,0.3452,13.31
980,0.1040,15.7822,0.5413,39.28
320,0.1896,13.1736,0.3452,13.31
990,0.1042,15.7755,0.5413,39.48
330,0.1896,13.1736,0.3452,13.31
340,0.1894,13.1782,0.3460,13.38
350,0.1891,13.1859,0.3479,13.95
360,0.1872,13.2296,0.3552,14.52
370,0.1872,13.2296,0.3552,14.52
380,0.1873,13.2263,0.3551,14.59
390,0.1857,13.2638,0.3621,15.50
400,0.1888,13.1926,0.3669,16.19
410,0.1857,13.2640,0.3743,16.84
420,0.1849,13.2825,0.3817,17.46
430,0.1851,13.2778,0.3826,17.85
440,0.1834,13.3173,0.3961,19.64
450,0.1827,13.3341,0.3997,20.21
460,0.1828,13.3334,0.4013,20.64
470,0.1828,13.3335,0.4013,20.66
