Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,1,1.49485,2.07212,0.12002,0.1058,15.7647,0.7832
1,2,1.69117,1.93397,0.11206,0.0953,16.2418,0.7934
1,3,1.37588,1.93861,0.10813,0.0883,16.5535,0.7895
1,4,1.34868,1.95368,0.10906,0.0858,16.6315,0.7809
1,5,1.27947,1.85945,0.09741,0.0736,17.3180,0.7874
1,6,1.24926,1.74907,0.08671,0.0626,18.0296,0.7919
1,7,1.26705,1.78821,0.09114,0.0652,17.8727,0.7816
1,8,1.25395,1.60639,0.07575,0.0501,19.0482,0.7973
1,9,1.23346,1.58841,0.06916,0.0425,19.9208,0.7973
1,10,1.29782,1.53185,0.06983,0.0423,20.0336,0.7893
1,11,1.34378,1.51553,0.06894,0.0430,19.9244,0.7944
1,12,1.37463,1.40525,0.06142,0.0351,20.9857,0.8011
1,13,1.41305,1.36187,0.05739,0.0326,21.5794,0.8149
1,14,1.34516,1.25793,0.04625,0.0235,23.4026,0.8203
1,15,1.36993,1.25311,0.05019,0.0275,22.6114,0.8252
1,16,1.35273,1.17761,0.04362,0.0221,23.2692,0.8363
1,17,1.39640,1.19632,0.04788,0.0294,22.6112,0.8436
1,18,1.38813,1.19485,0.04791,0.0293,23.1133,0.8512
1,19,1.40937,1.19495,0.04789,0.0301,21.8875,0.8491
1,20,1.39658,1.20351,0.04967,0.0302,22.5651,0.8392
1,21,1.37991,1.11094,0.03854,0.0203,23.8933,0.8519
1,22,1.41975,1.22855,0.05258,0.0380,22.0439,0.8468
1,23,1.40321,1.08894,0.04004,0.0235,23.2563,0.8628
1,24,1.37728,1.13410,0.04161,0.0253,24.7568,0.8685
1,25,1.37536,1.21020,0.04910,0.0356,22.3080,0.8595
1,26,1.38036,1.00735,0.02957,0.0132,25.3028,0.8806
1,27,1.38186,1.09006,0.03727,0.0225,24.7471,0.8660
1,28,1.37404,1.13442,0.03910,0.0248,24.1328,0.8713
1,29,1.40694,1.08334,0.03412,0.0183,25.2825,0.8707
1,30,1.45771,0.98767,0.02529,0.0128,27.0390,0.8904
1,31,1.40977,1.01875,0.03191,0.0177,25.7920,0.8766
1,32,1.37259,1.02881,0.03189,0.0168,26.0550,0.8828
1,33,1.38009,1.04586,0.03496,0.0207,24.3368,0.8810
1,34,1.36364,1.04721,0.03312,0.0196,25.0411,0.8865
1,35,1.38202,1.01778,0.03079,0.0192,25.0399,0.8924
1,36,1.39445,1.09816,0.03980,0.0265,22.9378,0.8721
1,37,1.37312,1.06636,0.03607,0.0220,25.2812,0.8790
1,38,1.39885,0.96277,0.02653,0.0119,26.7944,0.8895
1,39,1.37977,1.11087,0.04121,0.0287,24.4873,0.8748
1,40,1.41315,0.99929,0.02797,0.0123,26.2341,0.8758
1,41,1.38410,1.07062,0.03224,0.0221,25.8025,0.8881
1,42,1.41350,1.20772,0.05028,0.0375,21.7742,0.8573
1,43,1.42199,0.96383,0.02554,0.0119,26.6636,0.8929
1,44,1.41418,1.03084,0.03261,0.0192,24.7649,0.8807
1,45,1.37491,1.13894,0.04157,0.0324,24.2399,0.8805
1,46,1.37149,1.20237,0.04425,0.0214,23.2423,0.8529
1,47,1.39441,1.13676,0.04380,0.0328,23.9691,0.8679
1,48,1.36372,1.09738,0.03989,0.0258,24.1335,0.8693
1,49,1.37008,1.09042,0.03946,0.0301,24.5028,0.8803
1,50,1.38754,1.06005,0.03557,0.0265,24.4492,0.8905
1,51,1.36604,1.01236,0.02941,0.0193,27.1778,0.8960
1,52,1.38324,1.07751,0.03698,0.0254,24.9204,0.8850
1,53,1.39168,1.04164,0.03257,0.0210,25.7614,0.8961
1,54,1.37703,1.02925,0.03350,0.0213,25.0623,0.8876
1,55,1.38585,1.07590,0.03885,0.0238,24.0644,0.8719
1,56,1.35189,1.14761,0.04173,0.0315,24.2322,0.8761
1,57,1.37228,1.05188,0.03116,0.0187,24.9494,0.8876
1,58,1.35935,1.00891,0.02993,0.0204,27.6520,0.9031
1,59,1.34451,1.08714,0.03858,0.0268,25.0100,0.8886
1,60,1.35822,0.99593,0.02971,0.0183,26.4057,0.8981
1,61,1.35340,1.05267,0.03245,0.0187,24.9828,0.8946
1,62,1.41917,0.92794,0.01946,0.0074,29.7184,0.9078
1,63,1.35886,1.08708,0.04216,0.0305,23.8723,0.8757
1,64,1.35256,1.06878,0.03500,0.0234,25.1424,0.8854
1,65,1.34095,1.16300,0.04128,0.0292,23.2054,0.8708
1,66,1.35416,1.04539,0.03097,0.0183,25.9999,0.8932
1,67,1.35714,1.10179,0.03834,0.0203,23.4341,0.8694
1,68,1.36428,1.00867,0.02889,0.0171,25.1760,0.8882
1,69,1.36845,1.06960,0.03391,0.0231,24.0277,0.8881
1,70,1.38265,1.08978,0.03591,0.0214,25.0423,0.8879
1,71,1.39594,1.03361,0.03418,0.0221,24.8593,0.8881
1,72,1.38997,0.99775,0.02952,0.0162,26.9007,0.8916
1,73,1.39945,0.95068,0.02424,0.0105,27.1765,0.9007
1,74,1.36496,0.99385,0.02972,0.0176,25.6131,0.8900
1,75,1.34692,1.09913,0.03793,0.0277,24.0764,0.8825
1,76,1.34488,1.06619,0.03429,0.0242,24.8416,0.8939
1,77,1.37394,1.02490,0.02693,0.0139,26.0429,0.8979
1,78,1.34769,1.03430,0.03462,0.0231,25.2345,0.8920
1,79,1.39563,1.00568,0.03236,0.0182,25.2975,0.8893
1,80,1.49181,1.24663,0.04885,0.0288,21.9170,0.8581
1,81,1.37891,1.08340,0.03516,0.0242,24.7278,0.8907
1,82,1.35204,1.06723,0.03498,0.0228,24.1232,0.8908
1,83,1.35183,0.99214,0.02892,0.0180,26.5503,0.8984
1,84,1.38208,0.97888,0.03250,0.0241,24.9150,0.9003
1,85,1.35939,1.07539,0.02832,0.0170,26.0023,0.9035
1,86,1.35914,0.99209,0.03034,0.0174,24.4674,0.8924
1,87,1.33852,1.09391,0.03701,0.0253,24.6962,0.8974
1,88,1.36115,1.11739,0.03768,0.0254,24.0579,0.8837
1,89,1.36301,1.08747,0.03233,0.0191,25.4725,0.8877
1,90,1.38900,1.01061,0.03082,0.0168,25.5693,0.8951
1,91,1.36290,0.98830,0.03068,0.0190,25.5899,0.9024
1,92,1.37839,1.00049,0.03168,0.0211,25.6494,0.9008
1,93,1.36185,1.10618,0.03503,0.0239,24.7071,0.8927
1,94,1.34410,1.14383,0.03841,0.0259,24.7177,0.8941
1,95,1.39793,0.98328,0.02600,0.0143,26.9882,0.9043
1,96,1.41475,0.96859,0.02800,0.0159,25.8427,0.9063
1,97,1.38698,0.95175,0.03050,0.0208,25.9473,0.9061
1,98,1.40601,0.99286,0.03211,0.0209,26.4451,0.9000
1,99,1.39177,1.15884,0.04100,0.0286,23.3452,0.8825
1,100,1.46959,1.27138,0.05185,0.0346,21.1350,0.8650
1,101,1.34695,1.10629,0.03878,0.0274,24.2269,0.8902
1,102,1.33912,1.02323,0.03510,0.0236,25.3775,0.8957
1,103,1.33663,1.00872,0.03006,0.0195,26.2342,0.9110
1,104,1.37619,0.94646,0.02682,0.0154,26.1237,0.9085
1,105,1.37399,0.97362,0.02579,0.0142,27.7116,0.9048
1,106,1.33563,1.08569,0.03268,0.0214,26.7743,0.9065
1,107,1.36702,0.97103,0.02627,0.0156,26.7245,0.9046
1,108,1.35221,1.02187,0.03105,0.0211,25.9013,0.8997
1,109,1.37537,1.06976,0.03577,0.0269,24.0835,0.8944
1,110,1.39493,1.07568,0.03187,0.0190,25.6770,0.8963
1,111,1.39476,1.01396,0.03075,0.0177,24.9685,0.8959
1,112,1.36159,1.08855,0.03764,0.0248,23.7248,0.8909
1,113,1.38269,1.04882,0.03583,0.0248,24.3469,0.8892
1,114,1.39176,1.07760,0.03443,0.0219,24.3284,0.8891
1,115,1.44613,1.05077,0.03445,0.0196,25.4873,0.8996
1,116,1.39265,0.96346,0.03419,0.0208,25.0655,0.8952
1,117,1.39306,0.97572,0.03090,0.0172,25.8826,0.8977
1,118,1.34715,1.04578,0.03066,0.0198,26.2866,0.9039
1,119,1.37064,1.10734,0.03826,0.0236,24.0777,0.8789
1,120,1.37066,1.03460,0.02687,0.0153,27.1300,0.9051
1,121,1.35797,0.97311,0.02854,0.0174,26.3227,0.8952
1,122,1.36651,0.98310,0.02800,0.0178,26.3562,0.9063
1,123,1.43846,0.96518,0.02304,0.0121,26.9479,0.9170
1,124,1.39373,0.99144,0.03532,0.0213,23.7540,0.8907
1,125,1.37083,1.03390,0.02907,0.0170,25.2109,0.8989
1,126,1.39210,1.01431,0.02741,0.0164,26.9194,0.9152
1,127,1.37443,1.01832,0.03302,0.0212,26.7043,0.9039
1,128,1.36950,1.05486,0.03119,0.0208,26.1945,0.9040
1,129,1.36369,1.15838,0.04162,0.0288,22.8895,0.8764
1,130,1.37687,1.01846,0.03046,0.0182,25.1617,0.8986
1,131,1.39746,0.93746,0.02407,0.0129,26.7180,0.9100
1,132,1.36082,0.98371,0.02916,0.0172,26.3339,0.9041
1,133,1.37606,0.98294,0.02954,0.0183,26.3926,0.8971
1,134,1.37682,1.01220,0.03015,0.0201,26.0980,0.9010
1,135,1.51028,1.21623,0.04682,0.0300,21.9535,0.8689
1,136,1.35466,1.07605,0.03535,0.0244,25.3215,0.8998
1,137,1.36112,0.92204,0.02395,0.0124,27.1264,0.9121
1,138,1.34161,0.94631,0.02799,0.0180,27.2485,0.9004
1,139,1.37149,0.97580,0.02959,0.0208,25.7885,0.9059
1,140,1.35398,1.05546,0.02828,0.0161,25.3773,0.9070
1,141,1.34949,1.07776,0.03268,0.0200,24.4403,0.8894
1,142,1.33628,0.99568,0.02751,0.0170,25.8810,0.9137
1,143,1.31852,1.02866,0.03428,0.0240,24.3418,0.9067
1,144,1.33643,1.11203,0.03796,0.0280,25.0045,0.8952
1,145,1.34172,1.11292,0.03293,0.0206,25.1546,0.9064
1,146,1.36481,0.99667,0.02820,0.0178,25.3956,0.8985
1,147,1.36953,1.07064,0.03491,0.0253,24.4512,0.8902
1,148,1.33552,1.16155,0.03914,0.0285,24.3999,0.8894
1,149,1.50362,1.08771,0.02995,0.0190,25.5715,0.9100
1,150,1.38187,0.88238,0.02484,0.0144,26.5131,0.9189
1,151,1.40033,0.90147,0.02697,0.0157,26.6543,0.9078
1,152,1.38101,0.96516,0.02418,0.0141,28.1270,0.9143
2,1,1.34681,1.12757,0.03753,0.0272,25.2162,0.8936
2,2,1.36333,1.00288,0.02854,0.0181,26.0858,0.9048
2,3,1.34963,1.06009,0.03326,0.0223,25.1457,0.9086
2,4,1.38866,0.94693,0.02589,0.0146,25.6744,0.9143
2,5,1.43188,0.93296,0.02647,0.0169,25.2044,0.9133
2,6,1.38873,0.94684,0.02948,0.0180,25.6726,0.9009
2,7,1.36327,1.02121,0.02639,0.0161,25.1134,0.9089
2,8,1.35975,1.09125,0.03081,0.0195,25.3965,0.9061
2,9,1.37419,0.92535,0.02516,0.0141,26.6224,0.9041
2,10,1.36217,1.10998,0.03815,0.0264,23.5124,0.8877
2,11,1.36802,1.00492,0.02732,0.0153,26.4790,0.9039
2,12,1.38677,0.95259,0.02590,0.0148,28.5461,0.9062
2,13,1.36312,0.97363,0.02715,0.0181,26.8396,0.9147
2,14,1.37125,0.94994,0.02457,0.0137,27.0713,0.9115
2,15,1.38347,1.01326,0.03017,0.0198,25.5845,0.9083
2,16,1.39493,0.90701,0.02518,0.0131,27.0072,0.9011
2,17,1.37163,0.99617,0.02810,0.0148,26.3145,0.9089
2,18,1.37057,0.95097,0.02526,0.0158,26.8099,0.9120
2,19,1.35040,1.04046,0.02997,0.0187,25.5097,0.8998
2,20,1.36749,0.94425,0.02417,0.0140,28.8578,0.9182
2,21,1.38277,1.05507,0.03484,0.0202,23.7493,0.8889
2,22,1.37661,1.13706,0.03946,0.0247,23.8356,0.8745
2,23,1.44949,1.27495,0.04965,0.0324,21.2744,0.8672
2,24,1.36203,0.96039,0.02881,0.0168,26.6608,0.9014
2,25,1.33415,1.05952,0.03779,0.0276,24.4462,0.8908
2,26,1.34024,1.09741,0.03709,0.0255,24.7207,0.8875
2,27,1.32804,1.05970,0.03519,0.0253,25.5102,0.8960
2,28,1.34911,1.06939,0.03273,0.0234,25.5346,0.8956
2,29,1.34655,1.11924,0.03519,0.0221,24.5454,0.8895
2,30,1.40339,0.99799,0.02533,0.0133,26.7579,0.9073
2,31,1.39629,0.97382,0.02868,0.0178,26.5825,0.8952
2,32,1.43954,1.03515,0.02832,0.0180,26.7561,0.9076
2,33,1.39422,1.03548,0.03287,0.0224,25.7526,0.8942
2,34,1.36719,1.06059,0.03365,0.0231,25.8158,0.9015
2,35,1.36948,0.99089,0.03052,0.0195,25.1064,0.9001
2,36,1.37185,0.99457,0.02849,0.0171,27.8905,0.9039
2,37,1.35765,1.04134,0.03092,0.0192,25.9334,0.8950
2,38,1.37556,0.98211,0.02565,0.0153,26.2268,0.9112
2,39,1.37038,0.99090,0.02736,0.0162,25.8979,0.9110
2,40,1.39895,0.87982,0.02219,0.0130,27.4215,0.9248
2,41,1.40177,1.07993,0.03968,0.0268,23.5943,0.8826
2,42,1.35658,1.09103,0.02814,0.0154,26.2942,0.9025
