2P Mask 20
0.8782504200935364,0.803758978843689,0.7773808836936951,0.7781295776367188,0.7456321716308594,0.7670493721961975,0.7457971572875977,0.6879296898841858,0.604198157787323,0.5610933899879456,0.5259867906570435,0.5324460864067078,0.5183514356613159,0.5039567351341248,0.5326087474822998,0.520855724811554,0.5318544507026672,0.5179298520088196,0.5334446430206299,0.5244436264038086,0.5152906179428101,0.5117104053497314,0.522151529788971,0.49804067611694336,0.49448245763778687,0.507284939289093,0.5407230854034424,0.5190211534500122,0.5012342929840088,0.4972513020038605,0.5065927505493164,0.5131021738052368,0.5018590092658997,0.4938148856163025,0.4998317360877991,0.49430787563323975,0.4825213551521301,0.49096253514289856,0.46649670600891113,0.4925001263618469,0.4872007966041565,0.46548354625701904,0.47238725423812866,0.47325438261032104,0.4405791461467743,0.428874671459198,0.4292701780796051,0.4350109398365021,0.43589070439338684,0.4138866066932678,0.42400985956192017,0.4067271947860718,0.4299112856388092,0.410859078168869,0.4218238294124603,0.4049958884716034,0.40285688638687134,0.40706610679626465,0.42054036259651184,0.41391056776046753,0.4271537959575653,0.41828837990760803,0.42344674468040466,0.41494858264923096,0.4088034927845001,0.41057413816452026,0.4124309718608856,0.40277475118637085,0.40132850408554077,0.38917598128318787,0.3937526047229767,0.4119662940502167,0.40048226714134216,0.41322141885757446,0.39635851979255676,0.40344423055648804,0.400398850440979,0.3899857997894287,0.390312522649765,0.3881723880767822,0.3895501494407654,0.4065622091293335,0.4036647379398346,0.401067316532135,0.3891845643520355,0.39891254901885986,0.3813020884990692,0.3869359493255615,0.3837262988090515,0.3794877827167511,0.3646593689918518,0.3566056489944458,0.36504852771759033,0.35925132036209106,0.3534907400608063,0.36393892765045166,0.3524395823478699,0.3547820746898651,0.3498983383178711,0.34814074635505676,0.3471412658691406,0.3562532365322113,0.34357577562332153,0.34909671545028687,0.34721991419792175,0.34401649236679077,0.3364756405353546,0.34104278683662415,0.33639612793922424,0.32923299074172974,0.318451851606369,0.32640132308006287,0.32523003220558167,0.3381057381629944,0.32520514726638794,0.3341687321662903,0.32722532749176025,0.32630619406700134,0.3256160616874695,0.322882741689682,0.32426130771636963,0.329304575920105,0.31958070397377014,0.32229626178741455,0.316628098487854,0.3176206648349762,0.3248823881149292,0.32429027557373047,0.3299403190612793,0.3325224816799164,0.32529547810554504,0.3338893949985504,0.3123873472213745,0.3307916820049286,0.32247868180274963,0.3267248272895813,0.3200315237045288,0.32619190216064453,0.33421725034713745,0.31678903102874756,0.32193523645401,0.32319375872612,0.3198496103286743,0.3217914402484894,0.3179379403591156,0.318238228559494,0.3275628983974457,0.32317936420440674,0.3216798007488251,0.31495457887649536,0.3223412036895752,0.3286837935447693,0.319650799036026,0.3146107792854309,0.3179459571838379,0.3182710111141205,0.3226773738861084,0.319093257188797,0.31678828597068787,0.3227919936180115,0.3262898325920105,0.33037683367729187,0.3264809846878052,0.31708064675331116,0.31595131754875183,0.3158590495586395,0.3191207945346832,0.3288085460662842,0.3206242322921753,0.3201291263103485,0.31886690855026245,0.3194490671157837,0.31249719858169556,0.31384167075157166,0.31909894943237305,0.31625694036483765,0.3243016302585602,0.3224337697029114,0.32212337851524353,0.32013100385665894,0.3216080069541931,0.31926247477531433,0.32314470410346985,0.31324416399002075,0.31946492195129395,0.31131938099861145,0.31732866168022156,0.310995876789093,0.3196893036365509,0.3225550949573517,0.3280659317970276,0.32522696256637573,0.3165919780731201,0.3161156177520752,0.32138389348983765,0.31753647327423096,0.3242231607437134,0.32634228467941284,0.31453147530555725,0.3215901553630829,0.3166954815387726,0.32176774740219116,0.31137457489967346,0.3210255801677704,0.3139187693595886,0.3148379623889923,0.31195467710494995,0.3197610080242157,0.3206188976764679,0.3171824812889099,0.31767913699150085,0.31872183084487915,0.3095153272151947,0.3086867928504944,0.3102249503135681,0.31768354773521423,0.3044866919517517,0.31992730498313904,0.3167000412940979,0.3178504705429077,0.31693726778030396,0.31434983015060425,0.2994433641433716,0.31649038195610046,0.3109710216522217,0.3134676516056061,0.32175639271736145,0.3123629093170166,0.31459319591522217,0.31050655245780945,0.32197675108909607,0.31150513887405396,0.3114874064922333,0.3211037516593933,0.306755006313324,0.30924364924430847,0.3211107552051544,0.317945659160614,0.3147379159927368,0.31486883759498596,0.31240567564964294,0.32225316762924194,0.31647464632987976,0.3120182752609253,0.31230345368385315,0.32526588439941406,0.31736594438552856,0.31152650713920593,0.31519800424575806,0.31231653690338135,0.3106083571910858,0.31628942489624023,0.3148101270198822,0.31188055872917175,0.30689486861228943,0.31527194380760193,0.31245753169059753,0.30489084124565125,0.3146241307258606,0.31050971150398254,0.3150220513343811,0.30523958802223206,0.3066985607147217,0.31845715641975403,0.32248252630233765,0.3110201060771942,0.3096039891242981,0.3051249384880066,0.31109270453453064,0.30440449714660645,0.31225624680519104,0.3048093616962433,0.30959558486938477,0.31055301427841187,0.3074134290218353,0.31783995032310486,0.31407028436660767,0.30597883462905884,0.3144020140171051,0.31243643164634705,0.31358397006988525,0.31153279542922974,0.31804922223091125,0.30740323662757874,0.31360822916030884,0.308885395526886,0.3136686384677887,0.3119950294494629,0.31114548444747925,0.3085137903690338,0.3171830177307129,0.3161921501159668,0.31296178698539734,0.3081744611263275,0.31421881914138794,0.3141571283340454,0.31053826212882996,0.31631678342819214,0.31111177802085876,0.3174580931663513,0.3082653284072876,0.3035856783390045,0.31556275486946106,0.3109607398509979,0.3044491112232208,0.3153995871543884,0.3123493194580078,0.30524304509162903,0.3072128891944885,0.30986225605010986,0.314022034406662,0.32187846302986145,0.30883345007896423,0.31875959038734436,0.31033194065093994,0.3064345121383667,0.3004383146762848,0.3109622597694397,0.30812621116638184,0.30762743949890137,0.31477248668670654,0.3136101961135864,0.31467047333717346,0.3140120804309845,0.3037130832672119,0.3015914857387543,0.3116757869720459,0.3124939501285553,0.30943334102630615,0.31343594193458557,0.3070693612098694,0.3084790110588074,0.3141695261001587,0.30701783299446106,0.3105747401714325,0.3148413300514221,0.3109082877635956,0.3094317317008972,0.3062715530395508,0.3064877390861511,0.3097901940345764,0.30689600110054016,0.31553012132644653,0.32332345843315125,0.30894508957862854,0.3117862343788147,0.31070539355278015,0.3065387010574341,0.3115437626838684,0.3125150799751282,0.3038659691810608,0.311385840177536,0.3118813633918762,0.3054359555244446,0.31983616948127747,0.31637388467788696,0.3075748682022095,0.3116251230239868,0.3026471734046936,0.30680495500564575,0.31802237033843994,0.30186033248901367,0.3042203187942505,0.3136051893234253,0.3039226531982422,0.3033173084259033,0.31003549695014954,0.3038392663002014,0.30980950593948364,0.30609115958213806,0.3115207552909851,0.3159167468547821,0.3127376139163971,0.3117382526397705,0.3132229149341583,0.3109492063522339,0.31297868490219116,0.30732235312461853,0.306762158870697,0.3150036036968231,0.31021809577941895,0.31324660778045654,0.3065398931503296,0.3068774342536926,0.3140050172805786,0.31548574566841125,0.3176225423812866,0.3086179792881012,0.304995059967041,0.3070217967033386,0.3130791187286377,0.30453044176101685,0.30277708172798157,0.3179309666156769,0.31172436475753784,0.3198288083076477,0.31373700499534607,0.30771660804748535,0.30957117676734924,0.31850114464759827,0.3071763813495636,0.3074428141117096,0.3077763319015503,0.30670082569122314,0.30587437748908997,0.2961791157722473,0.3077146112918854,0.31060460209846497,0.30227750539779663,0.31282898783683777,0.30476391315460205,0.2998484969139099,0.302279531955719,0.300376832485199,0.31448453664779663,0.31686338782310486,0.31128033995628357,0.3007161319255829,0.3145997226238251,0.307533860206604,0.3055400848388672,0.301578551530838,0.3117769658565521,0.31720975041389465,0.31648460030555725,0.3079519271850586,0.31168073415756226,0.31427547335624695,0.31201207637786865,0.3168877959251404,0.30746960639953613,0.3069237768650055,0.3070070147514343,0.3096025288105011,0.30193787813186646,0.3080383539199829,0.3063684105873108,0.30087044835090637,0.31392738223075867,0.30809423327445984,0.3108862340450287,0.3037855327129364,0.30103063583374023,0.3118343651294708,0.3055153489112854,0.3097204566001892,0.3079831004142761,0.3052417039871216,0.29997095465660095,0.31487956643104553,0.31015270948410034,0.30014196038246155,0.3079051077365875,0.30141112208366394,0.3132527768611908,0.30750516057014465,0.3031499981880188,0.3095870614051819,0.30122241377830505,0.30164122581481934,0.30923008918762207,0.3098759651184082,0.30662885308265686,0.309732049703598,0.30892136693000793,0.3097214996814728,0.30754798650741577,0.3120667338371277,0.30827271938323975,0.3139275312423706,0.3102525472640991,0.31203070282936096,0.30801063776016235,0.3109564185142517,0.30560198426246643,0.31292930245399475,0.3050526976585388,0.3077967166900635,0.310565710067749,0.3069213330745697,0.3074301481246948,0.30120083689689636,0.2994186282157898,0.3018363416194916,0.29996830224990845,0.3089066743850708,0.3079201579093933,0.3125908374786377,0.3121834099292755,0.3126952648162842,0.3124181032180786,0.3095659613609314,0.3131302297115326,0.321400910615921,0.3131393790245056,0.301848828792572,0.2982109487056732,0.3103170394897461,0.3128422796726227,0.30239275097846985,0.3064711391925812,0.30614012479782104,0.30623263120651245,0.3023359775543213,0.31183409690856934,0.3005770146846771,0.3051435947418213,0.31073036789894104,0.30312108993530273,0.3043757975101471,0.3045573830604553,0.30578741431236267,0.30527564883232117,0.30783015489578247,0.30429399013519287,0.3065969944000244,0.31111234426498413,0.3097679913043976,0.3104983866214752,0.3074377179145813,0.30968785285949707,0.3067116439342499,0.30923745036125183,0.30413052439689636,0.300451397895813,0.301870733499527,0.3100319504737854,0.30548417568206787,0.308882474899292,0.3076649010181427,0.30102333426475525,0.31911978125572205,0.3087488114833832,0.30573052167892456,0.30094438791275024,0.3018520474433899,0.31485119462013245,0.30843445658683777,0.30576208233833313,0.3166818618774414,0.310860276222229,0.31396058201789856,0.2979374825954437,0.303174763917923,0.29720622301101685,0.30000782012939453,0.30746087431907654,0.2983834147453308,0.30851051211357117,0.3082488775253296,0.30878499150276184,0.30439960956573486,0.308596670627594,0.3075803816318512,0.306275874376297,0.3036380112171173,0.3105911910533905,0.30624592304229736,0.3102920949459076,0.31181949377059937,0.30606114864349365,0.30071374773979187,0.3091188669204712,0.3044727146625519,0.294170081615448,0.3153373897075653,0.30101001262664795,0.30207952857017517,0.3080594539642334,0.3155786097049713,0.30378374457359314,0.31347084045410156,0.30109724402427673,0.3131563365459442,0.3073955476284027,0.30597272515296936,0.31164342164993286,0.3094998002052307,0.3110429048538208,0.30609431862831116,0.3056353032588959,0.29429277777671814,0.3040170669555664,0.3061489164829254,0.2974388003349304,0.3087807297706604,0.31776076555252075,0.3127894699573517,0.31544703245162964,0.30432257056236267,0.31126874685287476,0.30082008242607117,0.30543053150177,0.3118436634540558,0.30227234959602356,0.29775717854499817,0.3135005533695221,0.30892258882522583,0.3017483353614807,0.3068573474884033,0.2971477806568146,0.3116663098335266,0.3154163360595703,0.3017251193523407,0.311830997467041,0.3063667118549347,0.30545926094055176,0.3034139573574066,0.30510273575782776,0.30568498373031616,0.30951130390167236,0.30408984422683716,0.3021053969860077,0.30368277430534363,0.3062766194343567,0.3096223473548889,0.3028377890586853,0.3003063201904297,0.2980165481567383,0.3019776940345764,0.30832457542419434,0.30008333921432495,0.3073277771472931,0.3018244802951813,0.305074542760849,0.3031280040740967,0.3129306435585022,0.30575481057167053,0.30255264043807983,0.30549710988998413,0.3058995306491852,0.31109923124313354,0.2910105884075165,0.3133184313774109,0.30608561635017395,0.29927361011505127,0.3067970275878906,0.3139518201351166,0.3117310404777527,0.3024321496486664,0.31444013118743896,0.30035409331321716,0.30391600728034973,0.30394411087036133,0.3157678246498108,0.3096306324005127,0.30283692479133606,0.30477839708328247,0.3078814148902893,0.3096327781677246,0.30810946226119995,0.31220272183418274,0.30505192279815674,0.30095499753952026,0.3041120171546936,0.3121783137321472,0.2988010346889496,0.3085961639881134,0.3033565878868103,0.30914735794067383,0.30184853076934814,0.30519598722457886,0.3000583052635193,0.2977539002895355,0.2987428903579712,0.30602434277534485,0.30517271161079407,0.30053508281707764,0.3067462742328644,0.3026905059814453,0.30403345823287964,0.30662548542022705,0.3094595670700073,0.29681864380836487,0.3071580231189728,0.3079887926578522,0.31225743889808655,0.30596989393234253,0.2993055582046509,0.3007151186466217,0.30759570002555847,0.3066391050815582,0.30319011211395264,0.3064363896846771,0.30531173944473267,0.30576229095458984,0.3136325478553772,0.310389906167984,0.3076915740966797,0.30463969707489014,0.30321937799453735,0.31068235635757446,0.30648350715637207,0.30753234028816223,0.30830615758895874,0.3027101755142212,0.30982354283332825,0.31365546584129333,0.3130185306072235,0.3137167692184448,0.30643731355667114,0.30785226821899414,0.29887908697128296,0.3120439946651459,0.3071342706680298,0.3038398325443268,0.2930351495742798,0.3018624782562256,0.3097938597202301,0.3001929819583893,0.31528812646865845,0.3010903298854828,0.30709099769592285,0.30166417360305786,0.310739129781723,0.305388867855072,0.2990487813949585,0.3045184016227722,0.30977922677993774,0.3084496259689331,0.30300429463386536,0.3063611388206482,0.3040371835231781,0.3037584125995636,0.3049681782722473,0.3076941668987274,0.3146666884422302,0.3091529607772827,0.31094589829444885,0.3031246066093445,0.30389463901519775,0.29896610975265503,0.3108404576778412,0.30604174733161926,0.3045189082622528,0.30563998222351074,0.3123150169849396,0.29870957136154175,0.30486106872558594,0.3021339774131775,0.3096168041229248,0.300411581993103,0.29526615142822266,0.30315202474594116,0.3059757649898529,0.30209439992904663,0.3059350550174713,0.2957441210746765,0.3074856698513031,0.3006207048892975,0.3093472123146057,0.30417773127555847,0.309418648481369,0.3089146018028259,0.3032090365886688,0.3131158947944641,0.30562958121299744,0.30538392066955566,0.30372050404548645,0.30329224467277527,0.2969508767127991,0.29971733689308167,0.30849140882492065,0.30394425988197327,0.3120424747467041,0.3075631260871887,0.3085753917694092,0.2996433973312378,0.30157676339149475,0.3051082491874695,0.3073907494544983,0.3036636412143707,0.3069749176502228,0.3107118606567383,0.30695879459381104,0.313231885433197,0.296718031167984,0.30843764543533325,0.3014003336429596,0.30467861890792847,0.305368036031723,0.30850648880004883,0.30870187282562256,0.30461761355400085,0.305375337600708,0.2962292730808258,0.3139081597328186,0.3019999861717224,0.3057807683944702,0.30264410376548767,0.29638874530792236,0.31192928552627563,0.30734413862228394,0.30753400921821594,0.2964489161968231,0.30355095863342285,0.3024047315120697,0.3064120411872864,0.30050748586654663,0.31109482049942017
2P Mask 40
