Step,MSE,PSNR,SSIM,Percentage Explored
0,0.2549,11.8893,0.2648,0.59
10,0.2537,11.9087,0.2707,1.81
20,0.2534,11.9148,0.2705,2.27
30,0.2505,11.9633,0.2681,4.48
40,0.2448,12.0638,0.2729,5.59
50,0.2441,12.0765,0.2724,5.78
60,0.2456,12.0494,0.2705,5.98
70,0.2421,12.1128,0.2755,7.05
80,0.2416,12.1213,0.2784,7.90
90,0.2410,12.1329,0.2834,9.59
100,0.2452,12.0562,0.2780,10.27
110,0.2433,12.0912,0.2820,11.30
120,0.2417,12.1195,0.2851,11.36
130,0.2430,12.0966,0.2802,11.49
140,0.2417,12.1196,0.2839,11.49
150,0.2424,12.1062,0.2844,11.49
160,0.2414,12.1252,0.2839,11.52
170,0.2420,12.1143,0.2826,11.52
180,0.2426,12.1035,0.2794,12.08
190,0.2444,12.0708,0.2800,12.38
200,0.2432,12.0918,0.2806,12.38
210,0.2426,12.1041,0.2784,12.41
220,0.2447,12.0650,0.2776,12.60
230,0.2426,12.1028,0.2773,12.60
240,0.2435,12.0869,0.2813,12.60
250,0.2431,12.0937,0.2766,12.60
260,0.2427,12.1011,0.2766,12.96
270,0.2420,12.1138,0.2784,12.96
280,0.2414,12.1241,0.2816,12.96
290,0.2433,12.0904,0.2785,12.96
300,0.2414,12.1254,0.2852,12.96
310,0.2415,12.1226,0.2837,13.06
320,0.2418,12.1177,0.2798,13.06
330,0.2422,12.1097,0.2773,13.06
340,0.2427,12.1023,0.2800,13.06
350,0.2409,12.1335,0.2896,13.87
360,0.2419,12.1150,0.2868,14.26
370,0.2412,12.1292,0.2841,14.65
380,0.2230,12.4691,0.2957,15.73
390,0.2004,12.9336,0.3032,17.03
400,0.1970,13.0075,0.3011,17.42
410,0.1633,13.8222,0.3139,18.50
420,0.1761,13.4944,0.3129,19.80
430,0.1729,13.5730,0.3144,20.38
440,0.1429,14.4022,0.3386,20.97
450,0.1349,14.6505,0.3486,21.62
460,0.1373,14.5750,0.3455,21.72
470,0.1333,14.7030,0.3494,22.11
480,0.1329,14.7176,0.3567,22.40
490,0.1303,14.8020,0.3577,22.47
500,0.1340,14.6823,0.3566,22.63
510,0.1366,14.5974,0.3612,24.06
520,0.1180,15.2322,0.3910,25.56
530,0.1177,15.2428,0.3930,27.29
540,0.1180,15.2346,0.3893,27.48
550,0.1172,15.2637,0.3951,27.77
560,0.1172,15.2642,0.3879,28.59
570,0.1155,15.3247,0.3949,29.11
580,0.1160,15.3093,0.3939,29.50
590,0.1149,15.3499,0.3975,29.50
600,0.1138,15.3906,0.4009,29.53
610,0.1170,15.2716,0.3970,29.56
620,0.1155,15.3254,0.3969,30.18
630,0.1147,15.3571,0.3970,30.18
640,0.1169,15.2748,0.3922,30.18
650,0.1141,15.3795,0.3974,30.70
660,0.1183,15.2208,0.3906,30.90
670,0.1192,15.1893,0.3870,30.90
680,0.1143,15.3722,0.3998,30.90
690,0.1144,15.3675,0.3956,31.26
700,0.1161,15.3022,0.3985,31.26
710,0.1122,15.4539,0.4052,31.26
720,0.1188,15.2049,0.3887,31.42
730,0.1159,15.3104,0.3972,31.58
740,0.1163,15.2967,0.3987,31.74
750,0.1143,15.3701,0.4005,31.84
760,0.1140,15.3843,0.4060,32.66
770,0.1131,15.4181,0.4008,33.60
780,0.1125,15.4394,0.4057,33.79
790,0.1138,15.3905,0.4024,33.93
800,0.1132,15.4127,0.3985,33.97
810,0.1117,15.4720,0.4112,34.56
820,0.1150,15.3447,0.4022,34.58
830,0.1150,15.3463,0.4010,34.58
840,0.1150,15.3447,0.4084,34.92
850,0.1118,15.4669,0.4120,35.27
860,0.1019,15.8698,0.4122,36.80
870,0.0940,16.2203,0.4178,37.81
880,0.0925,16.2887,0.4213,37.91
890,0.0904,16.3901,0.4242,38.52
900,0.0928,16.2754,0.4178,38.53
910,0.0922,16.3032,0.4154,38.53
920,0.0898,16.4180,0.4248,38.65
930,0.0889,16.4616,0.4245,38.65
940,0.0905,16.3857,0.4220,38.65
950,0.0898,16.4210,0.4300,38.65
960,0.0911,16.3561,0.4206,38.65
970,0.0911,16.3587,0.4195,38.65
980,0.0939,16.2274,0.4146,38.89
990,0.0928,16.2763,0.4198,38.89
