Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1213,15.0797,0.4098,0.81
10,0.1147,15.3234,0.4343,3.21
20,0.1218,15.0628,0.4299,3.78
30,0.1226,15.0334,0.4299,4.63
40,0.1166,15.2513,0.4452,5.21
50,0.1096,15.5215,0.4573,5.53
60,0.1095,15.5223,0.4590,6.10
70,0.1087,15.5551,0.4680,6.66
80,0.1187,15.1728,0.4708,7.09
90,0.1069,15.6272,0.4789,8.48
100,0.1066,15.6409,0.4869,9.03
110,0.1065,15.6450,0.4896,10.02
120,0.1058,15.6748,0.4950,11.40
130,0.1048,15.7160,0.4938,11.41
140,0.1044,15.7308,0.4948,11.38
150,0.1060,15.6645,0.4949,11.55
160,0.1058,15.6713,0.4948,11.50
170,0.1119,15.4288,0.4879,11.40
180,0.1119,15.4288,0.4879,11.40
190,0.1108,15.4727,0.4882,11.40
200,0.1108,15.4729,0.4871,11.42
210,0.1151,15.3079,0.4779,11.25
220,0.1148,15.3174,0.4789,11.23
230,0.1170,15.2343,0.4778,10.98
240,0.1174,15.2229,0.4768,10.95
250,0.1132,15.3800,0.4807,10.41
260,0.1119,15.4278,0.4891,10.37
270,0.1171,15.2327,0.4928,9.96
280,0.1171,15.2327,0.4928,9.96
290,0.1171,15.2320,0.4924,9.90
300,0.1154,15.2968,0.4980,10.09
310,0.1116,15.4427,0.5116,11.30
320,0.1115,15.4452,0.5136,11.86
330,0.1114,15.4489,0.5157,12.47
340,0.1116,15.4422,0.5165,13.03
350,0.1110,15.4661,0.5164,12.44
360,0.1109,15.4675,0.5144,12.34
370,0.1082,15.5756,0.5129,11.47
380,0.1084,15.5692,0.5143,11.29
390,0.1087,15.5574,0.5140,11.28
400,0.0887,16.4363,0.5435,12.89
410,0.0823,16.7627,0.5617,13.25
420,0.0731,17.2768,0.5649,13.13
430,0.0729,17.2915,0.5665,13.01
440,0.0738,17.2397,0.5679,13.39
450,0.0721,17.3393,0.5607,12.75
460,0.0729,17.2878,0.5548,12.61
470,0.0723,17.3289,0.5684,13.72
480,0.0685,17.5582,0.5786,14.16
490,0.0662,17.7107,0.5818,14.72
500,0.3165,10.9484,0.2396,15.36
510,0.2970,11.2242,0.2598,16.54
520,0.2924,11.2920,0.2633,16.42
530,0.2927,11.2877,0.2640,17.00
540,0.2927,11.2884,0.2647,17.16
550,0.2927,11.2883,0.2645,17.04
560,0.2812,11.4618,0.2753,16.59
570,0.2665,11.6946,0.2888,15.91
580,0.2562,11.8664,0.3045,15.71
590,0.2280,12.3735,0.3174,16.21
600,0.2196,12.5360,0.3223,15.93
610,0.2123,12.6835,0.3179,14.61
620,0.2069,12.7954,0.3101,13.46
630,0.2057,12.8203,0.3133,13.75
640,0.2014,12.9108,0.3269,14.63
650,0.1985,12.9736,0.3343,15.26
660,0.1960,13.0297,0.3389,15.74
670,0.1886,13.1963,0.3368,15.48
680,0.1976,12.9940,0.3581,16.07
690,0.1803,13.3913,0.3757,16.37
700,0.1879,13.2125,0.3771,16.31
710,0.1956,13.0381,0.3694,15.59
720,0.1866,13.2440,0.3646,15.50
730,0.1837,13.3115,0.3666,15.43
740,0.1856,13.2660,0.3665,15.35
750,0.1873,13.2269,0.3641,15.05
760,0.1895,13.1769,0.3603,14.16
770,0.1902,13.1593,0.3568,13.43
780,0.1923,13.1124,0.3548,13.91
790,0.1890,13.1869,0.3626,15.56
800,0.2049,12.8375,0.3563,15.42
810,0.2092,12.7458,0.3432,15.03
820,0.2096,12.7382,0.3327,14.48
830,0.2096,12.7378,0.3329,14.63
840,0.2096,12.7386,0.3335,14.80
850,0.2149,12.6290,0.3217,13.69
860,0.2210,12.5085,0.3159,13.21
870,0.2210,12.5074,0.3139,12.75
880,0.2241,12.4483,0.3050,12.23
890,0.2248,12.4339,0.3022,11.99
900,0.2249,12.4333,0.3019,11.98
910,0.2227,12.4745,0.2983,11.68
920,0.2306,12.3236,0.2865,10.43
930,0.2317,12.3024,0.2849,10.30
940,0.2351,12.2398,0.2807,10.06
950,0.2291,12.3523,0.2882,10.90
960,0.2343,12.2539,0.2882,10.87
970,0.2485,11.9998,0.2816,10.78
980,0.2869,11.3755,0.2804,12.59
990,0.2771,11.5252,0.2924,13.67
