Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1118,15.4342,0.4169,0.81
10,0.1006,15.8930,0.4633,4.58
20,0.0981,16.0015,0.4895,5.80
30,0.1008,15.8835,0.4850,6.25
40,0.1025,15.8124,0.5068,6.97
50,0.0880,16.4744,0.5273,8.06
60,0.0877,16.4865,0.5327,8.68
70,0.0875,16.4998,0.5387,9.78
80,0.0871,16.5154,0.5421,10.41
90,0.0871,16.5160,0.5423,10.44
100,0.0893,16.4102,0.5314,12.60
110,0.0869,16.5301,0.5522,13.83
120,0.0876,16.4926,0.5456,12.94
130,0.0873,16.5097,0.5436,12.83
140,0.0872,16.5109,0.5439,13.02
150,0.0944,16.1669,0.5420,12.57
160,0.0935,16.2097,0.5416,11.87
170,0.0936,16.2066,0.5406,11.67
180,0.0936,16.2067,0.5407,11.68
190,0.0939,16.1910,0.5359,11.98
200,0.0942,16.1768,0.5294,12.04
210,0.0938,16.1974,0.5360,12.19
220,0.0943,16.1712,0.5300,12.48
230,0.0926,16.2503,0.5350,13.02
240,0.0946,16.1591,0.5271,12.35
250,0.1031,15.7844,0.5061,11.54
260,0.0940,16.1866,0.5454,12.48
270,0.0911,16.3246,0.5596,12.80
280,0.0944,16.1679,0.5482,11.82
290,0.0944,16.1703,0.5437,11.25
300,0.0952,16.1309,0.5453,12.90
310,0.0942,16.1765,0.5514,13.14
320,0.0943,16.1739,0.5492,12.97
330,0.0959,16.1010,0.5475,13.11
340,0.0981,16.0006,0.5437,13.25
350,0.0982,15.9970,0.5425,13.09
360,0.0981,16.0027,0.5445,13.21
370,0.0998,15.9244,0.5206,12.86
380,0.0997,15.9296,0.5201,12.66
390,0.0998,15.9253,0.5174,11.65
400,0.0998,15.9245,0.5172,11.67
410,0.0996,15.9346,0.5178,11.71
420,0.0956,16.1145,0.5179,11.88
430,0.0957,16.1101,0.5315,12.74
440,0.0954,16.1216,0.5312,13.25
450,0.0971,16.0449,0.5321,14.51
460,0.0990,15.9630,0.5323,14.82
470,0.1049,15.7081,0.5099,15.22
480,0.1026,15.8057,0.5153,14.50
490,0.1025,15.8090,0.5144,14.03
500,0.3284,10.7888,0.2365,13.96
510,0.3282,10.7909,0.2392,13.92
520,0.3287,10.7845,0.2409,13.15
530,0.3400,10.6370,0.2402,12.28
540,0.3527,10.4786,0.2374,10.94
550,0.3522,10.4841,0.2366,10.39
560,0.3532,10.4724,0.2365,9.76
570,0.3533,10.4703,0.2400,9.65
580,0.3533,10.4709,0.2411,9.71
590,0.3511,10.4983,0.2471,10.39
600,0.3480,10.5362,0.2520,10.95
610,0.3480,10.5362,0.2520,10.95
620,0.3357,10.6931,0.2580,11.41
630,0.2892,11.3396,0.2725,12.36
640,0.2681,11.6691,0.2743,11.82
650,0.2683,11.6663,0.2703,11.56
660,0.2688,11.6580,0.2667,10.49
670,0.2688,11.6579,0.2660,10.33
680,0.2688,11.6583,0.2660,10.24
690,0.2688,11.6583,0.2660,10.24
700,0.2660,11.7036,0.2675,10.63
710,0.2639,11.7378,0.2656,10.19
720,0.2648,11.7235,0.2664,9.79
730,0.2834,11.4285,0.2622,9.04
740,0.2833,11.4290,0.2628,9.05
750,0.2777,11.5159,0.2655,9.05
760,0.2670,11.6865,0.2693,9.38
770,0.2671,11.6859,0.2687,9.13
780,0.2545,11.8955,0.2805,9.72
790,0.2538,11.9069,0.2813,9.85
800,0.2492,11.9866,0.2840,10.39
810,0.2138,12.6516,0.3107,12.69
820,0.2088,12.7546,0.3227,12.84
830,0.2091,12.7480,0.3188,12.96
840,0.2087,12.7576,0.3257,13.20
850,0.2057,12.8203,0.3315,13.67
860,0.2018,12.9026,0.3427,14.97
870,0.2036,12.8644,0.3425,15.07
880,0.2007,12.9271,0.3435,15.02
890,0.2008,12.9241,0.3422,14.78
900,0.2003,12.9362,0.3434,14.63
910,0.2014,12.9107,0.3358,14.04
920,0.2083,12.7644,0.3238,12.99
930,0.2093,12.7445,0.3240,13.44
940,0.2079,12.7739,0.3256,12.51
950,0.2023,12.8930,0.3440,12.97
960,0.1999,12.9446,0.3487,13.58
970,0.1971,13.0055,0.3577,14.43
980,0.1980,12.9862,0.3561,14.30
990,0.2037,12.8623,0.3566,14.60
