Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1129,15.3900,0.4459,0.81
10,0.1117,15.4371,0.4460,3.39
20,0.1103,15.4934,0.4543,3.90
30,0.1111,15.4598,0.4484,4.95
40,0.1112,15.4576,0.4526,5.35
50,0.1111,15.4600,0.4508,5.70
60,0.1123,15.4142,0.4420,6.13
70,0.1115,15.4458,0.4441,7.96
80,0.1153,15.2990,0.4312,8.38
90,0.1119,15.4290,0.4438,8.75
100,0.1122,15.4194,0.4389,9.11
110,0.1120,15.4255,0.4442,9.18
120,0.1113,15.4520,0.4453,9.19
130,0.1119,15.4297,0.4439,9.11
140,0.1121,15.4234,0.4367,9.26
150,0.1142,15.3409,0.4313,11.02
160,0.1089,15.5457,0.4553,12.20
170,0.1099,15.5093,0.4521,12.38
180,0.1095,15.5219,0.4536,12.36
190,0.1099,15.5062,0.4495,12.23
200,0.1102,15.4971,0.4454,11.83
210,0.1134,15.3731,0.4192,12.55
220,0.1120,15.4239,0.4310,12.92
230,0.1102,15.4943,0.4408,13.56
240,0.1114,15.4495,0.4350,13.92
250,0.1115,15.4439,0.4410,13.71
260,0.1112,15.4572,0.4387,13.46
270,0.1122,15.4194,0.4311,13.46
280,0.1120,15.4245,0.4352,13.35
290,0.1111,15.4591,0.4387,12.97
300,0.1208,15.0964,0.4256,13.31
310,0.1120,15.4254,0.4353,13.59
320,0.1126,15.4010,0.4335,13.53
330,0.1123,15.4124,0.4312,13.99
340,0.1124,15.4107,0.4313,14.45
350,0.1115,15.4457,0.4385,14.66
360,0.1116,15.4399,0.4371,14.49
370,0.1124,15.4117,0.4289,14.81
380,0.1122,15.4195,0.4257,17.43
390,0.1077,15.5974,0.4372,17.50
400,0.1095,15.5238,0.4332,16.31
410,0.1078,15.5930,0.4385,15.62
420,0.1061,15.6625,0.4478,15.24
430,0.1083,15.5695,0.4365,15.17
440,0.1081,15.5809,0.4395,15.32
450,0.1073,15.6135,0.4384,15.34
460,0.1075,15.6024,0.4395,15.43
470,0.1076,15.5979,0.4381,15.01
480,0.1088,15.5524,0.4322,14.88
490,0.1100,15.5025,0.4308,14.82
500,0.3493,10.5207,0.1823,14.05
510,0.3480,10.5365,0.1864,12.49
520,0.3464,10.5563,0.1859,11.64
530,0.3485,10.5301,0.1795,12.39
540,0.3485,10.5306,0.1834,12.28
550,0.3476,10.5418,0.1833,11.97
560,0.3457,10.5653,0.1806,11.94
570,0.3482,10.5341,0.1831,10.30
580,0.3517,10.4908,0.1857,9.93
590,0.3512,10.4973,0.1855,9.96
600,0.3511,10.4980,0.1840,9.42
610,0.3514,10.4943,0.1841,8.91
620,0.3495,10.5172,0.1848,7.80
630,0.3492,10.5214,0.1801,8.29
640,0.3501,10.5104,0.1817,8.15
650,0.2719,11.6074,0.2008,10.26
660,0.2594,11.8119,0.2104,11.74
670,0.2564,11.8637,0.2189,12.65
680,0.2472,12.0220,0.2315,14.97
690,0.2387,12.1734,0.2417,15.91
700,0.2370,12.2048,0.2444,16.49
710,0.2344,12.2528,0.2432,17.17
720,0.2301,12.3329,0.2535,17.14
730,0.2291,12.3511,0.2549,17.94
740,0.2277,12.3777,0.2571,18.86
750,0.2377,12.1928,0.2536,18.71
760,0.2404,12.1434,0.2526,19.14
770,0.2347,12.2477,0.2618,20.13
780,0.2370,12.2047,0.2605,20.25
790,0.2354,12.2342,0.2595,20.98
800,0.2389,12.1704,0.2604,21.08
810,0.2368,12.2076,0.2709,19.71
820,0.2378,12.1900,0.2693,18.74
830,0.2340,12.2604,0.2748,19.61
840,0.2354,12.2343,0.2729,19.06
850,0.2487,11.9963,0.2544,17.14
860,0.2432,12.0918,0.2628,15.35
870,0.2439,12.0803,0.2566,15.57
880,0.2401,12.1483,0.2593,16.51
890,0.2376,12.1946,0.2674,17.06
900,0.2349,12.2429,0.2621,17.54
910,0.2853,11.3992,0.2496,16.37
920,0.3098,11.0411,0.2369,15.90
930,0.3153,10.9651,0.2298,15.44
940,0.3084,11.0613,0.2311,14.28
950,0.3004,11.1745,0.2376,15.61
960,0.3022,11.1486,0.2332,15.36
970,0.3009,11.1677,0.2299,15.10
980,0.2904,11.3218,0.2338,15.72
990,0.2898,11.3306,0.2250,15.82
