Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0593,18.1855,0.5121,0.81
10,0.0591,18.1990,0.5211,2.05
20,0.0557,18.4574,0.5406,2.86
30,0.0563,18.4137,0.5400,3.65
40,0.0552,18.4988,0.5479,4.36
50,0.0543,18.5698,0.5549,5.01
60,0.0540,18.5903,0.5555,5.08
70,0.0537,18.6176,0.5596,5.83
80,0.0537,18.6178,0.5592,5.92
90,0.0521,18.7492,0.5757,7.68
100,0.0510,18.8419,0.5822,8.56
110,0.0503,18.9033,0.5932,10.03
120,0.0499,18.9332,0.5978,10.77
130,0.0499,18.9377,0.5991,11.11
140,0.0499,18.9408,0.6003,11.60
150,0.0498,18.9422,0.6005,11.86
160,0.0497,18.9533,0.6021,12.17
170,0.0497,18.9534,0.6021,12.20
180,0.0497,18.9534,0.6021,12.20
190,0.0497,18.9543,0.6024,12.37
200,0.0497,18.9558,0.6026,12.45
210,0.0481,19.0959,0.6148,13.90
220,0.0478,19.1194,0.6199,14.55
230,0.0478,19.1198,0.6203,15.07
240,0.0478,19.1198,0.6203,15.07
250,0.0478,19.1198,0.6203,15.07
260,0.0478,19.1200,0.6204,15.13
270,0.0478,19.1204,0.6208,15.52
280,0.0478,19.1206,0.6209,15.63
290,0.0478,19.1205,0.6209,15.83
300,0.0478,19.1248,0.6219,16.34
310,0.0476,19.1437,0.6234,16.91
320,0.0472,19.1741,0.6259,17.42
330,0.0471,19.1856,0.6260,17.77
340,0.0463,19.2646,0.6341,19.20
350,0.0445,19.4351,0.6561,20.80
360,0.0443,19.4557,0.6573,21.12
370,0.0442,19.4661,0.6585,21.35
380,0.0442,19.4623,0.6583,21.51
390,0.0434,19.5456,0.6657,22.10
400,0.0431,19.5723,0.6686,22.91
410,0.0422,19.6653,0.6732,23.86
420,0.0408,19.8096,0.6844,25.19
430,0.0400,19.8970,0.6895,26.43
440,0.0396,19.9358,0.6963,28.15
450,0.0396,19.9377,0.6971,29.39
460,0.0392,19.9901,0.7086,30.63
470,0.0392,19.9899,0.7084,30.79
480,0.0392,19.9900,0.7085,30.82
490,0.0392,19.9898,0.7082,31.31
500,0.0392,19.9898,0.7088,32.16
510,0.0391,19.9921,0.7097,32.25
520,0.0391,19.9921,0.7097,32.25
530,0.0391,19.9936,0.7098,32.29
540,0.0391,19.9936,0.7098,32.29
550,0.0391,19.9936,0.7098,32.29
560,0.0391,19.9936,0.7098,32.29
570,0.0391,19.9936,0.7098,32.29
580,0.0391,19.9936,0.7098,32.29
590,0.0391,19.9936,0.7098,32.29
600,0.0391,19.9936,0.7098,32.29
610,0.0391,19.9936,0.7098,32.29
620,0.0391,19.9936,0.7098,32.29
630,0.0391,19.9936,0.7098,32.29
640,0.0391,19.9936,0.7098,32.29
650,0.0391,19.9936,0.7098,32.29
660,0.0391,19.9936,0.7098,32.29
670,0.0391,19.9936,0.7098,32.29
680,0.0391,19.9936,0.7098,32.29
690,0.0391,19.9936,0.7098,32.29
700,0.0391,19.9936,0.7098,32.29
710,0.0391,19.9936,0.7098,32.29
720,0.0391,19.9936,0.7098,32.29
730,0.0391,19.9936,0.7098,32.29
740,0.0391,19.9936,0.7098,32.29
750,0.0391,19.9936,0.7098,32.29
760,0.0391,19.9936,0.7098,32.29
770,0.0391,19.9936,0.7098,32.29
780,0.0391,19.9936,0.7098,32.29
790,0.0391,19.9936,0.7098,32.29
800,0.0391,19.9936,0.7098,32.29
810,0.0391,19.9936,0.7098,32.29
820,0.0391,19.9936,0.7098,32.29
830,0.0391,19.9957,0.7101,32.31
840,0.0391,19.9957,0.7101,32.31
850,0.0391,19.9957,0.7101,32.31
860,0.0391,19.9957,0.7101,32.31
870,0.0391,19.9957,0.7101,32.31
880,0.0391,19.9957,0.7101,32.31
890,0.0391,19.9958,0.7106,32.93
900,0.0391,20.0003,0.7111,33.36
910,0.0391,20.0005,0.7111,33.40
920,0.0390,20.0019,0.7122,33.94
930,0.0390,20.0019,0.7122,33.94
940,0.0390,20.0019,0.7122,33.94
950,0.0390,20.0019,0.7122,33.94
960,0.0390,20.0019,0.7122,33.94
970,0.0390,20.0019,0.7122,33.94
980,0.0390,20.0019,0.7122,33.94
990,0.0390,20.0019,0.7122,33.94
