Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1120,15.4259,0.4714,0.81
10,0.1099,15.5074,0.4927,2.28
20,0.1061,15.6593,0.5285,4.16
30,0.1101,15.4993,0.5134,5.26
40,0.1107,15.4764,0.5135,6.80
50,0.1067,15.6356,0.5331,7.25
60,0.1061,15.6594,0.5411,7.91
70,0.1065,15.6443,0.5310,8.20
80,0.1055,15.6846,0.5484,9.59
90,0.1062,15.6547,0.5500,10.56
100,0.1058,15.6746,0.5584,11.92
110,0.1087,15.5548,0.5639,13.25
120,0.0665,17.6885,0.6165,15.56
130,0.0541,18.5893,0.6269,16.61
140,0.0543,18.5679,0.6259,16.63
150,0.0550,18.5158,0.6239,16.26
160,0.0548,18.5292,0.6234,16.26
170,0.0548,18.5318,0.6233,16.33
180,0.0558,18.4504,0.6223,15.91
190,0.0556,18.4641,0.6243,15.97
200,0.0572,18.3447,0.6216,15.57
210,0.0605,18.0996,0.6115,14.95
220,0.0608,18.0767,0.6068,15.40
230,0.0616,18.0241,0.6032,15.34
240,0.0582,18.2682,0.5883,14.76
250,0.0549,18.5221,0.5832,14.56
260,0.0518,18.7781,0.6006,15.64
270,0.0579,18.2891,0.5852,15.61
280,0.0580,18.2809,0.6020,16.55
290,0.0548,18.5336,0.6209,18.47
300,0.0554,18.4842,0.6247,20.31
310,0.0522,18.7439,0.6443,21.12
320,0.0522,18.7378,0.6431,21.39
330,0.0520,18.7607,0.6386,20.81
340,0.0660,17.7256,0.6339,20.65
350,0.0638,17.8684,0.6303,20.07
360,0.0632,17.9073,0.6141,19.01
370,0.0886,16.4456,0.5693,17.47
380,0.1029,15.7934,0.5644,18.15
390,0.1008,15.8851,0.5744,18.69
400,0.0956,16.1111,0.5894,19.63
410,0.1003,15.9049,0.5901,19.48
420,0.1009,15.8798,0.5895,18.69
430,0.0981,15.9998,0.6011,18.84
440,0.0976,16.0254,0.6002,17.82
450,0.0980,16.0076,0.5793,16.03
460,0.0979,16.0082,0.5746,14.96
470,0.0982,15.9977,0.5686,13.46
480,0.0984,15.9882,0.5546,11.85
490,0.0989,15.9649,0.5434,11.43
500,0.3391,10.6484,0.2201,11.34
510,0.3376,10.6677,0.2217,11.59
520,0.3376,10.6685,0.2228,11.45
530,0.3370,10.6762,0.2246,11.54
540,0.3371,10.6747,0.2252,11.35
550,0.3368,10.6785,0.2251,11.12
560,0.3370,10.6765,0.2247,12.05
570,0.3349,10.7033,0.2316,11.91
580,0.3363,10.6853,0.2316,11.28
590,0.3408,10.6273,0.2301,10.29
600,0.3408,10.6273,0.2301,10.29
610,0.3407,10.6282,0.2288,10.07
620,0.3337,10.7187,0.2303,9.53
630,0.3405,10.6311,0.2283,8.90
640,0.3425,10.6058,0.2288,9.08
650,0.3423,10.6075,0.2273,9.08
660,0.3383,10.6592,0.2404,9.52
670,0.3064,11.0889,0.2563,10.26
680,0.2735,11.5820,0.2718,10.92
690,0.2717,11.6110,0.2725,10.93
700,0.2745,11.5662,0.2729,11.18
710,0.2611,11.7842,0.2831,12.04
720,0.2608,11.7886,0.2832,12.06
730,0.2608,11.7885,0.2832,12.18
740,0.2609,11.7877,0.2825,12.30
750,0.2608,11.7886,0.2836,12.36
760,0.2610,11.7859,0.2838,12.46
770,0.2617,11.7740,0.2806,11.72
780,0.2615,11.7776,0.2807,11.39
790,0.2626,11.7588,0.2800,11.46
800,0.2632,11.7490,0.2789,11.29
810,0.2635,11.7442,0.2803,11.91
820,0.2630,11.7531,0.2779,11.72
830,0.2626,11.7598,0.2746,11.14
840,0.2647,11.7239,0.2747,11.01
850,0.2671,11.6856,0.2688,9.95
860,0.2673,11.6826,0.2688,9.83
870,0.2682,11.6676,0.2663,9.67
880,0.2682,11.6675,0.2660,9.66
890,0.2711,11.6202,0.2618,9.54
900,0.2686,11.6604,0.2682,9.92
910,0.2834,11.4285,0.2594,9.21
920,0.2737,11.5789,0.2619,8.96
930,0.2738,11.5783,0.2620,8.92
940,0.2735,11.5830,0.2633,9.12
950,0.2735,11.5831,0.2634,9.09
960,0.2735,11.5831,0.2635,9.10
970,0.2735,11.5832,0.2635,9.04
980,0.2731,11.5882,0.2641,9.21
990,0.2736,11.5804,0.2637,9.15
