Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1111,15.4599,0.4757,0.81
10,0.1088,15.5528,0.4909,3.06
20,0.1092,15.5373,0.4884,3.98
30,0.1091,15.5378,0.4892,4.33
40,0.1087,15.5566,0.4931,4.49
50,0.1084,15.5689,0.4980,5.17
60,0.1108,15.4739,0.4778,5.45
70,0.1071,15.6214,0.5020,6.49
80,0.1060,15.6633,0.5196,6.95
90,0.1060,15.6635,0.5202,7.12
100,0.1059,15.6668,0.5229,7.67
110,0.1044,15.7312,0.5305,9.15
120,0.1032,15.7828,0.5462,10.24
130,0.1024,15.8137,0.5591,11.69
140,0.1014,15.8568,0.5723,13.23
150,0.1008,15.8849,0.5797,15.42
160,0.1003,15.9034,0.5804,16.67
170,0.1003,15.9060,0.5832,16.86
180,0.1003,15.9061,0.5831,16.81
190,0.1003,15.9056,0.5830,16.94
200,0.1000,15.9169,0.5809,17.87
210,0.0960,16.0965,0.6117,19.46
220,0.0959,16.0983,0.6122,20.04
230,0.0963,16.0820,0.6075,19.98
240,0.0968,16.0582,0.6050,18.76
250,0.0973,16.0369,0.5996,18.19
260,0.0982,15.9952,0.5923,17.65
270,0.0976,16.0216,0.5949,18.40
280,0.0970,16.0486,0.6016,18.45
290,0.0971,16.0447,0.6077,18.24
300,0.0903,16.3595,0.5893,16.85
310,0.0912,16.3190,0.5892,17.03
320,0.0933,16.2174,0.5874,16.55
330,0.0914,16.3104,0.5908,16.60
340,0.0914,16.3098,0.5893,16.48
350,0.0914,16.3091,0.5885,15.87
360,0.0916,16.3011,0.5850,15.38
370,0.0916,16.3000,0.5860,15.59
380,0.0915,16.3029,0.5877,15.82
390,0.0914,16.3096,0.5915,16.11
400,0.1006,15.8916,0.5883,15.88
410,0.1018,15.8389,0.5810,15.64
420,0.1027,15.8001,0.5846,15.64
430,0.1030,15.7899,0.5846,15.89
440,0.1025,15.8117,0.5805,16.85
450,0.1011,15.8688,0.5885,18.90
460,0.1010,15.8726,0.5932,19.50
470,0.1008,15.8821,0.5982,20.16
480,0.1016,15.8477,0.5915,20.40
490,0.1016,15.8477,0.5961,21.00
500,0.3319,10.7423,0.2235,20.91
510,0.3316,10.7463,0.2253,20.05
520,0.3321,10.7391,0.2266,19.64
530,0.3352,10.6989,0.2213,18.31
540,0.3445,10.5798,0.2220,16.62
550,0.3411,10.6240,0.2261,16.14
560,0.3058,11.0971,0.2448,16.89
570,0.2877,11.3630,0.2551,17.42
580,0.2849,11.4054,0.2675,18.83
590,0.2848,11.4060,0.2716,18.47
600,0.2861,11.3871,0.2677,17.37
610,0.2816,11.4554,0.2888,18.51
620,0.2645,11.7272,0.2938,17.81
630,0.2537,11.9084,0.2993,17.52
640,0.2508,11.9594,0.3059,16.88
650,0.2479,12.0088,0.3083,16.60
660,0.2511,11.9536,0.3006,15.54
670,0.2515,11.9476,0.3025,15.90
680,0.2470,12.0253,0.3089,16.53
690,0.2470,12.0257,0.3090,16.89
700,0.2475,12.0164,0.3120,17.14
710,0.2407,12.1373,0.3203,17.90
720,0.2409,12.1333,0.3203,17.67
730,0.2471,12.0234,0.3124,16.87
740,0.2492,11.9865,0.3074,15.90
750,0.2498,11.9767,0.3014,14.49
760,0.2538,11.9076,0.2883,13.15
770,0.2578,11.8398,0.2819,12.09
780,0.2561,11.8676,0.2850,13.15
790,0.2452,12.0564,0.2998,14.86
800,0.2425,12.1045,0.3142,15.97
810,0.2426,12.1036,0.3236,16.80
820,0.2384,12.1789,0.3304,17.20
830,0.2370,12.2040,0.3359,17.30
840,0.2323,12.2916,0.3553,17.65
850,0.2322,12.2932,0.3562,17.72
860,0.2323,12.2925,0.3557,17.68
870,0.2324,12.2908,0.3562,17.09
880,0.2322,12.2934,0.3567,16.75
890,0.2341,12.2581,0.3539,17.17
900,0.2351,12.2393,0.3472,15.91
910,0.2392,12.1643,0.3363,15.14
920,0.2495,11.9813,0.3246,14.10
930,0.2581,11.8345,0.3010,13.11
940,0.2653,11.7147,0.2846,12.35
950,0.2665,11.6954,0.2804,12.59
960,0.2662,11.7001,0.2822,12.71
970,0.2644,11.7294,0.2800,11.55
980,0.2740,11.5753,0.2652,10.54
990,0.2810,11.4654,0.2598,9.90
