Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0606,18.0947,0.4945,0.81
10,0.0600,18.1365,0.4967,2.21
20,0.0586,18.2421,0.5064,3.71
30,0.0584,18.2569,0.5078,4.59
40,0.0594,18.1826,0.5017,5.86
50,0.0584,18.2528,0.5073,6.09
60,0.0592,18.1936,0.5060,6.15
70,0.0582,18.2687,0.5027,7.49
80,0.0580,18.2811,0.5003,8.82
90,0.0568,18.3745,0.5094,9.71
100,0.0571,18.3548,0.5092,9.82
110,0.0576,18.3110,0.5029,10.18
120,0.0582,18.2680,0.5020,10.21
130,0.0579,18.2882,0.5049,10.44
140,0.0579,18.2889,0.5032,10.53
150,0.0595,18.1755,0.4956,10.74
160,0.0583,18.2589,0.4942,11.59
170,0.0576,18.3151,0.4938,12.86
180,0.0570,18.3586,0.5043,14.16
190,0.0572,18.3443,0.4958,15.33
200,0.0569,18.3660,0.4922,16.57
210,0.0577,18.3037,0.4907,16.74
220,0.0567,18.3849,0.4980,17.36
230,0.0560,18.4336,0.4973,18.11
240,0.0571,18.3552,0.4945,18.11
250,0.0580,18.2852,0.4872,18.63
260,0.0573,18.3397,0.4963,18.67
270,0.0585,18.2443,0.4861,18.73
280,0.0567,18.3808,0.4956,19.19
290,0.0570,18.3568,0.4917,20.07
300,0.0588,18.2221,0.4769,21.04
310,0.0573,18.3350,0.4885,21.30
320,0.0591,18.1992,0.4763,22.03
330,0.0582,18.2705,0.4777,22.18
340,0.0597,18.1574,0.4738,22.18
350,0.0593,18.1891,0.4760,22.38
360,0.0588,18.2246,0.4736,22.51
370,0.0584,18.2548,0.4793,22.66
380,0.0589,18.2202,0.4783,22.70
390,0.0585,18.2446,0.4754,22.70
400,0.0585,18.2498,0.4780,22.70
410,0.0590,18.2086,0.4766,23.96
420,0.0593,18.1908,0.4735,24.58
430,0.0584,18.2569,0.4721,24.91
440,0.0590,18.2065,0.4755,25.20
450,0.0586,18.2382,0.4759,25.72
460,0.0593,18.1872,0.4721,27.64
470,0.0602,18.1233,0.4635,28.26
480,0.0593,18.1848,0.4677,28.26
490,0.0592,18.1918,0.4745,28.82
500,0.0588,18.2239,0.4735,31.16
510,0.0600,18.1390,0.4568,32.01
520,0.0601,18.1326,0.4615,32.04
530,0.0602,18.1212,0.4609,32.10
540,0.0608,18.0756,0.4502,33.08
550,0.0585,18.2482,0.4541,33.63
560,0.0540,18.5924,0.4717,34.74
570,0.0539,18.6058,0.4724,34.93
580,0.0541,18.5862,0.4641,34.93
590,0.0547,18.5360,0.4629,35.23
600,0.0547,18.5410,0.4671,35.46
610,0.0532,18.6547,0.4714,35.46
620,0.0535,18.6341,0.4705,35.52
630,0.0553,18.4897,0.4562,36.40
640,0.0551,18.5094,0.4704,36.56
650,0.0542,18.5772,0.4633,37.31
660,0.0558,18.4533,0.4601,37.83
670,0.0561,18.4276,0.4601,39.10
680,0.0532,18.6572,0.4727,40.73
690,0.0521,18.7463,0.4721,41.80
700,0.0518,18.7715,0.4709,42.91
710,0.0533,18.6477,0.4674,44.64
720,0.0537,18.6169,0.4579,45.77
730,0.0541,18.5856,0.4606,46.10
740,0.0537,18.6214,0.4575,46.23
750,0.0545,18.5572,0.4582,46.23
760,0.0533,18.6492,0.4627,46.88
770,0.0548,18.5272,0.4455,48.18
780,0.0565,18.3978,0.4505,48.77
790,0.0567,18.3808,0.4445,49.26
800,0.0548,18.5266,0.4468,49.29
810,0.0564,18.4083,0.4414,49.69
820,0.0560,18.4327,0.4433,49.79
830,0.0554,18.4841,0.4436,49.79
840,0.0574,18.3320,0.4364,49.79
850,0.0558,18.4510,0.4458,49.79
860,0.0562,18.4199,0.4438,49.79
870,0.0565,18.3965,0.4425,49.79
880,0.0591,18.2054,0.4296,49.79
890,0.0555,18.4740,0.4444,49.79
900,0.0568,18.3757,0.4409,49.82
910,0.0568,18.3759,0.4426,49.82
920,0.0553,18.4929,0.4482,49.82
930,0.0546,18.5434,0.4502,49.82
940,0.0571,18.3531,0.4345,49.82
950,0.0569,18.3656,0.4329,49.82
960,0.0550,18.5110,0.4448,49.92
970,0.0546,18.5472,0.4451,49.92
980,0.0566,18.3912,0.4461,49.92
990,0.0557,18.4567,0.4440,49.92
