Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3489,10.4902,0.2599,0.75
10,0.3482,10.4992,0.2768,1.95
20,0.3468,10.5176,0.2910,3.87
30,0.3458,10.5301,0.2983,4.59
40,0.3458,10.5299,0.2993,5.01
50,0.3456,10.5324,0.3004,5.27
60,0.3445,10.5453,0.3008,5.66
70,0.3445,10.5462,0.3022,6.19
80,0.3445,10.5462,0.3022,6.19
90,0.3445,10.5462,0.3022,6.19
100,0.3437,10.5565,0.3079,6.66
110,0.3436,10.5576,0.3084,6.76
120,0.3437,10.5562,0.3080,6.82
130,0.3113,10.9860,0.3243,7.93
140,0.3052,11.0717,0.3268,8.65
150,0.3052,11.0717,0.3268,8.65
160,0.3054,11.0693,0.3280,8.71
170,0.3048,11.0780,0.3295,8.91
180,0.2989,11.1631,0.3365,9.72
190,0.2744,11.5332,0.3521,11.61
200,0.2713,11.5830,0.3665,12.16
210,0.2710,11.5875,0.3710,12.85
220,0.2710,11.5888,0.3714,12.98
230,0.2688,11.6239,0.3726,13.11
240,0.2690,11.6202,0.3765,13.56
250,0.2687,11.6254,0.3772,13.72
260,0.2686,11.6267,0.3774,13.95
270,0.2686,11.6267,0.3774,13.95
280,0.2686,11.6267,0.3774,13.95
290,0.2685,11.6292,0.3780,14.02
300,0.2685,11.6292,0.3780,14.02
310,0.2594,11.7776,0.3858,14.70
320,0.2510,11.9212,0.3937,15.42
330,0.2466,11.9982,0.3973,15.81
340,0.2473,11.9857,0.3995,15.97
350,0.2358,12.1931,0.4064,16.69
360,0.2287,12.3246,0.4109,17.30
370,0.2220,12.4543,0.4167,17.79
380,0.2114,12.6658,0.4229,18.22
390,0.2142,12.6090,0.4219,19.06
400,0.2142,12.6090,0.4219,19.06
410,0.2133,12.6286,0.4271,19.65
420,0.2105,12.6852,0.4341,20.23
430,0.2005,12.8957,0.4528,21.11
440,0.2000,12.9074,0.4596,21.99
450,0.1991,12.9280,0.4760,23.33
460,0.1983,12.9443,0.4861,23.72
470,0.1973,12.9674,0.4919,24.69
480,0.1970,12.9734,0.4965,25.05
490,0.1964,12.9869,0.4986,25.57
500,0.1956,13.0034,0.5027,26.35
510,0.1951,13.0151,0.5085,27.30
520,0.1938,13.0437,0.5147,27.85
530,0.1929,13.0650,0.5188,28.18
540,0.1928,13.0665,0.5208,28.52
550,0.1928,13.0665,0.5208,28.52
560,0.1928,13.0670,0.5225,29.33
570,0.1925,13.0726,0.5270,29.92
580,0.1925,13.0726,0.5270,29.92
590,0.1925,13.0726,0.5270,29.92
600,0.1934,13.0534,0.5275,30.21
610,0.1927,13.0700,0.5282,30.44
620,0.1909,13.1099,0.5331,31.51
630,0.1885,13.1656,0.5456,33.27
640,0.1866,13.2090,0.5521,34.44
650,0.1847,13.2531,0.5567,35.64
660,0.1846,13.2558,0.5575,36.05
670,0.1846,13.2558,0.5575,36.05
680,0.1846,13.2564,0.5587,36.63
690,0.1846,13.2567,0.5593,37.22
700,0.1846,13.2566,0.5596,37.40
710,0.1846,13.2562,0.5594,37.60
720,0.1846,13.2564,0.5601,37.71
730,0.1846,13.2564,0.5601,37.71
740,0.1853,13.2379,0.5603,37.75
750,0.1853,13.2379,0.5603,37.75
760,0.1853,13.2379,0.5603,37.75
770,0.1702,13.6080,0.5670,38.32
780,0.1328,14.6868,0.5837,39.71
790,0.1053,15.6947,0.6030,41.27
800,0.0970,16.0487,0.6166,42.44
810,0.0932,16.2236,0.6272,43.29
820,0.0853,16.6065,0.6366,44.43
830,0.0810,16.8319,0.6482,45.57
840,0.0775,17.0233,0.6566,46.56
850,0.0756,17.1317,0.6605,47.01
860,0.0742,17.2144,0.6647,47.38
870,0.0713,17.3891,0.6732,47.86
880,0.0672,17.6442,0.6869,49.23
890,0.0654,17.7615,0.6975,50.21
900,0.0647,17.8109,0.7013,50.55
910,0.0644,17.8307,0.7017,50.70
920,0.0640,17.8560,0.7045,50.98
930,0.0640,17.8560,0.7045,50.98
940,0.0635,17.8883,0.7063,51.18
950,0.0635,17.8883,0.7063,51.18
960,0.0632,17.9131,0.7074,51.33
970,0.0632,17.9131,0.7074,51.33
980,0.0632,17.9131,0.7074,51.33
990,0.0630,17.9240,0.7086,51.52
