Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1148,15.3172,0.4617,0.81
10,0.1122,15.4170,0.4870,3.20
20,0.1122,15.4176,0.4885,4.83
30,0.1142,15.3405,0.4754,6.26
40,0.1115,15.4459,0.4927,6.95
50,0.1115,15.4467,0.4938,7.09
60,0.1151,15.3085,0.4858,7.79
70,0.1096,15.5178,0.5092,9.16
80,0.1096,15.5178,0.5091,9.45
90,0.1097,15.5176,0.5094,9.76
100,0.1096,15.5208,0.5107,9.95
110,0.1094,15.5295,0.5144,10.69
120,0.1093,15.5302,0.5145,10.78
130,0.1094,15.5288,0.5138,10.79
140,0.1094,15.5292,0.5144,11.07
150,0.1093,15.5307,0.5150,11.16
160,0.1093,15.5307,0.5150,11.16
170,0.1093,15.5308,0.5152,11.31
180,0.1093,15.5308,0.5152,11.31
190,0.1093,15.5307,0.5150,11.57
200,0.1093,15.5307,0.5150,11.57
210,0.1098,15.5117,0.5112,11.63
220,0.1091,15.5398,0.5180,11.89
230,0.1089,15.5464,0.5202,12.05
240,0.1103,15.4934,0.5044,12.63
250,0.1106,15.4794,0.5036,12.75
260,0.1066,15.6392,0.5111,14.56
270,0.1066,15.6391,0.5206,14.93
280,0.1066,15.6406,0.5217,15.23
290,0.1067,15.6371,0.5196,15.46
300,0.1057,15.6757,0.5240,16.71
310,0.1059,15.6701,0.5312,17.75
320,0.1002,15.9095,0.5597,19.14
330,0.0997,15.9310,0.5677,19.79
340,0.0997,15.9312,0.5684,20.14
350,0.0994,15.9433,0.5712,20.93
360,0.0996,15.9353,0.5688,20.85
370,0.0996,15.9360,0.5690,20.54
380,0.0995,15.9399,0.5700,20.71
390,0.0988,15.9717,0.5741,21.36
400,0.0986,15.9806,0.5757,21.53
410,0.0985,15.9835,0.5757,21.70
420,0.0979,16.0078,0.5781,22.34
430,0.0983,15.9936,0.5740,21.69
440,0.0986,15.9786,0.5789,21.55
450,0.0982,15.9980,0.5766,21.30
460,0.0960,16.0937,0.5931,22.26
470,0.0949,16.1474,0.6001,22.53
480,0.0964,16.0773,0.5877,23.36
490,0.0945,16.1619,0.6047,23.01
500,0.3408,10.6278,0.2493,22.73
510,0.3408,10.6277,0.2540,22.88
520,0.3415,10.6177,0.2526,22.01
530,0.3414,10.6201,0.2575,21.88
540,0.3391,10.6483,0.2631,21.87
550,0.3390,10.6498,0.2637,21.71
560,0.3396,10.6422,0.2628,20.90
570,0.3396,10.6421,0.2646,20.61
580,0.3380,10.6631,0.2708,20.32
590,0.3380,10.6628,0.2707,19.72
600,0.3380,10.6628,0.2706,19.49
610,0.3379,10.6639,0.2651,17.77
620,0.3379,10.6641,0.2653,17.80
630,0.3382,10.6601,0.2639,17.88
640,0.3387,10.6540,0.2626,18.11
650,0.3407,10.6290,0.2472,17.15
660,0.3397,10.6417,0.2565,17.32
670,0.3391,10.6488,0.2636,17.35
680,0.2864,11.3829,0.2784,17.48
690,0.2670,11.6863,0.2917,17.56
700,0.2607,11.7914,0.3010,18.14
710,0.2583,11.8307,0.3036,18.14
720,0.2619,11.7715,0.3015,18.19
730,0.2493,11.9844,0.3054,18.84
740,0.2340,12.2599,0.3333,21.04
750,0.2246,12.4391,0.3531,21.96
760,0.2239,12.4521,0.3639,22.31
770,0.2144,12.6393,0.3714,22.93
780,0.2143,12.6423,0.3734,25.03
790,0.2115,12.6997,0.3787,25.54
800,0.2114,12.7011,0.3797,25.57
810,0.2114,12.7012,0.3802,25.59
820,0.2097,12.7366,0.3810,25.75
830,0.2096,12.7378,0.3812,25.65
840,0.2087,12.7570,0.3830,25.70
850,0.2042,12.8519,0.3881,26.33
860,0.1692,13.6694,0.4036,27.29
870,0.1640,13.8043,0.4127,28.04
880,0.1584,13.9551,0.4348,28.36
890,0.1546,14.0615,0.4446,28.56
900,0.1513,14.1539,0.4579,30.02
910,0.1512,14.1580,0.4585,29.76
920,0.1502,14.1853,0.4626,30.25
930,0.1508,14.1669,0.4692,31.13
940,0.1491,14.2170,0.4692,31.14
950,0.1455,14.3242,0.4754,31.29
960,0.1457,14.3176,0.4738,30.83
970,0.1384,14.5400,0.4717,29.83
980,0.1116,15.4766,0.4806,30.27
990,0.1075,15.6390,0.4864,30.41
