Epoch,Batch,MSE,PSNR,SSIM
1,1,0.8662,6.4213,0.5147
1,2,0.8212,6.6407,0.4827
1,3,0.7824,6.8443,0.5516
1,4,0.7286,7.1755,0.6026
1,5,0.7348,7.0776,0.6835
1,6,0.6467,7.6546,0.6826
1,7,0.5694,8.1973,0.5823
1,8,0.5536,8.3429,0.5301
1,9,0.4994,8.8581,0.5113
1,10,0.4604,9.3233,0.5806
1,11,0.4332,9.5155,0.4462
1,12,0.4585,9.5512,0.6753
1,13,0.3679,10.3600,0.6756
1,14,0.3477,10.5962,0.5287
1,15,0.3396,11.0842,0.6394
1,16,0.3241,11.8860,0.7337
1,17,0.2978,12.2333,0.4935
1,18,0.2511,12.4621,0.7245
1,19,0.3788,11.1834,0.7398
1,20,0.3621,12.0904,0.7595
1,21,0.5336,9.6901,0.6304
1,22,0.2794,14.1769,0.7855
1,23,0.3560,12.1064,0.6517
1,24,0.1769,14.2790,0.7905
1,25,0.2345,14.1976,0.7903
2,1,0.2914,14.8730,0.8472
2,2,0.2160,15.3108,0.8977
2,3,0.3332,13.4354,0.7895
2,4,0.2502,15.2713,0.8196
2,5,0.2157,14.9253,nan
2,6,0.2896,13.3070,0.7936
2,7,0.2861,13.0865,0.8159
2,8,0.1370,15.7914,0.8772
2,9,0.2762,13.6906,0.7647
2,10,0.1829,16.3571,0.8837
2,11,0.2593,13.8382,0.7944
2,12,0.2561,13.4715,0.7739
2,13,0.5371,8.7626,0.6496
2,14,0.5222,11.0618,0.6385
2,15,0.4339,12.1607,0.8143
2,16,0.3846,12.6470,0.8028
2,17,0.2734,13.6111,0.7232
2,18,0.2939,12.9798,0.8001
2,19,0.1194,16.2465,0.8596
2,20,0.2565,14.0417,0.8028
2,21,0.2393,12.9588,0.7850
2,22,0.3980,11.8717,0.7431
2,23,0.5075,11.5564,0.6718
2,24,0.3031,13.8489,0.7441
2,25,0.3184,13.0558,0.7667
3,1,0.3333,13.5808,0.7867
3,2,0.2207,14.6710,0.8196
3,3,0.1816,15.1498,nan
3,4,0.2454,14.9643,0.7489
3,5,0.3361,13.6477,0.8175
3,6,0.2679,14.1459,0.8158
3,7,0.1641,15.2531,0.8362
3,8,0.2448,16.0057,0.8237
3,9,0.5095,11.7757,0.6907
3,10,0.2633,15.8706,0.8061
3,11,0.1848,17.6331,0.8228
3,12,0.1778,16.9994,0.8793
3,13,0.1630,15.3423,0.8259
3,14,0.1400,16.4539,0.8318
3,15,0.1879,17.1444,0.8221
3,16,0.2255,16.2491,0.7850
3,17,0.4424,10.9768,0.5935
3,18,0.3282,14.7866,0.7483
3,19,0.3615,13.4954,0.6863
3,20,0.1871,15.4594,0.8080
3,21,0.1786,14.4046,nan
3,22,0.2210,15.8855,0.7458
3,23,0.2599,15.0962,0.7122
3,24,0.1767,16.9820,0.8793
3,25,0.1228,16.4233,0.7965
4,1,0.3313,13.1811,0.8414
4,2,0.3385,13.3691,0.7837
4,3,0.3040,13.6021,0.7426
4,4,0.1780,16.9377,nan
4,5,0.2009,15.9363,0.8553
4,6,0.1232,16.7042,0.7899
4,7,0.2533,16.0600,0.7609
4,8,0.1214,17.8929,0.8620
4,9,0.2301,15.1606,0.6435
4,10,0.1925,16.3739,0.7543
4,11,0.1694,14.9570,0.8491
4,12,0.2357,15.5546,0.7671
4,13,0.2670,16.8790,0.8371
4,14,0.1586,18.4662,0.8155
4,15,0.1745,16.6948,0.7330
4,16,0.1316,16.7872,0.8745
4,17,0.1865,16.8292,0.8360
4,18,0.1567,17.2726,nan
4,19,0.1521,15.0559,0.7763
4,20,0.1551,18.1519,nan
4,21,0.2642,15.2416,0.7396
4,22,0.1486,17.9152,0.8348
4,23,0.1677,15.3004,0.7283
4,24,0.1924,16.6391,0.7163
4,25,0.1653,16.8607,0.8511
5,1,0.1682,15.3575,0.6923
5,2,0.1717,17.1887,0.8570
5,3,0.0966,19.6599,0.8183
5,4,0.2236,15.7238,0.7990
5,5,0.0967,18.5440,nan
5,6,0.1335,17.8927,nan
5,7,0.1554,15.0734,0.8045
5,8,0.1391,16.5642,0.7350
5,9,0.0793,18.9545,0.8484
5,10,0.0869,18.8811,0.8129
5,11,0.2488,14.8711,0.7816
5,12,0.1289,17.7141,0.7941
5,13,0.1164,18.1777,0.8327
5,14,0.2557,14.8340,0.7950
5,15,0.1449,18.2252,0.8600
5,16,0.1936,16.3469,0.6753
5,17,0.1353,16.1925,0.7896
5,18,0.1299,16.6825,0.8463
5,19,0.2235,16.4597,0.7843
5,20,0.1379,16.1853,0.8758
5,21,0.1892,16.6823,nan
5,22,0.1932,16.6345,nan
5,23,0.1623,15.6822,0.8007
5,24,0.1744,15.6781,0.8207
5,25,0.1136,19.3003,0.8349
6,1,0.1464,17.6834,0.7755
6,2,0.1324,17.3553,0.8357
6,3,0.1235,18.1095,0.8868
6,4,0.1833,16.2728,0.9148
6,5,0.1678,15.5370,0.7935
6,6,0.0946,19.3564,0.8977
6,7,0.1416,18.7002,0.9272
6,8,0.0990,19.8026,0.9103
6,9,0.1639,15.8724,0.7730
6,10,0.1793,18.5602,0.8482
6,11,0.1026,18.9211,0.8906
6,12,0.0744,18.1043,0.9004
6,13,0.1536,18.1217,0.7776
6,14,0.1612,16.9225,0.7508
6,15,0.1196,18.2539,0.8387
6,16,0.1131,18.8332,0.8390
6,17,0.1251,16.7488,0.9043
6,18,0.0492,21.0210,0.9228
6,19,0.1486,18.0510,0.8510
6,20,0.2072,16.8750,0.7486
6,21,0.2466,15.3553,0.7811
6,22,0.1229,16.7272,0.8679
6,23,0.0832,19.9227,0.8554
6,24,0.2320,16.0030,0.8354
6,25,0.1688,15.6062,0.8055
7,1,0.1936,17.5449,0.8450
7,2,0.1102,18.3621,0.8388
7,3,0.1738,18.2088,0.8157
7,4,0.1475,18.0715,0.7742
7,5,0.1721,16.4875,0.8148
7,6,0.1790,18.2709,0.9287
7,7,0.0999,18.4411,0.8483
7,8,0.0767,20.0126,0.8860
7,9,0.0477,21.8121,0.8716
7,10,0.1496,18.5741,0.8612
7,11,0.1122,20.9041,0.9485
7,12,0.1379,19.0018,0.8678
7,13,0.0779,19.5506,0.8879
7,14,0.1372,17.6932,0.8615
7,15,0.0715,21.7459,0.8925
7,16,0.0693,20.3339,0.8578
7,17,0.0609,19.9704,0.7936
7,18,0.0475,23.3675,0.9408
7,19,0.0693,19.6924,0.8468
7,20,0.0484,24.0844,0.8977
7,21,0.1573,16.8266,nan
7,22,0.1628,16.2460,0.9076
7,23,0.0612,21.0862,0.9344
7,24,0.0939,20.9269,0.9641
7,25,0.1311,19.0014,0.7552
8,1,0.1604,15.8542,0.7986
8,2,0.1405,19.2068,0.8485
8,3,0.1668,17.4727,0.7605
8,4,0.1205,20.6442,0.8622
8,5,0.0947,18.7735,0.8020
8,6,0.1773,18.9300,0.8970
8,7,0.0841,22.1944,0.8597
8,8,0.0795,20.3382,0.9449
8,9,0.1183,21.1335,0.8417
8,10,0.1787,18.4086,0.8614
8,11,0.0637,21.5740,0.8982
8,12,0.1684,16.5921,0.9044
8,13,0.0857,21.0701,0.9277
8,14,0.0797,21.0255,0.8723
8,15,0.0968,20.0096,0.8671
8,16,0.1556,19.9849,0.8424
8,17,0.1005,18.9668,0.8570
8,18,0.1028,20.3977,0.9197
8,19,0.0754,20.1995,0.8727
8,20,0.0767,20.9840,0.8770
8,21,0.0620,21.8193,0.9223
8,22,0.1721,19.2353,0.9002
8,23,0.2086,19.5677,0.8709
8,24,0.0411,22.8893,0.9125
8,25,0.0573,21.7728,0.9069
9,1,0.0579,20.9319,0.8749
9,2,0.0584,21.5772,0.8908
9,3,0.0933,21.9393,0.9530
9,4,0.0962,19.2530,nan
9,5,0.1038,21.3030,0.8804
9,6,0.0505,21.4500,0.8851
9,7,0.1312,22.1896,0.8741
9,8,0.0515,22.9237,0.9030
9,9,0.0309,24.7332,0.9387
9,10,0.0853,21.8662,0.7754
9,11,0.0903,20.4405,0.8701
9,12,0.0422,24.2102,0.9026
9,13,0.0472,24.8760,0.9412
9,14,0.0751,21.9090,0.8950
9,15,0.0683,23.0636,0.8888
9,16,0.0905,22.9458,0.9532
9,17,0.0684,20.2714,0.8018
9,18,0.0769,20.7500,0.8901
9,19,0.1443,19.1459,0.8372
9,20,0.0668,22.4760,nan
9,21,0.0860,22.7670,0.8661
9,22,0.0738,21.1444,0.9107
9,23,0.1609,17.0501,0.8091
9,24,0.1165,20.6009,0.9004
9,25,0.0774,21.6772,0.8801
10,1,0.0982,21.6089,0.8722
10,2,0.0897,20.5863,0.8585
10,3,0.1035,20.2610,0.8555
10,4,0.0905,20.6653,0.9299
10,5,0.0509,23.3971,0.9417
10,6,0.0697,21.3074,0.8068
10,7,0.1358,18.5916,0.8144
10,8,0.1335,20.1137,0.7726
10,9,0.0404,23.8838,0.9261
10,10,0.0705,22.2922,0.9237
10,11,0.0581,21.5846,0.8878
10,12,0.0741,21.9688,0.8928
10,13,0.0998,24.1336,0.8151
10,14,0.0874,18.1301,0.8015
10,15,0.0685,22.9578,0.8635
10,16,0.0705,22.4821,nan
10,17,0.0493,23.6926,0.9072
10,18,0.0692,19.4469,0.8097
10,19,0.1844,19.9576,0.9431
10,20,0.0983,20.8291,0.8584
10,21,0.0329,22.2491,0.8951
10,22,0.0693,22.5847,0.8695
10,23,0.0786,21.0167,0.8667
10,24,0.0625,23.2709,0.8715
10,25,0.0733,21.3589,0.8670
11,1,0.0928,24.3762,0.9023
11,2,0.0405,23.2288,0.8624
11,3,0.0924,21.1708,0.8953
11,4,0.1377,20.8798,0.9032
11,5,0.1047,19.5635,0.8872
11,6,0.0951,19.8574,0.9009
11,7,0.0704,19.4262,0.8374
11,8,0.0685,20.6120,0.8037
11,9,0.0686,23.5590,0.8495
11,10,0.0138,28.3521,0.9558
11,11,0.0811,21.7226,0.8453
11,12,0.0466,21.7585,0.8571
11,13,0.0683,22.1553,0.8837
11,14,0.0264,24.5894,0.9087
11,15,0.0577,22.6317,0.9426
11,16,0.0613,21.5404,0.9569
11,17,0.0855,22.3356,0.8602
11,18,0.0253,24.9627,0.9331
11,19,0.0758,21.8567,0.8800
11,20,0.0860,20.0622,0.8222
11,21,0.0606,22.2992,0.8743
11,22,0.0466,21.7625,0.9250
11,23,0.1096,20.7242,0.8431
11,24,0.0728,21.3589,0.8303
11,25,0.0264,25.1993,0.9344
12,1,0.0936,21.9033,0.8802
12,2,0.0615,22.3202,0.8974
12,3,0.0565,24.0130,0.8404
12,4,0.0800,23.2458,0.9403
12,5,0.0240,25.5997,0.9416
12,6,0.0356,26.9657,0.9184
12,7,0.0592,26.0444,0.9235
12,8,0.0702,22.7686,0.9063
12,9,0.0224,26.8315,0.9286
12,10,0.0842,24.8978,0.8891
12,11,0.0852,21.5564,0.8733
12,12,0.0861,25.0052,0.9217
12,13,0.0584,22.2568,0.8900
12,14,0.0553,21.8188,0.8525
12,15,0.1269,20.8867,0.7636
12,16,0.0785,20.8726,0.9202
12,17,0.0589,23.0915,0.9287
12,18,0.0545,22.4978,0.8803
12,19,0.1072,20.2901,0.8330
12,20,0.0707,22.2184,0.8538
12,21,0.0745,22.0111,0.8999
12,22,0.0378,22.7529,0.9032
12,23,0.0941,20.9549,0.8720
12,24,0.1332,19.5139,0.8725
12,25,0.0693,21.6208,0.8301
13,1,0.0570,22.2467,0.8399
13,2,0.1553,19.6078,0.8518
13,3,0.0788,19.8239,0.8615
13,4,0.0980,20.7280,0.9100
13,5,0.0545,22.2206,0.8851
13,6,0.1108,20.1293,0.8918
13,7,0.1348,17.7216,0.7853
13,8,0.0715,19.8684,0.8701
13,9,0.0629,22.2207,0.8711
13,10,0.0813,21.3711,0.8468
13,11,0.0602,22.7791,0.9341
13,12,0.0935,18.8067,0.7936
13,13,0.0323,22.1496,0.8752
13,14,0.1220,19.7518,0.9219
13,15,0.0623,25.1621,0.8292
13,16,0.0838,21.9870,0.8308
13,17,0.0529,25.2086,0.9680
13,18,0.0682,24.1589,0.9197
13,19,0.0984,24.4990,0.9218
13,20,0.0391,24.9569,0.9249
13,21,0.0442,24.1981,0.9633
13,22,0.0648,21.2629,0.8664
13,23,0.0425,24.7245,0.9025
