Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1194,15.1482,0.4273,0.78
10,0.0923,16.2641,0.4341,2.44
20,0.0898,16.3867,0.4362,2.79
30,0.0729,17.2886,0.4638,4.30
40,0.0616,18.0191,0.5151,6.82
50,0.0610,18.0635,0.5201,7.17
60,0.0611,18.0546,0.5223,7.76
70,0.0608,18.0777,0.5252,7.90
80,0.0604,18.1087,0.5416,9.15
90,0.0606,18.0921,0.5408,9.18
100,0.0602,18.1220,0.5433,9.65
110,0.0592,18.1920,0.5501,9.51
120,0.0592,18.1928,0.5518,9.74
130,0.0612,18.0515,0.5476,9.83
140,0.0577,18.3053,0.5472,10.17
150,0.0573,18.3383,0.5556,10.25
160,0.0610,18.0631,0.5532,10.79
170,0.0589,18.2179,0.5629,11.53
180,0.0570,18.3561,0.5660,11.85
190,0.0570,18.3561,0.5666,11.99
200,0.0589,18.2187,0.5551,11.56
210,0.0592,18.1933,0.5557,11.57
220,0.0594,18.1819,0.5548,11.55
230,0.0594,18.1828,0.5548,11.50
240,0.0609,18.0738,0.5518,11.08
250,0.0610,18.0615,0.5498,10.87
260,0.0630,17.9267,0.5419,10.05
270,0.0643,17.8355,0.5358,9.66
280,0.0622,17.9779,0.5423,9.98
290,0.0616,18.0243,0.5463,10.71
300,0.0622,17.9768,0.5479,10.41
310,0.0696,17.4900,0.5414,9.75
320,0.0676,17.6213,0.5393,9.36
330,0.0643,17.8335,0.5270,8.93
340,0.0700,17.4699,0.5432,11.34
350,0.0664,17.6972,0.5656,12.77
360,0.0675,17.6233,0.5567,12.64
370,0.0665,17.6864,0.5624,12.79
380,0.0633,17.9043,0.5901,14.35
390,0.0608,18.0765,0.6078,16.03
400,0.0604,18.1074,0.6143,16.19
410,0.0600,18.1380,0.6154,16.15
420,0.0621,17.9900,0.6110,15.79
430,0.0628,17.9385,0.6086,15.96
440,0.0640,17.8568,0.5960,15.02
450,0.0677,17.6102,0.5929,14.22
460,0.0663,17.6999,0.6028,15.78
470,0.0660,17.7209,0.6168,16.26
480,0.0655,17.7581,0.6166,16.16
490,0.0660,17.7229,0.6144,15.64
500,0.3322,10.7386,0.2327,15.33
510,0.3231,10.8594,0.2379,15.73
520,0.3173,10.9375,0.2423,16.07
530,0.3468,10.5518,0.2351,14.86
540,0.3445,10.5799,0.2403,14.66
550,0.3347,10.7051,0.2452,14.70
560,0.3352,10.6986,0.2441,14.40
570,0.3294,10.7754,0.2488,13.44
580,0.3413,10.6206,0.2420,12.28
590,0.3397,10.6413,0.2517,12.14
600,0.3284,10.7887,0.2717,12.72
610,0.3280,10.7930,0.2779,14.03
620,0.3275,10.8002,0.2842,14.80
630,0.3288,10.7823,0.2883,14.48
640,0.3235,10.8532,0.2937,14.77
650,0.3131,10.9950,0.3020,15.29
660,0.2897,11.3333,0.3117,16.04
670,0.2544,11.8970,0.3193,16.38
680,0.2261,12.4098,0.3431,17.12
690,0.2252,12.4268,0.3432,16.53
700,0.2373,12.1994,0.3341,16.02
710,0.2419,12.1150,0.3252,15.40
720,0.2444,12.0720,0.3219,15.24
730,0.2448,12.0649,0.3187,14.73
740,0.2459,12.0446,0.3136,14.25
750,0.2463,12.0372,0.3155,15.03
760,0.2371,12.2029,0.3224,15.31
770,0.2350,12.2415,0.3263,15.66
780,0.2307,12.3225,0.3360,15.82
790,0.2332,12.2754,0.3362,15.65
800,0.2304,12.3279,0.3396,15.80
810,0.2303,12.3296,0.3417,16.08
820,0.2305,12.3249,0.3446,16.51
830,0.2270,12.3927,0.3638,18.12
840,0.2240,12.4497,0.3705,18.78
850,0.2221,12.4859,0.3781,19.68
860,0.2248,12.4345,0.3709,19.10
870,0.2245,12.4399,0.3740,19.49
880,0.2271,12.3894,0.3639,19.06
890,0.2329,12.2807,0.3565,18.28
900,0.2306,12.3237,0.3603,18.26
910,0.2304,12.3276,0.3586,18.07
920,0.2390,12.1685,0.3506,17.41
930,0.3025,11.1447,0.3288,15.88
940,0.3175,10.9342,0.3186,15.22
950,0.3240,10.8469,0.3106,14.09
960,0.3265,10.8132,0.3028,13.47
970,0.3260,10.8205,0.3057,13.82
980,0.3262,10.8176,0.3024,13.55
990,0.3190,10.9139,0.3087,14.01
