Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1650,13.7441,0.3101,0.81
10,0.1632,13.7908,0.3129,2.25
20,0.1598,13.8832,0.3158,2.99
30,0.1573,13.9510,0.3169,3.19
40,0.1534,14.0583,0.3171,4.00
50,0.1523,14.0915,0.3202,4.20
60,0.1460,14.2749,0.3297,5.27
70,0.1448,14.3097,0.3281,5.63
80,0.1419,14.3988,0.3290,6.09
90,0.1442,14.3279,0.3287,6.20
100,0.1371,14.5461,0.3393,7.59
110,0.1371,14.5482,0.3407,7.70
120,0.1376,14.5318,0.3401,7.94
130,0.1367,14.5593,0.3401,7.94
140,0.1346,14.6283,0.3434,8.06
150,0.1342,14.6408,0.3412,8.06
160,0.1349,14.6175,0.3405,8.06
170,0.1379,14.5212,0.3377,8.06
180,0.1363,14.5731,0.3404,8.17
190,0.1361,14.5801,0.3407,8.17
200,0.1379,14.5217,0.3400,8.53
210,0.1363,14.5742,0.3428,8.53
220,0.1365,14.5674,0.3414,8.53
230,0.1213,15.0778,0.3467,9.23
240,0.1208,15.0986,0.3489,9.73
250,0.1217,15.0637,0.3497,9.79
260,0.1226,15.0320,0.3465,9.79
270,0.1201,15.1211,0.3494,9.89
280,0.1177,15.2090,0.3509,10.06
290,0.1176,15.2130,0.3538,10.59
300,0.1181,15.1967,0.3516,10.59
310,0.1137,15.3619,0.3577,10.59
320,0.1172,15.2300,0.3560,10.59
330,0.1153,15.2997,0.3579,10.62
340,0.1156,15.2876,0.3551,10.62
350,0.1185,15.1808,0.3533,10.62
360,0.1184,15.1847,0.3546,10.62
370,0.1177,15.2105,0.3545,10.62
380,0.1102,15.4943,0.3618,11.94
390,0.1090,15.5440,0.3613,12.49
400,0.1091,15.5389,0.3636,13.54
410,0.1053,15.6920,0.3701,13.54
420,0.1063,15.6523,0.3665,14.09
430,0.1074,15.6080,0.3650,15.10
440,0.1089,15.5479,0.3656,16.40
450,0.1076,15.5988,0.3706,17.38
460,0.1041,15.7418,0.3825,18.68
470,0.1022,15.8234,0.3754,18.91
480,0.1062,15.6572,0.3806,18.94
490,0.1060,15.6657,0.3758,19.10
500,0.1055,15.6862,0.3756,19.65
510,0.1096,15.5205,0.3708,19.92
520,0.1049,15.7099,0.3800,20.05
530,0.1038,15.7551,0.3805,20.37
540,0.1040,15.7478,0.3780,21.15
550,0.1064,15.6472,0.3732,21.48
560,0.1043,15.7342,0.3769,21.58
570,0.1062,15.6584,0.3738,21.58
580,0.1048,15.7156,0.3770,22.13
590,0.1045,15.7266,0.3769,22.49
600,0.1032,15.7823,0.3747,23.24
610,0.1025,15.8122,0.3842,23.63
620,0.1028,15.7961,0.3827,24.64
630,0.0991,15.9569,0.3839,25.16
640,0.1056,15.6830,0.3718,25.55
650,0.1046,15.7236,0.3780,26.82
660,0.1026,15.8045,0.3782,27.53
670,0.1014,15.8561,0.3838,27.60
680,0.1010,15.8736,0.3791,27.83
690,0.0998,15.9247,0.3796,28.74
700,0.0952,16.1300,0.3916,29.75
710,0.0965,16.0736,0.3848,29.81
720,0.0961,16.0890,0.3909,30.36
730,0.0944,16.1666,0.3918,30.69
740,0.0957,16.1095,0.3878,30.69
750,0.0949,16.1453,0.3850,30.76
760,0.0955,16.1168,0.3906,30.76
770,0.0938,16.1953,0.3936,30.76
780,0.0958,16.1063,0.3840,30.98
790,0.0933,16.2196,0.3903,31.08
800,0.0987,15.9757,0.3829,32.06
810,0.0893,16.4105,0.3965,32.68
820,0.0922,16.2690,0.3972,32.76
830,0.0896,16.3954,0.4013,33.46
840,0.0865,16.5471,0.4060,34.04
850,0.0834,16.7051,0.4165,34.89
860,0.0839,16.6819,0.4152,36.06
870,0.0816,16.8010,0.4173,36.67
880,0.0805,16.8613,0.4230,36.78
890,0.0817,16.7945,0.4161,36.87
900,0.0823,16.7646,0.4186,36.87
910,0.0821,16.7758,0.4199,36.87
920,0.0799,16.8901,0.4199,36.92
930,0.0832,16.7166,0.4133,36.92
940,0.0816,16.8009,0.4181,37.18
950,0.0807,16.8479,0.4241,37.18
960,0.0812,16.8241,0.4140,37.18
970,0.0823,16.7660,0.4243,37.53
980,0.0829,16.7327,0.4174,38.69
990,0.0837,16.6910,0.4150,39.32
