Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1109,15.4677,0.4705,0.81
10,0.1074,15.6071,0.5033,3.16
20,0.1073,15.6103,0.5081,3.97
30,0.1073,15.6127,0.5089,4.17
40,0.1066,15.6402,0.5147,4.92
50,0.1048,15.7124,0.5236,6.74
60,0.1049,15.7102,0.5230,6.86
70,0.1031,15.7839,0.5391,7.97
80,0.1033,15.7755,0.5413,8.67
90,0.1005,15.8981,0.5641,9.80
100,0.1004,15.9023,0.5710,10.46
110,0.0995,15.9384,0.5764,11.00
120,0.0993,15.9476,0.5781,11.06
130,0.0992,15.9536,0.5783,11.67
140,0.0992,15.9536,0.5783,11.67
150,0.0992,15.9537,0.5784,11.83
160,0.0993,15.9462,0.5772,12.25
170,0.0993,15.9462,0.5772,12.25
180,0.0993,15.9462,0.5772,12.25
190,0.0993,15.9462,0.5772,12.25
200,0.1019,15.8357,0.5627,11.44
210,0.1023,15.8180,0.5609,11.11
220,0.1027,15.8019,0.5584,10.66
230,0.1035,15.7697,0.5496,9.39
240,0.1036,15.7644,0.5386,7.92
250,0.1043,15.7369,0.5273,7.14
260,0.1051,15.7027,0.5218,6.80
270,0.1051,15.7028,0.5217,6.70
280,0.1051,15.7028,0.5217,6.70
290,0.1051,15.7028,0.5217,6.70
300,0.1047,15.7190,0.5258,7.19
310,0.1046,15.7240,0.5291,7.55
320,0.1046,15.7240,0.5291,7.55
330,0.1031,15.7843,0.5410,8.85
340,0.1014,15.8566,0.5485,10.25
350,0.0979,16.0119,0.5664,12.08
360,0.0958,16.1045,0.5723,12.17
370,0.0959,16.1009,0.5778,13.09
380,0.0952,16.1326,0.5786,13.41
390,0.0937,16.1989,0.5913,14.62
400,0.0940,16.1875,0.5945,14.84
410,0.0937,16.1990,0.5958,15.76
420,0.0937,16.2014,0.5984,16.93
430,0.0950,16.1387,0.5887,16.46
440,0.0963,16.0826,0.5757,15.58
450,0.0963,16.0826,0.5757,15.58
460,0.0958,16.1031,0.5755,15.48
470,0.0955,16.1157,0.5743,15.65
480,0.0956,16.1132,0.5741,15.88
490,0.0967,16.0635,0.5678,15.43
500,0.3392,10.6481,0.2210,15.49
510,0.3359,10.6902,0.2312,15.55
520,0.3374,10.6707,0.2333,14.45
530,0.3385,10.6568,0.2310,12.59
540,0.3385,10.6568,0.2310,12.59
550,0.3385,10.6567,0.2309,12.53
560,0.3380,10.6627,0.2324,12.69
570,0.3381,10.6620,0.2351,13.07
580,0.3379,10.6647,0.2354,13.14
590,0.3363,10.6846,0.2400,13.43
600,0.3314,10.7493,0.2520,14.08
610,0.3302,10.7645,0.2542,13.01
620,0.3302,10.7639,0.2542,12.85
630,0.3303,10.7636,0.2538,12.62
640,0.3304,10.7620,0.2519,12.27
650,0.3299,10.7688,0.2545,10.90
660,0.3244,10.8421,0.2564,9.66
670,0.3258,10.8226,0.2589,8.91
680,0.3169,10.9433,0.2597,8.55
690,0.3122,11.0074,0.2597,8.58
700,0.3120,11.0107,0.2602,8.67
710,0.3120,11.0109,0.2597,8.71
720,0.3120,11.0109,0.2597,8.71
730,0.3120,11.0109,0.2597,8.71
740,0.3116,11.0167,0.2594,8.68
750,0.3116,11.0167,0.2594,8.68
760,0.3116,11.0167,0.2594,8.68
770,0.3101,11.0376,0.2647,9.26
780,0.3073,11.0767,0.2654,9.37
790,0.3059,11.0968,0.2655,9.44
800,0.3070,11.0811,0.2588,8.92
810,0.3082,11.0642,0.2597,9.20
820,0.3161,10.9542,0.2500,8.38
830,0.3162,10.9521,0.2494,8.28
840,0.3162,10.9520,0.2493,8.26
850,0.3186,10.9194,0.2394,7.35
860,0.3176,10.9331,0.2437,7.90
870,0.3176,10.9331,0.2437,7.90
880,0.3174,10.9361,0.2442,7.93
890,0.3160,10.9552,0.2462,8.10
900,0.3110,11.0248,0.2532,8.52
910,0.3077,11.0705,0.2745,10.53
920,0.3070,11.0801,0.2805,11.20
930,0.3056,11.1006,0.2802,10.83
940,0.3057,11.0999,0.2790,10.45
950,0.3056,11.1011,0.2803,10.29
960,0.3056,11.1004,0.2826,10.97
970,0.3056,11.1004,0.2826,10.97
980,0.3056,11.1011,0.2833,11.04
990,0.3055,11.1015,0.2837,11.07
