Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,52,1.37623,0.98563,0.03038,0.0179,25.3683,0.8868
1,53,1.36336,1.01652,0.02809,0.0149,26.5393,0.8889
1,54,1.37746,1.02881,0.03402,0.0241,25.1817,0.8881
1,55,1.38880,1.02110,0.03014,0.0170,25.1228,0.8848
1,56,1.36936,1.06545,0.03229,0.0210,26.3102,0.8929
1,57,1.36028,1.06872,0.03316,0.0212,25.7442,0.8845
1,58,1.37867,1.14374,0.04715,0.0343,22.9636,0.8609
1,59,1.36057,1.12709,0.03730,0.0208,23.9459,0.8675
1,60,1.38052,1.05604,0.03340,0.0216,24.8056,0.8788
1,61,1.39282,1.02620,0.03039,0.0174,25.3679,0.8916
1,62,1.37142,1.03350,0.03645,0.0263,26.3671,0.8833
1,63,1.36515,1.02705,0.03264,0.0199,25.9198,0.8882
1,64,1.36999,1.15828,0.04198,0.0305,23.1965,0.8793
1,65,1.38475,1.13924,0.03486,0.0199,25.3125,0.8753
1,66,1.37680,1.03677,0.03131,0.0196,25.3538,0.8873
1,67,1.36390,0.98766,0.02875,0.0169,26.4922,0.8918
1,68,1.35380,1.03290,0.03104,0.0178,25.6639,0.8915
1,69,1.38999,1.00205,0.03053,0.0179,25.7044,0.8900
1,70,1.36737,1.04798,0.03094,0.0182,25.1987,0.8849
1,71,1.35983,0.99309,0.02683,0.0156,26.4529,0.8931
1,72,1.35880,0.99673,0.02653,0.0179,27.8476,0.9028
1,73,1.34303,1.08907,0.03673,0.0263,24.9335,0.8799
1,74,1.34475,1.07049,0.03206,0.0202,26.8787,0.8843
1,75,1.35596,1.08072,0.03248,0.0201,25.6158,0.8907
1,76,1.34263,1.15693,0.04464,0.0343,23.5051,0.8763
1,77,1.35563,0.96971,0.02548,0.0152,26.9017,0.8980
1,78,1.36226,1.08861,0.03587,0.0223,23.7453,0.8668
1,79,1.39185,1.03773,0.02817,0.0126,26.0359,0.8806
1,80,1.38711,0.93265,0.02313,0.0110,28.1744,0.8965
1,81,1.35932,0.99384,0.02921,0.0176,25.5235,0.8938
1,82,1.40540,0.94821,0.02510,0.0109,27.1920,0.9043
1,83,1.36028,1.09773,0.03416,0.0219,24.8050,0.8835
1,84,1.37497,1.01080,0.02760,0.0145,26.0353,0.8889
1,85,1.35249,1.02783,0.02789,0.0164,27.2535,0.8970
1,86,1.38346,1.01281,0.02970,0.0153,25.7225,0.8951
1,87,1.40417,0.97969,0.03355,0.0197,25.7245,0.8935
1,88,1.39809,1.12713,0.03438,0.0166,25.3783,0.8747
1,89,1.34633,1.07819,0.03400,0.0230,24.3821,0.8814
1,90,1.31885,1.15710,0.04199,0.0326,23.5839,0.8699
1,91,1.36335,1.00529,0.02666,0.0158,25.9851,0.8943
1,92,1.40532,1.10385,0.04205,0.0315,23.8725,0.8709
1,93,1.36746,1.11481,0.03383,0.0199,24.8155,0.8890
1,94,1.34408,1.03452,0.02908,0.0198,27.2285,0.9021
1,95,1.43542,0.91087,0.01853,0.0067,28.7933,0.9127
1,96,1.39884,0.96478,0.03607,0.0244,25.1601,0.8920
1,97,1.45378,1.20645,0.05568,0.0472,22.0366,0.8639
1,98,1.39759,1.20872,0.03366,0.0159,24.8968,0.8866
1,99,1.35946,1.03246,0.03110,0.0180,25.2923,0.8830
1,100,1.37500,0.98755,0.03112,0.0186,25.4567,0.8871
1,101,1.36530,1.00587,0.02706,0.0140,25.6707,0.8968
1,102,1.37587,1.05699,0.03453,0.0220,25.3773,0.8865
1,103,1.39253,1.03372,0.02843,0.0151,25.6936,0.8956
1,104,1.35784,0.98061,0.03013,0.0188,26.6786,0.8946
1,105,1.37328,1.00941,0.03064,0.0161,25.6490,0.8945
1,106,1.36796,0.96618,0.02716,0.0145,26.1144,0.8944
1,107,1.36725,0.95718,0.02480,0.0154,27.7903,0.9052
1,108,1.31956,1.19528,0.04195,0.0288,23.4441,0.8738
1,109,1.38074,1.04340,0.02953,0.0170,25.5233,0.8892
1,110,1.38222,0.92558,0.02550,0.0134,26.9784,0.8961
1,111,1.33609,1.08439,0.03541,0.0242,25.0551,0.8900
1,112,1.35926,0.94519,0.02338,0.0114,28.2999,0.9024
1,113,1.33642,1.06940,0.03256,0.0211,24.6578,0.8898
1,114,1.37639,1.06480,0.03330,0.0211,25.5366,0.8901
1,115,1.38361,1.04920,0.03026,0.0184,25.8560,0.8917
1,116,1.35424,1.12062,0.03773,0.0251,23.7909,0.8794
1,117,1.41029,0.97162,0.02745,0.0161,25.9230,0.8966
1,118,1.32879,1.03304,0.03349,0.0205,25.7801,0.8896
1,119,1.40826,0.97642,0.03017,0.0174,24.1563,0.8867
1,120,1.37429,1.11265,0.03230,0.0211,25.2164,0.8902
1,121,1.40996,1.01416,0.02914,0.0176,24.9389,0.8922
1,122,1.36521,0.99745,0.03130,0.0195,25.3579,0.8886
1,123,1.38623,0.95320,0.02637,0.0162,26.4181,0.9054
1,124,1.38501,0.95027,0.02802,0.0150,25.5292,0.9035
1,125,1.37786,0.99633,0.02950,0.0165,25.0180,0.8961
1,126,1.34889,1.12572,0.03614,0.0241,24.2902,0.8853
1,127,1.37268,1.07227,0.03377,0.0198,25.2810,0.8902
1,128,1.36577,1.00435,0.02713,0.0181,27.4293,0.9055
1,129,1.35665,0.96032,0.02505,0.0139,26.9621,0.9035
1,130,1.31845,1.05390,0.03202,0.0213,24.4812,0.8825
1,131,1.38373,1.05737,0.03298,0.0189,24.6552,0.8799
1,132,1.37612,1.12294,0.03372,0.0212,24.3082,0.8729
1,133,1.39594,1.05668,0.02934,0.0182,26.0648,0.8861
1,134,1.42172,1.07240,0.03729,0.0232,24.1156,0.8749
1,135,1.39059,1.04088,0.03156,0.0189,25.6696,0.8885
1,136,1.41394,0.98941,0.02676,0.0135,26.5248,0.8957
1,137,1.34555,1.02545,0.03369,0.0220,25.0578,0.8887
1,138,1.31674,1.03370,0.03119,0.0225,24.3818,0.8937
1,139,1.31106,1.03532,0.02606,0.0136,26.6039,0.8883
1,140,1.32070,1.14910,0.03970,0.0289,23.5036,0.8751
1,141,1.39864,1.09824,0.02671,0.0152,26.6859,0.8973
1,142,1.39164,0.98275,0.03252,0.0191,24.3757,0.8822
1,143,1.33504,1.02544,0.02864,0.0159,27.7366,0.8853
1,144,1.35063,1.04058,0.03401,0.0233,24.4062,0.8894
1,145,1.33154,1.05924,0.02706,0.0159,25.9318,0.8870
1,146,1.28745,1.11359,0.03308,0.0212,24.6176,0.8747
1,147,1.36102,1.09066,0.03710,0.0213,24.8937,0.8802
1,148,1.32750,1.13454,0.02947,0.0169,26.0230,0.8829
1,149,1.30801,1.11178,0.03141,0.0187,24.8172,0.8812
1,150,1.35959,1.07311,0.03561,0.0184,25.0061,0.8769
1,151,1.35454,1.01570,0.02878,0.0174,25.6140,0.8863
1,152,1.36442,1.04008,0.03020,0.0144,26.1407,0.8971
2,1,1.30245,1.11676,0.03447,0.0221,24.5282,0.8749
2,2,1.29673,1.15406,0.03335,0.0192,25.1606,0.8742
2,3,1.34451,1.16614,0.04004,0.0251,23.8482,0.8731
2,4,1.34190,1.19332,0.03471,0.0193,24.3806,0.8717
2,5,1.28570,1.13188,0.03253,0.0202,24.4377,0.8766
2,6,1.37182,0.98775,0.02851,0.0157,25.3240,0.8836
2,7,1.36524,1.14148,0.03540,0.0236,24.4366,0.8762
2,8,1.39059,1.04512,0.02981,0.0157,25.8142,0.8814
2,9,1.31748,1.04254,0.02481,0.0127,27.5421,0.8941
2,10,1.34468,1.06203,0.03285,0.0208,26.0565,0.8844
2,11,1.29669,1.21965,0.03312,0.0204,24.5647,0.8813
2,12,1.36193,1.05979,0.03323,0.0198,25.5887,0.8924
2,13,1.35687,1.04313,0.02891,0.0153,25.6425,0.8888
2,14,1.34089,1.08870,0.03946,0.0266,23.5449,0.8715
2,15,1.37280,1.07590,0.03173,0.0166,24.9408,0.8907
2,16,1.28092,1.05052,0.02255,0.0113,28.1735,0.9041
2,17,1.28362,1.07263,0.02960,0.0160,25.9148,0.8912
2,18,1.31533,1.09625,0.03290,0.0228,24.8934,0.8866
2,19,1.37060,0.88532,0.01905,0.0079,29.5227,0.9091
2,20,1.34424,1.00385,0.02827,0.0173,25.7689,0.8911
2,21,1.25711,1.18504,0.02951,0.0170,25.1749,0.8812
2,22,1.21773,1.11555,0.02682,0.0151,26.5353,0.8938
2,23,1.30526,1.18710,0.03622,0.0260,23.8791,0.8813
2,24,1.34545,1.12207,0.03294,0.0213,24.8208,0.8876
2,25,1.36335,1.13041,0.03542,0.0219,24.3484,0.8792
2,26,1.35627,1.06815,0.03582,0.0236,24.6748,0.8780
2,27,1.30966,0.99434,0.02385,0.0128,26.9242,0.8959
2,28,1.18533,1.21028,0.03100,0.0191,25.0270,0.8754
2,29,1.20626,1.22616,0.03677,0.0177,24.4858,0.8693
2,30,1.26968,1.08731,0.03057,0.0189,26.1609,0.8851
2,31,1.37513,1.26218,0.03516,0.0216,24.3084,0.8810
2,32,1.39140,1.17807,0.03595,0.0199,24.2351,0.8723
2,33,1.39264,1.08875,0.03349,0.0201,25.4156,0.8782
2,34,1.40535,1.01631,0.03560,0.0231,24.2019,0.8779
2,35,1.31912,1.03029,0.02770,0.0172,26.1498,0.8912
2,36,1.28322,1.14088,0.03170,0.0176,24.6974,0.8845
2,37,1.36221,1.12149,0.03282,0.0214,25.2132,0.8874
2,38,1.28305,1.18734,0.02859,0.0169,25.7380,0.8907
2,39,1.43392,1.01459,0.03043,0.0177,25.9088,0.8896
2,40,1.32075,1.05482,0.02555,0.0145,27.3688,0.9008
2,41,1.26170,1.14455,0.02822,0.0159,26.6239,0.8856
2,42,1.30177,1.13940,0.03483,0.0206,24.5679,0.8777
2,43,1.35659,1.11459,0.02868,0.0125,26.1828,0.9003
2,44,1.35567,0.95943,0.02797,0.0134,26.2388,0.8926
2,45,1.36241,1.04591,0.03444,0.0214,25.3590,0.8856
2,46,1.31290,1.09409,0.02993,0.0186,25.4771,0.8888
2,47,1.18675,1.25686,0.02581,0.0161,27.0245,0.8944
2,48,1.14168,1.20727,0.03407,0.0214,24.0906,0.8853
2,49,1.32893,1.12318,0.03063,0.0170,25.7152,0.8888
2,50,1.43051,1.36890,0.02961,0.0155,25.5980,0.8819
2,51,1.19933,1.35695,0.03513,0.0228,24.3857,0.8797
2,52,1.22909,1.06558,0.02791,0.0143,25.6935,0.8874
2,53,1.38019,0.93443,0.02997,0.0174,26.2258,0.8846
2,54,1.35996,1.16876,0.04220,0.0309,23.7840,0.8769
2,55,1.24916,1.23781,0.03404,0.0199,24.4459,0.8822
2,56,1.33627,1.04015,0.02624,0.0134,26.9133,0.8961
2,57,1.30211,1.29641,0.03761,0.0243,24.5850,0.8801
2,58,1.33145,1.08194,0.03168,0.0157,25.4002,0.8920
2,59,1.27642,1.16739,0.02675,0.0116,26.5409,0.8959
2,60,1.33487,1.03694,0.02797,0.0155,27.0072,0.8944
2,61,1.26137,1.21073,0.02722,0.0143,26.1046,0.8838
2,62,1.27380,1.21678,0.04239,0.0302,23.4625,0.8809
2,63,1.32282,1.05762,0.03210,0.0154,25.7865,0.8913
2,64,1.32356,1.06571,0.03370,0.0212,24.5773,0.8814
2,65,1.31750,1.17620,0.04077,0.0277,23.4538,0.8709
2,66,1.32071,1.04047,0.03003,0.0187,26.3247,0.8911
2,67,1.25908,1.03519,0.02130,0.0087,27.9697,0.8907
2,68,1.35106,1.11864,0.02715,0.0145,26.7797,0.8939
2,69,1.32960,1.20106,0.02950,0.0170,25.4613,0.8899
2,70,1.36495,1.00218,0.02780,0.0136,25.2474,0.8940
2,71,1.39227,0.93392,0.02782,0.0151,26.3164,0.8982
2,72,1.36785,1.04985,0.03554,0.0237,23.9079,0.8806
2,73,1.37162,0.97813,0.02484,0.0130,26.5335,0.8957
2,74,1.35031,1.03657,0.03079,0.0181,25.5712,0.8876
2,75,1.33557,1.07786,0.02484,0.0146,27.2725,0.9071
2,76,1.21672,1.22961,0.02749,0.0144,26.1558,0.8873
2,77,1.25691,1.11179,0.02772,0.0149,26.6439,0.8954
2,78,1.35983,1.28624,0.03308,0.0183,25.8227,0.9019
2,79,1.31492,0.98542,0.02276,0.0098,28.4152,0.9123
2,80,1.21069,1.25177,0.02833,0.0156,26.8693,0.8880
2,81,1.20514,1.24781,0.02936,0.0165,25.6400,0.8939
2,82,1.43522,1.03189,0.02818,0.0146,25.9268,0.8910
2,83,1.35897,1.16556,0.03655,0.0246,23.2886,0.8757
2,84,1.32817,1.04785,0.02835,0.0150,24.7746,0.8879
2,85,1.32750,1.02909,0.02874,0.0172,25.8073,0.8907
2,86,1.35015,0.92759,0.02438,0.0150,27.0461,0.9077
2,87,1.32432,0.96090,0.02123,0.0098,28.2892,0.9108
2,88,1.28529,0.97790,0.02040,0.0087,27.8684,0.9138
2,89,1.20646,1.15315,0.02849,0.0155,27.0612,0.8936
2,90,1.30307,1.08097,0.03011,0.0174,25.8799,0.8959
2,91,1.24359,1.41889,0.03738,0.0248,24.3201,0.8844
2,92,1.25893,1.28593,0.03672,0.0212,24.2895,0.8890
2,93,1.32566,1.00800,0.02739,0.0135,26.3230,0.9095
2,94,1.31415,1.04033,0.02393,0.0126,26.2909,0.9037
2,95,1.20688,1.22898,0.03348,0.0223,24.0447,0.8846
2,96,1.32943,1.08429,0.03030,0.0210,26.3512,0.8970
2,97,1.20507,1.40458,0.02033,0.0100,29.2456,0.9112
2,98,1.21752,1.16670,0.02930,0.0163,26.2747,0.8922
2,99,1.35111,1.07982,0.02993,0.0176,26.4408,0.8893
2,100,1.31787,1.09922,0.02921,0.0149,26.7684,0.8874
2,101,1.28344,1.11326,0.02352,0.0121,27.3835,0.9076
2,102,1.29694,1.11378,0.03330,0.0205,25.4085,0.8924
2,103,1.31201,1.02086,0.03131,0.0199,26.3945,0.8961
2,104,1.33654,1.15712,0.03272,0.0188,24.1014,0.8870
2,105,1.36578,1.01485,0.02534,0.0133,26.6475,0.9015
2,106,1.31268,1.09589,0.03147,0.0214,25.2737,0.8947
2,107,1.22813,1.26099,0.02500,0.0133,26.4530,0.8972
2,108,1.44480,1.08305,0.03021,0.0166,24.7994,0.8907
2,109,1.40732,0.95912,0.02821,0.0159,27.4451,0.9051
2,110,1.28913,1.12037,0.03445,0.0227,25.6721,0.8906
2,111,1.38776,1.07298,0.03046,0.0162,25.2756,0.9053
2,112,1.33449,0.95132,0.02379,0.0156,27.9166,0.9131
2,113,1.17278,1.27158,0.03457,0.0223,24.9794,0.8806
2,114,1.32830,1.08928,0.03347,0.0258,24.8169,0.8961
2,115,1.30574,1.33284,0.02966,0.0193,25.6495,0.8955
2,116,1.30151,1.15684,0.03095,0.0176,26.1797,0.8981
2,117,1.22695,1.29826,0.03067,0.0198,25.9206,0.8953
2,118,1.21206,1.11134,0.02589,0.0145,26.4334,0.9041
2,119,1.37507,0.99560,0.02257,0.0108,27.9156,0.9085
2,120,1.24910,1.05170,0.02126,0.0096,28.2987,0.9127
2,121,1.31250,1.16382,0.04155,0.0275,24.3992,0.8743
2,122,1.28955,1.13173,0.03059,0.0187,26.3822,0.9011
2,123,1.33032,1.01218,0.02605,0.0142,26.7992,0.9036
2,124,1.31631,1.02946,0.02596,0.0156,27.3982,0.9134
2,125,1.21973,1.29490,0.03468,0.0225,24.1277,0.8948
2,126,1.34452,1.01002,0.02662,0.0152,25.7585,0.9053
2,127,1.25411,1.22691,0.02812,0.0165,25.6511,0.8957
2,128,1.27979,1.10737,0.03298,0.0157,24.9303,0.8904
2,129,1.28926,1.14696,0.03342,0.0222,24.1853,0.8876
2,130,1.18383,1.24328,0.02941,0.0178,25.5283,0.8947
2,131,1.33654,1.10383,0.02488,0.0154,26.7884,0.9181
2,132,1.33901,1.19617,0.02599,0.0132,26.6849,0.9049
2,133,1.20452,1.27403,0.03261,0.0199,25.5845,0.8881
2,134,1.40136,0.91411,0.02255,0.0119,26.4517,0.9039
2,135,1.36205,1.00563,0.02699,0.0150,27.0657,0.8961
2,136,1.32668,1.02048,0.02433,0.0151,26.6038,0.9082
2,137,1.31331,1.02020,0.02277,0.0130,26.9158,0.9089
2,138,1.09619,1.27313,0.02886,0.0161,25.4246,0.8907
2,139,1.18953,1.49026,0.02602,0.0139,27.0373,0.9035
2,140,1.59441,1.03254,0.02894,0.0180,25.7323,0.9040
2,141,1.42237,0.98381,0.03709,0.0230,24.2221,0.8823
2,142,1.38925,0.96191,0.02499,0.0132,26.9217,0.9031
2,143,1.43792,1.04855,0.02402,0.0128,27.0993,0.9143
2,144,1.40000,1.02512,0.02768,0.0171,26.2151,0.9083
2,145,1.43197,0.96022,0.02577,0.0139,25.9377,0.9131
2,146,1.41390,1.04314,0.04118,0.0329,23.8878,0.8878
2,147,1.43500,1.02358,0.02435,0.0136,27.7399,0.9159
2,148,1.44505,1.00611,0.02911,0.0180,26.1006,0.9033
2,149,1.40651,0.99303,0.02756,0.0156,26.4400,0.8980
2,150,1.39917,0.95067,0.02517,0.0127,26.4709,0.9163
2,151,1.37646,0.99139,0.03096,0.0191,25.9709,0.8887
2,152,1.35498,1.03816,0.02961,0.0192,26.6773,0.9082
3,1,1.35083,1.06391,0.03393,0.0223,23.7385,0.8860
3,2,1.36103,1.02511,0.02573,0.0153,27.0650,0.9141
3,3,1.35100,0.93896,0.02545,0.0147,27.4890,0.9118
3,4,1.38425,0.96455,0.02907,0.0161,24.9798,0.8993
3,5,1.35447,1.05326,0.02856,0.0174,25.3306,0.9042
3,6,1.38315,0.99213,0.02282,0.0125,27.0082,0.9201
3,7,1.35085,1.01011,0.03414,0.0233,24.8249,0.8940
3,8,1.35215,0.98684,0.02425,0.0143,27.3554,0.9233
3,9,1.35636,1.08063,0.03707,0.0247,24.0249,0.8873
3,10,1.35383,1.00307,0.02834,0.0177,27.0274,0.9111
3,11,1.36848,0.95888,0.02272,0.0121,28.3490,0.9203
3,12,1.35132,0.97777,0.02772,0.0161,25.4381,0.9024
3,13,1.35447,0.99397,0.02586,0.0148,26.0847,0.9074
3,14,1.33616,1.02055,0.02961,0.0207,26.0002,0.9075
3,15,1.35512,0.99108,0.02698,0.0155,26.1226,0.9049
3,16,1.37855,0.87221,0.01872,0.0101,30.5064,0.9203
3,17,1.33544,1.07718,0.03253,0.0210,25.0267,0.8957
3,18,1.40069,1.00663,0.02351,0.0128,27.0516,0.9142
3,19,1.36350,0.93583,0.02680,0.0171,25.8226,0.9083
3,20,1.36704,0.92816,0.02136,0.0108,28.5041,0.9225
3,21,1.36820,0.93540,0.01864,0.0098,28.6227,0.9239
3,22,1.34509,0.98772,0.02753,0.0168,25.9761,0.9075
3,23,1.36441,0.98680,0.02653,0.0158,26.5884,0.9087
3,24,1.33453,1.17658,0.03741,0.0257,23.4946,0.8817
3,25,1.39343,1.03770,0.02798,0.0171,27.4272,0.9070
3,26,1.32355,0.91278,0.02341,0.0138,28.1831,0.9118
3,27,1.35265,0.91780,0.02387,0.0138,27.1327,0.9104
3,28,1.31206,1.15045,0.03525,0.0259,26.5648,0.8970
3,29,1.34359,1.06559,0.02696,0.0151,25.3939,0.9017
3,30,1.32979,1.09054,0.03168,0.0200,25.4309,0.8981
3,31,1.36408,0.95642,0.02516,0.0156,27.5925,0.9156
3,32,1.31915,0.95960,0.02636,0.0145,26.1594,0.9044
3,33,1.27241,1.07831,0.03133,0.0214,27.7741,0.9080
3,34,1.34375,1.04469,0.02675,0.0173,25.7816,0.9073
3,35,1.26703,1.11703,0.02955,0.0191,25.6994,0.9014
3,36,1.32498,1.00449,0.02557,0.0143,27.0050,0.9153
3,37,1.29552,1.10168,0.03241,0.0223,23.9498,0.9057
3,38,1.30015,1.11903,0.02494,0.0144,27.1564,0.9159
3,39,1.36509,1.02234,0.02946,0.0216,26.2087,0.9104
3,40,1.27935,1.15953,0.03291,0.0227,25.8084,0.9018
3,41,1.42111,1.03943,0.02773,0.0155,26.7345,0.9133
3,42,1.36697,1.12246,0.02914,0.0170,25.3455,0.8928
3,43,1.31498,1.18825,0.03595,0.0257,25.3281,0.8940
3,44,1.39431,0.96865,0.02216,0.0133,29.3534,0.9223
3,45,1.46069,1.11412,0.03450,0.0224,24.9468,0.8995
3,46,1.48250,1.06803,0.03221,0.0202,24.8135,0.8938
3,47,1.41364,1.05433,0.03320,0.0230,25.1392,0.8971
3,48,1.36576,1.06201,0.03265,0.0232,26.7516,0.9006
3,49,1.35638,1.00981,0.02730,0.0163,25.9008,0.9027
3,50,1.32095,1.09919,0.03580,0.0249,23.7043,0.8930
3,51,1.37683,0.94239,0.02357,0.0145,29.6103,0.9216
3,52,1.37224,1.00043,0.01928,0.0103,29.4326,0.9269
3,53,1.33349,1.13091,0.03510,0.0248,25.0253,0.8941
3,54,1.35334,1.07153,0.03465,0.0232,25.2269,0.8906
3,55,1.32704,1.11382,0.03335,0.0223,25.1873,0.8940
3,56,1.32724,1.03115,0.02523,0.0140,27.3130,0.9110
3,57,1.26969,1.13078,0.02493,0.0148,26.5135,0.9099
3,58,1.35291,1.01236,0.02457,0.0148,28.0729,0.9191
3,59,1.32241,0.95019,0.02432,0.0137,26.8432,0.9129
3,60,1.25100,1.24613,0.03521,0.0225,24.6909,0.8856
3,61,1.35903,1.06114,0.02316,0.0143,28.0084,0.9202
3,62,1.36880,0.94797,0.02420,0.0135,27.1174,0.9203
3,63,1.30119,0.96736,0.02516,0.0164,27.8684,0.9172
3,64,1.14479,1.29577,0.02263,0.0124,28.0996,0.9072
3,65,1.24011,1.15607,0.02764,0.0176,26.9130,0.9009
3,66,1.34070,1.21416,0.02985,0.0166,26.1254,0.8959
3,67,1.28703,1.12506,0.02895,0.0183,25.0533,0.9085
3,68,1.41066,1.21267,0.03078,0.0203,25.5493,0.8925
3,69,1.50703,1.45067,0.02633,0.0179,26.1677,0.9145
3,70,1.43916,0.80095,0.02837,0.0163,25.9005,0.9007
3,71,1.51462,0.98723,0.03702,0.0252,24.2590,0.8882
3,72,1.40586,1.09946,0.03341,0.0236,25.2187,0.9060
3,73,1.39408,1.11177,0.03095,0.0197,25.1647,0.8972
3,74,1.37251,1.03145,0.03118,0.0198,24.6490,0.9012
3,75,1.37941,0.91143,0.02105,0.0109,28.0726,0.9181
3,76,1.32630,1.05471,0.02977,0.0194,25.5051,0.9003
3,77,1.35507,0.98232,0.03040,0.0198,26.8438,0.9009
3,78,1.35990,1.07589,0.03296,0.0205,24.2922,0.8893
3,79,1.37827,0.98873,0.02510,0.0146,25.9697,0.9165
3,80,1.29533,0.99357,0.02596,0.0171,25.9533,0.9138
3,81,1.32397,0.99760,0.02714,0.0172,26.0275,0.8993
3,82,1.31584,1.09874,0.03156,0.0205,24.9385,0.9069
3,83,1.30646,0.98552,0.02119,0.0103,28.6503,0.9153
3,84,1.34411,1.04739,0.03146,0.0188,24.9857,0.8955
3,85,1.33645,1.07770,0.02809,0.0181,28.0776,0.9107
3,86,1.29090,1.08744,0.02141,0.0108,27.5701,0.9138
3,87,1.17766,1.17295,0.02634,0.0156,26.2809,0.8969
3,88,1.11475,1.21422,0.02471,0.0146,27.5424,0.9100
3,89,1.40412,1.00347,0.03345,0.0205,25.1125,0.8951
3,90,1.32622,1.14617,0.02610,0.0155,26.2203,0.9145
3,91,1.26370,0.95302,0.02415,0.0142,25.6536,0.9132
3,92,1.26598,1.16079,0.02836,0.0175,26.2573,0.9030
3,93,1.31418,1.07606,0.02383,0.0152,27.3968,0.9194
3,94,1.38798,1.01768,0.02808,0.0175,25.7663,0.9017
3,95,1.34725,1.07221,0.03229,0.0219,25.2843,0.8984
3,96,1.33959,1.24954,0.01961,0.0094,28.2484,0.9192
3,97,1.41621,0.85295,0.02565,0.0170,26.3090,0.9165
3,98,1.36843,0.92297,0.02824,0.0178,25.5532,0.8994
3,99,1.25062,1.16994,0.02723,0.0177,24.7803,0.9057
3,100,1.17063,1.31115,0.02451,0.0142,27.0893,0.9084
3,101,1.13413,1.29443,0.03102,0.0176,25.5183,0.8952
3,102,1.31672,1.23485,0.03870,0.0261,23.9335,0.8850
3,103,1.53046,1.36881,0.04321,0.0285,22.9610,0.8717
3,104,1.35457,1.05348,0.02515,0.0161,26.1936,0.9139
3,105,1.24653,1.16924,0.02554,0.0161,27.6877,0.9136
