Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1191,15.1583,0.4338,0.81
10,0.1198,15.1342,0.4314,2.44
20,0.1157,15.2836,0.4154,4.08
30,0.1193,15.1503,0.4357,4.72
40,0.0857,16.5896,0.4521,7.23
50,0.0826,16.7455,0.4624,8.21
60,0.0806,16.8567,0.4548,9.34
70,0.0779,17.0032,0.4600,10.26
80,0.0731,17.2810,0.4671,10.88
90,0.0729,17.2934,0.4705,11.01
100,0.0727,17.3034,0.4704,11.01
110,0.0720,17.3463,0.4636,11.58
120,0.0692,17.5144,0.4737,12.18
130,0.0677,17.6134,0.4777,12.01
140,0.0757,17.1274,0.4702,12.67
150,0.0751,17.1616,0.4801,13.20
160,0.0729,17.2890,0.4734,13.94
170,0.0725,17.3126,0.4687,14.80
180,0.0689,17.5343,0.4746,15.92
190,0.0719,17.3505,0.4628,17.72
200,0.0686,17.5568,0.4745,17.70
210,0.0683,17.5760,0.4799,16.80
220,0.0681,17.5872,0.4805,16.15
230,0.0667,17.6756,0.4894,14.08
240,0.0695,17.4970,0.4734,14.43
250,0.0767,17.0723,0.4750,14.56
260,0.0748,17.1809,0.4792,15.71
270,0.0789,16.9468,0.4741,17.07
280,0.0771,17.0479,0.4735,17.10
290,0.0783,16.9776,0.4674,16.48
300,0.0834,16.7057,0.4486,15.32
310,0.0951,16.1360,0.4367,14.58
320,0.0960,16.0971,0.4356,14.13
330,0.0906,16.3470,0.4358,13.73
340,0.0858,16.5840,0.4333,12.83
350,0.0882,16.4617,0.4336,12.37
360,0.0881,16.4664,0.4337,12.35
370,0.0891,16.4198,0.4370,12.34
380,0.0888,16.4359,0.4318,12.70
390,0.0879,16.4770,0.4289,12.42
400,0.0887,16.4394,0.4212,12.45
410,0.0886,16.4458,0.4226,12.32
420,0.0888,16.4321,0.4241,11.47
430,0.0887,16.4386,0.4254,11.42
440,0.0878,16.4839,0.4334,11.08
450,0.0902,16.3651,0.4283,11.13
460,0.0869,16.5269,0.4268,12.36
470,0.0875,16.4964,0.4446,11.51
480,0.0878,16.4815,0.4241,12.46
490,0.0867,16.5401,0.4389,12.91
500,0.3667,10.3092,0.1911,13.27
510,0.3632,10.3503,0.2001,13.21
520,0.3636,10.3460,0.1990,13.27
530,0.3542,10.4600,0.1993,13.21
540,0.3527,10.4787,0.1999,13.32
550,0.3410,10.6249,0.2048,12.30
560,0.3244,10.8414,0.2193,12.50
570,0.3202,10.8983,0.2339,13.55
580,0.3225,10.8668,0.2302,13.37
590,0.3186,10.9193,0.2356,14.47
600,0.2416,12.1219,0.2593,16.99
610,0.2135,12.6584,0.2710,16.74
620,0.2070,12.7932,0.2650,16.43
630,0.1896,13.1733,0.2729,17.94
640,0.1986,12.9716,0.2674,19.20
650,0.1837,13.3119,0.2743,18.96
660,0.1556,14.0317,0.2840,19.21
670,0.1481,14.2474,0.2815,19.10
680,0.1475,14.2645,0.2857,17.23
690,0.1458,14.3154,0.2847,17.70
700,0.1407,14.4677,0.3008,18.32
710,0.1450,14.3400,0.2809,18.15
720,0.1492,14.2153,0.2654,16.92
730,0.1524,14.1214,0.2675,17.01
740,0.1516,14.1464,0.2689,15.79
750,0.1492,14.2155,0.2898,16.11
760,0.1964,13.0215,0.2762,16.03
770,0.1932,13.0915,0.2757,16.05
780,0.1929,13.0991,0.2744,15.43
790,0.2015,12.9094,0.2615,13.99
800,0.2016,12.9066,0.2537,13.91
810,0.2026,12.8865,0.2498,14.21
820,0.2239,12.4520,0.2307,14.45
830,0.2249,12.4325,0.2248,14.61
840,0.2278,12.3766,0.2215,14.78
850,0.2254,12.4223,0.2267,15.32
860,0.2268,12.3956,0.2259,15.23
870,0.2323,12.2926,0.2207,14.59
880,0.2600,11.8019,0.2032,12.99
890,0.2558,11.8740,0.2104,12.85
900,0.2588,11.8233,0.2026,12.69
910,0.2566,11.8591,0.2059,12.53
920,0.2562,11.8656,0.2071,12.25
930,0.2758,11.5459,0.2000,11.05
940,0.2809,11.4664,0.1996,10.02
950,0.3057,11.0986,0.1911,9.55
960,0.2815,11.4569,0.1975,10.18
970,0.2717,11.6117,0.2023,11.09
980,0.2730,11.5908,0.2021,11.01
990,0.2711,11.6203,0.2015,11.22
