Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1188,15.1690,0.4310,0.81
10,0.1140,15.3504,0.4568,3.47
20,0.1109,15.4693,0.4752,4.50
30,0.1051,15.7036,0.4778,5.22
40,0.1035,15.7699,0.4837,6.10
50,0.1065,15.6438,0.4848,6.32
60,0.0850,16.6254,0.4911,7.82
70,0.0800,16.8844,0.5069,9.03
80,0.0775,17.0266,0.5109,9.79
90,0.0772,17.0427,0.5112,9.83
100,0.0680,17.5929,0.5247,11.13
110,0.0631,17.9194,0.5305,11.70
120,0.0633,17.9028,0.5261,11.77
130,0.0646,17.8170,0.5286,11.53
140,0.0649,17.7949,0.5389,11.75
150,0.0554,18.4809,0.5766,12.77
160,0.0552,18.4984,0.5726,13.02
170,0.0576,18.3140,0.5630,13.37
180,0.0565,18.3952,0.5806,14.92
190,0.0544,18.5648,0.5929,15.44
200,0.0525,18.7165,0.6142,15.75
210,0.0513,18.8148,0.6175,17.06
220,0.0531,18.6684,0.6286,17.25
230,0.0560,18.4333,0.6290,16.28
240,0.0557,18.4599,0.6240,15.56
250,0.0588,18.2242,0.6010,15.07
260,0.0668,17.6675,0.5866,14.54
270,0.0671,17.6514,0.5857,14.49
280,0.0681,17.5858,0.5817,14.48
290,0.0652,17.7733,0.5840,14.75
300,0.0666,17.6857,0.5704,14.58
310,0.0672,17.6436,0.5578,14.60
320,0.0684,17.5684,0.5583,14.01
330,0.0747,17.1871,0.5344,13.35
340,0.0754,17.1469,0.5222,12.57
350,0.0750,17.1656,0.5323,12.27
360,0.0840,16.6766,0.5329,12.02
370,0.0863,16.5583,0.5157,11.35
380,0.0830,16.7295,0.5391,12.61
390,0.0847,16.6370,0.5308,12.70
400,0.0797,16.9007,0.5614,13.49
410,0.0786,16.9637,0.5637,14.18
420,0.0774,17.0289,0.5780,15.33
430,0.0824,16.7562,0.5761,15.88
440,0.0822,16.7709,0.5790,16.47
450,0.0809,16.8391,0.5764,16.17
460,0.0802,16.8735,0.5769,16.57
470,0.0794,16.9184,0.5829,16.20
480,0.0799,16.8945,0.5778,15.59
490,0.0803,16.8712,0.5726,15.93
500,0.3727,10.2390,0.2069,16.14
510,0.3754,10.2074,0.2110,16.46
520,0.3481,10.5356,0.2224,14.85
530,0.3455,10.5683,0.2286,13.68
540,0.3488,10.5270,0.2287,12.61
550,0.3485,10.5307,0.2369,13.71
560,0.3491,10.5233,0.2375,13.83
570,0.3496,10.5171,0.2385,13.43
580,0.3472,10.5464,0.2447,12.28
590,0.3486,10.5294,0.2420,11.71
600,0.3436,10.5921,0.2497,11.14
610,0.3426,10.6043,0.2521,10.33
620,0.3395,10.6440,0.2582,9.94
630,0.3391,10.6483,0.2608,9.95
640,0.3387,10.6536,0.2662,10.52
650,0.3388,10.6526,0.2657,10.36
660,0.3378,10.6662,0.2665,10.09
670,0.3366,10.6817,0.2617,9.61
680,0.3370,10.6759,0.2607,9.39
690,0.3359,10.6907,0.2645,9.54
700,0.3401,10.6357,0.2620,9.03
710,0.3401,10.6359,0.2622,9.04
720,0.3410,10.6242,0.2647,9.89
730,0.3411,10.6234,0.2653,10.05
740,0.3427,10.6030,0.2662,10.36
750,0.3407,10.6287,0.2663,10.35
760,0.3415,10.6182,0.2627,10.01
770,0.3462,10.5591,0.2620,10.11
780,0.3388,10.6524,0.2666,10.49
790,0.3405,10.6313,0.2597,9.32
800,0.3444,10.5819,0.2530,8.60
810,0.3451,10.5729,0.2497,8.31
820,0.3440,10.5868,0.2547,8.73
830,0.3437,10.5904,0.2639,10.17
840,0.3380,10.6627,0.2746,10.43
850,0.3437,10.5905,0.2732,10.67
860,0.3358,10.6917,0.2822,11.08
870,0.3365,10.6824,0.2760,10.21
880,0.3337,10.7191,0.2811,10.61
890,0.3347,10.7057,0.2832,11.37
900,0.3283,10.7902,0.2919,11.41
910,0.3291,10.7788,0.2864,10.72
920,0.3295,10.7730,0.2861,10.70
930,0.3298,10.7697,0.2847,10.57
940,0.3296,10.7724,0.2832,10.48
950,0.3314,10.7487,0.2815,10.33
960,0.3358,10.6914,0.2745,10.02
970,0.3298,10.7702,0.2809,10.33
980,0.3286,10.7858,0.2829,10.39
990,0.3299,10.7690,0.2817,10.23
