Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1176,15.2128,0.4371,0.81
10,0.1168,15.2447,0.4320,2.47
20,0.1167,15.2455,0.4374,3.22
30,0.1171,15.2308,0.4303,4.87
40,0.1152,15.3031,0.4411,5.44
50,0.1152,15.3037,0.4384,5.82
60,0.1152,15.3020,0.4386,5.85
70,0.1152,15.3016,0.4346,6.47
80,0.1157,15.2858,0.4284,7.62
90,0.1140,15.3494,0.4391,8.29
100,0.1137,15.3589,0.4436,8.49
110,0.1120,15.4238,0.4489,8.65
120,0.1123,15.4121,0.4428,9.14
130,0.1096,15.5189,0.4562,10.32
140,0.1107,15.4746,0.4434,11.88
150,0.1129,15.3901,0.4307,12.15
160,0.1100,15.5057,0.4507,12.37
170,0.1109,15.4685,0.4388,12.40
180,0.1126,15.4032,0.4317,13.03
190,0.1142,15.3428,0.4280,13.11
200,0.1134,15.3713,0.4326,14.19
210,0.1145,15.3280,0.4278,14.86
220,0.1136,15.3648,0.4210,15.26
230,0.1153,15.2983,0.4127,15.16
240,0.1134,15.3721,0.4201,15.03
250,0.1162,15.2644,0.4083,15.25
260,0.1144,15.3347,0.4113,15.26
270,0.1194,15.1490,0.4000,15.18
280,0.1156,15.2864,0.4154,16.10
290,0.1133,15.3737,0.4275,16.05
300,0.1151,15.3081,0.4141,16.06
310,0.1143,15.3356,0.4167,15.80
320,0.1145,15.3283,0.4227,15.65
330,0.1148,15.3169,0.4300,14.75
340,0.0903,16.3608,0.4241,14.97
350,0.0909,16.3329,0.4545,14.98
360,0.0774,17.0294,0.4576,14.86
370,0.0943,16.1719,0.4549,14.10
380,0.0719,17.3521,0.4597,13.22
390,0.0701,17.4627,0.4681,14.62
400,0.0727,17.3032,0.4672,15.68
410,0.0720,17.3448,0.4664,16.37
420,0.0764,17.0872,0.4631,16.02
430,0.0713,17.3893,0.4786,15.24
440,0.0651,17.7834,0.4868,14.50
450,0.0716,17.3657,0.4865,14.07
460,0.0725,17.3143,0.4814,13.88
470,0.0743,17.2067,0.4770,13.87
480,0.0730,17.2867,0.4607,16.35
490,0.0652,17.7780,0.4874,16.27
500,0.3312,10.7507,0.2107,17.50
510,0.3008,11.1698,0.2091,17.35
520,0.2896,11.3337,0.2177,17.21
530,0.2877,11.3632,0.2235,16.39
540,0.2791,11.4941,0.2349,17.16
550,0.2760,11.5427,0.2316,16.81
560,0.2610,11.7860,0.2612,18.55
570,0.2600,11.8033,0.2548,20.13
580,0.2568,11.8562,0.2535,20.21
590,0.2585,11.8270,0.2571,19.41
600,0.2661,11.7011,0.2552,18.79
610,0.2643,11.7318,0.2580,18.64
620,0.2672,11.6832,0.2521,18.11
630,0.2532,11.9179,0.2429,18.25
640,0.2561,11.8673,0.2335,18.00
650,0.2474,12.0175,0.2307,16.27
660,0.2362,12.2197,0.2327,14.85
670,0.2351,12.2401,0.2384,12.86
680,0.2450,12.0612,0.2331,11.83
690,0.2249,12.4330,0.2341,11.10
700,0.2235,12.4597,0.2370,11.89
710,0.2226,12.4760,0.2298,12.36
720,0.2247,12.4354,0.2290,12.15
730,0.2244,12.4412,0.2297,12.08
740,0.2304,12.3279,0.2274,11.65
750,0.2492,11.9859,0.2242,11.17
760,0.2970,11.2244,0.2055,9.76
770,0.3059,11.0960,0.2062,9.99
780,0.2726,11.5976,0.2140,11.11
790,0.2523,11.9326,0.2189,11.07
800,0.2473,12.0192,0.2209,11.05
810,0.2493,11.9855,0.2170,10.40
820,0.2453,12.0556,0.2260,9.42
830,0.2426,12.1033,0.2270,9.29
840,0.2409,12.1346,0.2313,9.19
850,0.2281,12.3703,0.2383,10.32
860,0.2279,12.3740,0.2433,10.56
870,0.2204,12.5209,0.2459,11.53
880,0.2030,12.8771,0.2606,12.66
890,0.1882,13.2059,0.2642,14.06
900,0.1864,13.2489,0.2768,15.08
910,0.1859,13.2592,0.2756,14.76
920,0.1873,13.2270,0.2782,14.06
930,0.1937,13.0817,0.2721,13.74
940,0.1820,13.3523,0.2871,14.66
950,0.1827,13.3351,0.2886,15.14
960,0.1708,13.6282,0.2951,16.43
970,0.1663,13.7439,0.2911,17.18
980,0.1683,13.6908,0.2961,18.30
990,0.1680,13.7001,0.2944,18.79
