Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3394,10.6106,0.2499,0.81
10,0.3314,10.7146,0.2535,1.56
20,0.3246,10.8045,0.2614,2.79
30,0.2793,11.4571,0.2938,4.75
40,0.2696,11.6114,0.2992,5.17
50,0.2686,11.6265,0.3024,5.53
60,0.2674,11.6456,0.3030,5.66
70,0.2674,11.6456,0.3030,5.66
80,0.2635,11.7094,0.3066,6.02
90,0.2635,11.7094,0.3066,6.02
100,0.2336,12.2325,0.3142,7.48
110,0.2436,12.0512,0.3143,8.23
120,0.2436,12.0512,0.3143,8.23
130,0.2351,12.2044,0.3183,8.52
140,0.2351,12.2044,0.3183,8.52
150,0.2222,12.4513,0.3204,9.56
160,0.1938,13.0447,0.3307,11.45
170,0.1784,13.4038,0.3524,12.85
180,0.1722,13.5585,0.3572,13.37
190,0.1593,13.8969,0.3640,14.12
200,0.1486,14.1965,0.3741,15.65
210,0.1401,14.4530,0.3825,16.40
220,0.1236,14.9981,0.4069,17.12
230,0.1178,15.2058,0.4334,18.35
240,0.1185,15.1824,0.4361,18.71
250,0.1180,15.1991,0.4384,19.04
260,0.1170,15.2376,0.4449,19.69
270,0.1170,15.2376,0.4449,19.69
280,0.1170,15.2376,0.4449,19.69
290,0.1164,15.2598,0.4492,19.88
300,0.1164,15.2598,0.4492,19.88
310,0.1164,15.2598,0.4492,19.88
320,0.1164,15.2598,0.4492,19.88
330,0.1164,15.2598,0.4492,19.88
340,0.1163,15.2617,0.4497,20.11
350,0.1163,15.2617,0.4497,20.11
360,0.1163,15.2617,0.4497,20.11
370,0.1163,15.2617,0.4497,20.11
380,0.1243,14.9730,0.4452,20.34
390,0.0987,15.9761,0.4988,22.19
400,0.0968,16.0582,0.5092,22.71
410,0.0965,16.0723,0.5114,23.01
420,0.0955,16.1160,0.5214,23.69
430,0.0955,16.1179,0.5218,23.76
440,0.0955,16.1179,0.5218,23.76
450,0.0955,16.1183,0.5221,23.79
460,0.0929,16.2390,0.5333,24.96
470,0.0914,16.3089,0.5383,25.77
480,0.0912,16.3172,0.5391,25.87
490,0.0904,16.3562,0.5435,26.17
500,0.0899,16.3809,0.5467,26.49
510,0.0899,16.3809,0.5467,26.49
520,0.0899,16.3809,0.5467,26.49
530,0.0901,16.3683,0.5471,26.59
540,0.0903,16.3624,0.5489,27.01
550,0.0772,17.0403,0.5812,28.44
560,0.0764,17.0858,0.5863,29.36
570,0.0762,17.0986,0.5873,29.88
580,0.0753,17.1521,0.5963,30.49
590,0.0728,17.2960,0.6244,32.94
600,0.0727,17.3032,0.6289,33.62
610,0.0726,17.3105,0.6310,34.11
620,0.0725,17.3139,0.6331,35.21
630,0.0724,17.3228,0.6354,36.28
640,0.0721,17.3387,0.6375,37.27
650,0.0706,17.4299,0.6443,38.53
660,0.0702,17.4557,0.6477,39.32
670,0.0702,17.4547,0.6464,39.44
680,0.0706,17.4289,0.6467,40.31
690,0.0705,17.4364,0.6473,40.42
700,0.0705,17.4365,0.6475,40.46
710,0.0705,17.4343,0.6477,40.49
720,0.0705,17.4343,0.6477,40.49
730,0.0701,17.4617,0.6497,40.74
740,0.0701,17.4617,0.6497,40.74
750,0.0693,17.5135,0.6554,41.09
760,0.0686,17.5551,0.6584,41.37
770,0.0686,17.5564,0.6585,41.41
780,0.0685,17.5593,0.6595,41.54
790,0.0685,17.5593,0.6595,41.54
800,0.0685,17.5593,0.6595,41.54
810,0.0685,17.5593,0.6595,41.54
820,0.0685,17.5593,0.6595,41.54
830,0.0685,17.5593,0.6595,41.54
840,0.0685,17.5593,0.6595,41.54
850,0.0685,17.5593,0.6595,41.54
860,0.0684,17.5691,0.6618,42.21
870,0.0683,17.5736,0.6634,42.47
880,0.0683,17.5736,0.6634,42.47
890,0.0683,17.5736,0.6634,42.47
900,0.0683,17.5736,0.6634,42.47
910,0.0683,17.5736,0.6634,42.47
920,0.0683,17.5736,0.6634,42.47
930,0.0683,17.5736,0.6634,42.47
940,0.0683,17.5736,0.6634,42.47
950,0.0683,17.5736,0.6634,42.47
960,0.0682,17.5824,0.6681,43.09
970,0.0681,17.5864,0.6700,43.35
980,0.0680,17.5927,0.6726,43.64
990,0.0680,17.5927,0.6726,43.64
