Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1143,15.3378,0.4622,0.81
10,0.1107,15.4768,0.4794,2.52
20,0.1080,15.5852,0.4939,3.21
30,0.1075,15.6020,0.4996,4.55
40,0.1050,15.7060,0.5211,5.43
50,0.1051,15.7023,0.5211,6.02
60,0.1055,15.6858,0.5179,6.39
70,0.1059,15.6688,0.5160,6.93
80,0.1041,15.7417,0.5347,7.78
90,0.1041,15.7426,0.5345,7.98
100,0.1051,15.7011,0.5208,7.99
110,0.1040,15.7482,0.5366,8.13
120,0.1040,15.7479,0.5365,8.14
130,0.1060,15.6653,0.5231,9.38
140,0.1059,15.6671,0.5305,9.36
150,0.1050,15.7058,0.5335,9.50
160,0.1035,15.7700,0.5441,10.54
170,0.1032,15.7805,0.5382,12.08
180,0.1001,15.9153,0.5732,13.40
190,0.0997,15.9326,0.5771,14.08
200,0.0992,15.9546,0.5832,14.46
210,0.0997,15.9315,0.5792,13.90
220,0.1000,15.9198,0.5788,13.75
230,0.1015,15.8519,0.5630,12.81
240,0.1014,15.8591,0.5695,12.69
250,0.1019,15.8347,0.5647,12.88
260,0.1014,15.8561,0.5692,13.37
270,0.1009,15.8790,0.5789,14.63
280,0.1090,15.5435,0.5588,15.71
290,0.1098,15.5124,0.5447,17.37
300,0.1111,15.4593,0.5574,18.38
310,0.1166,15.2494,0.5510,18.15
320,0.1166,15.2501,0.5473,18.07
330,0.1174,15.2198,0.5442,16.99
340,0.0975,16.0260,0.5474,15.80
350,0.0949,16.1467,0.5474,14.58
360,0.0970,16.0498,0.5439,13.67
370,0.0976,16.0226,0.5366,12.73
380,0.0905,16.3506,0.5448,13.39
390,0.0664,17.6958,0.5877,14.48
400,0.0606,18.0963,0.5990,14.72
410,0.0575,18.3179,0.6013,14.20
420,0.0600,18.1380,0.5894,13.60
430,0.0650,17.7859,0.5667,13.06
440,0.0623,17.9742,0.5836,13.28
450,0.0622,17.9831,0.5928,13.81
460,0.0637,17.8798,0.5820,12.70
470,0.0648,17.8048,0.5727,12.18
480,0.0675,17.6240,0.5508,11.54
490,0.0674,17.6341,0.5643,11.91
500,0.3027,11.1427,0.2013,11.54
510,0.2957,11.2433,0.2106,11.11
520,0.3004,11.1759,0.2120,10.66
530,0.3030,11.1377,0.2291,11.12
540,0.3019,11.1537,0.2315,10.98
550,0.3167,10.9461,0.2475,11.98
560,0.3176,10.9330,0.2529,12.50
570,0.3170,10.9419,0.2557,12.58
580,0.3160,10.9551,0.2621,12.35
590,0.3172,10.9394,0.2627,12.17
600,0.3079,11.0684,0.2689,12.02
610,0.3332,10.7247,0.2703,11.40
620,0.3363,10.6843,0.2760,11.94
630,0.3369,10.6770,0.2763,11.79
640,0.3359,10.6899,0.2824,12.32
650,0.3271,10.8054,0.2922,13.23
660,0.3193,10.9101,0.3014,14.06
670,0.3077,11.0706,0.3094,14.31
680,0.2764,11.5375,0.3172,13.73
690,0.2616,11.7763,0.3189,14.72
700,0.2275,12.3832,0.3427,15.98
710,0.2257,12.4168,0.3517,16.14
720,0.2323,12.2923,0.3390,15.33
730,0.2356,12.2299,0.3319,14.25
740,0.2341,12.2574,0.3419,15.18
750,0.2343,12.2537,0.3380,15.35
760,0.2349,12.2435,0.3374,15.15
770,0.2356,12.2305,0.3398,15.69
780,0.2356,12.2300,0.3413,15.75
790,0.2275,12.3828,0.3791,17.77
800,0.2284,12.3661,0.3855,19.40
810,0.2314,12.3091,0.3721,18.78
820,0.2254,12.4222,0.3768,19.23
830,0.2240,12.4493,0.3740,18.69
840,0.2273,12.3855,0.3573,16.91
850,0.2272,12.3886,0.3526,16.73
860,0.2248,12.4347,0.3494,16.39
870,0.1990,12.9632,0.3621,17.50
880,0.1996,12.9516,0.3554,17.21
890,0.2014,12.9107,0.3468,16.54
900,0.2017,12.9043,0.3453,16.04
910,0.2015,12.9100,0.3461,15.97
920,0.2035,12.8671,0.3387,14.92
930,0.2027,12.8831,0.3373,14.55
940,0.2050,12.8341,0.3301,13.49
950,0.2025,12.8887,0.3363,14.25
960,0.2039,12.8572,0.3367,14.63
970,0.2039,12.8584,0.3381,14.72
980,0.2044,12.8480,0.3321,13.48
990,0.2042,12.8510,0.3309,13.72
