Epoch,Batch,MSE,PSNR,SSIM
1,1,0.3866,9.9032,0.7375
1,2,0.3895,9.9030,0.6881
1,3,0.4501,9.3116,0.5680
1,4,0.3752,10.0330,0.8567
1,5,0.3874,9.9681,0.8053
1,6,0.3737,10.0623,0.7346
1,7,0.4357,9.5441,0.6705
1,8,0.4120,9.6824,0.6749
1,9,0.3911,9.9929,0.8113
1,10,0.4188,9.6901,0.7683
1,11,0.4152,9.7445,0.6143
1,12,0.3857,10.0007,0.7987
1,13,0.4405,9.6750,0.6428
1,14,0.3742,10.1402,nan
1,15,0.4276,9.5858,0.5370
1,16,0.3556,10.4819,0.8087
1,17,0.3712,10.3986,0.7744
1,18,0.4331,9.6556,0.5535
1,19,0.3897,10.1864,0.7493
1,20,0.4057,10.1327,0.5892
1,21,0.3420,10.6087,0.7003
1,22,0.3563,10.4749,0.6867
1,23,0.4373,9.8445,0.6315
1,24,0.3628,10.5458,0.7274
1,25,0.3137,11.1085,0.5647
2,1,0.3885,10.3192,0.6207
2,2,0.4000,10.2899,0.6266
2,3,0.3595,10.5365,0.7004
2,4,0.2921,11.3759,0.7571
2,5,0.4079,10.2641,nan
2,6,0.3855,10.5131,0.7614
2,7,0.3429,10.8843,0.6413
2,8,0.3419,10.8166,0.6674
2,9,0.2853,11.6273,0.7188
2,10,0.3589,10.6152,0.7353
2,11,0.2841,11.4642,0.7399
2,12,0.3364,10.9730,0.7208
2,13,0.4041,10.5165,0.4611
2,14,0.2676,11.9429,0.7388
2,15,0.3464,11.0529,0.7740
2,16,0.3326,11.2945,0.6345
2,17,0.3585,10.7417,0.6936
2,18,0.2517,12.1273,0.7431
2,19,0.2425,12.2191,0.6690
2,20,0.2846,11.6346,0.6950
2,21,0.3299,10.7931,0.5725
2,22,0.3029,11.6934,0.7121
2,23,0.3981,10.9564,0.7680
2,24,0.3714,10.6007,0.6101
2,25,0.2618,12.3338,0.7352
3,1,0.3222,11.3764,0.7973
3,2,0.3096,11.8445,0.6767
3,3,0.3745,10.5794,0.6284
3,4,0.3666,10.4347,0.6135
3,5,0.2939,11.5483,0.6455
3,6,0.3283,11.1782,0.7645
3,7,0.2942,11.9007,0.7392
3,8,0.3239,11.2085,0.5838
3,9,0.3550,11.3407,0.5918
3,10,0.2693,11.9279,0.7590
3,11,0.3344,11.5828,0.6779
3,12,0.3085,11.5769,0.5810
3,13,0.2269,12.7065,0.7412
3,14,0.2802,12.0844,0.6769
3,15,0.3043,11.8391,0.6099
3,16,0.3607,10.9444,0.7195
3,17,0.2868,11.6859,0.7215
3,18,0.3262,11.2833,0.6443
3,19,0.2726,11.8291,0.7695
3,20,0.2133,12.8122,0.7815
3,21,0.1909,13.5259,0.8366
3,22,0.2543,12.3684,0.7520
3,23,0.1959,13.7085,0.7240
3,24,0.1835,14.9948,0.8251
3,25,0.2594,13.4118,0.7158
4,1,0.4197,11.2549,0.7066
4,2,0.3382,12.2352,0.6085
4,3,0.2350,13.3519,0.6778
4,4,0.2373,13.6138,0.7137
4,5,0.2552,12.9696,0.6602
4,6,0.2128,12.8095,0.7250
4,7,0.2652,12.1798,0.6732
4,8,0.3502,10.9664,0.5306
4,9,0.3618,10.7023,0.5124
4,10,0.2678,11.5840,0.6325
4,11,0.2996,11.2580,0.7037
4,12,0.2441,12.2061,0.6099
4,13,0.2439,12.3566,0.6726
4,14,0.2515,13.0311,0.6508
4,15,0.2285,13.4811,0.7477
4,16,0.2295,12.8091,0.7819
4,17,0.2430,13.5018,0.7046
4,18,0.2993,12.0404,0.7188
4,19,0.2553,13.0082,0.6832
4,20,0.2356,13.1166,0.7181
4,21,0.1906,14.7054,0.8118
4,22,0.2366,12.9892,0.7594
4,23,0.2198,13.6220,0.8682
4,24,0.2782,12.2504,0.7329
4,25,0.2529,12.7532,0.7594
5,1,0.1836,13.5700,0.7647
5,2,0.2070,13.2537,0.7869
5,3,0.2558,12.4394,0.7336
5,4,0.1977,13.1021,0.8046
5,5,0.2494,12.4712,0.7372
5,6,0.3222,11.4494,0.7263
5,7,0.2640,12.0904,0.6338
5,8,0.2538,12.5168,0.7701
5,9,0.2130,12.8069,0.7681
5,10,0.2943,11.8196,0.5913
5,11,0.3100,11.7123,0.6390
5,12,0.3010,11.6321,0.6450
5,13,0.2505,12.7065,0.6432
5,14,0.2447,12.2533,0.7100
5,15,0.3256,11.7260,0.6040
5,16,0.3692,10.7978,0.5850
5,17,0.2088,12.9152,0.7101
5,18,0.2838,11.5861,0.6507
5,19,0.2576,12.2014,0.6919
5,20,0.3216,11.6100,0.6648
5,21,0.2879,11.8580,0.5589
5,22,0.2789,12.1422,0.6560
5,23,0.2196,12.6212,0.7655
5,24,0.2420,12.3037,0.6739
5,25,0.1961,13.1918,0.7761
6,1,0.2181,13.0339,0.7493
6,2,0.2272,12.6004,0.7159
6,3,0.2414,12.7594,0.7216
6,4,0.2287,12.8197,0.7597
6,5,0.2115,13.8588,0.8127
6,6,0.2031,13.6856,0.7518
6,7,0.2481,12.5045,0.6710
6,8,0.2155,13.2681,0.8293
6,9,0.3139,12.2521,0.6763
6,10,0.2945,12.1107,0.6838
6,11,0.2167,13.3737,0.7758
6,12,0.1825,13.6266,0.8827
6,13,0.2576,12.9413,0.8127
6,14,0.2312,12.6546,0.7370
6,15,0.2485,12.6699,0.7498
6,16,0.2281,12.7929,0.7258
6,17,0.1997,13.3792,0.7404
6,18,0.2715,12.1191,0.6906
6,19,0.1857,13.6345,0.6771
6,20,0.2025,13.8594,0.6914
6,21,0.2298,13.7552,0.7395
6,22,0.2162,13.5767,0.8386
6,23,0.3458,11.2987,0.6420
6,24,0.2702,12.5706,0.6884
6,25,0.2263,12.9321,0.7308
7,1,0.2181,13.5812,nan
7,2,0.2156,12.9415,0.6589
7,3,0.3091,11.3637,0.6411
7,4,0.2788,12.0011,0.5179
7,5,0.1933,13.0020,0.7818
7,6,0.2377,12.6411,0.7575
7,7,0.2761,12.1567,0.7570
7,8,0.1762,13.7871,0.8086
7,9,0.1964,13.6899,0.7894
7,10,0.2179,13.0450,0.8121
7,11,0.2752,12.0944,0.7457
7,12,0.2135,13.5637,nan
7,13,0.3065,12.5441,0.6517
7,14,0.1526,15.1903,0.7858
7,15,0.2798,12.3348,0.7550
7,16,0.2486,12.6968,0.7285
7,17,0.2305,13.0130,0.7390
7,18,0.2187,12.8044,0.6959
7,19,0.2951,12.0919,0.6642
7,20,0.1970,13.3908,0.7373
7,21,0.1933,13.2567,0.7759
7,22,0.2038,13.3762,0.8035
7,23,0.2580,12.0741,0.6092
7,24,0.1835,13.4779,0.7058
7,25,0.1915,13.4067,0.6774
8,1,0.1708,13.5808,0.8413
8,2,0.2810,12.1245,0.6576
8,3,0.2855,12.4233,0.6902
8,4,0.2132,13.3027,0.7144
8,5,0.2352,13.1246,0.6786
8,6,0.2373,13.6084,0.6795
8,7,0.2491,12.8785,0.7036
8,8,0.1995,13.3875,0.7999
8,9,0.1590,14.3057,0.8157
8,10,0.3019,12.0336,0.6855
8,11,0.2479,12.9129,0.7176
8,12,0.2495,12.2257,0.7808
8,13,0.2364,13.0464,0.7665
8,14,0.1858,13.4932,0.7622
8,15,0.2487,13.2254,nan
8,16,0.2007,14.0378,0.8274
8,17,0.2174,13.0962,0.6793
8,18,0.2131,13.2227,0.7014
8,19,0.1642,14.4425,0.7488
8,20,0.2246,13.3436,0.7195
8,21,0.2461,13.7507,0.7224
8,22,0.3446,11.8431,0.5806
8,23,0.2341,13.1769,nan
8,24,0.1753,14.0835,0.7900
8,25,0.2808,12.2569,0.7077
9,1,0.2599,12.7584,0.6933
9,2,0.1742,13.7665,0.7190
9,3,0.2084,13.3804,0.6691
9,4,0.1755,13.6797,0.7978
9,5,0.2454,12.7795,0.7043
9,6,0.3097,11.5156,0.7262
9,7,0.2629,12.4908,0.7245
9,8,0.2891,12.0808,0.6462
9,9,0.2396,12.9962,0.7618
9,10,0.2215,12.8479,0.8419
9,11,0.2281,13.0372,0.7222
9,12,0.2518,12.5563,0.7112
9,13,0.2219,13.1598,0.7624
9,14,0.2521,12.5704,0.6620
9,15,0.2299,12.8206,0.7187
9,16,0.2601,12.7333,0.7382
9,17,0.2677,12.4399,0.6787
9,18,0.2202,13.5708,0.6754
9,19,0.2040,13.5042,0.7114
