Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,50,1.37739,1.10834,0.03913,0.0246,23.3848,0.8808
1,51,1.38324,1.15457,0.04700,0.0342,22.9112,0.8615
1,52,1.38320,1.00905,0.02934,0.0200,26.4181,0.8935
1,53,1.38912,1.14593,0.03906,0.0268,24.4541,0.8809
1,54,1.40947,1.05989,0.03154,0.0225,26.1139,0.8939
1,55,1.37682,0.99343,0.02907,0.0171,26.9722,0.8945
1,56,1.36290,1.03110,0.03316,0.0213,25.6617,0.8865
1,57,1.36885,1.05824,0.03134,0.0176,25.4028,0.8952
1,58,1.35960,1.12384,0.03959,0.0289,23.8914,0.8817
1,59,1.36244,1.02008,0.03174,0.0175,25.7512,0.8911
1,60,1.35114,0.99613,0.02965,0.0179,26.7560,0.8877
1,61,1.37139,1.09782,0.03976,0.0282,24.2348,0.8705
1,62,1.36079,1.13790,0.03539,0.0176,24.8083,0.8686
1,63,1.36346,1.06172,0.03319,0.0199,24.0910,0.8797
1,64,1.35008,1.02991,0.03407,0.0196,24.9644,0.8761
1,65,1.34489,1.02381,0.03018,0.0184,25.2493,0.8849
1,66,1.34513,1.02637,0.02840,0.0156,26.2645,0.8854
1,67,1.36697,0.98360,0.02793,0.0149,25.7122,0.8861
1,68,1.35990,1.10525,0.03757,0.0269,24.6748,0.8873
1,69,1.36555,1.13352,0.03720,0.0228,25.2931,0.8724
1,70,1.38359,1.03436,0.03185,0.0204,25.8119,0.8829
1,71,1.38626,1.10603,0.03913,0.0249,24.3666,0.8750
1,72,1.36157,1.05339,0.03458,0.0203,24.8760,0.8798
1,73,1.34347,1.04330,0.03146,0.0197,26.2965,0.8801
1,74,1.34709,1.05115,0.02916,0.0173,24.8401,0.8841
1,75,1.35248,1.10387,0.03285,0.0224,24.7697,0.8797
1,76,1.41622,1.15925,0.03993,0.0269,22.7600,0.8675
1,77,1.44349,1.23365,0.04600,0.0261,22.6475,0.8573
1,78,1.41724,1.04069,0.02723,0.0178,26.2258,0.8912
1,79,1.29280,1.14135,0.03460,0.0240,24.4250,0.8711
1,80,1.33899,0.97863,0.02274,0.0114,27.0648,0.8930
1,81,1.36556,1.12302,0.03849,0.0244,23.6827,0.8610
1,82,1.33704,1.09004,0.03255,0.0183,24.8150,0.8750
1,83,1.37726,1.03436,0.03231,0.0184,25.0891,0.8765
1,84,1.37085,1.12767,0.03884,0.0268,24.3152,0.8780
1,85,1.33688,1.08505,0.03111,0.0199,25.7431,0.8886
1,86,1.35775,1.17795,0.04232,0.0288,23.3749,0.8648
1,87,1.38441,1.16367,0.04320,0.0286,22.7490,0.8651
1,88,1.38207,1.03042,0.03119,0.0205,25.7878,0.8923
1,89,1.31720,1.15256,0.03996,0.0261,23.0443,0.8638
1,90,1.48808,1.58998,0.08691,0.0801,17.3807,0.8257
1,91,1.39944,0.99812,0.02875,0.0158,25.9221,0.8891
1,92,1.38795,1.09141,0.03678,0.0233,25.4214,0.8830
1,93,1.32701,1.07216,0.03208,0.0189,25.8824,0.8843
1,94,1.27278,1.17376,0.03607,0.0259,25.3617,0.8767
1,95,1.31834,1.15597,0.04158,0.0318,22.8707,0.8746
1,96,1.30528,1.24285,0.03151,0.0164,25.3493,0.8703
1,97,1.22570,1.24469,0.03790,0.0258,24.4701,0.8630
1,98,1.22147,1.15903,0.03349,0.0207,24.0462,0.8766
1,99,1.30275,1.07934,0.03097,0.0169,25.4776,0.8777
1,100,1.31549,1.31748,0.04547,0.0319,23.3387,0.8637
1,101,1.37331,1.12627,0.03526,0.0202,23.8106,0.8771
1,102,1.37761,1.00770,0.02445,0.0118,27.4643,0.8895
1,103,1.27303,1.12852,0.03147,0.0169,25.6213,0.8764
1,104,1.36993,1.02525,0.03501,0.0216,24.6242,0.8686
1,105,1.27177,1.31439,0.03569,0.0221,24.7179,0.8689
1,106,1.28575,1.15406,0.03163,0.0166,24.7459,0.8696
1,107,1.40544,1.13827,0.04455,0.0250,22.5313,0.8562
1,108,1.34279,1.06276,0.03338,0.0201,24.0900,0.8707
1,109,1.23789,1.18939,0.03483,0.0215,24.4762,0.8639
1,110,1.37602,1.04965,0.02872,0.0151,25.9934,0.8784
1,111,1.38136,0.96557,0.02119,0.0089,28.2195,0.9009
1,112,1.27543,1.20924,0.03421,0.0203,24.4334,0.8709
1,113,1.31333,1.05337,0.02666,0.0153,26.4880,0.8961
1,114,1.34293,1.33610,0.03777,0.0219,24.1335,0.8645
1,115,1.16704,1.27665,0.03340,0.0170,24.3121,0.8609
1,116,1.12258,1.26538,0.03579,0.0190,23.7956,0.8551
1,117,1.14503,1.28625,0.04098,0.0246,23.9589,0.8576
1,118,1.21210,1.29959,0.04373,0.0221,24.4442,0.8635
1,119,1.33531,1.20354,0.04137,0.0232,23.6004,0.8622
1,120,1.37215,1.13859,0.03651,0.0238,25.0989,0.8707
1,121,1.16855,1.29467,0.02917,0.0148,25.3347,0.8793
1,122,1.40278,1.15361,0.03195,0.0167,24.8206,0.8861
1,123,1.38454,1.41040,0.04374,0.0263,23.0878,0.8506
1,124,1.16029,1.38596,0.04272,0.0253,22.8881,0.8501
1,125,1.08390,1.39460,0.03850,0.0222,23.8756,0.8564
1,126,1.03710,1.39665,0.03863,0.0225,23.9614,0.8594
1,127,1.08144,1.41985,0.04099,0.0266,24.0129,0.8663
1,128,1.18534,1.43007,0.04698,0.0281,22.3794,0.8587
1,129,1.45107,1.43322,0.04905,0.0263,22.6570,0.8441
1,130,1.29107,1.19753,0.03525,0.0203,25.2520,0.8728
1,131,1.30156,1.14179,0.03859,0.0221,24.9807,0.8689
1,132,1.27655,1.11770,0.03160,0.0169,26.0351,0.8812
1,133,1.23168,1.40754,0.04261,0.0274,23.8031,0.8668
1,134,1.16326,1.29928,0.02947,0.0144,26.1685,0.8853
1,135,1.22635,1.25059,0.04180,0.0226,24.3140,0.8618
1,136,1.22030,1.07933,0.02322,0.0093,27.0914,0.8914
1,137,1.17269,1.31173,0.02981,0.0150,26.0857,0.8762
1,138,1.31396,1.01172,0.02609,0.0132,26.4042,0.8956
1,139,1.36445,1.12848,0.03751,0.0225,24.2507,0.8679
1,140,1.35392,0.92575,0.02249,0.0115,28.1725,0.9075
1,141,1.21355,1.47343,0.03556,0.0217,24.6153,0.8743
1,142,1.30505,1.18172,0.03339,0.0196,24.4811,0.8785
1,143,1.17369,1.70942,0.03689,0.0233,25.0237,0.8712
1,144,1.05572,1.49535,0.03963,0.0237,24.2474,0.8589
1,145,1.10007,1.29309,0.03721,0.0193,24.9702,0.8608
1,146,1.02408,1.29145,0.03525,0.0170,25.8470,0.8684
1,147,1.05712,1.46907,0.04571,0.0276,23.8199,0.8597
1,148,1.14748,1.46239,0.04159,0.0207,23.6851,0.8749
1,149,1.35428,1.54067,0.05888,0.0452,22.0554,0.8531
1,150,1.33275,1.18863,0.04042,0.0226,23.5936,0.8826
1,151,1.35070,1.45613,0.04675,0.0313,23.2142,0.8636
1,152,1.24419,1.28733,0.03275,0.0187,25.1078,0.8827
2,1,1.35562,1.08664,0.03526,0.0207,24.7619,0.8821
2,2,1.21256,1.31506,0.03640,0.0223,24.1843,0.8709
2,3,1.41160,1.04666,0.03867,0.0238,22.7757,0.8704
2,4,1.21151,1.38245,0.03487,0.0220,24.1152,0.8808
2,5,1.21607,1.29084,0.04076,0.0253,23.7320,0.8801
2,6,1.22581,1.11596,0.02780,0.0145,25.8816,0.8977
2,7,1.12031,1.54622,0.03354,0.0197,24.6611,0.8832
2,8,1.27486,1.24459,0.03547,0.0212,24.3670,0.8818
2,9,1.24737,1.69378,0.04210,0.0262,23.8996,0.8704
2,10,1.24653,1.29632,0.04048,0.0220,23.9575,0.8718
2,11,1.28897,1.06598,0.02917,0.0142,26.1480,0.8851
2,12,1.36482,1.00124,0.02698,0.0146,27.2183,0.8957
2,13,1.21354,1.12393,0.02852,0.0151,25.2935,0.8853
2,14,1.06978,1.32809,0.01917,0.0068,29.7440,0.9103
2,15,1.34668,1.09820,0.03388,0.0218,25.8998,0.8777
2,16,1.18435,1.34686,0.03289,0.0191,25.3366,0.8810
2,17,1.27580,1.04031,0.02604,0.0126,26.6656,0.8963
2,18,1.12772,1.52279,0.03378,0.0199,24.3800,0.8801
2,19,1.11125,1.42105,0.03039,0.0169,25.8832,0.8899
2,20,1.26837,1.29180,0.02853,0.0147,25.7110,0.8939
2,21,1.28496,1.15683,0.03590,0.0207,24.2278,0.8763
2,22,1.25351,1.36386,0.03603,0.0212,24.9959,0.8788
2,23,1.12777,1.35812,0.03339,0.0202,24.5468,0.8915
2,24,1.07459,1.51301,0.03140,0.0168,25.1463,0.8832
2,25,1.24393,1.03926,0.02876,0.0151,25.6875,0.8901
2,26,1.05417,1.50215,0.03511,0.0206,24.8413,0.8786
2,27,1.06545,1.46028,0.03714,0.0224,24.6579,0.8755
2,28,1.24993,1.46375,0.04267,0.0245,23.2743,0.8677
2,29,1.30955,1.09688,0.02784,0.0130,26.1629,0.8911
2,30,1.37636,1.13566,0.03189,0.0194,25.9753,0.8856
2,31,1.10658,1.38959,0.02978,0.0173,25.5873,0.8912
2,32,1.33755,1.34784,0.04277,0.0303,23.1444,0.8684
2,33,1.49088,0.88981,0.02787,0.0157,26.9760,0.9050
2,34,1.28523,1.25957,0.02931,0.0155,25.4972,0.8859
2,35,1.26155,1.24391,0.03417,0.0226,25.3210,0.8879
2,36,1.38489,1.09248,0.02581,0.0131,26.2043,0.8967
2,37,1.49203,1.16445,0.03890,0.0283,24.2606,0.8777
2,38,1.39428,0.96738,0.02422,0.0139,27.0553,0.9062
2,39,1.20201,1.27733,0.03777,0.0276,24.8414,0.8897
2,40,1.36711,0.94316,0.02915,0.0169,25.5165,0.8924
2,41,1.29016,1.14193,0.03634,0.0228,23.9564,0.8834
2,42,1.10327,1.67935,0.03481,0.0232,24.5842,0.8837
2,43,1.35264,1.18165,0.03891,0.0249,23.0103,0.8777
2,44,1.23478,1.37212,0.02891,0.0166,26.1898,0.8999
2,45,1.26487,1.23598,0.02832,0.0158,25.2402,0.8971
2,46,1.32712,0.94244,0.02458,0.0153,27.6537,0.9153
2,47,1.22295,1.11346,0.03024,0.0167,25.9768,0.8871
2,48,1.07892,1.56383,0.03099,0.0177,25.4783,0.8832
2,49,0.98077,1.40593,0.03133,0.0194,24.8362,0.8897
2,50,1.42657,1.24954,0.04074,0.0252,22.6949,0.8746
2,51,1.36426,1.14420,0.03201,0.0195,25.4239,0.8923
2,52,1.23147,1.16232,0.03131,0.0200,24.3192,0.8915
2,53,1.26005,1.23773,0.03148,0.0192,25.4100,0.8935
2,54,1.11228,1.34336,0.02933,0.0169,25.9159,0.8953
2,55,1.34802,1.07493,0.03133,0.0181,24.9411,0.8837
2,56,1.19505,1.62955,0.03325,0.0209,24.7883,0.8885
2,57,1.30537,1.14886,0.03895,0.0247,23.6002,0.8854
2,58,1.37801,1.01131,0.03065,0.0185,26.2593,0.8947
2,59,1.27801,1.17989,0.03449,0.0183,25.0927,0.8895
2,60,1.13333,1.25909,0.02495,0.0132,26.7129,0.9032
2,61,1.11290,1.33457,0.03522,0.0242,25.3378,0.8835
2,62,1.14517,1.78216,0.04611,0.0304,22.4953,0.8660
2,63,1.36004,1.41870,0.06246,0.0445,19.8036,0.8509
2,64,1.30034,1.09433,0.02499,0.0124,27.3403,0.9052
2,65,1.11303,1.35440,0.03577,0.0225,25.1314,0.8773
2,66,1.22442,1.23501,0.03270,0.0230,26.5236,0.8848
2,67,1.24739,1.08114,0.02842,0.0170,26.2661,0.8949
2,68,1.24806,1.22528,0.04305,0.0329,23.1953,0.8740
2,69,1.20185,1.25754,0.03599,0.0252,25.1778,0.8842
2,70,1.08071,1.42822,0.03086,0.0193,24.8847,0.8881
2,71,1.16119,1.51572,0.02957,0.0177,27.1717,0.8959
2,72,1.38245,1.01021,0.02622,0.0146,26.9353,0.9049
2,73,1.41688,1.15806,0.03178,0.0176,25.2506,0.8847
2,74,1.15764,1.51939,0.03380,0.0210,25.4023,0.8824
2,75,1.37857,0.88957,0.02581,0.0144,26.6842,0.9047
2,76,1.16615,1.08099,0.03150,0.0183,24.9747,0.8919
2,77,1.28084,1.26650,0.02415,0.0108,26.8770,0.9000
2,78,1.41495,1.12274,0.04140,0.0286,22.6126,0.8739
2,79,1.30975,1.10016,0.03177,0.0180,25.5448,0.8881
2,80,1.33050,1.02186,0.03241,0.0214,25.6024,0.8937
2,81,1.35455,1.08430,0.02918,0.0189,26.1968,0.8992
2,82,1.18735,1.42301,0.03702,0.0260,24.4404,0.8837
2,83,1.08682,1.65098,0.03817,0.0274,24.9159,0.8833
2,84,1.24148,1.15051,0.03196,0.0219,24.6704,0.8935
2,85,0.92953,1.80892,0.03095,0.0189,24.1594,0.8912
2,86,0.94804,1.72568,0.03443,0.0220,25.4281,0.8829
2,87,1.39099,1.30618,0.04214,0.0256,24.1655,0.8742
2,88,1.18600,1.19444,0.03627,0.0208,24.9206,0.8959
2,89,1.31740,1.19428,0.03052,0.0168,25.6900,0.8970
2,90,1.39205,1.15092,0.03862,0.0233,23.9534,0.8752
2,91,1.37248,1.11172,0.04096,0.0293,24.6930,0.8782
2,92,1.18206,1.17460,0.02556,0.0140,25.9428,0.8975
2,93,1.11402,1.27394,0.03031,0.0192,25.4441,0.8863
2,94,1.19514,1.23440,0.02947,0.0183,25.4719,0.8989
2,95,1.03740,1.44929,0.02606,0.0148,27.4935,0.9030
2,96,1.28912,1.16893,0.02613,0.0146,26.3432,0.8979
2,97,1.24478,1.32944,0.03144,0.0178,24.7280,0.8856
2,98,1.34176,1.29302,0.03281,0.0231,25.1585,0.8913
2,99,1.48538,0.90083,0.02966,0.0187,25.9232,0.8941
2,100,1.35448,0.95228,0.02752,0.0166,26.6203,0.9001
2,101,1.34453,1.15921,0.03347,0.0219,25.5103,0.8909
2,102,1.21591,1.23526,0.02955,0.0182,26.1897,0.8938
2,103,1.08439,1.41050,0.02531,0.0155,26.8502,0.9108
2,104,1.25727,1.15269,0.02703,0.0141,26.4679,0.8961
2,105,1.16733,1.29866,0.02613,0.0138,26.8239,0.9054
2,106,1.17283,1.33739,0.03068,0.0192,26.5783,0.8965
2,107,1.14484,1.32849,0.03645,0.0242,23.3541,0.8828
2,108,1.14212,1.28619,0.03300,0.0197,25.4739,0.8974
2,109,1.16689,1.30079,0.03423,0.0176,24.5779,0.8900
2,110,1.14897,1.52843,0.03545,0.0218,24.6588,0.8851
2,111,1.40637,0.97141,0.02704,0.0155,27.1551,0.9001
2,112,1.28236,1.19454,0.03463,0.0221,24.0567,0.8815
2,113,0.99380,1.52330,0.02352,0.0111,26.5722,0.8942
2,114,1.29205,1.36509,0.02941,0.0174,25.8848,0.8957
2,115,1.41717,1.03693,0.03139,0.0206,25.2261,0.8945
2,116,1.24562,1.08392,0.03575,0.0258,24.9398,0.8878
2,117,1.05879,1.45589,0.02773,0.0169,26.5510,0.8980
2,118,1.32274,1.15425,0.02991,0.0193,25.9911,0.8979
2,119,1.24606,1.20964,0.02708,0.0151,27.2237,0.8991
2,120,1.09181,1.45462,0.03426,0.0217,25.2520,0.8881
2,121,1.30639,1.25620,0.03106,0.0173,25.0702,0.8925
2,122,1.37498,1.18029,0.03385,0.0203,25.9372,0.8972
2,123,1.42055,1.52463,0.02458,0.0150,26.3060,0.9122
2,124,1.81605,0.84891,0.03020,0.0171,25.3528,0.9078
2,125,1.50440,0.79975,0.03024,0.0170,25.8652,0.8920
2,126,1.42650,0.95463,0.03028,0.0191,24.4171,0.8891
2,127,1.41438,1.07815,0.03180,0.0207,24.2789,0.8972
2,128,1.35394,1.05721,0.03112,0.0205,25.1408,0.9029
2,129,1.29558,1.00011,0.01958,0.0103,29.4192,0.9241
2,130,1.17293,1.43025,0.04607,0.0372,23.2512,0.8803
2,131,1.37008,1.04711,0.03611,0.0239,24.0046,0.8867
2,132,1.37736,1.03252,0.03215,0.0202,25.0621,0.8849
2,133,1.17872,1.19932,0.02717,0.0166,25.9543,0.9054
2,134,1.10529,1.40406,0.02713,0.0177,26.8061,0.9167
2,135,1.22062,1.14430,0.03299,0.0203,24.9921,0.8933
2,136,1.27095,1.06252,0.02785,0.0159,26.0541,0.8997
2,137,1.01395,1.46331,0.02282,0.0105,28.1091,0.9129
2,138,1.41294,1.17602,0.03982,0.0271,23.5733,0.8800
2,139,1.23321,1.33880,0.02983,0.0192,25.4571,0.9091
2,140,1.01915,1.37078,0.02701,0.0150,27.3436,0.9115
2,141,1.35780,1.08189,0.02838,0.0155,26.6773,0.9075
2,142,1.08880,1.39956,0.03086,0.0179,24.5769,0.8996
2,143,1.39199,0.99209,0.03133,0.0178,25.0403,0.8951
2,144,1.27081,1.33039,0.03722,0.0254,23.5837,0.8876
2,145,1.09384,1.71400,0.02940,0.0179,27.1908,0.8959
2,146,1.35117,0.90095,0.02416,0.0134,27.7565,0.9100
2,147,1.23455,1.23687,0.04053,0.0291,23.8080,0.8836
2,148,1.31968,1.02310,0.02753,0.0161,27.1942,0.9113
2,149,1.00812,1.59096,0.03347,0.0200,24.6112,0.8839
2,150,1.04316,1.43431,0.03555,0.0216,23.8674,0.8857
2,151,1.33034,1.24015,0.03107,0.0200,26.9004,0.9012
2,152,1.47138,1.26637,0.03420,0.0229,24.3717,0.8930
3,1,1.38496,1.16891,0.02762,0.0167,26.9609,0.9021
3,2,1.38401,1.00552,0.03186,0.0193,25.5114,0.8897
3,3,1.09874,1.16943,0.03020,0.0176,24.8830,0.8952
3,4,1.34602,1.23237,0.02976,0.0191,25.1791,0.9012
3,5,1.27605,1.17925,0.03353,0.0230,25.2111,0.8979
3,6,1.36460,1.12974,0.03209,0.0201,25.5277,0.8986
3,7,1.26114,1.25224,0.03374,0.0211,24.8851,0.8873
3,8,1.46259,1.24573,0.02961,0.0189,24.9751,0.8963
3,9,1.45136,0.96239,0.03230,0.0196,24.6930,0.8977
3,10,1.32111,0.98064,0.02587,0.0167,26.5736,0.9194
3,11,1.02664,1.37611,0.02603,0.0137,26.8191,0.9059
3,12,1.38846,1.09704,0.02688,0.0168,26.2763,0.9087
3,13,1.34606,1.00710,0.02334,0.0130,27.0264,0.9162
3,14,0.99855,1.32008,0.02926,0.0187,25.2572,0.8955
3,15,1.35953,0.97074,0.02675,0.0160,26.3070,0.8982
3,16,1.01610,1.49984,0.02548,0.0135,27.4703,0.9043
3,17,1.22456,1.04590,0.02300,0.0114,27.7528,0.9138
3,18,0.90922,1.80637,0.02560,0.0134,27.3523,0.9089
3,19,0.83320,1.81719,0.02912,0.0172,27.4233,0.9039
3,20,1.14345,1.14916,0.03233,0.0195,26.3637,0.9086
3,21,1.08409,1.74396,0.03570,0.0217,24.4506,0.8794
3,22,1.14040,1.36466,0.03636,0.0233,23.5664,0.8808
3,23,1.33440,1.17735,0.03793,0.0233,24.8269,0.8928
3,24,1.35023,1.13143,0.02733,0.0162,28.2936,0.9041
3,25,1.39727,1.09151,0.04187,0.0299,23.3929,0.8756
3,26,1.22176,1.13183,0.03708,0.0288,24.3763,0.8936
3,27,0.84862,1.64275,0.02782,0.0176,25.5072,0.8916
3,28,1.01535,1.69336,0.03065,0.0209,25.3948,0.8974
3,29,1.23065,1.93815,0.02735,0.0134,26.7172,0.9054
3,30,1.04277,1.39303,0.02572,0.0166,25.0937,0.9055
3,31,0.89596,1.28382,0.03517,0.0227,24.8555,0.8902
3,32,1.41673,1.23274,0.04199,0.0221,23.8002,0.8863
3,33,1.30833,1.29961,0.03911,0.0227,23.4111,0.8840
3,34,1.21508,1.46516,0.03392,0.0214,24.9872,0.9009
3,35,1.16593,1.22084,0.02379,0.0136,27.5979,0.9143
3,36,1.20844,1.28062,0.03427,0.0220,23.5528,0.8893
3,37,1.10502,1.35789,0.02622,0.0148,26.5267,0.9088
3,38,1.16349,1.14604,0.03076,0.0191,26.0034,0.8933
3,39,1.20927,1.20252,0.02599,0.0150,27.3044,0.9188
3,40,1.06690,1.68975,0.03154,0.0199,25.7701,0.8913
3,41,1.29454,1.17228,0.03082,0.0199,26.1838,0.9038
3,42,1.09684,1.61904,0.02919,0.0186,26.5366,0.9044
3,43,1.19161,1.23349,0.03872,0.0254,24.3080,0.8838
3,44,1.16352,1.23782,0.02854,0.0156,25.9586,0.9037
3,45,1.36912,1.09748,0.03044,0.0187,24.4052,0.8957
3,46,1.24207,1.20930,0.03140,0.0208,25.2303,0.9023
3,47,1.04106,1.59217,0.03440,0.0236,24.1575,0.8940
3,48,1.31981,1.07374,0.03231,0.0207,25.0757,0.8918
3,49,0.96905,1.81382,0.02849,0.0170,24.6471,0.8990
3,50,0.95174,1.36439,0.03135,0.0216,25.0554,0.9020
3,51,0.96068,1.47956,0.03368,0.0221,24.8287,0.8946
3,52,1.07728,1.34277,0.03262,0.0208,23.4763,0.9005
3,53,0.83847,2.00987,0.02502,0.0141,26.5121,0.9148
3,54,0.84873,1.68197,0.02950,0.0182,26.2740,0.9081
3,55,1.33970,1.00596,0.03164,0.0187,24.8679,0.9005
3,56,1.11950,1.39853,0.03493,0.0242,24.5166,0.8908
3,57,1.24979,1.11971,0.03509,0.0233,25.0669,0.8852
3,58,1.31702,1.42247,0.03782,0.0269,23.8069,0.8846
3,59,1.19156,1.17929,0.02981,0.0215,28.4658,0.9047
3,60,0.82728,1.83253,0.03372,0.0250,24.7452,0.8963
3,61,1.06831,1.32709,0.02318,0.0132,26.9571,0.9131
3,62,1.07317,1.94828,0.02613,0.0146,25.6632,0.9060
3,63,1.54030,1.38983,0.03606,0.0248,23.1683,0.8853
3,64,0.91146,1.27013,0.03003,0.0177,25.8259,0.8919
3,65,1.07902,1.38297,0.03762,0.0246,23.8160,0.8900
3,66,1.38042,1.29684,0.03883,0.0249,24.3219,0.8843
3,67,1.15777,1.38820,0.02387,0.0127,27.1009,0.9169
3,68,0.94576,1.49467,0.02246,0.0112,28.7663,0.9114
3,69,1.44318,1.26168,0.03628,0.0262,24.7707,0.8920
3,70,1.01878,1.69889,0.03155,0.0212,25.8147,0.8992
3,71,1.26519,1.50220,0.03364,0.0212,25.0573,0.8959
3,72,1.29916,1.07827,0.01990,0.0096,28.5860,0.9102
3,73,1.42996,0.94626,0.03750,0.0282,24.8583,0.8836
3,74,1.45254,1.02015,0.03997,0.0285,23.6028,0.8749
3,75,1.34876,1.04652,0.02755,0.0181,25.8768,0.9007
3,76,1.27460,0.95107,0.01911,0.0095,29.5846,0.9227
3,77,1.25203,1.00625,0.02261,0.0109,27.9414,0.9160
3,78,1.13693,1.58380,0.03160,0.0198,25.2493,0.8945
3,79,1.45275,1.03696,0.03763,0.0271,24.0287,0.8867
3,80,1.32896,1.10440,0.02472,0.0145,26.5412,0.9086
3,81,1.04111,1.36778,0.02577,0.0161,25.1475,0.9093
3,82,1.26223,1.29725,0.03139,0.0188,25.2646,0.8948
3,83,1.30312,0.99107,0.02357,0.0131,26.0758,0.9050
3,84,1.13044,1.40800,0.03590,0.0227,24.0080,0.8772
3,85,1.14149,1.36242,0.02765,0.0160,24.8849,0.8985
3,86,0.93751,1.30502,0.02438,0.0118,26.7686,0.9149
3,87,1.16730,1.10398,0.02501,0.0131,27.4407,0.9140
3,88,1.09920,1.80123,0.03281,0.0207,25.7657,0.8913
3,89,1.41102,1.07909,0.02839,0.0172,25.5180,0.9000
3,90,1.19904,1.59951,0.03051,0.0220,24.8222,0.9058
3,91,1.57784,1.01219,0.03952,0.0283,23.9879,0.8836
3,92,1.27058,0.95692,0.02713,0.0180,26.1734,0.9115
3,93,1.35858,1.28047,0.04734,0.0376,22.6721,0.8717
3,94,1.40196,1.02291,0.02287,0.0127,27.9991,0.9260
3,95,1.25835,1.08478,0.02626,0.0155,26.8090,0.9036
3,96,1.33673,1.07614,0.02848,0.0180,26.4122,0.9088
3,97,1.31258,1.13553,0.03681,0.0264,23.8287,0.8946
3,98,1.12491,1.18171,0.03261,0.0213,25.3880,0.8941
3,99,1.33104,1.08491,0.02343,0.0127,27.7525,0.9082
3,100,1.27859,0.93560,0.02381,0.0132,27.5408,0.9131
3,101,1.07132,1.43140,0.02984,0.0187,26.5513,0.8951
3,102,1.05537,1.28852,0.02078,0.0116,28.2044,0.9220
3,103,1.23177,1.18974,0.02712,0.0155,26.9602,0.9131
3,104,1.14926,1.42406,0.03170,0.0188,25.2998,0.9085
3,105,1.48639,1.01338,0.03013,0.0163,25.2491,0.8942
