Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1688,13.6432,0.2533,0.81
10,0.1680,13.6641,0.2642,2.08
20,0.1642,13.7653,0.2923,3.45
30,0.1637,13.7780,0.2978,3.94
40,0.1628,13.8013,0.3113,5.34
50,0.1623,13.8136,0.3183,6.48
60,0.1619,13.8240,0.3226,7.45
70,0.1617,13.8319,0.3252,7.85
80,0.1615,13.8350,0.3276,8.11
90,0.1611,13.8480,0.3381,9.80
100,0.1611,13.8477,0.3393,9.93
110,0.1610,13.8500,0.3412,10.07
120,0.1610,13.8505,0.3414,10.14
130,0.1610,13.8505,0.3414,10.14
140,0.1610,13.8505,0.3414,10.14
150,0.1610,13.8505,0.3414,10.14
160,0.1610,13.8505,0.3414,10.14
170,0.1610,13.8505,0.3414,10.14
180,0.1610,13.8505,0.3414,10.14
190,0.1598,13.8822,0.3506,10.73
200,0.1598,13.8822,0.3506,10.73
210,0.1598,13.8824,0.3508,10.76
220,0.1592,13.8995,0.3559,11.08
230,0.1588,13.9100,0.3580,11.34
240,0.1575,13.9446,0.3653,12.29
250,0.1569,13.9602,0.3671,12.64
260,0.1569,13.9603,0.3675,13.30
270,0.1569,13.9604,0.3676,13.50
280,0.1569,13.9604,0.3676,13.50
290,0.1569,13.9604,0.3675,14.08
300,0.1570,13.9593,0.3665,14.47
310,0.1570,13.9593,0.3665,14.47
320,0.1568,13.9642,0.3669,14.58
330,0.1568,13.9642,0.3669,14.58
340,0.1568,13.9642,0.3669,14.58
350,0.1568,13.9642,0.3669,14.58
360,0.1568,13.9655,0.3680,14.94
370,0.1567,13.9658,0.3684,14.98
380,0.1567,13.9659,0.3685,15.01
390,0.1567,13.9659,0.3688,15.05
400,0.1567,13.9659,0.3688,15.05
410,0.1567,13.9659,0.3688,15.05
420,0.1563,13.9777,0.3706,15.49
430,0.1563,13.9784,0.3707,15.51
440,0.1563,13.9784,0.3707,15.51
450,0.1563,13.9771,0.3704,15.77
460,0.1555,13.9995,0.3720,15.94
470,0.1555,13.9995,0.3720,15.94
480,0.1552,14.0088,0.3724,16.04
490,0.1552,14.0088,0.3724,16.04
500,0.1552,14.0088,0.3724,16.04
510,0.1552,14.0088,0.3724,16.04
520,0.1552,14.0088,0.3724,16.04
530,0.1552,14.0088,0.3724,16.04
540,0.1552,14.0088,0.3724,16.04
550,0.1552,14.0094,0.3731,16.13
560,0.1551,14.0119,0.3738,16.47
570,0.1554,14.0026,0.3755,16.76
580,0.1523,14.0904,0.3874,18.12
590,0.1527,14.0802,0.3878,18.25
600,0.1445,14.3201,0.4014,19.32
610,0.1275,14.8628,0.4172,21.31
620,0.1178,15.2074,0.4379,22.61
630,0.1177,15.2093,0.4390,22.90
640,0.1177,15.2093,0.4390,22.90
650,0.1175,15.2179,0.4404,23.10
660,0.1173,15.2256,0.4415,23.20
670,0.1173,15.2256,0.4415,23.20
680,0.1173,15.2256,0.4415,23.20
690,0.1173,15.2256,0.4415,23.20
700,0.1173,15.2256,0.4415,23.20
710,0.1173,15.2256,0.4415,23.20
720,0.1173,15.2256,0.4415,23.20
730,0.1173,15.2257,0.4422,23.26
740,0.1173,15.2257,0.4422,23.26
750,0.1173,15.2264,0.4426,23.46
760,0.1172,15.2289,0.4448,23.91
770,0.1172,15.2302,0.4456,24.12
780,0.1172,15.2302,0.4456,24.12
790,0.1172,15.2302,0.4456,24.12
800,0.1172,15.2302,0.4456,24.12
810,0.1172,15.2302,0.4456,24.12
820,0.1142,15.3408,0.4497,24.38
830,0.1096,15.5205,0.4556,24.94
840,0.0937,16.2003,0.4775,26.47
850,0.0925,16.2555,0.4855,27.25
860,0.0852,16.6131,0.4950,27.70
870,0.0870,16.5221,0.4927,27.80
880,0.0771,17.0496,0.5120,29.49
890,0.0776,17.0197,0.5129,29.85
900,0.0776,17.0197,0.5129,29.85
910,0.0778,17.0093,0.5127,30.11
920,0.0770,17.0513,0.5189,31.12
930,0.0744,17.2010,0.5332,32.20
940,0.0742,17.2121,0.5343,32.29
950,0.0742,17.2121,0.5343,32.29
960,0.0742,17.2121,0.5343,32.29
970,0.0721,17.3365,0.5380,32.68
980,0.0718,17.3567,0.5435,33.14
990,0.0717,17.3620,0.5442,33.30
