Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1134,15.3710,0.4557,0.81
10,0.1072,15.6165,0.4944,3.66
20,0.1071,15.6211,0.4962,4.04
30,0.1069,15.6260,0.4969,4.33
40,0.1071,15.6201,0.4956,4.41
50,0.1071,15.6201,0.4966,4.48
60,0.1072,15.6160,0.4951,4.62
70,0.1072,15.6160,0.4951,4.62
80,0.1074,15.6060,0.4940,4.39
90,0.1066,15.6419,0.5019,4.82
100,0.1064,15.6497,0.5093,5.04
110,0.1094,15.5284,0.5072,6.79
120,0.1050,15.7048,0.5345,8.93
130,0.1058,15.6732,0.5295,9.73
140,0.1032,15.7795,0.5307,10.48
150,0.1027,15.8006,0.5332,10.82
160,0.1059,15.6701,0.5242,12.04
170,0.0965,16.0734,0.5628,13.54
180,0.0965,16.0710,0.5640,15.22
190,0.0986,15.9797,0.5596,16.15
200,0.0987,15.9756,0.5629,16.36
210,0.0991,15.9555,0.5707,16.62
220,0.0990,15.9610,0.5726,17.32
230,0.0989,15.9675,0.5737,16.81
240,0.1029,15.7928,0.5567,16.69
250,0.1030,15.7911,0.5562,16.17
260,0.1032,15.7797,0.5531,15.36
270,0.1057,15.6773,0.5389,13.68
280,0.1071,15.6215,0.5319,13.03
290,0.1082,15.5740,0.5300,12.88
300,0.1075,15.6038,0.5355,13.11
310,0.1061,15.6620,0.5334,11.68
320,0.1046,15.7241,0.5179,10.22
330,0.1031,15.7850,0.5131,10.21
340,0.1013,15.8610,0.5273,11.00
350,0.1014,15.8581,0.5288,10.91
360,0.1011,15.8700,0.5318,11.55
370,0.1016,15.8487,0.5275,11.15
380,0.1046,15.7226,0.5243,10.73
390,0.1039,15.7533,0.5347,12.38
400,0.1046,15.7236,0.5281,11.70
410,0.1046,15.7225,0.5274,11.91
420,0.1021,15.8284,0.5370,13.33
430,0.0986,15.9786,0.5607,14.24
440,0.0981,16.0009,0.5632,14.95
450,0.0983,15.9943,0.5664,14.90
460,0.0981,15.9991,0.5626,14.78
470,0.0990,15.9635,0.5609,13.58
480,0.0990,15.9619,0.5609,13.66
490,0.0978,16.0152,0.5581,13.47
500,0.3396,10.6425,0.2097,12.49
510,0.3278,10.7956,0.2279,13.35
520,0.3207,10.8910,0.2417,14.13
530,0.3161,10.9536,0.2497,14.63
540,0.3159,10.9563,0.2540,16.10
550,0.3163,10.9515,0.2538,15.79
560,0.3172,10.9382,0.2528,14.68
570,0.3173,10.9368,0.2518,14.40
580,0.3176,10.9331,0.2523,14.09
590,0.3172,10.9391,0.2616,14.03
600,0.3159,10.9564,0.2684,14.61
610,0.3156,10.9605,0.2692,15.01
620,0.3085,11.0591,0.2800,14.72
630,0.2981,11.2079,0.2807,13.62
640,0.2979,11.2108,0.2808,13.59
650,0.2822,11.4471,0.2831,12.88
660,0.2803,11.4767,0.2910,13.69
670,0.2791,11.4952,0.2939,13.43
680,0.2811,11.4638,0.2868,12.29
690,0.2911,11.3125,0.2817,12.24
700,0.2827,11.4395,0.2859,12.19
710,0.2839,11.4202,0.2822,11.09
720,0.2834,11.4283,0.2843,11.32
730,0.2834,11.4281,0.2842,11.27
740,0.2834,11.4281,0.2842,11.27
750,0.2843,11.4140,0.2824,10.49
760,0.2616,11.7766,0.2892,10.77
770,0.2603,11.7969,0.2973,11.35
780,0.2862,11.3859,0.2843,12.20
790,0.2418,12.1176,0.3026,13.74
800,0.2416,12.1215,0.3001,13.33
810,0.2415,12.1234,0.2995,13.03
820,0.2430,12.0956,0.2890,12.03
830,0.2404,12.1427,0.2931,12.38
840,0.2380,12.1857,0.2932,11.97
850,0.2356,12.2300,0.2983,12.32
860,0.2175,12.5777,0.3083,13.35
870,0.2181,12.5657,0.3114,13.66
880,0.2259,12.4138,0.3001,13.23
890,0.2202,12.5232,0.3203,14.99
900,0.2192,12.5434,0.3235,15.38
910,0.2203,12.5219,0.3214,15.19
920,0.2208,12.5118,0.3023,14.01
930,0.2053,12.8275,0.3076,13.97
940,0.1968,13.0110,0.3103,14.20
950,0.2061,12.8118,0.3149,15.26
960,0.1925,13.1086,0.3285,16.08
970,0.2093,12.7446,0.3157,15.26
980,0.2048,12.8390,0.3125,14.87
990,0.1921,13.1180,0.3174,14.26
