Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1151,15.3079,0.4456,0.81
10,0.1121,15.4207,0.4763,2.78
20,0.1121,15.4224,0.4777,3.23
30,0.1120,15.4250,0.4784,3.69
40,0.1111,15.4596,0.4866,4.24
50,0.1154,15.2971,0.4626,5.87
60,0.1117,15.4355,0.4776,7.38
70,0.1062,15.6585,0.4964,8.57
80,0.1055,15.6835,0.5031,8.89
90,0.1053,15.6925,0.5082,9.08
100,0.1052,15.6957,0.5084,9.11
110,0.1054,15.6880,0.5078,8.98
120,0.1055,15.6849,0.5073,8.74
130,0.1055,15.6849,0.5073,8.74
140,0.1015,15.8526,0.5014,9.78
150,0.1001,15.9127,0.5155,10.08
160,0.1050,15.7063,0.5124,10.14
170,0.1015,15.8537,0.5134,10.37
180,0.1014,15.8588,0.5187,10.28
190,0.1012,15.8668,0.5208,10.33
200,0.1012,15.8642,0.5198,10.25
210,0.1013,15.8616,0.5192,10.27
220,0.1028,15.7982,0.5071,9.37
230,0.1005,15.8940,0.5267,10.89
240,0.0998,15.9253,0.5331,12.00
250,0.0898,16.3859,0.5900,13.87
260,0.0861,16.5702,0.5958,14.67
270,0.0825,16.7525,0.6066,14.84
280,0.0798,16.8991,0.6278,16.56
290,0.0814,16.8137,0.6086,16.57
300,0.0815,16.8085,0.6065,16.71
310,0.0842,16.6666,0.5996,17.25
320,0.0820,16.7807,0.6104,18.92
330,0.0818,16.7905,0.6117,19.27
340,0.0831,16.7233,0.6046,19.48
350,0.0890,16.4224,0.5933,18.50
360,0.0894,16.4043,0.5915,18.29
370,0.0902,16.3634,0.5885,18.17
380,0.0901,16.3694,0.5854,17.74
390,0.0923,16.2653,0.5743,16.84
400,0.0966,16.0686,0.5758,14.69
410,0.0974,16.0312,0.5663,13.56
420,0.0998,15.9277,0.5501,12.36
430,0.1017,15.8462,0.5330,10.80
440,0.1018,15.8397,0.5322,10.46
450,0.1033,15.7766,0.5209,9.76
460,0.1100,15.5020,0.4974,9.15
470,0.1078,15.5931,0.5103,8.76
480,0.1069,15.6274,0.5153,9.38
490,0.1066,15.6383,0.5172,9.61
500,0.3473,10.5446,0.2130,9.70
510,0.3462,10.5592,0.2187,9.62
520,0.3462,10.5590,0.2192,9.60
530,0.3458,10.5637,0.2234,9.45
540,0.3473,10.5453,0.2308,10.09
550,0.3471,10.5476,0.2321,10.04
560,0.3478,10.5393,0.2325,9.97
570,0.3480,10.5370,0.2335,9.75
580,0.3464,10.5570,0.2370,9.94
590,0.3463,10.5579,0.2377,9.94
600,0.3464,10.5567,0.2418,9.58
610,0.3192,10.9120,0.2655,9.92
620,0.3134,10.9919,0.2732,10.06
630,0.3114,11.0194,0.2753,10.02
640,0.3123,11.0068,0.2743,9.79
650,0.3124,11.0045,0.2739,9.81
660,0.3098,11.0412,0.2790,9.76
670,0.3098,11.0412,0.2790,9.76
680,0.3098,11.0414,0.2784,9.60
690,0.3097,11.0430,0.2769,9.17
700,0.3101,11.0373,0.2741,9.14
710,0.3186,10.9192,0.2722,9.12
720,0.3194,10.9083,0.2710,8.94
730,0.3195,10.9076,0.2712,8.97
740,0.3197,10.9055,0.2678,8.76
750,0.3202,10.8980,0.2667,8.48
760,0.3207,10.8911,0.2631,8.11
770,0.3207,10.8911,0.2631,8.11
780,0.3186,10.9195,0.2674,8.44
790,0.3180,10.9284,0.2660,8.36
800,0.3196,10.9058,0.2623,7.93
810,0.3304,10.7615,0.2486,7.05
820,0.3363,10.6849,0.2483,7.18
830,0.3230,10.8608,0.2584,7.53
840,0.3228,10.8630,0.2666,8.54
850,0.3149,10.9710,0.2735,9.57
860,0.3159,10.9571,0.2711,10.05
870,0.3155,10.9616,0.2743,10.63
880,0.3155,10.9621,0.2753,10.76
890,0.3151,10.9676,0.2744,10.64
900,0.3151,10.9676,0.2744,10.64
910,0.3148,10.9715,0.2748,10.71
920,0.3145,10.9758,0.2748,10.91
930,0.3148,10.9720,0.2731,10.80
940,0.3179,10.9296,0.2707,10.80
950,0.3144,10.9775,0.2775,11.23
960,0.3144,10.9777,0.2779,11.32
970,0.3144,10.9768,0.2774,11.30
980,0.3238,10.8500,0.2706,10.53
990,0.3238,10.8500,0.2706,10.53
