Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1197,15.1385,0.4175,0.81
10,0.1091,15.5400,0.4205,3.59
20,0.0905,16.3495,0.4430,4.35
30,0.0888,16.4334,0.4565,4.54
40,0.0931,16.2283,0.4543,5.13
50,0.0926,16.2510,0.4601,5.70
60,0.0935,16.2096,0.4407,6.51
70,0.0934,16.2139,0.4485,6.72
80,0.0869,16.5258,0.4441,7.01
90,0.0820,16.7772,0.4545,7.39
100,0.0728,17.2969,0.4632,8.63
110,0.0727,17.3026,0.4643,10.20
120,0.0723,17.3241,0.4545,10.87
130,0.0732,17.2740,0.4589,11.47
140,0.0685,17.5632,0.4583,11.21
150,0.0673,17.6372,0.4557,11.21
160,0.0680,17.5937,0.4623,11.38
170,0.0713,17.3859,0.4508,11.57
180,0.0694,17.5064,0.4552,11.61
190,0.0674,17.6320,0.4610,11.64
200,0.0691,17.5256,0.4677,11.70
210,0.0714,17.3793,0.4521,11.66
220,0.0711,17.4010,0.4541,11.66
230,0.0680,17.5909,0.4623,11.67
240,0.0782,16.9858,0.4482,11.98
250,0.0741,17.2216,0.4536,12.42
260,0.0724,17.3213,0.4568,11.74
270,0.0667,17.6771,0.4760,12.83
280,0.0583,18.2629,0.5101,14.80
290,0.0578,18.2961,0.5118,15.78
300,0.0594,18.1820,0.5107,15.54
310,0.0615,18.0307,0.5078,15.93
320,0.0631,17.9192,0.5019,15.60
330,0.0637,17.8736,0.5115,15.75
340,0.0631,17.9192,0.5039,15.82
350,0.0613,18.0465,0.5070,17.48
360,0.0562,18.4242,0.5135,18.58
370,0.0559,18.4403,0.5161,18.70
380,0.0654,17.7639,0.4687,19.49
390,0.0621,17.9875,0.4775,19.52
400,0.0668,17.6684,0.4792,19.38
410,0.0632,17.9124,0.4917,19.24
420,0.0684,17.5643,0.4776,18.49
430,0.0801,16.8831,0.4661,16.74
440,0.1024,15.8141,0.4285,16.10
450,0.0984,15.9862,0.4324,16.72
460,0.1087,15.5549,0.4152,16.24
470,0.1085,15.5648,0.4183,16.46
480,0.1070,15.6256,0.4339,16.83
490,0.1202,15.1189,0.4037,15.59
500,0.3149,10.9711,0.1946,14.90
510,0.3112,11.0222,0.2016,14.52
520,0.3023,11.1475,0.2082,14.28
530,0.3167,10.9461,0.2166,14.04
540,0.3484,10.5320,0.2134,12.42
550,0.3477,10.5407,0.2161,11.70
560,0.3505,10.5053,0.2175,11.89
570,0.3498,10.5134,0.2188,12.02
580,0.3480,10.5361,0.2160,11.42
590,0.3465,10.5553,0.2156,10.92
600,0.3432,10.5969,0.2236,10.98
610,0.3422,10.6089,0.2242,11.94
620,0.3406,10.6293,0.2297,12.74
630,0.3397,10.6413,0.2237,14.35
640,0.3441,10.5850,0.2191,14.57
650,0.3409,10.6264,0.2225,13.69
660,0.3413,10.6214,0.2175,12.97
670,0.3420,10.6114,0.2173,13.07
680,0.3303,10.7626,0.2213,12.90
690,0.3331,10.7270,0.2155,13.14
700,0.3096,11.0442,0.2330,13.99
710,0.3192,10.9122,0.2169,14.25
720,0.3163,10.9512,0.2150,14.49
730,0.2650,11.7201,0.2309,15.76
740,0.2616,11.7760,0.2376,16.61
750,0.2483,12.0027,0.2437,17.14
760,0.2488,11.9936,0.2392,16.31
770,0.2512,11.9516,0.2315,16.77
780,0.2532,11.9175,0.2354,17.29
790,0.2494,11.9841,0.2347,16.81
800,0.2525,11.9299,0.2317,15.90
810,0.2520,11.9386,0.2308,16.28
820,0.2519,11.9392,0.2343,15.54
830,0.2356,12.2296,0.2363,16.94
840,0.2249,12.4318,0.2462,17.56
850,0.2253,12.4238,0.2446,18.77
860,0.2225,12.4797,0.2533,18.71
870,0.2224,12.4815,0.2583,18.06
880,0.2254,12.4224,0.2513,17.93
890,0.2248,12.4350,0.2619,16.31
900,0.2244,12.4419,0.2575,15.26
910,0.2282,12.3694,0.2542,14.81
920,0.2282,12.3689,0.2559,14.51
930,0.2280,12.3726,0.2564,14.14
940,0.2300,12.3358,0.2588,14.79
950,0.2335,12.2684,0.2541,15.45
960,0.2054,12.8267,0.2717,17.55
970,0.1814,13.3665,0.2849,17.27
980,0.1794,13.4140,0.2810,16.59
990,0.1809,13.3777,0.2817,15.61
