Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0806,16.8184,0.4669,0.81
10,0.0801,16.8467,0.4644,3.19
20,0.0724,17.2845,0.4759,4.72
30,0.0702,17.4168,0.4790,5.44
40,0.0672,17.6122,0.5078,6.22
50,0.0641,17.8168,0.5388,7.29
60,0.0640,17.8198,0.5430,8.17
70,0.0594,18.1480,0.5744,10.29
80,0.0578,18.2616,0.5938,11.26
90,0.0577,18.2682,0.5990,11.56
100,0.0565,18.3621,0.6171,12.79
110,0.0558,18.4170,0.6280,14.16
120,0.0553,18.4579,0.6393,15.62
130,0.0550,18.4806,0.6452,16.57
140,0.0537,18.5801,0.6478,17.61
150,0.0530,18.6379,0.6511,18.33
160,0.0526,18.6766,0.6560,19.02
170,0.0526,18.6766,0.6560,19.05
180,0.0526,18.6766,0.6562,19.08
190,0.0511,18.7972,0.6663,19.86
200,0.0506,18.8389,0.6691,20.71
210,0.0495,18.9364,0.6762,21.10
220,0.0488,19.0015,0.6789,22.63
230,0.0530,18.6392,0.6620,24.29
240,0.0435,19.4949,0.6761,25.36
250,0.0429,19.5588,0.6792,25.59
260,0.0373,20.1716,0.6979,26.11
270,0.0372,20.1737,0.6977,26.37
280,0.0359,20.3365,0.7013,26.80
290,0.0265,21.6505,0.7566,28.26
300,0.0243,22.0194,0.7740,29.34
310,0.0243,22.0194,0.7740,29.34
320,0.0240,22.0770,0.7759,29.73
330,0.0240,22.0770,0.7759,29.73
340,0.0240,22.0770,0.7759,29.73
350,0.0240,22.0770,0.7759,29.73
360,0.0238,22.1174,0.7765,29.79
370,0.0238,22.1174,0.7765,29.79
380,0.0229,22.2924,0.7823,30.21
390,0.0225,22.3576,0.7848,30.41
400,0.0224,22.3788,0.7857,30.44
410,0.0225,22.3590,0.7852,30.48
420,0.0222,22.4270,0.7885,30.93
430,0.0222,22.4270,0.7885,30.93
440,0.0218,22.4930,0.7907,31.13
450,0.0217,22.5100,0.7910,31.22
460,0.0218,22.5079,0.7921,31.78
470,0.0217,22.5198,0.7930,31.88
480,0.0212,22.6165,0.7978,33.05
490,0.0211,22.6359,0.7992,33.76
500,0.0203,22.8150,0.8039,34.71
510,0.0202,22.8325,0.8059,35.16
520,0.0186,23.1958,0.8145,35.96
530,0.0185,23.2040,0.8151,36.25
540,0.0183,23.2576,0.8194,37.32
550,0.0176,23.4399,0.8233,37.88
560,0.0177,23.3983,0.8244,38.76
570,0.0170,23.5903,0.8269,39.35
580,0.0160,23.8301,0.8330,40.49
590,0.0160,23.8424,0.8332,40.78
600,0.0160,23.8400,0.8340,41.08
610,0.0160,23.8334,0.8336,41.13
620,0.0159,23.8611,0.8354,41.49
630,0.0159,23.8611,0.8354,41.49
640,0.0159,23.8605,0.8356,42.21
650,0.0159,23.8605,0.8356,42.24
660,0.0159,23.8605,0.8356,42.24
670,0.0159,23.8605,0.8356,42.24
680,0.0159,23.8605,0.8356,42.24
690,0.0159,23.8605,0.8356,42.24
700,0.0153,24.0278,0.8387,42.65
710,0.0126,24.8653,0.8450,43.54
720,0.0124,24.9559,0.8487,43.98
730,0.0124,24.9545,0.8486,44.00
740,0.0124,24.9544,0.8490,44.19
750,0.0124,24.9544,0.8490,44.19
760,0.0122,25.0219,0.8504,44.38
770,0.0122,25.0219,0.8504,44.38
780,0.0122,25.0219,0.8504,44.38
790,0.0122,25.0219,0.8504,44.38
800,0.0122,25.0219,0.8504,44.38
810,0.0122,25.0219,0.8504,44.38
820,0.0122,25.0219,0.8504,44.38
830,0.0122,25.0219,0.8504,44.38
840,0.0122,25.0212,0.8504,44.58
850,0.0122,25.0212,0.8504,44.58
860,0.0122,25.0212,0.8504,44.58
870,0.0121,25.0447,0.8508,44.60
880,0.0121,25.0447,0.8508,44.60
890,0.0120,25.0779,0.8531,44.79
900,0.0121,25.0706,0.8527,45.06
910,0.0121,25.0706,0.8527,45.06
920,0.0121,25.0556,0.8521,45.38
930,0.0118,25.1650,0.8564,46.48
940,0.0118,25.1650,0.8564,46.48
950,0.0118,25.1827,0.8571,47.27
960,0.0117,25.1894,0.8576,47.60
970,0.0117,25.1902,0.8577,47.75
980,0.0117,25.1902,0.8577,47.75
990,0.0117,25.1902,0.8577,47.75
