Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1111,15.4605,0.4626,0.81
10,0.1083,15.5711,0.4941,2.75
20,0.1075,15.6024,0.5043,3.37
30,0.1084,15.5661,0.4968,4.46
40,0.1067,15.6358,0.5215,5.68
50,0.1062,15.6553,0.5239,5.95
60,0.1089,15.5469,0.5008,6.08
70,0.1062,15.6566,0.5247,6.73
80,0.1061,15.6588,0.5315,7.75
90,0.1061,15.6589,0.5316,7.80
100,0.1061,15.6589,0.5316,7.80
110,0.1061,15.6606,0.5317,7.65
120,0.1061,15.6604,0.5318,7.75
130,0.1062,15.6585,0.5321,7.66
140,0.1063,15.6509,0.5307,7.76
150,0.1063,15.6509,0.5304,7.73
160,0.1064,15.6504,0.5306,7.80
170,0.1064,15.6504,0.5306,7.80
180,0.1062,15.6578,0.5214,8.58
190,0.1043,15.7365,0.5403,9.70
200,0.1046,15.7222,0.5363,10.80
210,0.1046,15.7225,0.5384,11.24
220,0.1047,15.7180,0.5363,11.25
230,0.1048,15.7141,0.5349,11.18
240,0.1076,15.6012,0.5225,11.26
250,0.1054,15.6878,0.5296,11.39
260,0.1110,15.4653,0.5392,12.83
270,0.1015,15.8544,0.5507,14.96
280,0.0940,16.1857,0.5838,16.30
290,0.0891,16.4172,0.5850,16.73
300,0.0865,16.5457,0.5880,16.88
310,0.0862,16.5609,0.5917,17.15
320,0.0834,16.7046,0.6021,17.81
330,0.0820,16.7817,0.6042,18.59
340,0.0788,16.9506,0.6307,19.23
350,0.0842,16.6626,0.6341,19.53
360,0.0693,17.5109,0.6784,20.67
370,0.0718,17.3540,0.6597,19.59
380,0.0710,17.4070,0.6672,20.01
390,0.0583,18.2585,0.6851,21.07
400,0.0594,18.1771,0.6786,19.38
410,0.0543,18.5714,0.6736,19.38
420,0.0339,20.6207,0.6952,21.10
430,0.0364,20.3078,0.6842,20.08
440,0.0376,20.1609,0.6759,19.50
450,0.0411,19.7797,0.6582,18.38
460,0.0434,19.5381,0.6398,16.59
470,0.0466,19.2298,0.6176,15.49
480,0.0480,19.1048,0.6005,15.29
490,0.0482,19.0831,0.5991,15.45
500,0.3166,10.9468,0.2262,15.71
510,0.3043,11.1186,0.2416,15.24
520,0.2962,11.2362,0.2482,14.08
530,0.3053,11.1044,0.2438,11.87
540,0.3068,11.0840,0.2435,10.44
550,0.3005,11.1733,0.2450,9.53
560,0.2939,11.2709,0.2519,9.50
570,0.2865,11.3813,0.2490,8.45
580,0.2782,11.5087,0.2458,8.10
590,0.2763,11.5390,0.2476,8.60
600,0.2588,11.8222,0.2804,9.32
610,0.2653,11.7150,0.2920,10.47
620,0.2121,12.6869,0.3170,10.44
630,0.2087,12.7579,0.3290,11.57
640,0.2028,12.8815,0.3299,12.00
650,0.2026,12.8869,0.3335,12.46
660,0.2002,12.9373,0.3352,12.76
670,0.1922,13.1145,0.3380,13.63
680,0.2031,12.8751,0.3368,13.63
690,0.1769,13.4749,0.3400,13.60
700,0.1731,13.5682,0.3324,12.29
710,0.1738,13.5512,0.3278,11.97
720,0.1752,13.5176,0.3250,11.76
730,0.1853,13.2740,0.3205,11.08
740,0.1855,13.2676,0.3172,10.58
750,0.1904,13.1558,0.3164,10.48
760,0.1864,13.2487,0.3207,10.84
770,0.1952,13.0485,0.3152,11.16
780,0.1979,12.9887,0.3148,11.12
790,0.2151,12.6262,0.3250,11.45
800,0.2303,12.3297,0.3241,12.20
810,0.2259,12.4127,0.3394,14.07
820,0.2237,12.4546,0.3537,15.45
830,0.2238,12.4542,0.3544,15.47
840,0.2229,12.4710,0.3583,16.21
850,0.2209,12.5099,0.3675,17.03
860,0.2218,12.4928,0.3623,16.68
870,0.2218,12.4928,0.3623,16.68
880,0.2219,12.4908,0.3648,17.19
890,0.2219,12.4911,0.3654,17.32
900,0.2221,12.4865,0.3620,16.44
910,0.2220,12.4895,0.3591,16.38
920,0.2223,12.4821,0.3538,16.16
930,0.2271,12.3907,0.3379,16.73
940,0.2312,12.3130,0.3363,16.88
950,0.1690,13.6740,0.3524,17.33
960,0.1840,13.3050,0.3346,16.12
970,0.1909,13.1441,0.3396,15.78
980,0.1882,13.2070,0.3413,14.54
990,0.2269,12.3940,0.3310,13.60
