Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1876,7.0107,0.8161
1,2,0.1740,7.3430,0.7426
1,3,0.1791,7.2225,0.7679
1,4,0.1837,7.1030,0.8086
1,5,0.1722,7.3915,0.7278
1,6,0.1656,7.6200,0.8049
1,7,0.1632,7.6444,0.7637
1,8,0.1685,7.4937,0.7785
1,9,0.1596,7.7286,0.7610
1,10,0.1532,7.9229,0.8150
1,11,0.1509,7.9508,0.6608
1,12,0.1460,8.0685,0.7481
1,13,0.1307,8.5681,0.6498
1,14,0.1306,8.5928,0.6512
1,15,0.1243,8.8025,0.7369
1,16,0.1251,8.8089,0.5712
1,17,0.1214,9.0207,0.7462
1,18,0.1268,8.9040,0.7267
1,19,0.1041,9.7572,0.7143
1,20,0.0962,10.1115,0.6234
1,21,0.0905,10.3326,0.6640
1,22,0.0936,10.6496,0.6613
1,23,0.1009,10.2064,0.7755
1,24,0.0813,10.9445,0.7205
1,25,0.0801,11.1882,0.5922
2,1,0.0918,10.6954,0.7228
2,2,0.0837,11.0716,0.7498
2,3,0.1056,10.7856,0.6382
2,4,0.1169,9.9035,0.5707
2,5,0.0994,10.4986,0.6425
2,6,0.1090,10.2700,0.6691
2,7,0.0907,11.0878,0.6420
2,8,0.0849,10.8606,0.7323
2,9,0.0850,10.9353,0.5936
2,10,0.0813,11.1445,0.8134
2,11,0.1101,10.0743,0.6816
2,12,0.0795,11.3450,0.7358
2,13,0.0744,11.3840,0.6645
2,14,0.0853,10.9611,0.6661
2,15,0.0814,10.9154,0.5772
2,16,0.0809,10.9861,0.8206
2,17,0.0928,10.5529,0.6243
2,18,0.0815,10.9440,0.6054
2,19,0.0981,10.4324,0.7307
2,20,0.0683,11.8671,0.8200
2,21,0.0668,12.0559,0.7435
2,22,0.0853,11.1547,0.6799
2,23,0.0734,12.0630,0.7430
2,24,0.1090,10.2075,0.7110
2,25,0.1040,10.5226,0.6883
3,1,0.0655,12.0940,0.6780
3,2,0.0925,10.7941,0.6619
3,3,0.0935,10.8263,nan
3,4,0.0988,10.0368,0.6402
3,5,0.0855,10.8364,0.8348
3,6,0.0804,11.1199,0.6145
3,7,0.0790,10.9646,0.7059
3,8,0.0882,10.5022,0.7376
3,9,0.0792,11.1557,nan
3,10,0.0818,11.1037,0.7826
3,11,0.0661,11.8786,0.7930
3,12,0.1021,10.5125,0.6618
3,13,0.1048,10.4911,0.6688
3,14,0.0750,11.7466,0.7332
3,15,0.0964,10.7111,0.7255
3,16,0.0749,11.4227,0.7937
3,17,0.0862,11.0590,0.6688
3,18,0.0845,10.9568,0.7217
3,19,0.0815,11.2951,0.6797
3,20,0.0863,11.1181,0.6875
3,21,0.0848,10.9741,0.8528
3,22,0.0843,11.0561,0.7225
3,23,0.0758,11.6074,0.7383
3,24,0.0792,11.3969,0.8204
3,25,0.0861,10.7706,0.7830
4,1,0.0720,11.6508,0.7279
4,2,0.0777,11.4506,0.7936
4,3,0.0733,11.5823,0.6979
4,4,0.0926,10.8985,0.7459
4,5,0.0783,11.4066,0.7642
4,6,0.0759,11.4111,0.7692
4,7,0.0875,11.2925,0.7625
4,8,0.0858,11.0828,0.7917
4,9,0.0734,11.5006,0.8612
4,10,0.0755,11.3667,0.8027
4,11,0.0634,12.1282,0.8460
4,12,0.1081,10.0475,0.7430
4,13,0.0897,11.0458,0.7538
4,14,0.0709,12.0134,0.7142
4,15,0.0669,11.9185,nan
4,16,0.0984,10.1379,0.6473
4,17,0.0866,10.9352,0.8097
4,18,0.0714,11.5324,0.8842
4,19,0.0779,11.0638,0.6917
4,20,0.0857,10.8467,0.7147
4,21,0.0826,10.9070,0.8432
4,22,0.0998,10.4585,0.7214
4,23,0.0678,11.6771,0.8672
4,24,0.0664,11.7488,0.7798
4,25,0.0634,11.9738,0.8265
5,1,0.0661,12.1185,0.7745
5,2,0.1015,10.8154,0.7600
5,3,0.1101,10.1177,0.7615
5,4,0.0940,10.6607,0.7430
5,5,0.0978,10.4698,0.7281
5,6,0.0706,11.5877,0.8103
5,7,0.0685,11.6276,0.8015
5,8,0.0686,11.6156,0.7922
5,9,0.0905,10.4945,0.7562
5,10,0.0731,11.7767,0.7887
5,11,0.0791,11.5560,0.8496
5,12,0.0629,12.2973,0.7048
5,13,0.0811,11.2386,0.8408
5,14,0.0773,11.5086,0.7648
5,15,0.0746,11.5597,0.7366
5,16,0.0768,11.6437,0.8714
5,17,0.0598,12.4884,0.8198
5,18,0.0927,10.4641,0.6627
5,19,0.0926,10.8464,0.7619
5,20,0.0612,12.1515,0.6866
5,21,0.0748,11.4984,0.7666
5,22,0.0909,10.8584,0.8165
5,23,0.0792,11.2250,0.7347
5,24,0.0753,11.5216,0.7740
5,25,0.0767,11.4640,0.7578
6,1,0.0942,11.1077,0.7545
6,2,0.0718,11.5680,0.8077
6,3,0.0548,12.6559,0.9151
6,4,0.0752,11.5467,0.7515
6,5,0.0998,10.5354,0.7804
6,6,0.0748,11.2082,0.6986
6,7,0.0773,11.6947,0.7478
6,8,0.0869,10.8434,0.7524
6,9,0.0727,11.2368,0.7012
6,10,0.0900,10.6823,0.7401
6,11,0.0901,10.8431,0.8036
6,12,0.0644,11.8203,0.9078
6,13,0.0876,11.3107,0.7426
6,14,0.0833,11.1345,0.7574
6,15,0.0826,11.4364,0.6651
6,16,0.0770,11.7707,0.7453
6,17,0.0550,12.5043,0.8089
6,18,0.0694,11.8555,0.7541
6,19,0.0808,11.1821,0.7239
6,20,0.0818,11.1575,0.7034
6,21,0.0720,11.6200,0.7868
6,22,0.0834,11.0296,0.7390
6,23,0.0608,12.2124,0.8793
6,24,0.0713,11.7189,0.8069
6,25,0.0536,12.9118,0.7716
7,1,0.0788,11.7341,0.7615
7,2,0.0731,11.6870,0.8231
7,3,0.0720,11.6541,0.7989
7,4,0.0639,12.0978,0.8224
7,5,0.0653,11.9268,0.6771
7,6,0.0847,11.1816,0.7800
7,7,0.0593,12.1763,0.7634
7,8,0.0839,11.1442,0.7891
7,9,0.0757,11.7581,0.7937
7,10,0.0585,12.4570,0.8116
7,11,0.0875,11.4451,0.7748
7,12,0.0551,12.7972,0.8044
7,13,0.0540,12.8649,0.8495
7,14,0.0579,13.3491,0.8449
7,15,0.0695,12.2565,0.8356
7,16,0.0740,12.6788,nan
7,17,0.0588,12.8793,0.8733
7,18,0.0491,13.9842,0.8811
7,19,0.0706,12.2532,0.7651
7,20,0.0742,11.4145,0.8168
7,21,0.0577,12.6409,0.7746
7,22,0.0867,11.2660,0.7724
7,23,0.0598,12.4245,0.7137
7,24,0.0861,11.1850,0.7267
7,25,0.0724,11.4148,0.7149
8,1,0.0704,11.6202,0.7180
8,2,0.0599,12.4382,0.8563
8,3,0.0507,13.7998,0.8432
8,4,0.0838,12.3471,0.6771
8,5,0.0639,13.0761,0.7981
8,6,0.0701,12.3395,0.7407
8,7,0.0742,11.7112,0.7339
8,8,0.0470,13.4156,0.8329
8,9,0.0598,12.9996,0.7327
8,10,0.0890,10.6980,0.8140
8,11,0.0498,13.0259,0.8412
8,12,0.0462,13.4023,0.7834
8,13,0.0610,12.4968,0.8177
8,14,0.0660,12.5292,0.7547
8,15,0.0791,11.4702,0.7842
8,16,0.0589,13.0535,0.7811
8,17,0.0850,11.6580,0.7120
8,18,0.0563,12.5495,0.8155
8,19,0.0524,12.7374,0.8062
8,20,0.0665,11.9270,0.7264
8,21,0.0626,12.5631,0.8594
8,22,0.0775,12.2426,0.7541
8,23,0.0665,12.5348,0.7064
8,24,0.0626,12.3830,0.7505
8,25,0.0726,11.4935,0.7501
9,1,0.0660,11.7020,0.7661
9,2,0.0497,12.9746,0.8037
9,3,0.0618,12.9482,nan
9,4,0.0572,13.2213,0.7775
9,5,0.0464,15.2790,0.8628
9,6,0.0712,12.2661,0.8639
9,7,0.0596,13.9417,0.8396
9,8,0.0649,13.3944,0.7693
9,9,0.0631,12.9688,0.7662
9,10,0.0459,13.4771,0.8267
9,11,0.0549,12.7132,0.8164
9,12,0.0626,12.1954,0.8202
9,13,0.0446,13.4965,0.8260
9,14,0.0560,13.2837,0.8181
9,15,0.0695,13.1280,0.7345
9,16,0.0378,15.5012,0.8827
9,17,0.0575,14.1571,0.8355
9,18,0.0543,13.5590,0.8404
9,19,0.0725,13.1921,0.8058
