Epoch,Batch,MSE,PSNR,SSIM
1,1,0.8369,6.5801,0.5133
1,2,0.8263,6.5994,0.5751
1,3,0.7668,6.9058,0.6971
1,4,0.6911,7.3585,0.6132
1,5,0.5766,8.1386,0.3966
1,6,0.5132,8.6450,0.6917
1,7,0.4902,8.9854,0.6596
1,8,0.4037,9.7959,0.5031
1,9,0.4492,9.5427,0.5005
1,10,0.3632,10.5399,0.6651
1,11,0.3288,11.1065,0.5589
1,12,0.3575,10.9614,0.6473
1,13,0.4516,10.3557,0.6244
1,14,0.4746,10.6400,0.6758
1,15,0.2152,13.0839,0.6654
1,16,0.2244,13.2208,0.7539
1,17,0.2833,13.0139,0.8105
1,18,0.2071,14.0085,0.7874
1,19,0.3738,11.9343,0.7266
1,20,0.2445,13.1598,0.6972
1,21,0.2191,13.5653,0.7024
1,22,0.4796,10.7489,0.6599
1,23,0.3882,11.7191,0.7941
1,24,0.2025,14.5897,0.7548
1,25,0.2762,13.8260,0.7033
2,1,0.1234,15.6042,0.8955
2,2,0.3169,13.2414,0.7767
2,3,0.3753,12.7017,0.7395
2,4,0.2693,13.8947,0.7092
2,5,0.2975,13.2687,0.7108
2,6,0.1415,15.8260,0.8012
2,7,0.2812,12.4455,0.7619
2,8,0.3199,12.8417,0.7289
2,9,0.1561,16.2348,0.8556
2,10,0.3199,11.1075,0.7572
2,11,0.3602,12.1447,0.7848
2,12,0.5127,9.8877,0.7082
2,13,0.3359,12.1044,0.7961
2,14,0.3483,12.6604,0.8066
2,15,0.3756,12.1225,0.8033
2,16,0.3504,12.8866,0.6621
2,17,0.2190,13.5425,0.7164
2,18,0.2692,14.0158,0.7076
2,19,0.1304,16.1262,0.8708
2,20,0.2072,15.0507,0.7586
2,21,0.2725,13.8598,0.8228
2,22,0.2930,13.0732,0.6661
2,23,0.3526,10.3825,0.6976
2,24,0.3349,13.2759,0.7018
2,25,0.1093,17.3523,0.8959
3,1,0.1990,14.9589,0.8001
3,2,0.3042,13.7665,0.7828
3,3,0.1521,15.9605,0.8242
3,4,0.2282,14.3167,0.8013
3,5,0.0838,18.8311,0.8528
3,6,0.2925,14.1313,0.7886
3,7,0.2704,15.9322,0.8694
3,8,0.2244,13.9680,0.7585
3,9,0.1950,14.8048,0.7611
3,10,0.1738,16.9666,0.8137
3,11,0.1252,18.5787,0.8701
3,12,0.2398,14.5438,0.7166
3,13,0.2718,12.0969,0.6635
3,14,0.1307,16.6621,0.8722
3,15,0.1410,17.6263,0.8752
3,16,0.3429,15.1054,0.8078
3,17,0.1654,17.4706,0.8132
3,18,0.2855,13.3752,0.8016
3,19,0.1458,16.4137,0.8601
3,20,0.1563,17.6396,0.8344
3,21,0.2296,14.5049,0.7613
3,22,0.1350,17.3491,0.8024
3,23,0.1520,18.6059,0.9448
3,24,0.1339,16.6189,0.7800
3,25,0.0814,19.5668,0.8597
4,1,0.2159,16.1547,0.7990
4,2,0.0719,19.7069,0.9182
4,3,0.1585,18.3597,0.8074
4,4,0.0741,19.4322,0.8851
4,5,0.2223,15.5051,0.7959
4,6,0.1373,16.1408,0.8834
4,7,0.1031,18.5210,0.8976
4,8,0.1561,16.1983,0.7877
4,9,0.1500,17.2521,0.8694
4,10,0.2028,17.5505,0.9191
4,11,0.1434,18.3043,0.8152
4,12,0.2395,15.2452,0.7634
4,13,0.1722,16.5582,0.7205
4,14,0.1917,17.8906,0.8753
4,15,0.1595,16.7768,0.8449
4,16,0.1735,17.5539,0.8630
4,17,0.1051,18.3381,0.8782
4,18,0.1157,19.7111,0.8548
4,19,0.0913,18.8227,0.8551
4,20,0.1112,18.6451,0.7995
4,21,0.2165,16.1962,0.8251
4,22,0.1488,18.5090,0.8516
4,23,0.0743,21.4447,0.8819
4,24,0.2929,15.9391,0.7986
4,25,0.1167,18.6420,0.8550
5,1,0.0986,20.3622,0.8875
5,2,0.1251,17.5496,0.8144
5,3,0.1225,17.3560,0.8895
5,4,0.1891,15.4870,0.8077
5,5,0.2384,15.6915,0.8122
5,6,0.1839,16.5205,0.8588
5,7,0.2283,16.3486,0.8621
5,8,0.1073,17.3211,0.8723
5,9,0.1198,19.5944,0.8383
5,10,0.1120,19.3600,0.8483
5,11,0.1144,17.7017,0.8844
5,12,0.2885,14.2867,0.6442
5,13,0.3106,11.2110,0.6530
5,14,0.0908,19.1556,0.8789
5,15,0.2348,15.7280,0.7818
5,16,0.2311,16.3182,0.7532
5,17,0.1922,16.2862,0.7219
5,18,0.1039,18.0026,0.8350
5,19,0.1015,17.9126,0.8237
5,20,0.1552,18.0336,0.8660
5,21,0.1681,16.6970,0.8578
5,22,0.2057,15.5479,0.7836
5,23,0.1104,16.9529,0.8264
5,24,0.0750,19.5246,0.8872
5,25,0.0940,18.7554,0.8861
6,1,0.1412,17.8320,0.8716
6,2,0.1486,16.8733,nan
6,3,0.1515,16.9384,0.7712
6,4,0.1213,18.2644,0.7970
6,5,0.1280,18.1018,0.8601
6,6,0.1114,17.7775,0.8745
6,7,0.1795,17.8096,0.8498
6,8,0.1576,17.3769,0.8154
6,9,0.0903,19.5686,0.8944
6,10,0.1405,18.8860,0.8495
6,11,0.1120,18.3001,0.8536
6,12,0.1412,17.1646,0.8003
6,13,0.0712,19.8550,0.9180
6,14,0.3239,18.2270,0.8269
6,15,0.2944,16.2753,0.7148
6,16,0.0655,21.2379,0.8688
6,17,0.1153,18.6784,0.8473
6,18,0.1184,19.5785,0.8715
6,19,0.1433,17.7255,0.8641
6,20,0.1371,16.6405,0.8570
6,21,0.1175,18.7787,0.9191
6,22,0.1495,19.1298,0.8337
6,23,0.0719,19.9634,0.8990
6,24,0.0857,20.2371,0.9144
6,25,0.0941,20.1450,0.9206
7,1,0.1751,17.1836,0.8916
7,2,0.1699,18.3854,0.8257
7,3,0.0858,19.8335,0.8465
7,4,0.1496,17.7100,0.8716
7,5,0.1271,19.7018,0.9499
7,6,0.1219,21.5067,0.9101
7,7,0.0904,21.6395,nan
7,8,0.0727,21.1688,0.9144
7,9,0.1461,19.9271,0.8225
7,10,0.0690,21.0169,0.8581
7,11,0.1502,18.5865,0.9659
7,12,0.1864,16.6499,0.7788
7,13,0.1064,19.3501,0.8581
7,14,0.0537,21.3116,0.8635
7,15,0.0617,22.3191,0.8800
7,16,0.0892,20.7890,0.9261
7,17,0.0413,23.3591,0.9585
7,18,0.1153,19.0614,0.8884
7,19,0.0642,20.8114,0.8456
7,20,0.0285,23.1144,0.9431
7,21,0.1757,16.7992,0.8133
7,22,0.1107,19.9693,0.8775
7,23,0.0813,20.5120,0.9042
7,24,0.0790,22.7825,0.9400
7,25,0.1660,21.3369,0.8884
8,1,0.0860,22.0808,0.9295
