Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1147,15.3221,0.4448,0.81
10,0.1137,15.3620,0.4553,2.21
20,0.1129,15.3893,0.4600,3.03
30,0.1154,15.2952,0.4438,3.77
40,0.1124,15.4085,0.4753,5.25
50,0.1082,15.5755,0.4785,6.37
60,0.0895,16.4014,0.4970,8.13
70,0.0759,17.1181,0.5161,9.30
80,0.0756,17.1347,0.5235,10.05
90,0.0738,17.2362,0.5238,10.63
100,0.0738,17.2391,0.5240,10.86
110,0.0736,17.2513,0.5264,11.25
120,0.0761,17.1063,0.5287,11.68
130,0.0853,16.6064,0.5236,12.32
140,0.0859,16.5759,0.5254,12.71
150,0.0850,16.6220,0.5303,12.98
160,0.0850,16.6247,0.5305,13.04
170,0.0789,16.9476,0.5356,13.34
180,0.0727,17.3000,0.5423,13.70
190,0.0710,17.4030,0.5444,13.76
200,0.0710,17.4035,0.5443,13.71
210,0.0710,17.4069,0.5453,13.82
220,0.0710,17.4045,0.5444,14.02
230,0.0713,17.3880,0.5435,13.04
240,0.0724,17.3178,0.5286,12.03
250,0.0739,17.2293,0.5202,10.49
260,0.0741,17.2167,0.5174,10.56
270,0.0739,17.2303,0.5200,10.91
280,0.0737,17.2444,0.5201,11.99
290,0.0735,17.2532,0.5295,12.76
300,0.0734,17.2608,0.5317,12.85
310,0.0736,17.2475,0.5240,12.22
320,0.0754,17.1412,0.5026,10.65
330,0.0751,17.1615,0.4988,9.95
340,0.0739,17.2289,0.5064,10.13
350,0.0740,17.2234,0.5041,10.29
360,0.0760,17.1107,0.4933,10.10
370,0.0744,17.2018,0.5071,10.16
380,0.0756,17.1301,0.5057,10.22
390,0.0855,16.5999,0.4912,9.60
400,0.0879,16.4782,0.4887,9.32
410,0.0872,16.5150,0.4883,9.12
420,0.0982,15.9972,0.4821,8.86
430,0.0982,15.9977,0.4839,9.21
440,0.1016,15.8473,0.4670,9.83
450,0.0936,16.2034,0.5174,11.34
460,0.0902,16.3669,0.5327,12.02
470,0.0973,16.0354,0.5229,12.33
480,0.1077,15.5968,0.5189,12.10
490,0.1077,15.5975,0.5197,13.03
500,0.3450,10.5744,0.2280,13.23
510,0.3448,10.5760,0.2330,13.60
520,0.3446,10.5786,0.2386,13.75
530,0.3459,10.5629,0.2413,13.91
540,0.3429,10.6005,0.2476,13.58
550,0.3429,10.6008,0.2472,13.00
560,0.3429,10.6006,0.2470,12.99
570,0.3420,10.6125,0.2504,13.09
580,0.3423,10.6076,0.2525,13.60
590,0.3397,10.6415,0.2550,13.90
600,0.3387,10.6546,0.2610,13.73
610,0.3385,10.6562,0.2606,13.62
620,0.3380,10.6624,0.2607,13.43
630,0.3393,10.6463,0.2587,12.44
640,0.3439,10.5883,0.2583,11.83
650,0.3369,10.6777,0.2651,10.85
660,0.3355,10.6955,0.2721,11.31
670,0.3285,10.7871,0.2788,11.65
680,0.3177,10.9316,0.2928,12.95
690,0.3179,10.9289,0.2943,13.27
700,0.3076,11.0722,0.3025,14.07
710,0.2999,11.1831,0.3087,14.52
720,0.2810,11.4649,0.3354,16.36
730,0.2805,11.4731,0.3406,17.02
740,0.2710,11.6229,0.3504,17.78
750,0.2724,11.5993,0.3511,18.02
760,0.2806,11.4707,0.3481,17.98
770,0.2645,11.7273,0.3524,17.07
780,0.2588,11.8219,0.3589,17.90
790,0.2519,11.9393,0.3647,18.23
800,0.2496,11.9801,0.3676,18.05
810,0.2519,11.9395,0.3671,18.07
820,0.2532,11.9184,0.3623,17.15
830,0.2422,12.1102,0.3536,16.32
840,0.2153,12.6225,0.3417,15.72
850,0.2057,12.8200,0.3495,15.96
860,0.1958,13.0333,0.3447,15.62
870,0.1978,12.9889,0.3518,15.66
880,0.1928,13.1015,0.3502,16.04
890,0.1912,13.1375,0.3440,15.60
900,0.2016,12.9065,0.3429,16.29
910,0.2178,12.5717,0.3126,14.61
920,0.2067,12.7998,0.3140,14.86
930,0.2044,12.8465,0.3065,14.24
940,0.1908,13.1460,0.3354,14.53
950,0.1900,13.1652,0.3336,13.99
960,0.1881,13.2084,0.3596,16.10
970,0.1895,13.1752,0.3611,16.36
980,0.1947,13.0587,0.3540,16.34
990,0.1956,13.0375,0.3489,15.72
