Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1215,15.0727,0.4289,0.46
10,0.1142,15.3399,0.4574,2.37
20,0.1132,15.3807,0.4728,3.34
30,0.1126,15.4042,0.4781,4.12
40,0.1120,15.4253,0.4846,5.33
50,0.1115,15.4452,0.4877,5.92
60,0.1115,15.4466,0.4883,6.07
70,0.1115,15.4466,0.4884,6.07
80,0.1129,15.3894,0.4847,8.03
90,0.1100,15.5026,0.5037,9.16
100,0.1138,15.3554,0.4996,10.68
110,0.1092,15.5343,0.5012,11.36
120,0.1098,15.5131,0.4973,11.53
130,0.1096,15.5180,0.4994,10.79
140,0.1096,15.5180,0.4994,10.79
150,0.1096,15.5179,0.4993,10.78
160,0.1097,15.5162,0.4977,10.65
170,0.1101,15.5019,0.4923,9.95
180,0.1098,15.5114,0.4989,10.01
190,0.1098,15.5137,0.5015,10.27
200,0.1089,15.5460,0.5014,10.07
210,0.1090,15.5425,0.5149,10.62
220,0.1085,15.5638,0.5150,10.46
230,0.1084,15.5684,0.5160,10.22
240,0.1085,15.5645,0.5130,10.06
250,0.1080,15.5839,0.5041,10.37
260,0.1203,15.1167,0.4918,10.98
270,0.1211,15.0881,0.4823,10.23
280,0.1207,15.0998,0.4863,10.11
290,0.1207,15.1011,0.4872,10.06
300,0.1183,15.1878,0.4937,10.69
310,0.1135,15.3667,0.5087,11.29
320,0.1089,15.5492,0.5222,11.50
330,0.1055,15.6833,0.5355,11.75
340,0.1056,15.6796,0.5344,11.57
350,0.1025,15.8092,0.5353,11.41
360,0.0980,16.0045,0.5601,12.88
370,0.0964,16.0785,0.5716,14.32
380,0.0936,16.2054,0.5922,15.67
390,0.0933,16.2177,0.5920,16.10
400,0.0935,16.2117,0.5928,16.44
410,0.0941,16.1804,0.5859,15.94
420,0.0948,16.1514,0.5813,16.07
430,0.0955,16.1159,0.5725,15.06
440,0.0972,16.0410,0.5585,14.48
450,0.0983,15.9934,0.5511,13.59
460,0.0995,15.9389,0.5413,13.21
470,0.0996,15.9371,0.5413,12.93
480,0.0996,15.9366,0.5418,12.76
490,0.0998,15.9284,0.5423,12.85
500,0.3428,10.6021,0.2160,13.13
510,0.3373,10.6723,0.2298,13.18
520,0.3287,10.7844,0.2392,12.88
530,0.3282,10.7906,0.2405,12.46
540,0.3283,10.7899,0.2372,11.67
550,0.3284,10.7878,0.2358,10.67
560,0.3171,10.9402,0.2430,9.48
570,0.2943,11.2642,0.2469,8.82
580,0.2927,11.2881,0.2522,9.21
590,0.2648,11.7234,0.2755,10.23
600,0.2590,11.8191,0.2777,10.12
610,0.2564,11.8626,0.2827,11.04
620,0.2563,11.8643,0.2855,11.34
630,0.2563,11.8643,0.2855,11.33
640,0.2557,11.8757,0.2843,11.66
650,0.2552,11.8837,0.2876,12.24
660,0.2530,11.9210,0.2859,12.24
670,0.2510,11.9554,0.2817,11.24
680,0.2521,11.9364,0.2771,10.17
690,0.2515,11.9468,0.2855,10.89
700,0.2501,11.9718,0.2951,11.81
710,0.2494,11.9830,0.3011,12.36
720,0.2490,11.9909,0.3021,12.62
730,0.2488,11.9935,0.3034,12.71
740,0.2459,12.0440,0.3119,13.43
750,0.2461,12.0417,0.3132,13.79
760,0.2462,12.0390,0.3125,13.72
770,0.2482,12.0038,0.3093,13.44
780,0.2485,11.9981,0.3096,13.64
790,0.2484,12.0006,0.3069,13.34
800,0.2679,11.6718,0.2980,12.84
810,0.2838,11.4218,0.2758,10.86
820,0.2870,11.3733,0.2654,9.88
830,0.2914,11.3071,0.2605,9.61
840,0.3004,11.1752,0.2630,9.73
850,0.3243,10.8431,0.2823,11.30
860,0.2646,11.7270,0.2995,13.35
870,0.2137,12.6543,0.3077,14.00
880,0.2235,12.4602,0.3129,15.08
890,0.2063,12.8067,0.3278,15.58
900,0.2074,12.7840,0.3245,15.13
910,0.2085,12.7604,0.3236,14.95
920,0.2109,12.7108,0.3236,14.71
930,0.2039,12.8587,0.3261,14.77
940,0.1969,13.0104,0.3315,14.71
950,0.1974,12.9978,0.3269,14.43
960,0.1990,12.9635,0.3225,13.99
970,0.1990,12.9633,0.3205,13.72
980,0.1977,12.9910,0.3271,13.88
990,0.1969,13.0102,0.3328,13.77
