Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1140,15.3504,0.4396,0.55
10,0.1107,15.4748,0.4626,2.20
20,0.1105,15.4828,0.4672,2.58
30,0.1105,15.4834,0.4675,2.85
40,0.1106,15.4822,0.4664,2.86
50,0.1105,15.4845,0.4671,3.51
60,0.1090,15.5441,0.4794,4.17
70,0.1090,15.5429,0.4788,4.66
80,0.1087,15.5547,0.4793,5.10
90,0.1083,15.5699,0.4823,6.01
100,0.1081,15.5804,0.4836,6.24
110,0.1073,15.6110,0.4931,6.52
120,0.1073,15.6134,0.4953,6.66
130,0.1072,15.6150,0.4975,6.74
140,0.1073,15.6106,0.4934,6.83
150,0.1063,15.6544,0.5034,6.92
160,0.1068,15.6324,0.5010,6.82
170,0.1074,15.6080,0.4924,6.77
180,0.1068,15.6325,0.5012,7.03
190,0.1068,15.6337,0.5037,7.35
200,0.1068,15.6339,0.5027,7.56
210,0.1068,15.6306,0.5011,7.53
220,0.1068,15.6305,0.5012,7.46
230,0.1069,15.6295,0.5008,7.39
240,0.1066,15.6408,0.5019,7.73
250,0.1049,15.7084,0.5132,8.42
260,0.1060,15.6655,0.5051,7.27
270,0.1038,15.7548,0.5168,8.30
280,0.1021,15.8267,0.5353,9.47
290,0.1010,15.8742,0.5470,9.96
300,0.1010,15.8746,0.5475,9.87
310,0.1011,15.8684,0.5449,9.56
320,0.1031,15.7836,0.5317,10.04
330,0.1012,15.8669,0.5584,10.33
340,0.1011,15.8693,0.5600,11.22
350,0.1011,15.8693,0.5600,11.22
360,0.1011,15.8685,0.5594,11.10
370,0.1013,15.8600,0.5566,10.69
380,0.1021,15.8260,0.5549,11.34
390,0.1036,15.7633,0.5489,11.67
400,0.1023,15.8190,0.5575,12.55
410,0.1023,15.8191,0.5618,13.12
420,0.1026,15.8043,0.5568,12.73
430,0.1038,15.7579,0.5516,12.79
440,0.1050,15.7078,0.5553,12.87
450,0.1052,15.6961,0.5576,13.24
460,0.1056,15.6823,0.5511,12.24
470,0.0907,16.3410,0.5470,12.85
480,0.0785,16.9713,0.5592,14.04
490,0.0872,16.5106,0.5923,15.45
500,0.3087,11.0575,0.2343,16.42
510,0.2987,11.2003,0.2453,16.41
520,0.2683,11.6662,0.2802,17.94
530,0.2426,12.1035,0.3034,20.05
540,0.2272,12.3890,0.3217,20.81
550,0.2271,12.3902,0.3214,20.53
560,0.2268,12.3952,0.3209,20.22
570,0.2247,12.4355,0.3242,18.75
580,0.2260,12.4113,0.3152,17.78
590,0.2241,12.4472,0.3181,17.02
600,0.1998,12.9463,0.3326,16.92
610,0.1615,13.8693,0.3492,18.27
620,0.1618,13.8628,0.3491,18.37
630,0.1658,13.7562,0.3304,17.29
640,0.1528,14.1097,0.3362,17.36
650,0.1511,14.1590,0.3365,16.75
660,0.1516,14.1464,0.3400,16.15
670,0.1448,14.3436,0.3426,16.13
680,0.1408,14.4647,0.3520,16.51
690,0.1408,14.4647,0.3487,16.18
700,0.1445,14.3532,0.3314,14.77
710,0.1556,14.0326,0.3196,14.11
720,0.1581,13.9628,0.3127,13.73
730,0.1789,13.4253,0.2950,12.55
740,0.1759,13.4989,0.2938,12.22
750,0.1786,13.4328,0.2927,11.64
760,0.1763,13.4895,0.2922,11.53
770,0.1513,14.1550,0.3068,12.12
780,0.1528,14.1110,0.3319,12.61
790,0.1669,13.7271,0.3146,11.41
800,0.1689,13.6767,0.3218,11.93
810,0.1709,13.6257,0.3221,12.07
820,0.1710,13.6215,0.3204,11.92
830,0.1747,13.5292,0.3149,11.48
840,0.1727,13.5795,0.3199,12.30
850,0.1727,13.5795,0.3198,12.35
860,0.1732,13.5669,0.3194,12.37
870,0.1716,13.6075,0.3178,12.01
880,0.1788,13.4274,0.3181,12.06
890,0.1802,13.3935,0.3108,11.20
900,0.1856,13.2675,0.3120,11.21
910,0.1924,13.1097,0.3083,10.76
920,0.1917,13.1252,0.3107,10.82
930,0.1897,13.1711,0.3262,11.53
940,0.1878,13.2143,0.3380,12.21
950,0.1924,13.1102,0.3373,12.25
960,0.1964,13.0197,0.3307,12.08
970,0.1989,12.9666,0.3300,11.88
980,0.1989,12.9666,0.3300,11.88
990,0.1987,12.9699,0.3301,11.87
