Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1166,15.2509,0.4464,0.72
10,0.1078,15.5898,0.4867,2.55
20,0.1062,15.6581,0.5050,4.16
30,0.1050,15.7055,0.5107,5.13
40,0.1046,15.7230,0.5134,5.39
50,0.1045,15.7271,0.5201,6.54
60,0.1044,15.7295,0.5205,6.80
70,0.1044,15.7292,0.5205,6.88
80,0.1044,15.7296,0.5209,7.12
90,0.1044,15.7296,0.5209,7.12
100,0.1076,15.5977,0.5112,8.54
110,0.1042,15.7402,0.5395,10.17
120,0.1032,15.7803,0.5507,11.27
130,0.1049,15.7090,0.5497,12.12
140,0.1046,15.7206,0.5548,12.85
150,0.1046,15.7206,0.5570,13.44
160,0.1049,15.7091,0.5612,13.93
170,0.1049,15.7091,0.5612,13.93
180,0.1049,15.7085,0.5607,13.92
190,0.1052,15.6995,0.5611,14.00
200,0.1052,15.6970,0.5596,13.98
210,0.1051,15.7017,0.5611,13.90
220,0.1047,15.7196,0.5605,14.52
230,0.1037,15.7591,0.5657,14.15
240,0.0957,16.1083,0.5600,14.70
250,0.1051,15.7007,0.5546,15.01
260,0.1055,15.6871,0.5517,14.06
270,0.1002,15.9080,0.5529,13.96
280,0.0861,16.5696,0.5578,15.40
290,0.0862,16.5612,0.5666,15.30
300,0.0879,16.4778,0.5542,14.76
310,0.0869,16.5284,0.5641,14.47
320,0.0918,16.2880,0.5350,12.27
330,0.0936,16.2058,0.5217,11.37
340,0.0753,17.1475,0.5570,12.10
350,0.0743,17.2103,0.5627,12.25
360,0.0741,17.2186,0.5653,12.51
370,0.0670,17.6600,0.5692,12.63
380,0.0615,18.0264,0.5869,13.12
390,0.0611,18.0581,0.5860,13.95
400,0.0556,18.4692,0.6192,15.63
410,0.0548,18.5316,0.6356,17.28
420,0.0540,18.5910,0.6416,17.71
430,0.0544,18.5652,0.6360,17.04
440,0.0615,18.0277,0.6125,16.39
450,0.0572,18.3473,0.6133,16.86
460,0.0524,18.7246,0.6381,17.89
470,0.0497,18.9556,0.6550,19.09
480,0.0491,19.0068,0.6516,18.78
490,0.0567,18.3808,0.6246,18.35
500,0.3072,11.0775,0.2471,18.85
510,0.2963,11.2346,0.2567,18.66
520,0.2878,11.3616,0.2656,18.83
530,0.2640,11.7369,0.2790,18.81
540,0.2613,11.7808,0.2829,18.46
550,0.2528,11.9238,0.2918,18.51
560,0.2448,12.0634,0.2942,17.60
570,0.2370,12.2056,0.3006,17.34
580,0.2355,12.2320,0.3059,17.58
590,0.2348,12.2459,0.3143,17.89
600,0.2293,12.3484,0.3144,17.59
610,0.2438,12.0825,0.3104,16.88
620,0.2421,12.1128,0.3066,16.02
630,0.2389,12.1701,0.3135,17.38
640,0.2387,12.1737,0.3177,17.37
650,0.2387,12.1738,0.3178,17.36
660,0.2305,12.3255,0.3184,16.38
670,0.2296,12.3432,0.3161,15.90
680,0.2306,12.3229,0.3146,15.78
690,0.2357,12.2278,0.3090,14.72
700,0.2329,12.2810,0.3149,14.32
710,0.2298,12.3388,0.3170,15.52
720,0.2322,12.2929,0.3227,16.18
730,0.2158,12.6117,0.3471,17.57
740,0.2120,12.6879,0.3668,18.90
750,0.2126,12.6757,0.3664,19.42
760,0.2110,12.7088,0.3678,18.17
770,0.2128,12.6733,0.3600,17.74
780,0.2117,12.6955,0.3676,18.33
790,0.2129,12.6697,0.3688,18.44
800,0.2219,12.4913,0.3691,18.36
810,0.2216,12.4960,0.3691,17.83
820,0.2226,12.4767,0.3628,16.94
830,0.2174,12.5804,0.3767,18.07
840,0.2120,12.6898,0.3930,19.41
850,0.2094,12.7428,0.3956,19.58
860,0.2106,12.7174,0.3900,19.04
870,0.2065,12.8022,0.4006,20.15
880,0.2040,12.8561,0.4059,20.01
890,0.2064,12.8049,0.4038,19.83
900,0.2159,12.6104,0.3830,18.28
910,0.2330,12.2780,0.3396,17.17
920,0.2464,12.0353,0.3357,15.78
930,0.2541,11.9017,0.3348,15.67
940,0.2679,11.6719,0.3261,14.77
950,0.2668,11.6902,0.3274,14.88
960,0.2669,11.6885,0.3250,14.64
970,0.2710,11.6227,0.3238,14.10
980,0.2590,11.8193,0.3208,14.58
990,0.2634,11.7464,0.3155,14.37
