Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1832,13.3226,0.2960,0.81
10,0.1819,13.3532,0.3028,2.41
20,0.1805,13.3880,0.3170,3.32
30,0.1796,13.4102,0.3260,4.00
40,0.1775,13.4594,0.3378,5.86
50,0.1760,13.4981,0.3424,6.71
60,0.1744,13.5373,0.3489,7.68
70,0.1743,13.5390,0.3498,7.75
80,0.1739,13.5485,0.3535,8.24
90,0.1739,13.5485,0.3535,8.24
100,0.1739,13.5485,0.3535,8.24
110,0.1739,13.5504,0.3542,8.33
120,0.1731,13.5684,0.3610,8.89
130,0.1721,13.5934,0.3645,9.34
140,0.1661,13.7483,0.3802,10.71
150,0.1584,13.9550,0.3935,11.85
160,0.1467,14.2866,0.4083,13.22
170,0.1371,14.5834,0.4333,15.10
180,0.1257,14.9598,0.4487,16.02
190,0.1232,15.0467,0.4577,16.70
200,0.1206,15.1384,0.4751,17.61
210,0.1203,15.1494,0.4803,18.39
220,0.1202,15.1546,0.4828,18.85
230,0.1201,15.1561,0.4834,19.30
240,0.1201,15.1561,0.4834,19.30
250,0.1201,15.1561,0.4834,19.30
260,0.1197,15.1708,0.4882,20.18
270,0.1197,15.1708,0.4883,20.26
280,0.1197,15.1708,0.4883,20.26
290,0.1197,15.1708,0.4883,20.26
300,0.1197,15.1708,0.4883,20.26
310,0.1197,15.1711,0.4884,20.29
320,0.1163,15.2979,0.4959,21.00
330,0.1143,15.3709,0.5004,21.12
340,0.1102,15.5314,0.5081,21.90
350,0.1075,15.6370,0.5149,22.44
360,0.1084,15.6039,0.5213,23.49
370,0.1084,15.6039,0.5213,23.49
380,0.1110,15.4988,0.5222,23.65
390,0.1110,15.4988,0.5222,23.65
400,0.1110,15.4988,0.5222,23.65
410,0.1110,15.4988,0.5222,23.65
420,0.1021,15.8632,0.5383,24.86
430,0.0976,16.0558,0.5463,25.93
440,0.0934,16.2468,0.5581,27.04
450,0.0930,16.2685,0.5618,27.46
460,0.0929,16.2712,0.5619,27.49
470,0.0929,16.2738,0.5634,27.98
480,0.0927,16.2808,0.5661,28.86
490,0.0922,16.3037,0.5722,29.61
500,0.0922,16.3046,0.5732,29.93
510,0.0913,16.3474,0.5814,31.11
520,0.0900,16.4111,0.6018,33.42
530,0.0906,16.3792,0.5990,34.04
540,0.0902,16.4006,0.6030,34.46
550,0.0901,16.4041,0.6057,35.03
560,0.0900,16.4110,0.6077,35.29
570,0.0900,16.4110,0.6077,35.29
580,0.0900,16.4119,0.6079,35.32
590,0.0900,16.4119,0.6079,35.32
600,0.0900,16.4119,0.6079,35.32
610,0.0900,16.4119,0.6079,35.32
620,0.0888,16.4672,0.6110,35.68
630,0.0880,16.5072,0.6149,36.13
640,0.0870,16.5558,0.6178,36.52
650,0.0837,16.7241,0.6247,36.98
660,0.0810,16.8699,0.6310,37.54
670,0.0803,16.9051,0.6339,37.85
680,0.0797,16.9397,0.6345,37.88
690,0.0797,16.9397,0.6345,37.88
700,0.0749,17.2048,0.6392,38.27
710,0.0749,17.2048,0.6392,38.27
720,0.0749,17.2048,0.6392,38.27
730,0.0749,17.2048,0.6392,38.27
740,0.0749,17.2048,0.6392,38.27
750,0.0749,17.2048,0.6392,38.27
760,0.0749,17.2048,0.6392,38.27
770,0.0749,17.2048,0.6392,38.27
780,0.0749,17.2048,0.6392,38.27
790,0.0749,17.2048,0.6392,38.27
800,0.0749,17.2048,0.6392,38.27
810,0.0749,17.2048,0.6392,38.27
820,0.0749,17.2077,0.6395,38.29
830,0.0747,17.2168,0.6405,38.41
840,0.0746,17.2247,0.6418,38.74
850,0.0746,17.2247,0.6418,38.74
860,0.0746,17.2247,0.6418,38.74
870,0.0746,17.2247,0.6418,38.74
880,0.0746,17.2247,0.6418,38.74
890,0.0746,17.2247,0.6418,38.74
900,0.0746,17.2247,0.6418,38.74
910,0.0746,17.2247,0.6418,38.74
920,0.0746,17.2247,0.6418,38.74
930,0.0746,17.2247,0.6418,38.74
940,0.0746,17.2247,0.6418,38.74
950,0.0746,17.2247,0.6418,38.74
960,0.0746,17.2247,0.6418,38.74
970,0.0746,17.2247,0.6418,38.74
980,0.0746,17.2247,0.6418,38.74
990,0.0746,17.2247,0.6418,38.74
