Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1148,15.3197,0.4388,0.81
10,0.1093,15.5335,0.4767,2.23
20,0.1090,15.5452,0.4824,2.77
30,0.1077,15.5953,0.5058,4.44
40,0.1076,15.5979,0.5203,6.33
50,0.1075,15.6030,0.5221,6.53
60,0.1083,15.5721,0.5117,7.16
70,0.1051,15.7000,0.5430,8.85
80,0.1051,15.6999,0.5437,9.43
90,0.1066,15.6416,0.5364,10.75
100,0.1034,15.7747,0.5601,11.21
110,0.1031,15.7848,0.5619,11.50
120,0.1026,15.8075,0.5656,11.67
130,0.1026,15.8046,0.5633,11.71
140,0.1018,15.8423,0.5735,13.00
150,0.1018,15.8423,0.5735,13.00
160,0.1018,15.8412,0.5733,13.19
170,0.1018,15.8386,0.5728,13.27
180,0.1019,15.8380,0.5731,13.41
190,0.1018,15.8419,0.5740,12.92
200,0.1024,15.8150,0.5652,12.80
210,0.1024,15.8128,0.5647,12.79
220,0.1031,15.7867,0.5619,12.27
230,0.1034,15.7716,0.5587,12.31
240,0.1037,15.7597,0.5550,11.79
250,0.1036,15.7627,0.5529,11.43
260,0.1047,15.7180,0.5441,10.27
270,0.1047,15.7196,0.5456,10.50
280,0.1048,15.7158,0.5445,10.50
290,0.1048,15.7139,0.5431,10.45
300,0.1048,15.7144,0.5435,10.45
310,0.1047,15.7165,0.5436,10.66
320,0.1031,15.7837,0.5535,11.31
330,0.1031,15.7855,0.5550,11.10
340,0.1036,15.7629,0.5525,10.39
350,0.1036,15.7650,0.5533,10.42
360,0.1045,15.7280,0.5468,11.22
370,0.1046,15.7228,0.5481,10.98
380,0.1053,15.6925,0.5461,10.87
390,0.1036,15.7634,0.5625,12.73
400,0.1029,15.7942,0.5615,13.50
410,0.1025,15.8119,0.5704,14.51
420,0.1040,15.7473,0.5672,14.93
430,0.0979,16.0103,0.5691,15.32
440,0.0940,16.1888,0.5708,15.58
450,0.0938,16.1970,0.5719,15.51
460,0.0921,16.2771,0.5869,16.07
470,0.0921,16.2752,0.5905,16.07
480,0.0922,16.2721,0.5888,15.84
490,0.0952,16.1312,0.5687,14.30
500,0.3354,10.6961,0.2325,14.20
510,0.3321,10.7398,0.2403,15.17
520,0.3340,10.7154,0.2400,15.22
530,0.3314,10.7489,0.2456,15.94
540,0.3327,10.7314,0.2429,16.23
550,0.3357,10.6925,0.2401,15.74
560,0.3310,10.7535,0.2553,15.95
570,0.3311,10.7525,0.2549,15.49
580,0.3326,10.7329,0.2509,14.20
590,0.3326,10.7324,0.2500,12.94
600,0.3316,10.7467,0.2450,12.57
610,0.3311,10.7524,0.2464,12.15
620,0.3305,10.7608,0.2502,12.61
630,0.3284,10.7878,0.2570,12.71
640,0.3349,10.7032,0.2613,12.42
650,0.3358,10.6912,0.2590,11.29
660,0.3335,10.7213,0.2597,10.82
670,0.3335,10.7215,0.2581,10.56
680,0.3324,10.7357,0.2574,10.34
690,0.3314,10.7486,0.2600,9.50
700,0.3158,10.9578,0.2566,8.94
710,0.3347,10.7055,0.2458,7.88
720,0.3365,10.6826,0.2334,6.53
730,0.3372,10.6737,0.2282,6.37
740,0.3413,10.6212,0.2278,6.03
750,0.3414,10.6194,0.2273,5.96
760,0.3425,10.6059,0.2245,5.98
770,0.3415,10.6187,0.2245,6.28
780,0.3405,10.6307,0.2288,6.56
790,0.3584,10.4082,0.2319,7.05
800,0.3136,10.9885,0.2621,8.85
810,0.2949,11.2562,0.2687,9.68
820,0.2949,11.2560,0.2711,10.18
830,0.2970,11.2248,0.2663,10.12
840,0.2968,11.2280,0.2702,11.05
850,0.2963,11.2342,0.2757,11.81
860,0.2943,11.2648,0.2935,13.70
870,0.2907,11.3170,0.3093,15.46
880,0.2931,11.2824,0.3055,16.27
890,0.2922,11.2952,0.3074,16.49
900,0.2949,11.2555,0.3044,16.30
910,0.2945,11.2618,0.3047,16.34
920,0.2888,11.3469,0.3048,15.82
930,0.2904,11.3222,0.3039,15.39
940,0.2714,11.6163,0.3152,16.03
950,0.2456,12.0491,0.3250,16.62
960,0.2370,12.2044,0.3294,16.22
970,0.2330,12.2789,0.3308,16.29
980,0.2311,12.3138,0.3346,16.45
990,0.2308,12.3204,0.3374,17.32
