Epoch,Batch,MSE,PSNR,SSIM
1,1,0.4495,9.5220,0.5427
1,2,0.4039,9.8061,0.6327
1,3,0.4354,9.7106,0.6612
1,4,0.3544,10.8606,0.7101
1,5,0.2365,12.6428,0.8624
1,6,0.3615,11.5870,0.7308
1,7,0.2483,13.7027,0.8516
1,8,0.3336,12.2944,0.7556
1,9,0.3099,12.0974,0.7834
1,10,0.2883,11.8520,0.7970
1,11,0.3152,11.3839,nan
1,12,0.3372,11.3821,0.6077
1,13,0.2808,12.2290,0.7068
1,14,0.1857,14.4548,0.7499
1,15,0.2911,11.9239,0.7100
1,16,0.3110,12.7474,0.7063
1,17,0.1977,13.8821,0.7874
1,18,0.1701,14.0160,0.7253
1,19,0.3397,12.0252,0.6299
1,20,0.2928,12.1321,0.7874
1,21,0.1738,13.8147,0.8230
1,22,0.1919,13.3128,0.6900
1,23,0.1579,13.8969,0.8679
1,24,0.2920,12.5165,0.6711
1,25,0.2549,12.9633,0.7470
2,1,0.1734,14.3804,0.7640
2,2,0.2141,13.0579,0.7288
2,3,0.2435,13.7407,0.7161
2,4,0.2773,12.6714,0.6452
2,5,0.1525,14.3666,0.7404
2,6,0.1903,14.0508,0.7819
2,7,0.2114,13.0803,0.7623
2,8,0.1930,14.0921,0.7389
2,9,0.2850,12.1847,0.6969
2,10,0.1991,13.2378,0.8402
2,11,0.2359,12.7641,0.7473
2,12,0.1465,14.8082,0.8452
2,13,0.2755,12.1123,0.6787
2,14,0.2036,13.8809,0.8503
2,15,0.1868,13.9857,0.7536
2,16,0.2311,12.7065,0.7093
2,17,0.2263,13.4030,0.7655
2,18,0.1586,14.3056,0.7179
2,19,0.2351,13.4067,0.7962
2,20,0.3470,12.2651,0.6864
2,21,0.1746,13.8305,0.7375
2,22,0.1920,13.6083,0.7666
2,23,0.2447,12.9530,0.7491
2,24,0.1746,13.8967,0.6975
2,25,0.2029,13.4162,0.7512
3,1,0.1962,13.7252,0.6947
3,2,0.2489,12.8322,nan
3,3,0.1693,13.9536,0.7043
3,4,0.1873,13.6143,0.7078
3,5,0.1404,14.9401,0.8815
3,6,0.1713,14.2868,0.7761
3,7,0.1363,14.8901,0.8823
3,8,0.1878,13.6412,0.7509
3,9,0.2404,12.9586,0.7099
3,10,0.1665,15.2810,0.7796
3,11,0.2760,12.6205,0.7067
3,12,0.1634,14.4945,0.8160
3,13,0.2458,13.1865,0.7493
3,14,0.2500,12.7977,0.6984
3,15,0.2660,13.1354,0.6418
3,16,0.1839,13.7558,0.7997
3,17,0.1782,14.2292,0.7989
3,18,0.2399,12.9873,0.7615
3,19,0.1489,14.1984,0.8045
3,20,0.1795,13.8556,0.7433
3,21,0.2339,12.9712,0.6392
3,22,0.2172,13.0849,0.7187
3,23,0.1666,14.0757,0.7362
3,24,0.2891,12.2834,0.6361
3,25,0.1982,13.6776,0.7639
4,1,0.1739,14.1793,0.7951
4,2,0.1914,13.9809,0.6778
4,3,0.2055,13.9356,0.7841
4,4,0.1520,14.8217,0.7868
4,5,0.2228,13.0747,0.7303
4,6,0.2051,13.6213,0.7241
4,7,0.2179,13.3043,0.7209
4,8,0.3443,11.9140,0.6723
4,9,0.1903,13.6474,0.7780
4,10,0.2538,12.7380,0.6854
4,11,0.1437,14.4495,0.7205
4,12,0.1815,13.6252,0.7554
4,13,0.1952,13.6804,0.8389
4,14,0.1844,13.5783,0.7184
4,15,0.1768,14.0536,0.7719
4,16,0.1955,13.9688,0.7807
4,17,0.1671,14.6660,0.8008
4,18,0.1561,14.7720,0.7190
4,19,0.2655,13.7649,0.6967
4,20,0.2218,13.5806,0.6975
4,21,0.2474,13.5236,0.7573
4,22,0.1946,13.7867,0.8052
4,23,0.2215,12.6687,0.7259
4,24,0.1627,14.0705,0.7554
4,25,0.2005,13.2668,0.7611
5,1,0.2425,13.0703,0.6271
5,2,0.1339,15.0422,0.7442
5,3,0.2225,13.5689,0.7015
5,4,0.2037,13.2727,0.7257
5,5,0.2590,12.5110,0.7600
5,6,0.1870,13.4055,0.6795
5,7,0.2755,12.9257,0.7794
5,8,0.2814,12.2829,0.6902
5,9,0.1966,13.8966,0.7662
5,10,0.1715,14.2417,0.8085
5,11,0.2132,13.4459,0.7643
5,12,0.3088,11.8982,0.5982
5,13,0.2274,13.0724,0.6889
5,14,0.1895,13.4528,0.6927
5,15,0.1664,13.7057,0.7113
5,16,0.2007,13.2717,0.7423
5,17,0.2122,13.2133,0.6393
5,18,0.1734,14.5313,0.8228
5,19,0.1994,13.4683,0.8279
5,20,0.1645,14.0077,0.7292
5,21,0.1237,15.2356,0.8990
5,22,0.2153,13.8378,0.7570
5,23,0.1239,15.5131,0.8500
5,24,0.2193,13.9080,0.8826
5,25,0.1395,15.6327,0.8303
6,1,0.1735,14.5273,0.7766
6,2,0.1812,13.8455,0.7437
6,3,0.3520,11.8646,0.5372
6,4,0.1893,13.8100,0.7840
6,5,0.1707,14.0137,0.7938
6,6,0.1466,14.4837,0.8323
6,7,0.1693,14.1303,0.6930
6,8,0.1584,14.0230,0.8576
6,9,0.2659,12.3948,0.5960
6,10,0.2657,13.2003,0.7287
6,11,0.2066,13.6948,0.6274
6,12,0.1414,14.9040,0.8452
6,13,0.2048,13.6354,0.7892
6,14,0.1690,14.7051,0.7537
6,15,0.1640,14.0387,0.7443
6,16,0.1870,13.7333,0.8331
6,17,0.1354,14.8507,0.7902
6,18,0.2550,12.8283,0.7340
6,19,0.2088,13.7247,0.7646
6,20,0.2138,13.8267,0.7140
6,21,0.1902,14.0940,0.7456
6,22,0.1966,13.5690,0.8189
6,23,0.1905,14.2285,0.7359
6,24,0.2762,12.5355,0.6866
6,25,0.1460,14.5037,0.7619
7,1,0.1679,14.4268,nan
7,2,0.1575,14.5385,0.8389
7,3,0.2000,13.2064,0.7491
7,4,0.1403,14.7808,0.7381
7,5,0.2825,12.6653,0.7112
7,6,0.2555,12.8894,0.5887
7,7,0.2154,13.3854,0.7001
7,8,0.1810,13.8688,0.7998
7,9,0.1868,14.1615,0.6721
7,10,0.1953,14.0460,0.7249
7,11,0.2341,12.8737,0.6660
7,12,0.2713,12.5642,0.6341
7,13,0.2076,13.1513,0.7289
7,14,0.1580,14.1169,0.6879
7,15,0.1713,14.1862,0.7757
7,16,0.2061,13.5977,0.6661
7,17,0.2242,13.3425,0.6376
7,18,0.1911,14.7067,0.7850
7,19,0.1740,13.8414,0.7157
7,20,0.1354,14.9334,0.8138
7,21,0.1630,15.1419,0.8229
7,22,0.2246,13.2924,0.7317
7,23,0.2146,13.5624,0.7934
7,24,0.2103,13.1612,0.6970
7,25,0.1553,15.1722,nan
8,1,0.1779,13.6461,0.6736
8,2,0.1375,14.8141,0.7585
8,3,0.1388,14.6545,0.8165
8,4,0.1990,13.2520,0.7617
8,5,0.1805,14.0476,0.8005
8,6,0.1975,13.6953,0.7486
8,7,0.2079,13.4156,0.7238
8,8,0.2344,13.1915,0.6475
8,9,0.1644,14.4347,0.8446
8,10,0.2864,12.6209,0.6921
8,11,0.1211,15.1323,0.7853
8,12,0.1946,13.8212,0.7587
8,13,0.2033,13.5594,nan
8,14,0.1590,14.6821,0.8129
8,15,0.1696,14.8525,0.7511
8,16,0.1670,14.2827,0.7809
8,17,0.1488,14.6286,0.7892
8,18,0.2040,13.5727,nan
8,19,0.2258,13.4536,0.7631
8,20,0.1064,15.8528,0.8010
8,21,0.2038,14.1540,0.6553
8,22,0.2699,12.6672,0.7348
8,23,0.2246,13.3097,0.7621
8,24,0.1398,15.1630,0.8014
8,25,0.1886,13.4655,0.8102
9,1,0.1659,13.9800,0.8312
9,2,0.2149,13.3414,0.7204
9,3,0.2824,12.2907,0.7119
9,4,0.1681,14.1735,0.7669
9,5,0.1388,14.9827,0.7802
9,6,0.1960,13.5381,0.7414
9,7,0.2409,12.9323,0.6992
9,8,0.1652,14.0195,0.7588
9,9,0.1732,14.5100,0.8051
9,10,0.1974,14.4733,0.7242
9,11,0.1715,14.2391,0.7780
9,12,0.1523,15.1878,0.7911
9,13,0.2029,13.7193,0.7368
9,14,0.1506,14.4788,0.7388
9,15,0.1780,13.8307,0.7670
9,16,0.1796,14.0546,0.8573
9,17,0.1667,14.5557,0.7433
9,18,0.1687,14.3506,0.7830
9,19,0.2627,12.4527,0.7961
9,20,0.2001,14.0022,0.7304
9,21,0.1613,14.2273,0.7886
9,22,0.1486,14.8826,0.7234
9,23,0.1815,14.2683,0.7680
9,24,0.2847,12.2916,0.6753
9,25,0.1176,16.0849,0.8347
10,1,0.1948,14.0615,0.7337
10,2,0.1832,13.8962,0.8249
10,3,0.2400,12.6792,0.7067
10,4,0.1966,13.6737,0.7359
10,5,0.2126,13.5707,0.7420
10,6,0.1392,15.1343,nan
10,7,0.1541,15.1523,0.8211
10,8,0.1572,14.9093,0.8589
10,9,0.1530,14.6316,0.8191
10,10,0.2187,13.2598,0.6983
10,11,0.1160,15.4110,0.8534
10,12,0.1522,14.3757,0.8078
10,13,0.2184,14.0867,0.7385
10,14,0.2042,14.0250,0.6915
10,15,0.1562,14.5584,0.8410
10,16,0.2362,12.7688,0.7461
10,17,0.1812,14.6612,0.7970
10,18,0.1474,15.1203,0.8594
10,19,0.1757,13.8190,0.7367
10,20,0.1998,13.1270,0.7312
10,21,0.2061,13.7574,0.7202
10,22,0.1617,14.4049,0.8362
10,23,0.1891,14.3137,0.7765
10,24,0.2210,12.9986,0.8002
10,25,0.1375,14.6747,0.7494
11,1,0.2170,13.0512,0.6486
11,2,0.1845,14.0745,0.7981
11,3,0.1701,14.4052,0.7947
11,4,0.1804,14.6110,0.7118
11,5,0.1443,15.1356,0.8338
11,6,0.1865,14.2163,0.7072
11,7,0.1585,14.6712,0.8247
11,8,0.2590,12.8994,0.7934
11,9,0.1986,14.3849,0.7854
11,10,0.2537,13.0032,0.5977
11,11,0.1741,14.0967,0.7312
11,12,0.1442,14.9759,0.7815
11,13,0.1702,14.4672,nan
11,14,0.1214,15.4668,0.7870
11,15,0.1933,13.5406,0.7274
11,16,0.2367,12.7029,0.7665
11,17,0.1500,14.8001,0.7344
11,18,0.1982,13.5073,0.7138
11,19,0.2258,13.5975,0.7076
11,20,0.1906,13.3466,0.7973
11,21,0.1616,14.1949,0.8498
11,22,0.1267,15.4145,0.8357
11,23,0.2703,12.5402,0.6484
11,24,0.1653,14.4220,0.7936
11,25,0.1681,14.5958,0.6973
12,1,0.1398,14.8496,0.7531
12,2,0.1717,14.0734,0.7869
12,3,0.1130,15.6207,0.8713
12,4,0.1980,14.0026,0.7495
12,5,0.1956,14.1371,0.7742
12,6,0.2387,13.8204,0.7289
12,7,0.1573,14.3364,0.8571
12,8,0.1783,14.3294,0.7902
12,9,0.1557,14.4812,0.8251
12,10,0.1540,14.4124,0.7339
12,11,0.2087,13.8265,0.6919
12,12,0.2079,13.5630,0.7040
12,13,0.1703,14.4970,0.7044
12,14,0.1408,14.7327,0.8062
12,15,0.1768,14.0341,0.7962
12,16,0.2292,13.4416,0.7949
12,17,0.2513,13.0349,0.6578
12,18,0.1688,14.0108,0.7704
12,19,0.2327,13.0946,0.7352
12,20,0.1999,13.8969,0.6981
12,21,0.1508,14.1791,0.8424
12,22,0.2809,12.7661,0.6417
12,23,0.1570,14.3505,0.6981
12,24,0.2259,13.0449,0.6705
12,25,0.2524,13.1462,0.6117
13,1,0.1760,13.9331,0.7254
13,2,0.1451,14.7030,0.8161
13,3,0.1367,15.2111,0.7626
13,4,0.2173,13.9449,0.6802
13,5,0.2082,14.1885,0.7451
13,6,0.2126,13.5082,0.7437
13,7,0.2269,13.5990,0.6874
13,8,0.2536,12.4357,0.6114
13,9,0.2064,13.1770,0.6436
13,10,0.1586,14.0759,0.7211
13,11,0.2179,12.8888,0.7366
13,12,0.2119,13.1560,0.6887
13,13,0.2539,12.9087,0.6466
13,14,0.2450,13.4989,0.7016
13,15,0.1749,14.0394,0.7623
13,16,0.1965,13.4792,0.7198
13,17,0.1706,13.9455,0.8154
13,18,0.2219,13.5512,0.7705
13,19,0.1985,13.7150,0.6887
13,20,0.1481,14.7986,0.7874
13,21,0.1737,14.6672,nan
13,22,0.2159,13.3860,0.7002
13,23,0.2278,13.5236,0.7249
13,24,0.2581,12.9015,0.7546
13,25,0.1575,14.2826,0.7516
14,1,0.2408,12.3851,0.5350
14,2,0.1315,15.1161,0.8435
14,3,0.1872,13.4207,0.7319
14,4,0.1748,14.1421,0.7908
14,5,0.1621,14.3082,0.7755
14,6,0.1769,13.9131,0.7776
14,7,0.1392,14.7963,0.7138
14,8,0.1590,14.8777,nan
14,9,0.2047,13.8397,0.7597
14,10,0.1430,15.3155,0.8769
14,11,0.2338,13.3500,0.6576
14,12,0.2368,13.5219,0.6724
14,13,0.1619,15.1968,0.7499
14,14,0.2049,13.5901,0.7359
14,15,0.1920,13.9626,0.8090
14,16,0.1662,14.3900,0.7086
14,17,0.1124,16.0516,0.8553
14,18,0.2293,12.7700,0.7249
14,19,0.1739,14.5680,0.7345
14,20,0.1551,14.4598,0.8417
14,21,0.1547,14.3339,0.7560
14,22,0.1349,15.5141,0.7304
14,23,0.2177,13.3961,0.7887
