Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1962,6.8643,0.6970
1,2,0.1833,7.0792,0.7731
1,3,0.1488,8.0401,0.8662
1,4,0.0836,10.6485,0.7603
1,5,0.1043,10.1952,0.7984
1,6,0.1352,9.1915,0.7894
1,7,0.1287,9.2689,0.8101
1,8,0.1113,9.7414,0.8562
1,9,0.1074,10.0000,0.7480
1,10,0.1081,10.2259,0.8575
1,11,0.1078,10.0885,0.7865
1,12,0.0837,11.5470,0.8422
1,13,0.1444,8.6420,0.6849
1,14,0.0926,10.6445,0.8407
1,15,0.1084,9.6484,0.7663
1,16,0.0949,10.3692,0.7304
1,17,0.0874,10.4182,0.7867
1,18,0.1254,9.2108,0.7283
1,19,0.0886,10.3401,0.8354
1,20,0.0750,11.2260,0.8249
1,21,0.0927,10.5984,0.7083
1,22,0.0906,10.5691,0.8021
1,23,0.0795,11.1765,0.7714
1,24,0.0919,10.8128,0.8442
1,25,0.0629,12.2665,0.7960
2,1,0.0880,10.4967,0.7516
2,2,0.0743,11.7201,nan
2,3,0.0819,11.2802,0.7762
2,4,0.0912,10.7870,0.7152
2,5,0.0697,11.5399,0.7765
2,6,0.0730,11.3134,0.8371
2,7,0.0812,11.1317,0.7581
2,8,0.0610,12.4331,0.7174
2,9,0.1001,10.4529,0.7409
2,10,0.0735,11.7662,0.8062
2,11,0.0780,11.0910,0.7364
2,12,0.0689,11.4955,0.8143
2,13,0.0710,11.6230,0.7788
2,14,0.0768,11.2685,0.6968
2,15,0.0683,11.6408,0.7775
2,16,0.0663,11.8130,0.7603
2,17,0.0689,11.7294,0.8354
2,18,0.0706,11.5645,0.7501
2,19,0.0649,12.1009,0.7484
2,20,0.0615,12.3505,nan
2,21,0.0629,11.9162,0.7824
2,22,0.0653,11.9842,nan
2,23,0.0540,12.6126,0.8017
2,24,0.0706,11.7811,0.7554
2,25,0.0841,10.9563,0.7712
3,1,0.0732,11.4295,0.6741
3,2,0.0594,12.2220,0.7804
3,3,0.0635,12.0726,0.7738
3,4,0.0595,12.5999,0.7939
3,5,0.0482,13.3732,0.7905
3,6,0.0704,12.0874,0.7842
3,7,0.0815,11.2196,nan
3,8,0.0875,11.2002,0.7349
3,9,0.0653,11.9237,0.7265
3,10,0.0685,11.6156,0.7421
3,11,0.0860,10.7032,0.7685
3,12,0.0802,10.9595,0.7248
3,13,0.0776,11.0892,0.7272
3,14,0.0607,12.0635,0.7931
3,15,0.0832,11.2712,0.6653
3,16,0.0591,12.8407,0.7941
3,17,0.0676,11.9652,0.7958
3,18,0.0664,11.9388,0.8461
3,19,0.0662,12.0884,0.7860
3,20,0.0520,12.8015,0.8703
3,21,0.0698,12.0795,0.7314
3,22,0.0903,10.8619,0.7558
3,23,0.0649,11.8012,0.7482
3,24,0.0807,10.9814,0.6897
3,25,0.0623,11.9799,0.7842
4,1,0.0778,11.1987,0.7330
4,2,0.0622,12.2632,0.7493
4,3,0.0654,12.1361,0.7930
4,4,0.0545,12.6316,0.8367
4,5,0.0618,12.1003,0.7580
4,6,0.0665,11.9421,0.7842
4,7,0.0594,12.8913,0.7525
4,8,0.0854,11.1331,0.7668
4,9,0.0652,11.8714,0.8645
4,10,0.0646,12.0244,0.7734
4,11,0.0591,12.3612,0.8525
4,12,0.0525,12.6329,0.8646
4,13,0.0731,11.8835,0.7050
4,14,0.0762,11.8189,0.8165
4,15,0.0650,11.8776,0.8440
4,16,0.0687,11.8410,0.7696
4,17,0.0639,12.1361,0.8501
4,18,0.0615,12.0924,0.7410
4,19,0.0578,12.5242,0.8075
4,20,0.0732,11.4937,nan
4,21,0.0599,12.1782,0.7285
4,22,0.0537,12.6147,0.8337
4,23,0.0563,12.5524,0.8150
4,24,0.0723,12.1108,0.7564
4,25,0.0668,12.1445,0.8141
5,1,0.0689,11.5181,0.7473
5,2,0.0602,12.3320,0.7978
5,3,0.0737,11.4069,nan
5,4,0.0582,12.2549,0.7926
5,5,0.0708,11.5991,0.7545
5,6,0.0712,11.7367,0.7706
5,7,0.0707,11.4757,0.7729
5,8,0.0589,12.2539,0.8337
5,9,0.0609,12.4562,0.7864
5,10,0.0662,11.8903,0.7897
5,11,0.0630,12.0915,0.7602
5,12,0.0683,11.7921,0.7257
5,13,0.0762,11.3842,0.7860
5,14,0.0652,12.1531,0.7737
5,15,0.0751,11.4533,nan
5,16,0.0601,12.0442,0.6757
5,17,0.0640,12.0130,0.7937
5,18,0.0774,11.4738,0.7017
5,19,0.0560,12.4177,0.7920
5,20,0.0658,11.9674,0.7418
5,21,0.0757,11.3712,0.6423
5,22,0.0773,11.4575,0.7804
5,23,0.0726,11.2979,0.7810
5,24,0.0738,11.3601,0.7403
5,25,0.0535,12.6859,0.7796
6,1,0.0577,12.9742,0.8464
6,2,0.0556,12.8518,0.8168
6,3,0.0681,11.9422,0.8832
6,4,0.0507,13.0185,0.8683
6,5,0.0584,12.3763,0.8398
6,6,0.0497,13.3128,0.8390
6,7,0.0702,11.7586,0.8132
6,8,0.0788,11.5459,0.7912
6,9,0.0716,11.7047,0.7489
6,10,0.0574,12.2525,0.8240
6,11,0.0717,11.6360,0.7620
6,12,0.0614,12.1921,0.7490
6,13,0.0638,11.9286,0.7443
6,14,0.0599,12.5291,0.8007
6,15,0.0499,13.4678,0.8316
6,16,0.0811,11.7126,0.8098
6,17,0.0597,12.4687,0.8440
6,18,0.0759,11.4621,0.7157
6,19,0.0647,11.9445,0.7771
6,20,0.0517,12.8472,0.7596
6,21,0.0636,12.2048,0.6218
6,22,0.0516,12.6946,0.8923
6,23,0.0627,12.1453,0.8129
6,24,0.0611,12.5394,0.7085
6,25,0.0644,12.5112,0.7944
7,1,0.0643,12.0146,0.7233
7,2,0.0730,12.0554,0.7616
7,3,0.0532,12.6794,0.8727
7,4,0.0536,12.5638,0.8131
7,5,0.0755,11.5774,0.7073
7,6,0.0710,11.7396,0.7206
7,7,0.0558,12.5937,0.7469
7,8,0.0488,13.1799,0.8421
7,9,0.0593,12.7488,0.8015
7,10,0.0528,13.0328,0.8421
7,11,0.0572,12.4277,0.8619
7,12,0.0518,12.8990,0.8441
7,13,0.0545,12.5861,0.7958
7,14,0.0554,12.6608,0.8342
7,15,0.0679,12.0263,0.8204
7,16,0.0639,12.3871,0.7879
7,17,0.0708,11.5829,0.7576
7,18,0.0603,12.1184,0.7387
7,19,0.0917,10.8866,0.6860
7,20,0.0651,11.9916,0.7680
7,21,0.0532,12.6659,0.8583
7,22,0.0652,12.1331,0.7411
7,23,0.0462,13.2198,nan
7,24,0.0506,13.2169,0.8264
7,25,0.0524,12.9726,0.7912
8,1,0.0628,12.3142,0.7582
8,2,0.0589,12.6181,0.7621
8,3,0.0582,12.5597,0.7836
8,4,0.0523,12.9844,0.6957
8,5,0.0523,12.7435,0.8709
8,6,0.0507,13.1542,0.7652
8,7,0.0493,13.1708,0.7964
8,8,0.0681,12.1717,0.8050
8,9,0.0705,11.9185,0.7949
8,10,0.0532,12.7500,0.8392
8,11,0.0594,12.7444,0.8075
8,12,0.0528,13.0842,0.7896
8,13,0.0661,12.1756,0.7834
8,14,0.0580,12.6712,0.7900
8,15,0.0734,11.8262,0.8426
8,16,0.0567,12.9554,0.6828
8,17,0.0616,12.5942,nan
8,18,0.0699,11.7711,0.7446
8,19,0.0735,11.9400,0.7383
8,20,0.0539,12.5809,0.8168
8,21,0.0680,11.9933,0.7670
8,22,0.0757,11.7596,0.8049
8,23,0.0576,12.4954,0.7814
8,24,0.0753,11.8374,0.6569
8,25,0.0408,13.7782,0.8203
9,1,0.0525,12.6427,0.8659
9,2,0.0557,12.4961,0.7997
9,3,0.0521,12.8758,0.8197
9,4,0.0668,12.0274,0.7069
9,5,0.0581,12.4063,0.7710
9,6,0.0486,13.0425,nan
9,7,0.0658,12.2807,0.7687
9,8,0.0578,13.2906,0.8107
9,9,0.0766,12.0154,0.7706
9,10,0.0575,12.5443,0.7738
9,11,0.0572,12.4928,0.7516
9,12,0.0611,12.7388,0.7893
9,13,0.0643,12.3816,nan
9,14,0.0621,12.1699,0.8081
9,15,0.0552,12.7519,0.7964
9,16,0.0577,12.5472,0.7129
9,17,0.0528,12.9129,0.8165
9,18,0.0537,12.7424,0.7822
9,19,0.0601,12.4287,0.8304
9,20,0.0599,12.5245,0.7791
9,21,0.0614,12.1700,0.8746
9,22,0.0578,12.5337,nan
9,23,0.0563,12.8457,0.8024
9,24,0.0611,12.4524,0.8372
9,25,0.0556,12.7734,0.8247
10,1,0.0720,12.0530,0.8181
10,2,0.0752,11.5638,0.7312
10,3,0.0606,12.1161,0.8531
10,4,0.0591,12.3280,0.8529
10,5,0.0696,11.5735,0.7673
10,6,0.0623,12.1615,0.7995
10,7,0.0592,12.8943,0.7656
10,8,0.0546,12.8338,0.8371
10,9,0.0508,12.9749,0.7652
10,10,0.0497,13.0948,0.8606
10,11,0.0448,13.4306,0.9053
10,12,0.0488,13.4862,0.8241
10,13,0.0569,12.7047,0.7758
10,14,0.0697,12.1234,0.7835
10,15,0.0509,13.1586,nan
10,16,0.0493,13.2853,0.8574
10,17,0.0667,12.6058,0.7814
10,18,0.0706,12.0674,0.7009
10,19,0.0575,12.5456,0.8339
10,20,0.0527,12.7130,0.8057
10,21,0.0591,12.7120,0.8997
10,22,0.0496,13.0976,0.8275
10,23,0.0593,12.7622,0.7935
10,24,0.0696,12.1355,0.7567
10,25,0.0466,13.6160,0.7865
11,1,0.0429,13.6835,0.8343
11,2,0.0573,13.0201,0.7431
11,3,0.0502,12.9536,0.8348
11,4,0.0679,11.8042,0.8621
11,5,0.0546,12.9323,0.8160
11,6,0.0538,12.6683,0.7676
11,7,0.0548,12.5506,0.8335
11,8,0.0698,12.1203,nan
11,9,0.0575,12.6916,0.7022
11,10,0.0430,13.6646,0.8127
11,11,0.0557,12.7846,0.7728
11,12,0.0591,12.4500,0.6912
11,13,0.0604,12.4702,0.7723
11,14,0.0767,11.7455,0.7561
11,15,0.0487,13.1555,0.8294
11,16,0.0504,13.0475,0.8288
11,17,0.0531,13.1268,0.7835
11,18,0.0518,13.4392,0.8195
11,19,0.0571,12.5364,0.8432
11,20,0.0571,13.1140,0.8183
11,21,0.0574,12.6533,0.7455
11,22,0.0452,13.4262,0.7767
11,23,0.0587,12.8000,0.7993
11,24,0.0586,12.8563,0.7050
11,25,0.0542,12.8347,0.8318
12,1,0.0511,13.0429,0.8565
12,2,0.0643,12.4402,0.8114
12,3,0.0464,13.1710,0.8374
12,4,0.0442,13.6470,0.7992
12,5,0.0528,13.2768,0.6927
12,6,0.0690,12.4489,0.7576
12,7,0.0549,13.0447,0.7584
12,8,0.0527,12.7760,0.8216
12,9,0.0474,13.0197,0.8357
12,10,0.0472,13.1283,0.9238
12,11,0.0545,12.7287,0.8312
12,12,0.0530,13.0744,0.8149
12,13,0.0504,13.2807,0.7632
12,14,0.0586,12.7556,0.8065
12,15,0.0688,12.2467,0.7784
12,16,0.0536,12.9640,0.7933
12,17,0.0518,13.0972,0.8375
12,18,0.0531,12.8324,0.8113
12,19,0.0640,12.0673,nan
12,20,0.0594,12.5869,0.8250
12,21,0.0558,12.7069,0.7921
12,22,0.0631,12.1900,0.7630
12,23,0.0516,12.7763,0.8380
12,24,0.0536,12.8011,0.8517
12,25,0.0516,13.2863,0.8183
13,1,0.0419,13.6930,0.8450
13,2,0.0539,12.9089,0.7532
13,3,0.0544,12.6224,0.8026
13,4,0.0480,13.3898,0.7998
13,5,0.0498,13.2571,0.8583
13,6,0.0542,12.8961,0.8431
13,7,0.0554,12.7985,0.7614
13,8,0.0519,12.9837,0.7505
13,9,0.0548,12.8536,0.8659
13,10,0.0448,13.4887,0.7599
13,11,0.0485,13.2676,0.8547
13,12,0.0493,13.5511,0.7360
13,13,0.0402,13.9387,0.9044
13,14,0.0502,13.3781,0.8077
13,15,0.0580,12.7658,0.8405
