Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3024,11.1121,0.2523,0.81
10,0.2844,11.3789,0.2676,1.95
20,0.2447,12.0316,0.2839,3.03
30,0.2433,12.0563,0.2861,3.26
40,0.2379,12.1546,0.2933,3.81
50,0.2293,12.3138,0.2970,4.20
60,0.2168,12.5577,0.3061,5.18
70,0.2159,12.5749,0.3112,5.84
80,0.2147,12.5996,0.3124,5.94
90,0.2021,12.8625,0.3257,7.34
100,0.1961,12.9933,0.3325,8.06
110,0.1925,13.0730,0.3384,9.04
120,0.1966,12.9829,0.3387,10.21
130,0.1979,12.9526,0.3396,10.60
140,0.1982,12.9478,0.3403,10.60
150,0.2027,12.8496,0.3473,11.89
160,0.1879,13.1778,0.3579,12.42
170,0.1883,13.1695,0.3578,12.42
180,0.1848,13.2515,0.3608,12.78
190,0.1848,13.2505,0.3605,12.78
200,0.1812,13.3357,0.3655,12.98
210,0.1817,13.3240,0.3651,12.98
220,0.1821,13.3156,0.3660,13.06
230,0.1813,13.3336,0.3670,13.14
240,0.1812,13.3357,0.3680,13.30
250,0.1812,13.3370,0.3678,13.35
260,0.1813,13.3335,0.3680,13.35
270,0.1811,13.3379,0.3681,13.35
280,0.1816,13.3257,0.3678,13.35
290,0.1814,13.3317,0.3684,13.35
300,0.1812,13.3360,0.3684,13.39
310,0.1810,13.3403,0.3680,13.39
320,0.1811,13.3382,0.3676,13.39
330,0.1813,13.3349,0.3679,13.42
340,0.1808,13.3451,0.3687,13.73
350,0.1808,13.3470,0.3692,13.84
360,0.1813,13.3348,0.3685,13.84
370,0.1808,13.3463,0.3686,13.84
380,0.1765,13.4502,0.3747,14.55
390,0.1710,13.5866,0.3819,15.14
400,0.1678,13.6700,0.3945,16.60
410,0.1672,13.6867,0.3971,17.38
420,0.1671,13.6882,0.3974,17.38
430,0.1634,13.7847,0.4032,18.20
440,0.1627,13.8033,0.4020,18.37
450,0.1639,13.7707,0.3998,18.40
460,0.1632,13.7895,0.4008,18.40
470,0.1635,13.7838,0.4010,18.40
480,0.1637,13.7760,0.4007,18.40
490,0.1635,13.7831,0.4013,18.40
500,0.1636,13.7787,0.4008,18.40
510,0.1637,13.7767,0.4008,18.40
520,0.1635,13.7833,0.4014,18.40
530,0.1600,13.8760,0.4061,19.02
540,0.1555,14.0016,0.4120,20.06
550,0.1553,14.0064,0.4131,20.16
560,0.1559,13.9884,0.4156,20.72
570,0.1382,14.5141,0.4430,22.18
580,0.1285,14.8298,0.4557,23.29
590,0.1190,15.1607,0.4578,23.91
600,0.1018,15.8404,0.4810,25.73
610,0.1013,15.8614,0.4870,26.32
620,0.0991,15.9586,0.4996,27.23
630,0.0989,15.9645,0.4978,27.88
640,0.0979,16.0116,0.5099,28.50
650,0.0976,16.0224,0.5105,29.15
660,0.0973,16.0379,0.5104,29.15
670,0.0986,15.9793,0.5093,29.24
680,0.0981,15.9994,0.5081,29.60
690,0.0973,16.0377,0.5136,30.55
700,0.0959,16.1013,0.5215,32.38
710,0.0953,16.1246,0.5224,32.73
720,0.0949,16.1466,0.5233,33.26
730,0.0954,16.1220,0.5228,33.36
740,0.0953,16.1289,0.5234,33.36
750,0.0946,16.1572,0.5251,33.57
760,0.0934,16.2150,0.5318,34.34
770,0.1000,15.9194,0.5191,34.71
780,0.0951,16.1339,0.5464,35.52
790,0.0946,16.1574,0.5489,35.84
800,0.0947,16.1547,0.5493,35.84
810,0.0943,16.1720,0.5502,36.98
820,0.0941,16.1804,0.5497,37.73
830,0.0941,16.1828,0.5505,37.94
840,0.0944,16.1681,0.5498,38.19
850,0.0946,16.1600,0.5492,38.19
860,0.0942,16.1791,0.5495,38.19
870,0.0948,16.1499,0.5504,38.19
880,0.0938,16.1963,0.5500,38.19
890,0.0937,16.1995,0.5497,38.19
900,0.0943,16.1707,0.5515,38.19
910,0.0944,16.1679,0.5500,38.19
920,0.0950,16.1420,0.5498,38.19
930,0.0942,16.1772,0.5492,38.19
940,0.0936,16.2048,0.5499,38.26
950,0.0941,16.1799,0.5515,38.55
960,0.0944,16.1691,0.5522,38.55
970,0.0940,16.1886,0.5523,38.55
980,0.0934,16.2127,0.5519,39.16
990,0.0934,16.2129,0.5513,39.23
