Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1737,13.5191,0.3440,0.81
10,0.1718,13.5688,0.3599,2.12
20,0.1707,13.5946,0.3745,3.55
30,0.1696,13.6230,0.3831,4.39
40,0.1697,13.6221,0.3909,5.92
50,0.1655,13.7301,0.4091,7.45
60,0.1654,13.7325,0.4103,8.42
70,0.1653,13.7360,0.4122,8.76
80,0.1650,13.7427,0.4151,9.36
90,0.1643,13.7605,0.4160,9.69
100,0.1642,13.7640,0.4177,9.96
110,0.1642,13.7640,0.4177,9.96
120,0.1642,13.7640,0.4177,9.96
130,0.1633,13.7867,0.4212,10.37
140,0.1632,13.7895,0.4246,10.82
150,0.1615,13.8365,0.4330,11.89
160,0.1518,14.1053,0.4479,13.62
170,0.1518,14.1065,0.4483,13.65
180,0.1514,14.1159,0.4519,14.10
190,0.1514,14.1160,0.4521,14.17
200,0.1513,14.1199,0.4555,14.69
210,0.1513,14.1202,0.4560,14.70
220,0.1513,14.1202,0.4560,14.70
230,0.1513,14.1202,0.4560,14.70
240,0.1513,14.1202,0.4560,14.70
250,0.1513,14.1202,0.4560,14.70
260,0.1513,14.1201,0.4573,15.13
270,0.1512,14.1219,0.4597,15.48
280,0.1511,14.1255,0.4621,15.80
290,0.1509,14.1311,0.4641,16.25
300,0.1507,14.1371,0.4662,16.47
310,0.1507,14.1373,0.4664,16.53
320,0.1507,14.1379,0.4667,16.55
330,0.1507,14.1379,0.4667,16.55
340,0.1507,14.1379,0.4667,16.55
350,0.1506,14.1384,0.4663,17.04
360,0.1506,14.1384,0.4663,17.04
370,0.1506,14.1385,0.4664,17.08
380,0.1506,14.1385,0.4664,17.08
390,0.1506,14.1410,0.4668,17.17
400,0.1490,14.1846,0.4749,17.43
410,0.1469,14.2484,0.4803,17.95
420,0.1466,14.2573,0.4816,18.44
430,0.1466,14.2573,0.4816,18.44
440,0.1466,14.2573,0.4816,18.44
450,0.1466,14.2573,0.4816,18.44
460,0.1465,14.2583,0.4815,18.48
470,0.1306,14.7587,0.4916,19.58
480,0.1312,14.7375,0.4935,20.14
490,0.1275,14.8644,0.4956,20.23
500,0.1169,15.2412,0.5044,21.14
510,0.1150,15.3121,0.5121,22.40
520,0.1130,15.3889,0.5176,23.68
530,0.1077,15.5976,0.5339,24.65
540,0.1071,15.6210,0.5396,26.51
550,0.1071,15.6199,0.5403,27.13
560,0.1071,15.6194,0.5404,27.26
570,0.1071,15.6194,0.5404,27.26
580,0.1071,15.6194,0.5404,27.26
590,0.1071,15.6194,0.5404,27.26
600,0.1071,15.6194,0.5404,27.26
610,0.1071,15.6194,0.5404,27.26
620,0.1071,15.6197,0.5404,27.27
630,0.1071,15.6188,0.5405,27.32
640,0.1074,15.6071,0.5409,27.49
650,0.1074,15.6086,0.5411,27.51
660,0.1073,15.6108,0.5411,27.57
670,0.1068,15.6338,0.5414,27.75
680,0.1066,15.6409,0.5420,27.96
690,0.1066,15.6413,0.5426,28.19
700,0.1066,15.6413,0.5426,28.19
710,0.1066,15.6413,0.5426,28.19
720,0.1066,15.6413,0.5426,28.19
730,0.1066,15.6413,0.5426,28.19
740,0.1066,15.6413,0.5426,28.19
750,0.1067,15.6349,0.5431,28.27
760,0.1057,15.6758,0.5491,28.93
770,0.0769,17.0606,0.5725,30.67
780,0.0769,17.0607,0.5726,30.80
790,0.0769,17.0607,0.5726,30.80
800,0.0768,17.0623,0.5731,30.83
810,0.0768,17.0623,0.5731,30.83
820,0.0768,17.0623,0.5731,30.83
830,0.0768,17.0623,0.5731,30.83
840,0.0768,17.0623,0.5731,30.83
850,0.0768,17.0627,0.5734,30.87
860,0.0767,17.0727,0.5745,30.97
870,0.0767,17.0727,0.5745,30.97
880,0.0764,17.0880,0.5752,31.43
890,0.0746,17.1929,0.5780,31.60
900,0.0575,18.3226,0.5952,33.41
910,0.0497,18.9515,0.6005,33.87
920,0.0474,19.1611,0.6050,34.51
930,0.0474,19.1611,0.6050,34.51
940,0.0457,19.3160,0.6099,35.12
950,0.0455,19.3355,0.6099,35.16
960,0.0419,19.6958,0.6300,36.62
970,0.0425,19.6304,0.6335,36.98
980,0.0412,19.7728,0.6394,37.63
990,0.0411,19.7814,0.6410,37.83
