Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,1,1.57112,2.25876,0.10430,0.0803,16.9547,0.7892
1,2,2.22862,1.81500,0.09778,0.0741,17.3842,0.7962
1,3,1.45482,1.92942,0.09946,0.0706,17.4934,0.7856
1,4,1.58442,1.70486,0.09069,0.0633,17.9781,0.7941
1,5,1.39562,1.69608,0.09087,0.0636,17.9924,0.7938
1,6,1.37377,1.59092,0.07927,0.0497,19.0714,0.7897
1,7,1.36131,1.56254,0.07783,0.0489,19.1262,0.7890
1,8,1.36591,1.43765,0.06664,0.0387,20.3136,0.7954
1,9,1.35038,1.39014,0.06016,0.0352,21.0940,0.8039
1,10,1.35182,1.32737,0.05419,0.0276,21.9762,0.7968
1,11,1.36078,1.29805,0.05111,0.0248,22.5755,0.8003
1,12,1.36529,1.22790,0.04526,0.0192,23.5939,0.8095
1,13,1.39098,1.28957,0.05533,0.0347,21.5911,0.8144
1,14,1.39554,1.23276,0.04862,0.0304,22.4002,0.8272
1,15,1.40693,1.31631,0.05695,0.0397,21.3457,0.8277
1,16,1.40011,1.14137,0.04279,0.0243,23.1074,0.8398
1,17,1.40123,1.17428,0.04458,0.0291,23.7848,0.8412
1,18,1.37171,1.14879,0.04120,0.0228,24.2367,0.8503
1,19,1.38180,1.11270,0.03765,0.0210,24.7456,0.8565
1,20,1.39677,1.16141,0.04350,0.0267,23.5376,0.8526
1,21,1.42298,1.22110,0.04790,0.0361,23.3532,0.8555
1,22,1.38106,1.15837,0.04107,0.0273,24.8004,0.8612
1,23,1.38567,1.12146,0.04042,0.0247,24.7961,0.8620
1,24,1.37838,1.07209,0.03521,0.0235,25.4362,0.8737
1,25,1.38034,1.07061,0.03588,0.0224,24.6802,0.8704
1,26,1.34559,1.07466,0.03269,0.0209,26.1043,0.8767
1,27,1.36455,1.20204,0.04665,0.0336,23.8599,0.8602
1,28,1.36315,1.09032,0.03791,0.0245,24.5024,0.8700
1,29,1.35757,1.08192,0.03498,0.0206,24.3535,0.8741
1,30,1.37475,1.20264,0.04544,0.0327,21.9753,0.8637
1,31,1.38974,1.15709,0.04253,0.0338,24.2845,0.8752
1,32,1.40728,1.11581,0.03676,0.0261,24.2900,0.8801
1,33,1.41798,1.21034,0.04028,0.0305,24.4832,0.8839
1,34,1.50960,1.03429,0.02856,0.0147,25.9758,0.8777
1,35,1.42813,0.97813,0.02811,0.0168,26.8738,0.8974
1,36,1.36027,1.04621,0.03276,0.0209,25.4029,0.8851
1,37,1.40948,1.02053,0.03447,0.0224,25.8082,0.8827
1,38,1.38803,1.04282,0.03264,0.0152,25.6765,0.8830
1,39,1.37702,1.10056,0.03802,0.0235,24.3879,0.8796
1,40,1.37743,1.00310,0.03007,0.0174,25.6690,0.8904
1,41,1.36434,1.04411,0.03358,0.0200,25.4864,0.8873
1,42,1.36976,1.04927,0.03297,0.0194,24.2894,0.8838
1,43,1.36692,1.08135,0.03790,0.0248,24.2273,0.8806
1,44,1.36538,1.00173,0.02964,0.0174,25.0871,0.8938
1,45,1.37589,0.94261,0.02257,0.0095,28.0921,0.8986
1,46,1.35259,1.08911,0.03534,0.0231,24.5490,0.8840
1,47,1.34472,1.05112,0.03154,0.0201,26.7823,0.8918
1,48,1.37155,0.99996,0.02693,0.0146,26.8082,0.8901
1,49,1.37216,1.02793,0.03232,0.0195,25.9330,0.8778
1,50,1.35754,1.22779,0.04625,0.0237,23.2601,0.8523
1,51,1.36395,1.06347,0.03494,0.0219,24.7226,0.8853
1,52,1.38397,1.15676,0.04624,0.0319,22.5220,0.8633
1,53,1.37060,1.23690,0.05287,0.0421,22.6621,0.8579
1,54,1.34436,1.21398,0.04648,0.0330,22.0953,0.8646
1,55,1.35043,1.02498,0.02906,0.0162,25.7441,0.8887
1,56,1.35599,1.05505,0.03216,0.0192,25.7674,0.8804
1,57,1.41067,1.01124,0.02814,0.0126,27.2935,0.8874
1,58,1.46911,1.01051,0.02790,0.0140,26.0072,0.8965
1,59,1.41784,1.15913,0.04531,0.0314,23.1919,0.8625
1,60,1.43457,1.00974,0.02937,0.0155,26.0707,0.8917
1,61,1.41022,1.03960,0.03403,0.0231,27.4289,0.8911
1,62,1.37480,1.11692,0.03905,0.0267,24.4440,0.8822
1,63,1.37432,1.08502,0.03476,0.0215,25.0298,0.8838
1,64,1.36858,1.21153,0.05071,0.0386,22.7758,0.8684
1,65,1.41080,1.08441,0.03839,0.0205,23.6046,0.8717
1,66,1.37633,1.06268,0.03392,0.0203,24.6034,0.8849
1,67,1.34998,1.04285,0.03688,0.0297,25.3588,0.8865
1,68,1.33499,1.07141,0.03378,0.0229,25.0170,0.8904
1,69,1.34196,1.04342,0.02995,0.0205,27.5787,0.8911
1,70,1.34323,1.02774,0.03074,0.0209,25.7037,0.8859
1,71,1.35119,0.98224,0.02729,0.0167,26.3782,0.8914
1,72,1.35884,1.10092,0.03622,0.0223,23.6854,0.8810
1,73,1.31752,1.25368,0.04992,0.0424,23.4076,0.8766
1,74,1.36393,1.01356,0.02682,0.0158,26.6268,0.9009
1,75,1.32693,1.17824,0.04307,0.0332,23.8560,0.8814
1,76,1.35928,1.13008,0.03477,0.0203,24.8370,0.8723
1,77,1.41796,1.02930,0.03197,0.0192,24.7429,0.8897
1,78,1.38562,1.07682,0.03974,0.0290,24.0903,0.8890
1,79,1.36798,1.17153,0.04070,0.0249,23.8208,0.8667
1,80,1.41558,1.13954,0.04127,0.0233,23.0281,0.8671
1,81,1.46041,0.95971,0.02183,0.0107,28.3119,0.9118
1,82,1.34818,1.07761,0.04153,0.0312,22.9293,0.8742
1,83,1.38836,1.09652,0.04218,0.0298,23.3362,0.8735
1,84,1.36272,1.11563,0.03456,0.0236,25.4019,0.8830
1,85,1.34444,1.03640,0.02661,0.0154,26.9905,0.8977
1,86,1.32193,1.11385,0.03666,0.0253,24.5187,0.8814
1,87,1.37433,1.01509,0.03338,0.0193,24.4599,0.8783
1,88,1.37115,1.00049,0.02730,0.0149,25.5328,0.8935
1,89,1.37641,0.98616,0.02777,0.0154,25.2752,0.8939
1,90,1.36476,1.04433,0.03162,0.0197,25.6756,0.8874
1,91,1.37387,1.02467,0.02753,0.0154,25.8256,0.9018
1,92,1.36638,1.10940,0.04231,0.0308,23.6752,0.8762
1,93,1.38388,0.99275,0.02622,0.0131,26.8928,0.8943
1,94,1.35695,1.15896,0.04115,0.0286,24.4137,0.8751
1,95,1.39366,1.03754,0.02955,0.0155,25.1375,0.8876
1,96,1.35656,1.04543,0.03506,0.0246,24.4669,0.8932
1,97,1.32047,1.03631,0.03033,0.0184,25.2667,0.8907
1,98,1.35844,0.98802,0.02179,0.0094,27.5717,0.9071
1,99,1.31361,1.07911,0.03695,0.0229,24.8575,0.8735
1,100,1.35310,1.09126,0.03761,0.0261,24.1062,0.8783
1,101,1.31209,1.15958,0.03473,0.0223,23.4790,0.8760
1,102,1.31962,1.19859,0.03561,0.0242,23.6572,0.8833
1,103,1.35688,1.04491,0.03204,0.0208,24.6840,0.8939
1,104,1.37710,1.11698,0.03569,0.0236,25.2004,0.8853
1,105,1.41704,1.14540,0.04049,0.0276,23.4049,0.8747
1,106,1.39793,1.07786,0.03651,0.0242,23.9713,0.8847
1,107,1.37488,1.04991,0.03004,0.0180,26.2987,0.8960
1,108,1.37266,0.99691,0.03103,0.0205,24.5801,0.8967
1,109,1.38218,1.03518,0.03431,0.0237,23.3465,0.8865
1,110,1.40721,0.96668,0.02947,0.0182,25.8031,0.8976
1,111,1.37967,1.03561,0.03015,0.0186,26.5999,0.8934
1,112,1.37562,1.11269,0.03442,0.0219,24.0475,0.8891
1,113,1.33659,1.06446,0.03119,0.0182,24.6012,0.8871
1,114,1.38815,0.97433,0.02900,0.0156,25.7160,0.8951
1,115,1.38062,0.99987,0.03071,0.0172,25.1167,0.8942
1,116,1.32208,1.08958,0.03012,0.0173,25.3348,0.8851
1,117,1.33854,1.06540,0.02888,0.0165,25.6563,0.8870
1,118,1.40577,1.01436,0.02980,0.0168,25.4743,0.8906
1,119,1.33006,1.00464,0.02824,0.0167,27.0025,0.9008
1,120,1.32327,1.04365,0.02995,0.0192,26.7682,0.8972
1,121,1.35011,1.03126,0.02868,0.0180,24.5885,0.8985
1,122,1.37457,0.97833,0.02708,0.0146,26.4771,0.8967
1,123,1.33608,1.11624,0.03160,0.0192,25.1325,0.8910
1,124,1.45797,1.18606,0.04623,0.0305,21.6098,0.8689
1,125,1.34038,0.99948,0.02975,0.0189,25.4328,0.8939
1,126,1.24699,1.23885,0.04255,0.0342,23.7034,0.8741
1,127,1.33459,1.10511,0.03333,0.0202,24.5416,0.8880
1,128,1.33976,1.16485,0.02904,0.0176,26.6688,0.8776
1,129,1.27719,1.10528,0.03124,0.0169,25.5610,0.8731
1,130,1.26798,1.09312,0.03392,0.0233,24.8541,0.8806
1,131,1.28703,1.12309,0.03095,0.0153,25.2998,0.8888
1,132,1.36992,1.16848,0.03864,0.0241,24.2184,0.8714
1,133,1.33183,1.03081,0.02782,0.0174,26.6507,0.8952
1,134,1.31923,1.03279,0.02271,0.0103,27.6435,0.9038
1,135,1.28836,1.16810,0.03219,0.0205,24.8738,0.8879
