Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1162,15.2654,0.4427,0.81
10,0.0923,16.2660,0.4442,2.44
20,0.0897,16.3901,0.4533,3.09
30,0.0890,16.4219,0.4588,3.94
40,0.0889,16.4265,0.4592,4.13
50,0.0875,16.4992,0.4620,4.36
60,0.0861,16.5701,0.4585,4.99
70,0.0840,16.6766,0.4655,5.74
80,0.0837,16.6929,0.4665,7.13
90,0.0836,16.6932,0.4669,7.45
100,0.0836,16.6932,0.4669,7.45
110,0.0808,16.8437,0.4733,8.06
120,0.0812,16.8238,0.4737,8.20
130,0.0800,16.8884,0.4824,9.20
140,0.0803,16.8726,0.4887,9.96
150,0.0710,17.4043,0.5077,10.99
160,0.0694,17.5043,0.5209,11.12
170,0.0699,17.4705,0.5393,11.45
180,0.0672,17.6467,0.5394,12.37
190,0.0672,17.6439,0.5434,12.48
200,0.0672,17.6453,0.5443,12.48
210,0.0671,17.6511,0.5491,13.16
220,0.0671,17.6519,0.5527,12.87
230,0.0672,17.6472,0.5504,12.83
240,0.0669,17.6603,0.5548,13.17
250,0.0672,17.6436,0.5564,13.65
260,0.0722,17.3350,0.5330,13.38
270,0.0721,17.3367,0.5508,14.14
280,0.0704,17.4451,0.5646,15.49
290,0.0702,17.4553,0.5659,15.98
300,0.0720,17.3429,0.5608,15.27
310,0.0766,17.0746,0.5476,16.04
320,0.0821,16.7740,0.5335,15.38
330,0.0853,16.6086,0.5305,14.90
340,0.0762,17.1005,0.5321,13.77
350,0.0822,16.7669,0.5258,13.20
360,0.0819,16.7853,0.5267,12.97
370,0.0821,16.7769,0.5257,12.74
380,0.0805,16.8596,0.5248,12.19
390,0.0840,16.6746,0.5223,11.08
400,0.1078,15.5915,0.5144,10.11
410,0.1069,15.6282,0.5163,10.46
420,0.1108,15.4711,0.5153,10.45
430,0.1104,15.4873,0.5137,9.80
440,0.1102,15.4965,0.5107,9.16
450,0.1102,15.4965,0.5107,9.16
460,0.1106,15.4807,0.5055,8.42
470,0.1112,15.4584,0.4990,7.39
480,0.1102,15.4944,0.5043,7.79
490,0.1110,15.4654,0.4990,8.81
500,0.3556,10.4420,0.2262,9.71
510,0.3150,10.9693,0.2508,11.03
520,0.3029,11.1389,0.2592,11.59
530,0.2995,11.1889,0.2678,12.86
540,0.2998,11.1846,0.2696,13.16
550,0.3006,11.1718,0.2705,13.24
560,0.3006,11.1718,0.2701,13.55
570,0.3007,11.1709,0.2717,13.61
580,0.3027,11.1418,0.2713,13.12
590,0.2927,11.2873,0.2785,13.32
600,0.2927,11.2874,0.2795,13.31
610,0.2926,11.2891,0.2784,13.25
620,0.2940,11.2682,0.2756,12.27
630,0.2939,11.2699,0.2762,12.13
640,0.2953,11.2498,0.2717,11.94
650,0.2964,11.2333,0.2737,11.47
660,0.2713,11.6175,0.2813,10.83
670,0.2713,11.6179,0.2805,10.55
680,0.2701,11.6376,0.2814,10.64
690,0.2621,11.7677,0.2825,10.47
700,0.2543,11.8993,0.2856,10.67
710,0.2638,11.7393,0.2861,10.80
720,0.2641,11.7343,0.2900,10.99
730,0.2559,11.8714,0.2937,10.98
740,0.2342,12.2566,0.3008,11.55
750,0.2224,12.4811,0.3099,11.89
760,0.2157,12.6138,0.3096,12.29
770,0.1949,13.0541,0.3279,14.30
780,0.1813,13.3687,0.3561,16.43
790,0.1790,13.4247,0.3687,17.76
800,0.1781,13.4448,0.3699,17.99
810,0.1770,13.4724,0.3738,18.37
820,0.1771,13.4690,0.3712,18.14
830,0.1774,13.4617,0.3704,17.92
840,0.1774,13.4617,0.3703,17.84
850,0.1824,13.3412,0.3700,17.43
860,0.2114,12.7013,0.3588,15.91
870,0.2135,12.6577,0.3482,14.40
880,0.2129,12.6703,0.3407,13.63
890,0.2059,12.8155,0.3478,14.58
900,0.2084,12.7632,0.3321,14.08
910,0.2086,12.7600,0.3332,14.25
920,0.2085,12.7602,0.3324,14.04
930,0.2087,12.7580,0.3310,13.86
940,0.2103,12.7232,0.3274,14.01
950,0.2103,12.7234,0.3279,14.74
960,0.2394,12.1615,0.3050,12.84
970,0.3059,11.0971,0.2851,11.70
980,0.2238,12.4540,0.3053,12.76
990,0.2221,12.4870,0.3121,13.08
