Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1241,14.9800,0.4154,0.81
10,0.0983,15.9903,0.4522,3.03
20,0.0932,16.2258,0.4635,4.45
30,0.0872,16.5106,0.4746,5.84
40,0.0861,16.5683,0.4759,6.33
50,0.0767,17.0686,0.5045,7.56
60,0.0753,17.1503,0.5481,9.87
70,0.0747,17.1839,0.5580,11.05
80,0.0730,17.2853,0.5704,12.13
90,0.0727,17.2995,0.5750,12.76
100,0.0727,17.3003,0.5782,13.50
110,0.0638,17.8694,0.5883,15.34
120,0.0609,18.0701,0.5934,16.22
130,0.0596,18.1668,0.5950,16.17
140,0.0601,18.1310,0.5936,16.18
150,0.0592,18.1944,0.5955,16.21
160,0.0592,18.1941,0.5954,16.17
170,0.0579,18.2882,0.5953,15.95
180,0.0583,18.2582,0.5878,15.43
190,0.0625,17.9625,0.5729,14.12
200,0.0614,18.0353,0.5641,13.56
210,0.0638,17.8676,0.5558,13.27
220,0.0702,17.4544,0.5288,12.53
230,0.0779,17.0029,0.4985,11.06
240,0.0842,16.6632,0.5005,9.94
250,0.0867,16.5383,0.4933,8.97
260,0.0908,16.3353,0.4864,7.78
270,0.0818,16.7885,0.4763,7.23
280,0.0748,17.1789,0.5044,7.64
290,0.0745,17.1966,0.5114,8.25
300,0.0723,17.3290,0.5128,8.30
310,0.0646,17.8160,0.5212,8.89
320,0.0766,17.0764,0.5123,9.93
330,0.0645,17.8245,0.5513,11.11
340,0.0655,17.7565,0.5576,12.02
350,0.0630,17.9275,0.5528,12.22
360,0.0665,17.6882,0.5474,11.68
370,0.0631,17.9200,0.5517,11.57
380,0.0595,18.1758,0.5534,11.67
390,0.0575,18.3218,0.5790,12.43
400,0.0578,18.2993,0.5808,12.58
410,0.0588,18.2238,0.5735,12.92
420,0.0580,18.2856,0.5801,13.20
430,0.0611,18.0561,0.5746,13.51
440,0.0611,18.0605,0.5751,13.15
450,0.0566,18.3880,0.5746,12.68
460,0.0603,18.1143,0.5757,12.54
470,0.0634,17.8980,0.5261,12.00
480,0.0722,17.3342,0.5189,12.20
490,0.0660,17.7227,0.5439,12.96
500,0.3262,10.8170,0.2256,13.05
510,0.3223,10.8698,0.2306,12.95
520,0.3196,10.9060,0.2355,12.36
530,0.3189,10.9158,0.2374,12.35
540,0.3189,10.9154,0.2382,12.45
550,0.3126,11.0017,0.2457,12.26
560,0.2852,11.4003,0.2607,11.76
570,0.2799,11.4820,0.2743,12.57
580,0.2631,11.7509,0.2867,12.63
590,0.2511,11.9544,0.2903,12.82
600,0.2498,11.9758,0.2973,14.26
610,0.2103,12.7241,0.3132,15.63
620,0.2047,12.8403,0.3170,15.69
630,0.2057,12.8207,0.3215,16.10
640,0.2057,12.8201,0.3260,16.30
650,0.2062,12.8092,0.3242,16.46
660,0.2001,12.9401,0.3341,16.69
670,0.1817,13.3592,0.3403,16.37
680,0.1851,13.2788,0.3390,15.89
690,0.1836,13.3146,0.3418,16.39
700,0.1835,13.3147,0.3420,16.44
710,0.1921,13.1162,0.3319,16.48
720,0.1969,13.0106,0.3220,15.01
730,0.2376,12.1940,0.3013,13.63
740,0.2479,12.0092,0.2870,12.27
750,0.2424,12.1076,0.2844,11.55
760,0.2315,12.3062,0.2918,11.75
770,0.2172,12.5837,0.3096,11.34
780,0.2026,12.8849,0.3123,11.38
790,0.1992,12.9594,0.3187,11.18
800,0.1994,12.9558,0.3130,10.92
810,0.2028,12.8815,0.3137,10.04
820,0.2027,12.8826,0.3081,10.11
830,0.2035,12.8665,0.3104,10.59
840,0.2058,12.8188,0.3188,10.41
850,0.2096,12.7389,0.3171,10.31
860,0.2117,12.6948,0.3157,10.17
870,0.2132,12.6633,0.3131,9.60
880,0.2147,12.6335,0.3123,9.45
890,0.2120,12.6895,0.3107,9.16
900,0.2128,12.6717,0.3041,8.59
910,0.2200,12.5280,0.2788,7.55
920,0.2196,12.5364,0.2756,7.91
930,0.2186,12.5567,0.2909,9.64
940,0.2125,12.6781,0.3004,10.94
950,0.2094,12.7421,0.3139,12.15
960,0.2260,12.4113,0.3044,11.59
970,0.2308,12.3195,0.3080,12.93
980,0.2315,12.3064,0.3106,13.32
990,0.2297,12.3410,0.3189,14.47
