Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1005,15.8601,0.3659,0.81
10,0.0982,15.9622,0.3711,1.92
20,0.0965,16.0360,0.3770,2.57
30,0.0955,16.0842,0.3745,3.19
40,0.0956,16.0787,0.3697,3.78
50,0.0962,16.0511,0.3668,3.78
60,0.0940,16.1541,0.3764,5.14
70,0.0935,16.1753,0.3777,5.83
80,0.0906,16.3121,0.3767,7.10
90,0.0917,16.2607,0.3775,7.39
100,0.0903,16.3257,0.3744,7.52
110,0.0900,16.3425,0.3814,7.52
120,0.0906,16.3114,0.3715,7.55
130,0.0917,16.2586,0.3731,7.55
140,0.0899,16.3437,0.3735,7.91
150,0.0912,16.2848,0.3713,8.27
160,0.0905,16.3164,0.3736,8.27
170,0.0902,16.3315,0.3749,8.53
180,0.0911,16.2875,0.3710,8.66
190,0.0914,16.2747,0.3693,8.69
200,0.0918,16.2535,0.3604,9.38
210,0.0906,16.3113,0.3744,9.93
220,0.0904,16.3213,0.3645,10.58
230,0.0928,16.2087,0.3628,11.56
240,0.0914,16.2749,0.3639,11.80
250,0.0911,16.2890,0.3649,11.88
260,0.0925,16.2231,0.3617,13.12
270,0.0940,16.1523,0.3491,14.08
280,0.0927,16.2133,0.3490,14.42
290,0.0934,16.1804,0.3485,14.42
300,0.0916,16.2641,0.3508,14.42
310,0.0931,16.1929,0.3485,14.42
320,0.0930,16.1973,0.3526,14.52
330,0.0931,16.1946,0.3523,14.71
340,0.0935,16.1743,0.3481,14.71
350,0.0926,16.2150,0.3481,14.71
360,0.0939,16.1574,0.3460,14.71
370,0.0940,16.1537,0.3501,14.71
380,0.0933,16.1854,0.3509,14.72
390,0.0933,16.1855,0.3552,15.05
400,0.0920,16.2436,0.3551,15.26
410,0.0927,16.2103,0.3528,15.26
420,0.0939,16.1567,0.3532,15.26
430,0.0934,16.1788,0.3545,15.26
440,0.0948,16.1172,0.3459,15.26
450,0.0926,16.2157,0.3571,15.26
460,0.0918,16.2567,0.3546,15.26
470,0.0927,16.2146,0.3525,15.62
480,0.0929,16.2039,0.3557,15.62
490,0.0926,16.2153,0.3549,15.62
500,0.0925,16.2199,0.3552,15.62
510,0.0946,16.1247,0.3510,15.65
520,0.0940,16.1514,0.3459,16.41
530,0.0938,16.1617,0.3487,16.45
540,0.0938,16.1630,0.3491,16.52
550,0.0933,16.1839,0.3503,16.52
560,0.0936,16.1725,0.3437,16.52
570,0.0948,16.1173,0.3483,16.52
580,0.0941,16.1466,0.3442,16.52
590,0.0937,16.1679,0.3468,16.52
600,0.0933,16.1837,0.3449,16.52
610,0.0952,16.0964,0.3430,16.52
620,0.0952,16.0972,0.3478,16.52
630,0.0937,16.1675,0.3427,16.52
640,0.0945,16.1300,0.3487,16.52
650,0.0933,16.1848,0.3441,16.52
660,0.0953,16.0941,0.3417,16.52
670,0.0927,16.2128,0.3544,16.52
680,0.0924,16.2248,0.3524,16.52
690,0.0941,16.1454,0.3480,16.52
700,0.0932,16.1898,0.3442,16.52
710,0.0926,16.2150,0.3488,16.52
720,0.0922,16.2343,0.3518,16.52
730,0.0938,16.1605,0.3508,16.52
740,0.0941,16.1477,0.3494,16.52
750,0.0936,16.1695,0.3481,16.52
760,0.0940,16.1523,0.3500,16.52
770,0.0927,16.2114,0.3491,16.52
780,0.0927,16.2128,0.3475,16.52
790,0.0936,16.1687,0.3465,16.54
800,0.0935,16.1748,0.3491,16.58
810,0.0925,16.2205,0.3559,16.62
820,0.0953,16.0932,0.3414,16.62
830,0.0939,16.1584,0.3458,16.68
840,0.0933,16.1848,0.3460,16.68
850,0.0942,16.1449,0.3431,16.68
860,0.0946,16.1244,0.3438,16.82
870,0.0950,16.1053,0.3387,17.19
880,0.0933,16.1844,0.3467,17.23
890,0.0933,16.1837,0.3472,18.11
900,0.0925,16.2201,0.3496,18.79
910,0.0911,16.2861,0.3482,19.70
920,0.0936,16.1714,0.3376,20.09
930,0.0921,16.2425,0.3464,20.22
940,0.0921,16.2402,0.3463,20.32
950,0.0917,16.2617,0.3495,21.75
960,0.0904,16.3229,0.3589,22.21
970,0.0911,16.2876,0.3523,22.74
980,0.0904,16.3237,0.3564,22.91
990,0.0919,16.2512,0.3533,23.00
