Step,MSE,PSNR,SSIM,Percentage Explored
0,0.2518,11.9417,0.2676,0.81
10,0.2503,11.9670,0.2808,1.99
20,0.2488,11.9934,0.2936,2.96
30,0.2486,11.9975,0.2966,3.61
40,0.2483,12.0026,0.3020,4.23
50,0.2482,12.0041,0.3037,4.49
60,0.2482,12.0046,0.3048,4.56
70,0.2480,12.0082,0.3068,5.27
80,0.2471,12.0230,0.3156,6.15
90,0.2469,12.0265,0.3173,6.52
100,0.2469,12.0274,0.3185,6.75
110,0.2468,12.0288,0.3199,6.82
120,0.2458,12.0472,0.3306,8.01
130,0.2458,12.0472,0.3306,8.01
140,0.2456,12.0491,0.3321,8.19
150,0.2449,12.0618,0.3381,9.03
160,0.2439,12.0799,0.3414,9.29
170,0.2439,12.0799,0.3414,9.29
180,0.2439,12.0799,0.3415,9.31
190,0.2439,12.0799,0.3415,9.31
200,0.2439,12.0799,0.3415,9.31
210,0.2439,12.0799,0.3415,9.31
220,0.2408,12.1353,0.3491,10.14
230,0.2374,12.1968,0.3604,11.63
240,0.2343,12.2550,0.3631,12.05
250,0.2169,12.5887,0.3707,12.60
260,0.2169,12.5887,0.3707,12.60
270,0.2169,12.5887,0.3707,12.60
280,0.2169,12.5897,0.3715,12.68
290,0.2167,12.5931,0.3783,13.78
300,0.2169,12.5900,0.3797,14.02
310,0.2169,12.5900,0.3797,14.02
320,0.2169,12.5900,0.3797,14.02
330,0.2169,12.5900,0.3797,14.02
340,0.2168,12.5912,0.3799,14.06
350,0.2154,12.6206,0.3885,14.59
360,0.2151,12.6253,0.3902,14.71
370,0.2151,12.6264,0.3902,14.74
380,0.2155,12.6176,0.3889,15.44
390,0.2148,12.6314,0.3928,15.76
400,0.2148,12.6314,0.3928,15.76
410,0.2141,12.6465,0.3973,15.88
420,0.2141,12.6465,0.3973,15.88
430,0.2131,12.6664,0.4102,16.95
440,0.2112,12.7044,0.4195,18.32
450,0.2099,12.7325,0.4241,18.91
460,0.2099,12.7325,0.4241,18.91
470,0.2099,12.7325,0.4241,18.91
480,0.2099,12.7325,0.4241,18.91
490,0.2099,12.7328,0.4248,19.39
500,0.2099,12.7328,0.4248,19.39
510,0.2098,12.7336,0.4264,19.55
520,0.2098,12.7336,0.4264,19.55
530,0.2098,12.7336,0.4264,19.55
540,0.2098,12.7336,0.4264,19.55
550,0.2098,12.7336,0.4264,19.55
560,0.2098,12.7336,0.4264,19.55
570,0.2098,12.7336,0.4264,19.55
580,0.2098,12.7336,0.4264,19.55
590,0.2098,12.7336,0.4264,19.55
600,0.2098,12.7336,0.4264,19.55
610,0.2099,12.7328,0.4257,19.81
620,0.2098,12.7340,0.4271,20.14
630,0.2098,12.7344,0.4278,20.79
640,0.2098,12.7347,0.4283,21.09
650,0.2098,12.7347,0.4283,21.10
660,0.2098,12.7347,0.4283,21.10
670,0.2098,12.7347,0.4283,21.10
680,0.2098,12.7347,0.4283,21.10
690,0.2098,12.7347,0.4283,21.10
700,0.2098,12.7347,0.4283,21.10
710,0.2098,12.7347,0.4283,21.10
720,0.2098,12.7347,0.4283,21.10
730,0.2098,12.7351,0.4289,21.19
740,0.2098,12.7351,0.4289,21.19
750,0.2098,12.7351,0.4289,21.19
760,0.2098,12.7351,0.4289,21.19
770,0.2098,12.7346,0.4290,21.43
780,0.2098,12.7334,0.4305,21.80
790,0.2098,12.7334,0.4305,21.80
800,0.2098,12.7334,0.4305,21.80
810,0.2098,12.7334,0.4305,21.80
820,0.2098,12.7334,0.4305,21.80
830,0.2098,12.7334,0.4305,21.80
840,0.2098,12.7334,0.4305,21.80
850,0.2098,12.7334,0.4305,21.80
860,0.2098,12.7334,0.4305,21.80
870,0.2098,12.7334,0.4305,21.80
880,0.2098,12.7334,0.4305,21.80
890,0.2098,12.7334,0.4305,21.80
900,0.2098,12.7334,0.4305,21.80
910,0.2098,12.7344,0.4316,21.85
920,0.2098,12.7349,0.4353,22.37
930,0.2098,12.7349,0.4353,22.37
940,0.2098,12.7349,0.4353,22.37
950,0.2098,12.7349,0.4353,22.37
960,0.2098,12.7349,0.4353,22.37
970,0.2098,12.7349,0.4353,22.37
980,0.2098,12.7349,0.4353,22.37
990,0.2098,12.7349,0.4353,22.37
