Epoch,Batch,MSE,PSNR,SSIM
1,1,0.3498,10.3896,0.8471
1,2,0.3888,10.1555,0.6490
1,3,0.3906,10.7908,0.7381
1,4,0.2717,12.5714,0.8149
1,5,0.2892,11.6190,0.7861
1,6,0.3200,11.9416,0.8030
1,7,0.3721,11.5342,0.7626
1,8,0.3366,11.6107,0.7172
1,9,0.2697,11.9247,0.8673
1,10,0.2349,12.8817,0.8483
1,11,0.3639,11.2915,0.7616
1,12,0.2785,12.6799,0.7701
1,13,0.2499,13.7171,0.7104
1,14,0.1871,13.6533,0.8351
1,15,0.3335,11.9845,0.7058
1,16,0.3177,11.4133,0.7198
1,17,0.3108,11.6067,0.7277
1,18,0.2055,13.3803,0.8357
1,19,0.2923,12.1458,0.7801
1,20,0.2215,13.5641,0.8739
1,21,0.2825,12.8322,0.8788
1,22,0.2088,13.1883,0.7528
1,23,0.1495,15.5949,0.8025
1,24,0.1754,13.9519,0.8273
1,25,0.1964,13.6830,0.7388
2,1,0.2198,12.8782,0.6947
2,2,0.2074,13.4635,0.7234
2,3,0.2355,13.0472,0.7164
2,4,0.1975,13.9869,0.7929
2,5,0.2449,12.8366,nan
2,6,0.2359,12.6904,0.7438
2,7,0.2450,12.6182,0.7483
2,8,0.2109,13.3240,0.7236
2,9,0.1889,13.8003,0.7139
2,10,0.3792,11.2078,0.6077
2,11,0.2186,13.3946,0.7186
2,12,0.1829,13.3940,0.8066
2,13,0.2375,12.6181,0.6272
2,14,0.2467,12.3844,0.6960
2,15,0.2305,12.5378,0.7310
2,16,0.2001,13.0914,0.7691
2,17,0.1728,13.7267,0.7429
2,18,0.2175,13.2759,0.6832
2,19,0.2540,12.7662,0.6863
2,20,0.2430,13.0495,0.6984
2,21,0.2043,13.0218,0.7486
2,22,0.2069,13.2629,0.7315
2,23,0.2133,13.6142,0.7475
2,24,0.1867,13.8576,0.7606
2,25,0.2034,13.5700,0.6624
3,1,0.2002,13.4651,0.7553
3,2,0.2290,13.5370,0.6646
3,3,0.2233,12.7830,0.7676
3,4,0.1756,13.9913,0.8015
3,5,0.2368,12.7434,0.7526
3,6,0.2508,12.9306,0.6193
3,7,0.1906,14.3648,0.7366
3,8,0.1842,13.3801,0.6811
3,9,0.2110,13.8119,nan
3,10,0.2137,13.2726,0.7822
3,11,0.1946,13.9749,0.8166
3,12,0.3225,11.6083,0.6375
3,13,0.2021,14.1482,0.7729
3,14,0.2675,12.4001,0.6811
3,15,0.2024,13.3248,0.7827
3,16,0.2964,11.6406,0.6760
3,17,0.1816,13.8127,0.8032
3,18,0.1821,13.2889,0.7139
3,19,0.1658,14.0294,0.8224
3,20,0.3980,10.8970,0.5392
3,21,0.2118,12.8497,0.6536
3,22,0.2357,12.9949,0.8310
3,23,0.1903,13.7747,0.7908
3,24,0.1509,14.0477,0.8081
3,25,0.2467,12.5696,0.6636
4,1,0.1905,14.1243,nan
4,2,0.1958,14.0351,0.7090
4,3,0.2281,13.3470,0.7563
4,4,0.1583,14.4369,0.8037
4,5,0.2283,12.9695,0.6885
4,6,0.2055,13.3631,0.6406
4,7,0.1546,13.9649,0.8287
4,8,0.2395,13.4769,0.6898
4,9,0.1868,14.0864,0.7172
4,10,0.1910,13.6291,0.7197
4,11,0.1591,14.4404,0.7757
4,12,0.1763,13.7607,0.8674
4,13,0.1530,14.7581,0.7798
4,14,0.2306,13.3678,0.7348
4,15,0.2627,12.7653,0.7317
4,16,0.1815,14.7384,0.7225
4,17,0.1995,13.7963,nan
4,18,0.1856,13.5974,0.7926
4,19,0.2234,13.1843,0.7242
4,20,0.1941,13.9008,0.7804
4,21,0.1707,13.9371,0.7584
4,22,0.2000,13.6930,0.8125
4,23,0.1877,13.9770,0.7998
4,24,0.1739,14.3125,0.8544
4,25,0.2097,13.5270,0.7626
5,1,0.2950,13.1553,0.7152
5,2,0.1784,13.5703,0.7832
5,3,0.1897,14.1173,0.7425
5,4,0.3073,12.9664,0.7062
5,5,0.2328,12.9501,0.7788
5,6,0.1555,14.6655,0.7074
5,7,0.1798,13.9172,0.8238
5,8,0.2277,12.8198,0.7280
5,9,0.2162,13.1331,0.8082
5,10,0.2101,13.2063,0.6927
5,11,0.2553,12.5376,0.7077
5,12,0.1736,14.0778,0.8066
5,13,0.1994,13.4155,0.7217
5,14,0.2104,13.2763,0.7393
5,15,0.1680,14.0881,0.7570
5,16,0.1827,14.7270,0.7267
5,17,0.2026,14.1735,0.7679
5,18,0.2189,13.3767,0.7225
5,19,0.1878,14.0722,0.7912
5,20,0.1674,14.0876,0.7852
5,21,0.2130,13.6973,0.7398
5,22,0.1865,13.6245,0.7898
5,23,0.3086,11.8043,0.6489
5,24,0.1613,14.2272,0.7340
5,25,0.2692,12.6691,0.7379
6,1,0.2534,12.7228,0.7128
6,2,0.1779,13.8906,0.8580
6,3,0.2597,12.7866,0.6949
6,4,0.2309,13.0183,0.7577
6,5,0.2011,13.0782,0.6910
