Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2038,6.7108,0.7828
1,2,0.1691,7.4683,0.8210
1,3,0.0938,10.0712,0.7791
1,4,0.1292,9.2644,0.7453
1,5,0.1097,9.9666,0.7565
1,6,0.1092,9.9222,0.8465
1,7,0.1073,9.8078,0.8613
1,8,0.1333,9.3492,0.7220
1,9,0.0957,10.4106,0.7961
1,10,0.0973,10.4298,nan
1,11,0.0745,11.2365,0.8632
1,12,0.0781,11.2343,0.8183
1,13,0.0922,10.1900,0.7958
1,14,0.0889,10.3347,0.6853
1,15,0.0816,11.0288,0.8296
1,16,0.0724,11.5861,0.7668
1,17,0.0739,11.8963,0.8739
1,18,0.0778,11.5771,0.7252
1,19,0.0866,11.2352,0.8015
1,20,0.0777,11.2759,0.7958
1,21,0.0675,11.9360,0.8341
1,22,0.0740,11.7031,0.7653
1,23,0.0664,11.8040,0.8309
1,24,0.0645,11.7370,nan
1,25,0.0634,12.0512,0.8004
2,1,0.0722,11.9806,0.8193
2,2,0.1033,10.4830,0.7410
2,3,0.0553,12.7580,0.8562
2,4,0.0795,11.5168,0.7304
2,5,0.0574,12.4964,nan
2,6,0.0524,12.7645,0.8336
2,7,0.0629,11.9470,0.7989
2,8,0.0712,11.6991,0.7574
2,9,0.0897,10.9369,0.7713
2,10,0.0730,11.4990,0.7834
2,11,0.0768,11.0539,0.6463
2,12,0.0657,11.6928,0.8365
2,13,0.0786,11.0533,0.8116
2,14,0.0574,12.6460,0.8684
2,15,0.0742,11.5695,0.7946
2,16,0.0601,12.5920,0.8282
2,17,0.0650,12.0965,0.7179
2,18,0.0561,12.3808,0.8215
2,19,0.0589,12.2267,0.7738
2,20,0.0623,12.1093,0.7629
2,21,0.0597,12.3158,0.7691
2,22,0.0781,11.3999,0.7267
2,23,0.0570,12.5403,0.7764
2,24,0.0754,11.4340,0.7953
2,25,0.0579,12.5772,0.7608
3,1,0.0695,12.0825,0.8172
3,2,0.0605,12.2734,0.8569
3,3,0.0655,11.8880,0.7913
3,4,0.0562,12.5506,0.8446
3,5,0.0845,11.5019,0.7574
3,6,0.0694,12.1938,0.8368
3,7,0.0778,11.3805,nan
3,8,0.0663,11.8211,0.7823
3,9,0.0572,12.3690,0.8617
3,10,0.0611,12.3159,0.8526
3,11,0.0947,10.9344,0.7707
3,12,0.0667,12.5350,0.7516
3,13,0.0592,12.5867,0.8245
3,14,0.0666,11.7975,0.7732
3,15,0.0743,11.5894,0.7330
3,16,0.0619,12.0287,0.8016
3,17,0.0706,11.3513,0.8246
3,18,0.0648,11.8353,0.7217
3,19,0.0674,11.7742,0.7763
3,20,0.0684,12.1871,0.7934
3,21,0.0789,11.9189,0.7288
3,22,0.0693,11.7312,0.7536
3,23,0.0506,12.9066,0.8584
3,24,0.0652,12.1495,0.7388
3,25,0.0614,12.0762,0.7728
4,1,0.0612,12.3155,0.7564
4,2,0.0557,12.6877,0.7486
4,3,0.0572,12.3606,0.8262
4,4,0.0689,11.8917,0.7472
4,5,0.0663,12.3060,0.7476
4,6,0.0695,12.0660,0.8299
4,7,0.0571,12.3129,0.7499
4,8,0.0781,11.4190,0.7900
4,9,0.0511,12.9753,0.7621
4,10,0.0773,11.4520,0.7247
4,11,0.0560,12.4523,0.7396
4,12,0.0647,12.4451,0.8140
4,13,0.0654,11.9085,0.7966
4,14,0.0658,11.8895,0.7019
4,15,0.0578,12.5888,0.8522
4,16,0.0521,12.7613,nan
4,17,0.0650,11.8640,0.7970
4,18,0.0534,12.7051,0.8309
4,19,0.0526,12.8050,0.8165
4,20,0.0574,12.5262,0.7613
4,21,0.0608,12.4107,0.8582
4,22,0.0571,12.4985,0.7707
4,23,0.0748,11.8212,0.7684
4,24,0.0578,12.5029,0.7330
4,25,0.0732,12.0035,0.7483
5,1,0.0764,11.6578,0.7164
5,2,0.0741,11.4977,0.7006
5,3,0.0585,12.4161,nan
5,4,0.0623,12.5458,0.7688
5,5,0.0567,12.6089,0.8103
5,6,0.0606,12.1686,0.8550
5,7,0.0576,12.8026,0.8152
5,8,0.0719,11.7964,nan
5,9,0.0673,11.8348,0.7572
5,10,0.0647,11.9274,0.8119
5,11,0.0693,12.3359,nan
5,12,0.0444,13.5450,0.8752
5,13,0.0568,12.9474,0.7741
5,14,0.0560,12.7630,0.7552
5,15,0.0531,12.7068,0.7717
5,16,0.0588,12.7161,0.8081
5,17,0.0534,12.8996,0.8276
5,18,0.0690,12.3748,nan
5,19,0.0735,11.5712,0.7942
5,20,0.0642,12.2639,0.7858
5,21,0.0719,11.9764,0.7369
5,22,0.0639,11.9017,0.8040
5,23,0.0548,12.6934,0.7817
5,24,0.0485,13.3523,0.8433
