Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1185,15.1824,0.4290,0.81
10,0.1139,15.3537,0.4603,2.53
20,0.1095,15.5226,0.4864,4.29
30,0.1092,15.5349,0.4950,5.41
40,0.1090,15.5440,0.4967,5.69
50,0.1092,15.5365,0.4936,6.06
60,0.1097,15.5174,0.4882,6.52
70,0.1083,15.5698,0.5013,6.68
80,0.1091,15.5383,0.5000,6.69
90,0.1089,15.5492,0.5001,6.62
100,0.1087,15.5562,0.4961,5.68
110,0.1087,15.5562,0.4962,5.62
120,0.1087,15.5559,0.4962,5.66
130,0.1087,15.5561,0.4991,6.21
140,0.1094,15.5291,0.5014,6.91
150,0.1080,15.5855,0.5076,7.27
160,0.1063,15.6537,0.5154,7.68
170,0.1069,15.6290,0.5078,8.60
180,0.1046,15.7246,0.5279,10.15
190,0.1041,15.7447,0.5256,9.97
200,0.1032,15.7830,0.5365,10.17
210,0.1032,15.7828,0.5361,10.68
220,0.1032,15.7827,0.5354,11.73
230,0.1036,15.7635,0.5335,11.64
240,0.1031,15.7850,0.5362,11.36
250,0.1031,15.7856,0.5365,11.04
260,0.1037,15.7581,0.5338,10.00
270,0.1044,15.7306,0.5308,9.60
280,0.1051,15.7018,0.5277,8.56
290,0.1052,15.6962,0.5243,7.61
300,0.1056,15.6830,0.5216,7.39
310,0.1060,15.6664,0.5179,7.86
320,0.1050,15.7064,0.5284,8.63
330,0.1044,15.7293,0.5269,8.72
340,0.1060,15.6635,0.5195,9.27
350,0.1031,15.7847,0.5385,10.27
360,0.1030,15.7910,0.5432,10.79
370,0.1029,15.7944,0.5493,10.93
380,0.1049,15.7115,0.5362,10.18
390,0.1049,15.7083,0.5279,11.52
400,0.1049,15.7084,0.5335,12.20
410,0.1036,15.7647,0.5439,13.10
420,0.1023,15.8200,0.5537,14.52
430,0.1028,15.7965,0.5437,15.43
440,0.1000,15.9191,0.5739,16.33
450,0.1004,15.8983,0.5701,16.80
460,0.1006,15.8939,0.5718,16.93
470,0.1006,15.8930,0.5731,16.57
480,0.1021,15.8268,0.5599,16.35
490,0.0996,15.9349,0.5773,15.66
500,0.3448,10.5768,0.2393,15.47
510,0.3394,10.6448,0.2559,15.23
520,0.3334,10.7228,0.2638,14.38
530,0.3325,10.7348,0.2726,14.35
540,0.3326,10.7335,0.2746,14.42
550,0.3324,10.7361,0.2775,14.29
560,0.3337,10.7185,0.2772,12.99
570,0.3324,10.7357,0.2817,12.98
580,0.3335,10.7208,0.2804,12.15
590,0.3360,10.6893,0.2703,10.48
600,0.3347,10.7051,0.2667,9.18
610,0.3049,11.1101,0.2823,10.46
620,0.2791,11.4954,0.2884,12.39
630,0.2483,12.0023,0.3236,14.40
640,0.2368,12.2086,0.3362,14.99
650,0.2361,12.2214,0.3361,15.34
660,0.2350,12.2419,0.3353,15.71
670,0.2323,12.2916,0.3370,15.83
680,0.2324,12.2896,0.3355,15.75
690,0.2367,12.2095,0.3299,14.74
700,0.2421,12.1121,0.3292,15.02
710,0.2475,12.0172,0.3273,16.23
720,0.2482,12.0044,0.3233,16.09
730,0.2482,12.0043,0.3218,16.01
740,0.2490,11.9902,0.3200,15.92
750,0.2492,11.9868,0.3183,15.61
760,0.2501,11.9718,0.3136,15.01
770,0.2510,11.9555,0.3065,14.22
780,0.2594,11.8130,0.2862,12.46
790,0.2672,11.6838,0.2672,9.90
800,0.2687,11.6599,0.2615,8.92
810,0.2699,11.6408,0.2598,8.73
820,0.2702,11.6352,0.2601,8.61
830,0.2699,11.6401,0.2608,8.88
840,0.2701,11.6372,0.2624,9.04
850,0.2690,11.6546,0.2607,8.86
860,0.2810,11.4657,0.2584,8.85
870,0.2869,11.3745,0.2618,8.82
880,0.2706,11.6285,0.2672,8.92
890,0.2703,11.6340,0.2653,8.37
900,0.2690,11.6553,0.2610,7.72
910,0.2677,11.6759,0.2627,8.33
920,0.2680,11.6709,0.2620,8.32
930,0.2693,11.6493,0.2615,8.35
940,0.2634,11.7463,0.2716,9.54
950,0.2687,11.6588,0.2657,9.47
960,0.2666,11.6944,0.2833,10.98
970,0.2645,11.7281,0.2892,11.39
980,0.2619,11.7709,0.2849,10.93
990,0.2648,11.7231,0.2717,10.98
